,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,pc,2022RM1,50.7606,-99.6775, 2022-05-25 14:37:57,400.0, UC,2022-06-14 22:37:32+00:00
1,nt,FS004-22,63.7368,-121.369, 2022-06-02 22:49:00,190.0, OC,2022-06-14 22:37:32+00:00
2,nt,FS003-22,62.1872,-121.94, 2022-06-02 22:58:00,1211.0, OC,2022-06-14 22:37:32+00:00
3,yt,2022WL001,60.0275,-128.745, 2022-05-23 03:49:00,2.0, UC,2022-06-14 22:37:32+00:00
4,bc,2022-G80265,57.3972,-122.377, 2022-06-03 22:56:00,545.0, UC,2022-06-14 22:37:32+00:00
5,yt,2022MA002,64.3357,-133.579, 2022-06-04 21:44:00,400.0, OC,2022-06-14 22:37:32+00:00
6,yt,2022CA001,62.7804,-137.335, 2022-06-07 23:40:00,0.01, UC,2022-06-14 22:37:32+00:00
7,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8300.0, BH,2022-06-14 22:37:32+00:00
8,ab,HWF-015-2022,59.2928,-118.997, 2022-06-01 22:00:00,3000.0, UC,2022-06-14 22:37:32+00:00
9,nt,SS006-22,60.9035,-113.242, 2022-06-09 23:54:00,2.5, OC,2022-06-14 22:37:32+00:00
10,sk,22LA-MCCAFE,55.3791,-104.602, 2022-06-03 06:00:00,11426.0, OC,2022-06-14 22:37:32+00:00
11,nt,SS005-22,60.7167,-118.033, 2022-06-08 23:16:00,5.0, BH,2022-06-14 22:37:32+00:00
12,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3146.55, Unstaffed/Uncontaine,2022-06-14 22:37:32+00:00
13,ab,SWF-035-2022,56.9006,-113.989, 2022-06-04 22:11:00,262.5, UC,2022-06-14 22:37:32+00:00
14,bc,2022-G70298,55.6979,-120.316, 2022-06-12 22:28:00,0.2, UC,2022-06-14 22:37:32+00:00
15,pc,2022WB2,59.4688,-112.657, 2022-06-11 03:19:41,7.5, UC,2022-06-14 22:37:32+00:00
16,nt,SS007-22,61.1333,-117.933, 2022-06-10 01:39:00,2.5, UC,2022-06-14 22:37:32+00:00
17,nt,SS009-22,60.3303,-116.692, 2022-06-11 01:15:00,10.0, OC,2022-06-14 22:37:32+00:00
18,ab,HWF-030-2022,58.5299,-115.156, 2022-06-11 19:30:00,0.1, UC,2022-06-14 22:37:32+00:00
19,ab,GWF-023-2022,55.2794,-119.908, 2022-06-12 20:51:00,0.1, UC,2022-06-14 22:37:32+00:00
20,ab,HWF-022-2022,59.9611,-119.974, 2022-06-08 22:50:00,36.0, BH,2022-06-14 22:37:32+00:00
21,bc,2022-V50296,49.5197,-123.295, 2022-06-12 20:34:00,0.01, OC,2022-06-14 22:37:32+00:00
22,ak,Sawpit Creek,61.2276,-159.343, 2022-06-07 00:00:00,9712.44, Unstaffed/Uncontaine,2022-06-14 22:37:32+00:00
