,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
17,bc,2023-R91715,58.9894,-130.221, 2023-07-15 04:12:00,5.0, OC, PDT, FUL,2023-07-27 08:44:40
18,bc,2023-VA1381,53.0425,-126.331, 2023-07-09 16:37:00,2272.0, OC, PDT, FUL,2023-07-27 08:44:40
19,qc,621,52.6203,-77.0033, 2023-07-05 21:19:00,715.6, OC, EDT, MON,2023-07-27 08:44:40
20,qc,618,56.9725,-67.3606, 2023-07-08 03:59:00,11006.8, OC, EDT, MON,2023-07-27 08:44:40
21,qc,379,50.1667,-73.4733, 2023-06-02 15:00:00,70266.9, UC, EDT, FUL,2023-07-27 08:44:40
22,bc,2023-G60861,55.3665,-124.443, 2023-06-24 04:30:00,6994.0, OC, PDT, FUL,2023-07-27 08:44:40
23,bc,2023-G61699,55.6614,-125.118, 2023-07-15 00:51:00,7.0, UC, PDT, FUL,2023-07-27 08:44:40
24,qc,627,51.5281,-75.645, 2023-07-09 00:45:00,159.0, UC, EDT, MON,2023-07-27 08:44:40
25,bc,2023-K71032,50.6616,-123.093, 2023-07-01 18:57:00,200.0, OC, PDT, MOD,2023-07-27 08:44:40
26,qc,590,51.9708,-77.9328, 2023-07-05 14:16:00,60325.1, BH, EDT, MOD,2023-07-27 08:44:40
27,yt,2023OT003,59.6354,-129.416, 2023-07-14 16:56:00,40000.0, OC, PDT, FUL,2023-07-27 08:44:40
28,qc,633,57.9736,-68.5222, 2023-07-16 03:45:00,144.6, OC, EDT, MON,2023-07-27 08:44:40
29,bc,2023-G11526,53.4397,-121.796, 2023-07-11 01:38:00,0.01, BH, PDT, FUL,2023-07-27 08:44:40
30,bc,2023-G41503,53.5858,-125.249, 2023-07-10 22:26:00,0.01, OC, PDT, MON,2023-07-27 08:44:40
31,bc,2023-G91722,59.4356,-123.734, 2023-07-15 18:56:00,42.0, OC, PDT, MON,2023-07-27 08:44:40
32,ab,PWF-091-2023,56.7159,-118.502, 2023-07-08 21:51:00,179.1, BH, MDT, FUL,2023-07-27 08:44:40
33,pc,2023WB12,58.1171,-112.644, 2023-05-31 01:08:52,17745.0, OC, MDT, MON,2023-07-27 08:44:40
34,bc,2023-R31584,55.2668,-126.731, 2023-07-12 05:58:00,0.01, BH, PDT, FUL,2023-07-27 08:44:40
35,bc,2023-G51823,54.3616,-124.711, 2023-07-18 00:37:00,0.1, BH, PDT, FUL,2023-07-27 08:44:40
36,bc,2023-K51840,50.0458,-119.501, 2023-07-18 02:11:00,4.08, UC, PDT, FUL,2023-07-27 08:44:40
37,bc,2023-G11748,53.713,-123.195, 2023-07-16 03:46:00,1.5, UC, PDT, FUL,2023-07-27 08:44:40
38,sk,23LA-GOW,56.458,-104.383, 2023-06-07 15:01:05,907.0, OC, CST, MOD,2023-07-27 08:44:40
39,bc,2023-G92028,58.4852,-120.198, 2023-07-21 23:00:00,91.0, OC, PDT, FUL,2023-07-27 08:44:40
40,ab,PWF-114-2023,57.6968,-117.77, 2023-07-22 16:35:00,0.01, OC, MDT, FUL,2023-07-27 08:44:40
41,sk,23HB-SUGGI,54.4141,-102.79, 2023-07-19 14:29:32,6.0, UC, CST, FUL,2023-07-27 08:44:40
42,sk,23LA-HAWK,55.6979,-105.762, 2023-07-22 08:45:10,14.0, OC, CST, MOD,2023-07-27 08:44:40
43,bc,2023-G12073,53.5457,-121.885, 2023-07-22 03:18:00,0.2, OC, PDT, FUL,2023-07-27 08:44:40
44,bc,2023-C51571,52.7728,-125.58, 2023-07-12 00:54:00,3350.0, OC, PDT, FUL,2023-07-27 08:44:40
45,sk,23LA-GERMAN,56.4543,-103.394, 2023-07-19 14:58:59,150.0, OC, CST, MOD,2023-07-27 08:44:40
46,nt,ZF030-23,63.0474,-116.089, 2023-07-06 22:00:00,50.0, UC, MDT, FUL,2023-07-27 08:44:40
47,nt,ZF022-23,63.9333,-112.567, 2023-06-30 16:41:00,100.0, OC, MDT, MON,2023-07-27 08:44:40
48,nt,ZF019-23,63.2,-114.533, 2023-06-30 16:18:00,200.0, OC, MDT, MON,2023-07-27 08:44:40
49,nt,ZF017-23,63.3167,-115.1, 2023-06-30 15:50:00,984.0, OC, MDT, MON,2023-07-27 08:44:40
50,nt,ZF014-23,63.2415,-114.374, 2023-06-29 22:57:00,200.0, OC, MDT, MON,2023-07-27 08:44:40
51,nt,ZF009-23,64.2089,-114.145, 2023-06-28 23:45:00,57.2, UC, MDT, FUL,2023-07-27 08:44:40
52,nt,ZF004-23,62.6833,-115.017, 2023-06-28 23:17:00,0.4, UC, MDT, FUL,2023-07-27 08:44:40
53,nt,ZF002-23,61.9053,-112.745, 2023-06-19 22:20:00,40.0, OC, MDT, MON,2023-07-27 08:44:40
54,nt,VQ014-23,66.6111,-128.729, 2023-07-10 00:46:00,2.0, OC, MDT, MON,2023-07-27 08:44:40
55,nt,VQ012-23,65.6756,-129.443, 2023-07-10 00:46:00,276.0, OC, MDT, MON,2023-07-27 08:44:40
56,nt,SS031-23,60.5322,-112.505, 2023-07-15 19:00:00,0.1, OC, MDT, FUL,2023-07-27 08:44:40
57,nt,SS024-23,60.0734,-108.411, 2023-07-04 22:22:00,200.0, OC, MDT, MON,2023-07-27 08:44:40
58,nt,SS021-23,60.7343,-105.783, 2023-06-30 22:13:00,30.0, OC, MDT, MON,2023-07-27 08:44:40
59,nt,SS023-23,61.2083,-113.204, 2023-07-12 00:15:00,4.0, OC, MDT, FUL,2023-07-27 08:44:40
60,nt,SS012-23,60.5739,-118.027, 2023-06-05 23:30:00,18.2, BH, MDT, MOD,2023-07-27 08:44:40
61,nt,FS020-23,60.8764,-120.471, 2023-07-17 21:48:00,3.0, OC, MDT, MON,2023-07-27 08:44:40
62,nt,FS022-23,61.0298,-121.346, 2023-07-20 19:30:00,15.0, OC, MDT, MON,2023-07-27 08:44:40
63,nt,FS016-23,60.14,-123.015, 2023-07-07 23:47:00,6.0, OC, MDT, FUL,2023-07-27 08:44:40
64,nt,FS013-23,60.5224,-122.895, 2023-07-05 00:43:00,1.0, OC, MDT, FUL,2023-07-27 08:44:40
65,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,333.0, OC, MDT, FUL,2023-07-27 08:44:40
66,nt,FS008-23,61.15,-121.217, 2023-06-05 22:04:00,1.0, OC, MDT, MOD,2023-07-27 08:44:40
67,nt,FS009-23,60.1275,-123.822, 2023-06-10 22:08:00,66.0, OC, MDT, MOD,2023-07-27 08:44:40
68,bc,2023-VA1735,52.5088,-125.912, 2023-07-15 23:43:00,3360.0, OC, PDT, FUL,2023-07-27 08:44:40
69,bc,2023-K52057,49.7441,-119.846, 2023-07-22 02:21:00,0.1, UC, PDT, FUL,2023-07-27 08:44:40
70,nl,130,48.2329,-53.3716, 2023-07-17 00:00:00,0.2, UC, NDT, FUL,2023-07-27 08:44:40
71,ab,HWF-002-2023,58.5221,-115.167, 2023-03-30 20:05:00,0.1, UC, , FUL,2023-07-27 08:44:40
72,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC, MDT, FUL,2023-07-27 08:44:40
73,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, UC, PDT, FUL,2023-07-27 08:44:40
74,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT, FUL,2023-07-27 08:44:40
75,ab,MNZ-001-2023,58.0639,-112.669, 2023-06-03 15:25:00,2595.0, BH, MDT, FUL,2023-07-27 08:44:40
76,ab,PWF-063-2023,57.2651,-118.109, 2023-06-23 03:17:00,0.01, UC, MDT, FUL,2023-07-27 08:44:40
77,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, UC, MDT, FUL,2023-07-27 08:44:40
78,on,COC_FIRE_032,54.6032,-85.1801, 2023-07-05 00:05:00,300.0, OC, GMT, MON,2023-07-27 08:44:40
79,on,COC_FIRE_033,54.5029,-85.3328, 2023-07-04 14:00:00,90.0, OC, GMT, MON,2023-07-27 08:44:40
80,on,COC_FIRE_034,54.6507,-85.6523, 2023-07-05 11:10:00,150.0, OC, GMT, MON,2023-07-27 08:44:40
81,on,COC_FIRE_037,55.064,-86.6969, 2023-07-05 12:30:00,60.0, OC, GMT, MON,2023-07-27 08:44:40
82,on,COC_FIRE_036,55.059,-86.3432, 2023-07-05 12:17:00,15.0, OC, GMT, MON,2023-07-27 08:44:40
83,on,COC_FIRE_020,52.9922,-84.0937, 2023-06-29 20:30:00,2385.0, OC, GMT, MON,2023-07-27 08:44:40
84,pc,2023WB16,60.466,-113.278, 2023-07-01 23:15:51,38.0, UC, MDT, FUL,2023-07-27 08:44:40
85,on,COC_FIRE_039,50.4308,-81.2076, 2023-07-07 22:07:00,700.0, OC, GMT, MON,2023-07-27 08:44:40
86,bc,2023-G60651,56.3722,-124.745, 2023-06-07 00:04:00,15176.0, OC, PDT, FUL,2023-07-27 08:44:40
87,on,NIP_FIRE_013,50.8433,-87.3543, 2023-06-11 18:30:00,39194.7, OC, GMT, FUL,2023-07-27 08:44:40
88,bc,2023-K71339,50.7667,-122.005, 2023-07-09 01:44:00,0.19, UC, PDT, FUL,2023-07-27 08:44:40
89,bc,2023-G11181,53.6638,-122.159, 2023-07-07 17:31:00,1.6, UC, PDT, FUL,2023-07-27 08:44:40
90,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC, MDT, FUL,2023-07-27 08:44:40
91,on,SLK_FIRE_031,50.9728,-89.1258, 2023-06-11 18:23:00,38033.2, OC, GMT, MON,2023-07-27 08:44:40
92,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6422.17, UC, PDT, FUL,2023-07-27 08:44:40
93,bc,2023-R51336,55.129,-128.723, 2023-07-09 01:42:00,200.0, BH, PDT, FUL,2023-07-27 08:44:40
94,bc,2023-R31585,55.0761,-126.766, 2023-07-12 06:15:00,200.0, BH, PDT, FUL,2023-07-27 08:44:40
95,ab,HWF-130-2023,59.4662,-119.951, 2023-07-13 21:50:00,5377.0, BH, MDT, FUL,2023-07-27 08:44:40
96,mb,NO087,57.0189,-101.757, 2023-07-21 05:00:00,0.5, UC, CDT, FUL,2023-07-27 08:44:40
97,yt,2023DA006,62.9679,-139.153, 2023-07-22 21:07:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
98,ab,HWF-133-2023,59.76,-119.913, 2023-07-16 00:25:00,47.5, BH, MDT, FUL,2023-07-27 08:44:40
99,yt,2023MA012,63.6439,-135.242, 2023-07-21 00:23:00,1.5, UC, PDT, FUL,2023-07-27 08:44:40
100,sk,23LA-POOLE,55.9131,-104.547, 2023-07-22 14:45:47,0.2, OC, CST, MOD,2023-07-27 08:44:40
101,nt,ZF021-23,63.3433,-114.961, 2023-06-28 23:15:00,250.0, OC, MDT, MON,2023-07-27 08:44:40
102,nt,VQ019-23,65.9605,-127.379, 2023-07-17 16:08:00,3.0, OC, MDT, MON,2023-07-27 08:44:40
103,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT, MON,2023-07-27 08:44:40
104,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC, MDT, FUL,2023-07-27 08:44:40
105,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, UC, MDT, FUL,2023-07-27 08:44:40
106,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, BH, MDT, FUL,2023-07-27 08:44:40
107,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-07-27 08:44:40
108,ab,HWF-075-2023,58.6745,-114.327, 2023-06-25 01:05:00,13.0, UC, MDT, FUL,2023-07-27 08:44:40
109,ab,HWF-078-2023,57.436,-115.137, 2023-06-24 22:40:00,25.2, UC, MDT, FUL,2023-07-27 08:44:40
110,qc,508,54.6819,-74.8561, 2023-06-21 21:30:00,10453.2, OC, EDT, MON,2023-07-27 08:44:40
111,pc,2023WB20,58.3486,-113.675, 2023-07-03 23:11:49,60.0, OC, MDT, MON,2023-07-27 08:44:40
112,on,COC_FIRE_028,55.0241,-89.1329, 2023-07-03 22:32:00,18.0, OC, GMT, MON,2023-07-27 08:44:40
113,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-07-27 08:44:40
114,bc,2023-G91675,59.0643,-120.666, 2023-07-14 02:18:00,162.0, OC, PDT, MON,2023-07-27 08:44:40
115,bc,2023-R51702,56.2297,-128.494, 2023-07-15 01:12:00,5.0, OC, PDT, FUL,2023-07-27 08:44:40
116,ab,GWF-049-2023,55.0754,-117.008, 2023-07-11 02:45:00,50.3, UC, MDT, FUL,2023-07-27 08:44:40
117,bc,2023-V11777,49.3943,-121.458, 2023-07-17 00:32:00,0.3, BH, PDT, FUL,2023-07-27 08:44:40
118,bc,2023-G60666,55.9468,-124.545, 2023-06-08 02:14:00,50370.0, OC, PDT, FUL,2023-07-27 08:44:40
119,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, UC, GMT, FUL,2023-07-27 08:44:40
120,qc,548,56.8606,-66.1436, 2023-07-02 17:30:00,1063.8, OC, EDT, MON,2023-07-27 08:44:40
121,bc,2023-G60882,56.1072,-125.241, 2023-06-24 23:17:00,1261.0, BH, PDT, FUL,2023-07-27 08:44:40
122,qc,593,51.4725,-77.3678, 2023-07-06 18:46:00,10168.4, BH, EDT, MOD,2023-07-27 08:44:40
123,bc,2023-G81010,58.1896,-120.441, 2023-06-30 18:17:00,19166.0, OC, PDT, MON,2023-07-27 08:44:40
124,bc,2023-G91661,59.4063,-120.38, 2023-07-13 21:41:00,13.0, OC, PDT, MON,2023-07-27 08:44:40
125,bc,2023-K21384,52.1458,-119.962, 2023-07-09 18:55:00,13471.0, OC, PDT, MOD,2023-07-27 08:44:40
126,bc,2023-R41400,56.0214,-127.958, 2023-07-09 21:26:00,0.01, BH, PDT, FUL,2023-07-27 08:44:40
127,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,21385.1, UC, PDT, MON,2023-07-27 08:44:40
128,bc,2023-G90981,59.1395,-127.65, 2023-06-29 01:18:00,12306.0, OC, PDT, MON,2023-07-27 08:44:40
129,bc,2023-G41527,53.5201,-125.09, 2023-07-11 04:16:00,11.38, OC, PDT, FUL,2023-07-27 08:44:40
130,bc,2023-G41511,53.7755,-124.426, 2023-07-10 23:56:00,3868.04, OC, PDT, FUL,2023-07-27 08:44:40
131,bc,2023-C51753,51.4085,-124.427, 2023-07-16 05:40:00,2.0, OC, PDT, FUL,2023-07-27 08:44:40
132,bc,2023-G11618,53.3731,-123.164, 2023-07-13 01:39:00,39.7, UC, PDT, FUL,2023-07-27 08:44:40
133,bc,2023-R41582,55.3063,-127.703, 2023-07-12 05:54:00,32.0, UC, PDT, FUL,2023-07-27 08:44:40
134,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,230.0, BH, PDT, FUL,2023-07-27 08:44:40
135,bc,2023-G11278,53.6702,-120.971, 2023-07-08 17:57:00,6.2, UC, PDT, FUL,2023-07-27 08:44:40
136,bc,2023-R91774,59.1154,-132.885, 2023-07-16 23:01:00,0.7, UC, PDT, FUL,2023-07-27 08:44:40
137,bc,2023-R11816,53.6649,-125.208, 2023-07-17 23:12:00,1.5, OC, PDT, FUL,2023-07-27 08:44:40
138,sk,23SR-CHAMB,59.6526,-105.285, 2023-07-22 12:56:20,30.0, OC, CST, MOD,2023-07-27 08:44:40
139,qc,604,51.7181,-77.0631, 2023-07-05 16:33:00,2531.6, OC, EDT, MON,2023-07-27 08:44:40
140,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,466.92, BH, PDT, FUL,2023-07-27 08:44:40
141,bc,2023-G71435,55.3625,-122.14, 2023-07-10 01:00:00,7.0, BH, PDT, FUL,2023-07-27 08:44:40
142,bc,2023-R11963,54.2045,-125.687, 2023-07-21 02:24:00,2.0, UC, PDT, FUL,2023-07-27 08:44:40
143,nt,ZF023-23,63.9458,-112.575, 2023-07-03 21:20:00,200.0, OC, MDT, MON,2023-07-27 08:44:40
144,nt,ZF005-23,62.7333,-114.317, 2023-06-28 23:56:00,1.0, UC, MDT, FUL,2023-07-27 08:44:40
145,nt,SS015-23,60.9826,-107.099, 2023-05-31 21:29:00,2.0, OC, MDT, MON,2023-07-27 08:44:40
146,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,8.0, OC, MDT, FUL,2023-07-27 08:44:40
147,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, UC, MDT, FUL,2023-07-27 08:44:40
148,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-07-27 08:44:40
149,bc,2023-G41644,53.6044,-125.293, 2023-07-13 05:44:00,604.13, OC, PDT, MON,2023-07-27 08:44:40
150,bc,2023-R31512,55.0104,-127.448, 2023-07-11 00:33:00,48.0, OC, PDT, MOD,2023-07-27 08:44:40
151,bc,2023-G12080,53.6869,-121.642, 2023-07-22 02:57:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
152,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
153,bc,2023-G12142,53.7819,-121.566, 2023-07-23 01:09:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
154,bc,2023-G12148,53.7116,-120.99, 2023-07-23 01:53:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
155,nt,SS046-23,60.1451,-110.811, 2023-07-22 23:05:00,0.3, OC, MDT, MON,2023-07-27 08:44:40
156,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, BH, MDT, FUL,2023-07-27 08:44:40
157,on,NIP_FIRE_041,51.0558,-88.0479, 2023-07-06 20:37:00,0.1, OC, GMT, MON,2023-07-27 08:44:40
158,yt,2023DA004,65.734,-140.69, 2023-07-06 21:54:00,0.0, OC, PDT, FUL,2023-07-27 08:44:40
159,qc,479,52.5225,-70.4006, 2023-06-12 05:00:00,27742.9, OC, EDT, MON,2023-07-27 08:44:40
160,qc,541,56.9339,-67.5817, 2023-07-03 00:25:00,389.8, OC, EDT, MON,2023-07-27 08:44:40
161,bc,2023-G12154,53.6636,-121.051, 2023-07-23 02:37:00,0.2, OC, PDT, FUL,2023-07-27 08:44:40
162,nt,ZF034-23,62.5944,-112.869, 2023-07-22 18:00:00,1.0, OC, MDT, MON,2023-07-27 08:44:40
163,bc,2023-C51981,52.2005,-123.48, 2023-07-21 04:37:00,1100.0, OC, PDT, FUL,2023-07-27 08:44:40
164,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC, MDT, FUL,2023-07-27 08:44:40
165,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT, FUL,2023-07-27 08:44:40
166,ab,PWF-050-2023,57.523,-119.03, 2023-06-04 21:35:00,0.35, UC, MDT, FUL,2023-07-27 08:44:40
167,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,54639.0, BH, MDT, FUL,2023-07-27 08:44:40
168,on,SLK_FIRE_051,52.4803,-89.2566, 2023-06-23 17:44:00,69.0, OC, GMT, MON,2023-07-27 08:44:40
169,bc,2023-G12002,54.616,-121.816, 2023-07-21 17:45:00,167.0, OC, PDT, FUL,2023-07-27 08:44:40
170,bc,2023-G12078,54.7915,-122.695, 2023-07-22 03:43:00,3.08, OC, PDT, FUL,2023-07-27 08:44:40
171,bc,2023-G92027,58.503,-120.12, 2023-07-21 22:57:00,483.0, OC, PDT, FUL,2023-07-27 08:44:40
172,bc,2023-G91932,58.595,-120.004, 2023-07-20 20:47:00,0.0, OC, PDT, MON,2023-07-27 08:44:40
173,sk,23LX-CREE,57.3392,-106.608, 2023-07-22 17:00:04,0.1, OC, CST, MOD,2023-07-27 08:44:40
174,bc,2023-G12168,53.7133,-120.99, 2023-07-23 04:38:00,0.01, OC, PDT, FUL,2023-07-27 08:44:40
175,nt,ZF006-23,62.7167,-114.2, 2023-06-29 00:51:00,1.0, UC, MDT, FUL,2023-07-27 08:44:40
176,nt,ZF003-23,62.6488,-114.239, 2023-06-28 20:50:00,1.0, UC, MDT, FUL,2023-07-27 08:44:40
177,ab,HWF-104-2023,59.955,-116.247, 2023-07-03 22:19:00,4306.0, BH, MDT, FUL,2023-07-27 08:44:40
178,ab,HWF-079-2023,59.8601,-115.804, 2023-06-25 22:04:00,12567.0, BH, MDT, FUL,2023-07-27 08:44:40
179,bc,2023-R41659,55.7303,-127.27, 2023-07-13 21:17:00,120.0, OC, PDT, FUL,2023-07-27 08:44:40
180,bc,2023-G41165,52.9437,-125.759, 2023-07-07 01:32:00,1014.1, OC, PDT, MON,2023-07-27 08:44:40
181,bc,2023-VA1456,52.2844,-125.729, 2023-07-10 02:12:00,4616.4, OC, PDT, FUL,2023-07-27 08:44:40
182,bc,2023-C11892,52.9119,-125.436, 2023-07-19 21:27:00,341.9, OC, PDT, FUL,2023-07-27 08:44:40
183,nl,614,56.9991,-62.0414, 2023-07-05 00:00:00,4852.0, BH, NDT, FUL,2023-07-27 08:44:40
184,qc,636,52.4708,-77.7369, ,0.0, OC, EDT, MON,2023-07-27 08:44:40
185,nt,VQ013-23,66.6867,-127.309, 2023-07-11 01:47:00,31.0, OC, MDT, MON,2023-07-27 08:44:40
186,on,SLK_FIRE_054,53.1768,-91.1363, 2023-06-25 15:16:00,1500.0, OC, GMT, MON,2023-07-27 08:44:40
187,bc,2023-G90810,57.6618,-123.44, 2023-06-17 04:47:00,500.0, BH, PDT, MON,2023-07-27 08:44:40
188,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, UC, MDT, FUL,2023-07-27 08:44:40
189,bc,2023-K41928,51.4637,-118.853, 2023-07-20 19:15:00,0.2, UC, PDT, FUL,2023-07-27 08:44:40
190,mb,NO091,54.1656,-97.6464, 2023-07-22 05:00:00,0.1, UC, CDT, FUL,2023-07-27 08:44:40
191,qc,281,49.0622,-79.3578, 2023-06-01 21:58:00,11478.2, UC, EDT, FUL,2023-07-27 08:44:40
192,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19672.0, UC, MDT, FUL,2023-07-27 08:44:40
193,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, UC, MDT, FUL,2023-07-27 08:44:40
194,bc,2023-R11238,54.0775,-126.178, 2023-07-08 03:26:00,190.0, OC, PDT, FUL,2023-07-27 08:44:40
195,mb,EA075,52.6481,-95.7817, 2023-07-21 05:00:00,6.0, OC, CDT, MON,2023-07-27 08:44:40
196,qc,624,52.9581,-76.7292, 2023-07-05 18:13:00,17607.8, OC, EDT, MON,2023-07-27 08:44:40
197,qc,601,53.0433,-77.1397, 2023-07-07 23:00:00,175778.0, OC, EDT, MOD,2023-07-27 08:44:40
198,nt,FS021-23,60.7423,-120.591, 2023-07-18 22:29:00,1.0, OC, MDT, MON,2023-07-27 08:44:40
199,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT, FUL,2023-07-27 08:44:40
200,ab,HWF-066-2023,57.4107,-115.221, 2023-06-11 21:02:00,11.2, UC, MDT, FUL,2023-07-27 08:44:40
201,qc,550,56.8936,-67.0472, 2023-07-03 02:54:00,19887.6, OC, EDT, MON,2023-07-27 08:44:40
202,qc,612,51.9933,-66.9811, 2023-07-06 17:31:00,50.6, OC, EDT, MON,2023-07-27 08:44:40
203,ab,PWF-079-2023,57.7076,-118.326, 2023-06-29 23:15:00,3.0, UC, MDT, FUL,2023-07-27 08:44:40
204,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,4.4, OC, PDT, FUL,2023-07-27 08:44:40
205,bc,2023-G11866,53.7551,-123.302, 2023-07-18 22:27:00,0.2, UC, PDT, FUL,2023-07-27 08:44:40
206,bc,2023-R11244,54.2352,-125.643, 2023-07-08 04:05:00,8332.0, OC, PDT, FUL,2023-07-27 08:44:40
207,bc,2023-R11277,54.4005,-125.469, 2023-07-08 17:53:00,5837.0, OC, PDT, FUL,2023-07-27 08:44:40
208,bc,2023-G90909,59.8137,-120.733, 2023-06-25 23:10:00,2363.0, OC, PDT, MON,2023-07-27 08:44:40
209,bc,2023-G91086,59.7332,-121.144, 2023-07-03 01:23:00,2539.0, OC, PDT, MON,2023-07-27 08:44:40
210,bc,2023-G11191,53.8862,-121.495, 2023-07-07 21:30:00,0.01, BH, PDT, MON,2023-07-27 08:44:40
211,bc,2023-R21178,54.3053,-126.761, 2023-07-07 06:17:00,895.0, OC, PDT, FUL,2023-07-27 08:44:40
212,bc,2023-R21234,54.0151,-126.384, 2023-07-08 02:37:00,6758.0, OC, PDT, FUL,2023-07-27 08:44:40
213,bc,2023-G11360,53.5169,-122.572, 2023-07-09 03:19:00,2.5, UC, PDT, FUL,2023-07-27 08:44:40
214,bc,2023-G11297,53.6476,-123.326, 2023-07-08 22:36:00,0.5, UC, PDT, FUL,2023-07-27 08:44:40
215,bc,2023-G81530,57.436,-120.211, 2023-07-11 04:41:00,354.0, OC, PDT, MON,2023-07-27 08:44:40
216,bc,2023-C11328,52.8238,-124.1, 2023-07-09 01:03:00,1.0, UC, PDT, FUL,2023-07-27 08:44:40
