,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-07-12 06:40:06+00:00
1,ak,Fourth of July Creek,62.7358,-156.596, 2022-06-06 00:00:00,20697.8, Unstaffed/Uncontaine,2022-07-12 06:40:06+00:00
2,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8112.9, UC,2022-07-12 06:40:06+00:00
3,ak,Kiknik,60.8917,-157.218, 2022-06-08 00:00:00,18507.9, Unstaffed/Uncontaine,2022-07-12 06:40:06+00:00
4,ak,Fork Creek,60.2919,-160.34, 2022-06-09 00:00:00,1109.12, Unstaffed/Uncontaine,2022-07-12 06:40:06+00:00
5,ak,Tuklung River,58.9357,-159.455, 2022-06-06 00:00:00,2667.28, Unstaffed/Uncontaine,2022-07-12 06:40:06+00:00
6,nt,EV002-22,68.1867,-125.855, 2022-06-27 22:05:00,24.51, OC,2022-07-12 06:40:06+00:00
7,nt,VQ009-22,64.5501,-121.473, 2022-06-29 00:27:00,42.0, OC,2022-07-12 06:40:06+00:00
8,yt,2022MA006,65.2998,-135.363, 2022-06-27 00:34:00,1000.0, OC,2022-07-12 06:40:06+00:00
9,bc,2022-G90313,58.5758,-127.588, 2022-06-18 18:52:00,700.0, BH,2022-07-12 06:40:06+00:00
10,yt,2022WL003,61.7075,-129.21, 2022-06-30 00:00:00,400.0, OC,2022-07-12 06:40:06+00:00
11,yt,2022TE001,60.7857,-131.676, 2022-06-29 18:00:00,20.0, OC,2022-07-12 06:40:06+00:00
12,pc,2022WB5,59.8695,-114.537, 2022-06-14 02:24:46,160.0, OC,2022-07-12 06:40:06+00:00
13,nt,ZF026-22,65.1383,-115.005, 2022-06-30 01:49:00,50.0, OC,2022-07-12 06:40:06+00:00
14,nt,ZF019-22,62.85,-115.533, 2022-06-24 22:39:00,51.7, UC,2022-07-12 06:40:06+00:00
15,mb,NO005,59.3419,-101.512, 2022-06-21 05:00:00,1439.0, OC,2022-07-12 06:40:06+00:00
16,sk,22SR-EVAN,59.4952,-102.329, 2022-06-16 06:00:00,13090.3, OC,2022-07-12 06:40:06+00:00
17,yt,2022XY012,61.2498,-134.49, 2022-07-01 01:45:00,0.0, OC,2022-07-12 06:40:06+00:00
18,ak,Titnuk Creek,60.8,-157.015, 2022-06-08 00:00:00,21566.1, Unstaffed/Uncontaine,2022-07-12 06:40:06+00:00
19,yt,2022MA007,65.4972,-133.445, 2022-06-26 02:10:00,1000.0, OC,2022-07-12 06:40:06+00:00
