,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,800.0, OC,2022-07-04 12:39:21+00:00
1,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,1399.0, BH,2022-07-04 12:39:21+00:00
2,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3152.9, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
3,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2810.0, BH,2022-07-04 12:39:21+00:00
4,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-07-04 12:39:21+00:00
5,nt,SS017-22,61.2318,-104.731, 2022-06-14 17:24:00,131.0, OC,2022-07-04 12:39:21+00:00
6,nt,SS013-22,60.7788,-113.066, 2022-06-15 22:22:00,250.5, OC,2022-07-04 12:39:21+00:00
7,nt,SS016-22,61.1188,-104.842, 2022-06-14 17:55:00,1638.0, OC,2022-07-04 12:39:21+00:00
8,nt,SS012-22,61.6444,-112.034, 2022-06-13 22:22:00,617.0, OC,2022-07-04 12:39:21+00:00
9,nt,SS015-22,60.0033,-108.657, 2022-06-14 17:46:00,1398.0, OC,2022-07-04 12:39:21+00:00
10,nt,SS011-22,60.5507,-110.009, 2022-06-13 00:15:00,165.0, OC,2022-07-04 12:39:21+00:00
11,ak,South Lime Lake,61.5115,-155.045, 2022-06-05 00:00:00,1387.66, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
12,nt,SS014-22,60.1663,-109.593, 2022-06-14 18:40:00,352.0, OC,2022-07-04 12:39:21+00:00
13,nt,VQ007-22,66.3134,-125.588, 2022-06-21 02:02:00,36.0, OC,2022-07-04 12:39:21+00:00
14,nl,602,55.7661,-65.1531, 2022-06-13 00:00:00,424.0, OC,2022-07-04 12:39:21+00:00
15,ak,Fourth of July Creek,62.7358,-156.596, 2022-06-06 00:00:00,20697.8, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
16,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8112.9, UC,2022-07-04 12:39:21+00:00
17,conus,Kinsley,40.081,-114.422, 2022-06-17 13:00:00,1299.65, 100% contained,2022-07-04 12:39:21+00:00
18,bc,2022-N40326,51.1663,-118.237, 2022-06-23 00:49:00,0.01, UC,2022-07-04 12:39:21+00:00
19,ak,Apoon Pass,62.5894,-163.466, 2022-06-09 00:00:00,34049.4, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
20,ak,Kiknik,60.8917,-157.218, 2022-06-08 00:00:00,18507.9, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
21,bc,2022-K20333,51.0279,-120.762, 2022-06-23 19:26:00,0.01, UC,2022-07-04 12:39:21+00:00
22,sk,22BN-BARTLETT,58.617,-109.787, 2022-06-23 06:00:00,652.0, OC,2022-07-04 12:39:21+00:00
23,yt,2022CA004,62.784,-136.819, 2022-06-24 03:40:00,0.1, UC,2022-07-04 12:39:21+00:00
24,yt,2022MA003,63.8849,-136.463, 2022-06-20 19:05:00,12.0, UC,2022-07-04 12:39:21+00:00
25,ak,East Fork,62.3658,-162.799, 2022-05-31 00:00:00,67415.3, Staffed/Uncontained,2022-07-04 12:39:21+00:00
26,nt,SS024-22,60.7347,-118.653, 2022-06-24 22:00:00,5.0, OC,2022-07-04 12:39:21+00:00
27,nt,FS010-22,60.6188,-124.309, 2022-06-23 14:24:00,200.0, OC,2022-07-04 12:39:21+00:00
28,nt,SS023-22,60.7235,-118.672, 2022-06-23 23:19:00,15.0, OC,2022-07-04 12:39:21+00:00
29,ak,Fork Creek,60.2919,-160.34, 2022-06-09 00:00:00,1109.12, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
30,ak,Tuklung River,58.9357,-159.455, 2022-06-06 00:00:00,2667.28, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
31,yt,2022MA004,63.8349,-134.909, 2022-06-23 21:08:00,53.5, UC,2022-07-04 12:39:21+00:00
32,ak,Melozitna,65.0585,-155.233, 2022-06-13 00:00:00,2832.8, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
33,yt,2022MA008,65.7096,-132.59, 2022-06-27 02:57:00,150.0, OC,2022-07-04 12:39:21+00:00
34,qc,266,52.3369,-66.7325, 2022-06-15 15:00:00,3291.7, OC,2022-07-04 12:39:21+00:00
35,nt,FS009-22,61.9333,-122.483, 2022-06-20 21:21:00,4.0, OC,2022-07-04 12:39:21+00:00
36,ak,Schilling Creek,67.1048,-147.842, 2022-06-17 00:00:00,221.28, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
37,ak,Eddy Creek,64.4078,-157.705, 2022-06-18 00:00:00,1357.72, Unstaffed/Uncontaine,2022-07-04 12:39:21+00:00
38,nt,EV002-22,68.1867,-125.855, 2022-06-27 22:05:00,24.51, OC,2022-07-04 12:39:21+00:00
39,nt,SS025-22,60.0537,-111.79, 2022-06-25 23:37:00,0.5, UC,2022-07-04 12:39:21+00:00
40,sk,22SR-GILES,58.9043,-105.841, 2022-06-13 06:00:00,899.5, OC,2022-07-04 12:39:21+00:00
41,nt,VQ009-22,64.5501,-121.473, 2022-06-29 00:27:00,42.0, OC,2022-07-04 12:39:21+00:00
42,yt,2022RR001,61.7431,-130.902, 2022-06-24 19:34:00,190.0, OC,2022-07-04 12:39:21+00:00
43,yt,2022MA006,65.2998,-135.363, 2022-06-27 00:34:00,1000.0, OC,2022-07-04 12:39:21+00:00
44,yt,2022DA009,65.5598,-137.96, 2022-06-27 02:04:00,15.0, OC,2022-07-04 12:39:21+00:00
45,sk,22LX-MANN,57.5375,-105.117, 2022-06-22 06:00:00,421.0, OC,2022-07-04 12:39:21+00:00
46,bc,2022-G90313,58.5758,-127.588, 2022-06-18 18:52:00,700.0, BH,2022-07-04 12:39:21+00:00
