,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,nl,136,48.623,-55.76, 2022-07-24 00:00:00,16750.7, UC,2022-10-19 15:51:00+00:00
1,nt,SS069-22,60.2444,-111.35, 2022-08-17 23:28:00,34944.0, OC,2022-10-19 15:51:00+00:00
2,nt,SS076-22,60.3785,-111.786, 2022-08-27 00:25:00,6989.3, OC,2022-10-19 15:51:00+00:00
3,mb,NO660,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-10-19 15:51:00+00:00
4,ak,American,64.0983,-153.775, 2022-07-06 00:00:00,3983.4, Unstaffed/Uncontaine,2022-10-19 15:51:00+00:00
5,conus,Nebo,45.133,-117.11, 2022-08-25 16:19:00,5106.24, 94% contained,2022-10-19 15:51:00+00:00
6,conus,Double Creek BAER,45.46,-116.739, ,69459.5, 0% contained,2022-10-19 15:51:00+00:00
7,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,4057.9, BH,2022-10-19 15:51:00+00:00
8,ab,MWF-022-2022,59.4184,-110.813, 2022-06-14 00:43:00,33207.1, BH,2022-10-19 15:51:00+00:00
9,ab,MWF-033-2022,59.7682,-111.047, 2022-06-30 19:20:00,2010.8, UC,2022-10-19 15:51:00+00:00
10,conus,Sturgill,45.284,-117.534, 2022-08-22 12:00:00,8779.59, 80% contained,2022-10-19 15:51:00+00:00
11,ak,Hog Butte,63.6774,-153.572, 2022-06-05 00:00:00,82614.7, Unstaffed/Uncontaine,2022-10-19 15:51:00+00:00
12,pc,2022WB18,58.7227,-113.541, 2022-08-25 22:58:00,60.0, OC,2022-10-19 15:51:00+00:00
13,conus,Double Creek,45.428,-116.739, 2022-08-30 17:00:00,69459.5, 89% contained,2022-10-19 15:51:00+00:00
14,bc,2022-V82198,49.9182,-126.135, 2022-09-01 22:35:00,41.0, OC,2022-10-19 15:51:00+00:00
15,bc,2022-N41303,50.9282,-117.866, 2022-08-12 22:24:00,360.0, UC,2022-10-19 15:51:00+00:00
16,conus,Tenmile,45.319,-115.872, 2022-09-07 11:30:00,873.585, 65% contained,2022-10-19 15:51:00+00:00
17,bc,2022-N41057,51.183,-118.085, 2022-08-04 02:43:00,379.0, UC,2022-10-19 15:51:00+00:00
18,bc,2022-N11064,49.0962,-115.678, 2022-08-04 22:57:00,248.0, BH,2022-10-19 15:51:00+00:00
19,bc,2022-N41639,51.2522,-118.096, 2022-08-20 04:58:00,51.0, UC,2022-10-19 15:51:00+00:00
20,bc,2022-N41671,51.2287,-118.144, 2022-08-20 19:22:00,67.0, BH,2022-10-19 15:51:00+00:00
21,ab,MWF-109-2022,59.5555,-110.381, 2022-10-06 19:35:00,25.0, BH,2022-10-19 15:51:00+00:00
22,bc,2022-N51678,50.6019,-117.313, 2022-08-20 19:48:00,40.0, BH,2022-10-19 15:51:00+00:00
23,bc,2022-V12537,49.3004,-122.69, 2022-10-01 16:15:00,14.0, UC,2022-10-19 15:51:00+00:00
24,ab,MWF-092-2022,59.6749,-111.08, 2022-08-22 22:30:00,357.5, BH,2022-10-19 15:51:00+00:00
25,ab,MWF-086-2022,59.4787,-111.323, 2022-08-22 00:32:00,1264.7, BH,2022-10-19 15:51:00+00:00
