,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
33,ab,LWF-023-2023,55.9246,-110.691, 2023-04-18 18:45:00,0.01, UC,,2023-06-11 06:38:45
34,sk,23SR-KAY,59.6572,-109.611, 2023-05-19 18:13:18,3537.0, OC, CST,2023-06-11 06:38:45
35,bc,2023-G80291,56.5112,-121.222, 2023-05-13 23:03:00,29222.0, BH, PDT,2023-06-11 06:38:45
36,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, OC, MDT,2023-06-11 06:38:45
37,ab,LSZ-001-2023,55.272,-110.026, 2023-05-24 13:00:00,4900.0, OC, MDT,2023-06-11 06:38:45
38,on,COC_FIRE_001,51.5566,-85.3216, 2023-05-28 20:52:00,45.0, OC, GMT,2023-06-11 06:38:45
39,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT,2023-06-11 06:38:45
40,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT,2023-06-11 06:38:45
41,bc,2023-G10411,53.5568,-121.767, 2023-05-20 02:04:00,55.0, UC, PDT,2023-06-11 06:38:45
42,ab,SWF-086-2023,55.1798,-114.116, 2023-05-17 02:17:00,4742.0, BH, MDT,2023-06-11 06:38:45
43,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT,2023-06-11 06:38:45
44,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,10335.0, OC, MDT,2023-06-11 06:38:45
45,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,12453.0, OC, MDT,2023-06-11 06:38:45
46,mb,NO007,54.5228,-97.7611, 2023-05-15 05:00:00,3436.1, UC, CDT,2023-06-11 06:38:45
47,nt,FS002-23,61.8247,-123.87, 2023-05-19 21:49:00,14550.0, OC, MDT,2023-06-11 06:38:45
48,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT,2023-06-11 06:38:45
49,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,71000.0, OC, CST,2023-06-11 06:38:45
50,ab,EWF-050-2023,53.4066,-115.484, 2023-05-27 23:40:00,1.1, UC, MDT,2023-06-11 06:38:45
51,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,0.2, OC, MDT,2023-06-11 06:38:45
52,bc,2023-G70472,54.8899,-120.98, 2023-05-21 22:07:00,4.0, UC, PDT,2023-06-11 06:38:45
53,ak,YTA Moose Ck Rx,64.6993,-146.981, 2023-04-21 00:00:00,270.33, Pre,,2023-06-11 06:38:45
54,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH, MDT,2023-06-11 06:38:45
55,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5356.0, OC, MDT,2023-06-11 06:38:45
56,ab,SWF-085-2023,55.2233,-114.243, 2023-05-17 02:11:00,39.4, UC, MDT,2023-06-11 06:38:45
57,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,700.0, OC, CST,2023-06-11 06:38:45
58,ab,RWF-031-2023,52.3535,-115.896, 2023-05-04 22:00:00,80.0, UC, MDT,2023-06-11 06:38:45
59,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6129.85, UC, MDT,2023-06-11 06:38:45
60,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, UC, MDT,2023-06-11 06:38:45
61,ab,GWF-017-2023,55.0666,-117.391, 2023-05-05 18:04:00,5478.53, UC, MDT,2023-06-11 06:38:45
62,ab,GWF-023-2023,55.1575,-117.331, 2023-05-06 21:14:00,3888.9, UC, MDT,2023-06-11 06:38:45
63,qc,165,49.0486,-75.8294, 2023-05-27 22:45:00,79.1, UC, EDT,2023-06-11 06:38:45
64,pc,2023WB14,58.96,-113.29, 2023-05-31 01:32:46,15329.0, OC, MDT,2023-06-11 06:38:45
65,pc,2023WB12,58.1171,-112.644, 2023-05-31 01:08:52,10460.0, OC, MDT,2023-06-11 06:38:45
66,pc,2023WB11,59.2167,-113.423, 2023-05-30 23:53:22,6844.0, OC, MDT,2023-06-11 06:38:45
67,pc,2023WB10,58.7334,-111.507, 2023-05-30 21:13:40,369.0, OC, MDT,2023-06-11 06:38:45
68,pc,2023WB7,59.6748,-112.425, 2023-05-29 22:09:23,976.0, OC, MDT,2023-06-11 06:38:45
69,pc,2023WB9,58.8869,-113.232, 2023-05-29 21:07:31,100.0, OC, MDT,2023-06-11 06:38:45
70,pc,2023WB8,58.9604,-112.99, 2023-05-29 19:03:21,1480.0, OC, MDT,2023-06-11 06:38:45
71,pc,2023WB4,58.3837,-112.247, 2023-05-28 21:44:23,145.0, OC, MDT,2023-06-11 06:38:45
72,pc,2023WB3,58.2736,-112.839, 2023-05-28 20:30:43,4193.0, OC, MDT,2023-06-11 06:38:45
73,pc,2023WB2,59.3952,-112.452, 2023-05-28 20:27:16,5000.0, OC, MDT,2023-06-11 06:38:45
74,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, UC, PDT,2023-06-11 06:38:45
75,pc,2023WB6,59.7478,-112.071, 2023-05-28 06:19:35,0.2, OC, MDT,2023-06-11 06:38:45
76,pc,2023WB5,59.7391,-112.058, 2023-05-28 06:17:28,0.2, OC, MDT,2023-06-11 06:38:45
77,pc,2023WB1,58.6371,-114.002, 2023-05-16 22:51:58,15511.0, OC, MDT,2023-06-11 06:38:45
78,qc,231,49.5442,-75.9378, 2023-06-01 20:02:00,0.1, UC, EDT,2023-06-11 06:38:45
79,bc,2023-V80320,50.6116,-125.565, 2023-05-15 19:34:00,10.0, UC, PDT,2023-06-11 06:38:45
80,ak,Barley Way,63.9789,-145.35, 2023-05-20 00:00:00,125.49, Unstaffed/Contained,,2023-06-11 06:38:45
81,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,400.0, OC, PDT,2023-06-11 06:38:45
82,sk,23LX-PAWR03,55.2417,-109.689, 2023-05-16 13:30:17,8075.8, OC, CST,2023-06-11 06:38:45
83,sk,23DB-KPIR02,54.8537,-103.39, 2023-05-18 15:13:07,9213.0, UC, CST,2023-06-11 06:38:45
84,qc,307,49.4628,-76.1267, 2023-06-01 23:19:00,0.0, BH, EDT,2023-06-11 06:38:45
85,sk,23BN-VOLD,55.8379,-109.774, 2023-06-02 16:41:36,4125.0, OC, CST,2023-06-11 06:38:45
86,qc,279,50.7486,-70.1975, 2023-06-01 21:00:00,145.7, OC, EDT,2023-06-11 06:38:45
87,ns,09-011-2023,44.7233,-63.8765, 2023-05-28 20:00:00,950.0, BH, ADT,2023-06-11 06:38:45
88,on,RED_FIRE_005,53.4689,-93.2176, 2023-05-25 16:20:00,12742.4, OC, GMT,2023-06-11 06:38:45
89,qc,399,47.4958,-76.6481, 2023-06-02 00:40:00,0.7, BH, EDT,2023-06-11 06:38:45
90,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,12064.0, BH, MDT,2023-06-11 06:38:45
91,qc,320,47.5289,-76.5756, 2023-06-01 18:05:00,0.0, BH, EDT,2023-06-11 06:38:45
92,qc,321,47.5333,-76.5881, 2023-06-01 18:05:00,0.0, BH, EDT,2023-06-11 06:38:45
93,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, OC, MDT,2023-06-11 06:38:45
94,qc,288,47.615,-76.5919, 2023-06-01 17:50:00,0.0, BH, EDT,2023-06-11 06:38:45
95,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,8856.0, OC, PDT,2023-06-11 06:38:45
96,qc,336,47.4608,-77.2489, 2023-06-01 23:00:00,0.1, BH, EDT,2023-06-11 06:38:45
97,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, OC, MDT,2023-06-11 06:38:45
98,sk,23LX-LSZ001,55.2829,-110.001, 2023-05-13 13:59:14,63985.5, OC, CST,2023-06-11 06:38:45
99,sk,23LF-PLAKE,54.0935,-104.871, 2023-05-29 16:11:53,80.0, UC, CST,2023-06-11 06:38:45
100,on,SUD_FIRE_013,46.7508,-81.9395, 2023-06-03 18:18:00,0.1, UC, GMT,2023-06-11 06:38:45
101,qc,219,53.1667,-75.2675, 2023-05-27 19:45:00,1381.5, OC, EDT,2023-06-11 06:38:45
102,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,150.0, OC, PDT,2023-06-11 06:38:45
103,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,208.46, BH, PDT,2023-06-11 06:38:45
104,bc,2023-C30572,52.6924,-120.486, 2023-06-03 00:28:00,25.0, OC, PDT,2023-06-11 06:38:45
105,nb,62222,47.3036,-65.4233, 2023-06-05 13:15:17,0.1, BH, ADT,2023-06-11 06:38:45
106,on,SUD_FIRE_018,46.6076,-82.3246, 2023-06-04 15:33:00,1.5, OC, GMT,2023-06-11 06:38:45
107,on,WAW_FIRE_002,48.615,-85.371, 2023-05-26 20:51:00,105.0, UC, GMT,2023-06-11 06:38:45
108,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC, MDT,2023-06-11 06:38:45
109,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,249077.0, OC, MDT,2023-06-11 06:38:45
110,on,SUD_FIRE_015,46.1256,-82.0897, 2023-06-04 00:18:00,3.4, BH, GMT,2023-06-11 06:38:45
111,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,5.0, OC, MDT,2023-06-11 06:38:45
112,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,88446.0, OC, CST,2023-06-11 06:38:45
113,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, BH, MDT,2023-06-11 06:38:45
114,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1705.0, BH, MDT,2023-06-11 06:38:45
115,conus,2023 Klamath NF Spring Lightni,41.7067,-122.645, ,0.0, 0% contained,,2023-06-11 06:38:45
116,nl,603,52.3459,-61.0788, 2023-01-06 00:00:00,215.0, BH, NDT,2023-06-11 06:38:45
117,mb,EA043,52.6431,-95.6989, 2023-06-05 05:00:00,0.5, OC, CDT,2023-06-11 06:38:45
118,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,31228.0, OC, PDT,2023-06-11 06:38:45
119,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,24345.0, BH, MDT,2023-06-11 06:38:45
120,qc,172,50.6178,-66.0056, 2023-05-28 15:30:00,36290.3, OC, EDT,2023-06-11 06:38:45
121,qc,294,49.4994,-69.5892, 2023-06-02 00:00:00,0.0, UC, EDT,2023-06-11 06:38:45
122,bc,2023-G90288,59.9636,-120.987, 2023-05-13 20:30:00,73604.0, OC, PDT,2023-06-11 06:38:45
123,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT,2023-06-11 06:38:45
124,nb,61884,45.1808,-66.9748, 2023-05-28 20:27:06,540.0, BH, ADT,2023-06-11 06:38:45
125,ns,04-022-2023,43.6089,-65.7526, 2023-05-30 00:00:00,138.0, BH, ADT,2023-06-11 06:38:45
126,qc,225,48.0569,-75.2647, 2023-06-01 18:30:00,9749.0, OC, EDT,2023-06-11 06:38:45
127,qc,430,49.3747,-69.7864, 2023-06-04 19:00:00,48.5, BH, EDT,2023-06-11 06:38:45
128,qc,286,49.3461,-67.9683, 2023-06-01 23:58:00,5.3, UC, EDT,2023-06-11 06:38:45
129,qc,416,48.7414,-69.9836, 2023-06-04 05:00:00,7.6, UC, EDT,2023-06-11 06:38:45
130,qc,436,49.3497,-73.36, 2023-06-06 00:00:00,24.3, UC, EDT,2023-06-11 06:38:45
131,mb,EA041,52.485,-95.5778, 2023-06-04 05:00:00,180.0, OC, CDT,2023-06-11 06:38:45
132,bc,2023-G30612,52.3649,-119.326, 2023-06-04 23:34:00,230.0, OC, PDT,2023-06-11 06:38:45
133,qc,351,49.1106,-74.62, 2023-06-02 00:00:00,4311.6, OC, EDT,2023-06-11 06:38:45
134,bc,2023-V10588,49.4821,-121.991, 2023-06-03 23:12:00,800.0, OC, PDT,2023-06-11 06:38:45
135,bc,2023-K50660,49.5069,-119.579, 2023-06-07 22:04:00,0.1, UC, PDT,2023-06-11 06:38:45
136,nt,SS012-23,60.5775,-118.043, 2023-06-05 23:30:00,50.0, OC, MDT,2023-06-11 06:38:45
137,nt,FS008-23,61.15,-121.217, 2023-06-05 22:04:00,1.0, OC, MDT,2023-06-11 06:38:45
138,ab,HWF-055-2023,58.0172,-116.506, 2023-05-31 16:15:00,0.01, BH, MDT,2023-06-11 06:38:45
139,ab,HWF-056-2023,59.8411,-118.705, 2023-06-04 21:35:00,33.5, UC, MDT,2023-06-11 06:38:45
140,bc,2023-G60603,55.912,-123.135, 2023-06-04 16:12:00,5.0, OC, PDT,2023-06-11 06:38:45
141,bc,2023-N40596,52.0451,-118.702, 2023-06-04 01:42:00,1138.93, OC, PDT,2023-06-11 06:38:45
142,bc,2023-G30664,52.8601,-119.388, 2023-06-07 23:54:00,0.2, UC, PDT,2023-06-11 06:38:45
143,qc,261,49.5064,-69.6569, 2023-06-01 20:22:00,15431.9, BH, EDT,2023-06-11 06:38:45
144,qc,270,49.7389,-68.6347, 2023-06-01 05:00:00,3045.0, BH, EDT,2023-06-11 06:38:45
145,qc,283,49.5558,-68.6725, 2023-06-01 05:00:00,9318.1, BH, EDT,2023-06-11 06:38:45
146,qc,326,49.66,-69.9722, 2023-06-02 01:00:00,809.9, BH, EDT,2023-06-11 06:38:45
147,qc,375,49.5828,-68.4406, 2023-06-03 12:27:00,1881.0, BH, EDT,2023-06-11 06:38:45
148,ab,PWF-050-2023,57.523,-119.03, 2023-06-04 21:35:00,0.35, UC, MDT,2023-06-11 06:38:45
149,on,APK_FIRE_007,45.9381,-77.966, 2023-06-03 20:06:00,2.1, BH, GMT,2023-06-11 06:38:45
150,bc,2023-R10625,54.0927,-125.959, 2023-06-05 03:59:00,0.2, UC, PDT,2023-06-11 06:38:45
151,qc,247,47.5289,-76.5356, 2023-06-01 18:10:00,2.0, BH, EDT,2023-06-11 06:38:45
152,qc,409,51.2825,-62.4111, 2023-06-01 11:00:00,16.9, OC, EDT,2023-06-11 06:38:45
153,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,17215.0, BH, PDT,2023-06-11 06:38:45
154,bc,2023-G80633,57.2667,-121.909, 2023-06-05 17:21:00,3482.0, OC, PDT,2023-06-11 06:38:45
155,qc,460,51.0942,-73.1653, 2023-06-05 23:40:00,15.0, OC, EDT,2023-06-11 06:38:45
156,qc,461,50.9978,-73.2606, 2023-06-05 22:30:00,0.0, OC, EDT,2023-06-11 06:38:45
157,pc,2023JA1,53.0511,-118.147, ,0.0, UC, MDT,2023-06-11 06:38:45
158,qc,405,49.7608,-69.0528, 2023-06-04 05:00:00,0.0, BH, EDT,2023-06-11 06:38:45
159,qc,344,49.1222,-76.7867, 2023-06-02 18:23:00,132404.0, OC, EDT,2023-06-11 06:38:45
160,qc,256,49.3042,-76.9269, 2023-06-01 20:18:00,5065.0, OC, EDT,2023-06-11 06:38:45
161,qc,388,48.0128,-75.8644, 2023-06-01 22:23:00,80.0, OC, EDT,2023-06-11 06:38:45
162,qc,385,49.7144,-69.0931, 2023-06-03 05:00:00,531.2, BH, EDT,2023-06-11 06:38:45
163,qc,352,49.1819,-72.0939, 2023-06-01 05:00:00,390.0, UC, EDT,2023-06-11 06:38:45
164,qc,238,47.5953,-76.5986, 2023-06-01 18:06:00,328.2, UC, EDT,2023-06-11 06:38:45
165,qc,462,50.6786,-72.8358, 2023-06-08 18:39:00,40.0, OC, EDT,2023-06-11 06:38:45
166,on,SAU_FIRE_003,46.3717,-82.8768, 2023-06-04 16:56:00,2.8, UC, GMT,2023-06-11 06:38:45
167,qc,244,48.3839,-76.6317, 2023-06-01 20:18:00,4.1, BH, EDT,2023-06-11 06:38:45
168,qc,443,48.9,-74.3525, 2023-06-05 23:00:00,24.0, UC, EDT,2023-06-11 06:38:45
169,on,COC_FIRE_006,48.9088,-80.3046, 2023-06-02 20:40:00,1239.0, OC, GMT,2023-06-11 06:38:45
170,ab,PWF-049-2023,57.0816,-118.129, 2023-05-29 20:20:00,2.77, UC, MDT,2023-06-11 06:38:45
171,qc,300,48.9492,-79.6475, 2023-06-01 20:20:00,10.2, OC, EDT,2023-06-11 06:38:45
172,ab,PWF-052-2023,57.1156,-119.538, 2023-06-05 21:15:00,0.35, UC, MDT,2023-06-11 06:38:45
173,qc,306,50.7044,-70.7317, 2023-06-01 20:00:00,1181.9, OC, EDT,2023-06-11 06:38:45
174,on,SLK_FIRE_016,52.5516,-89.1452, 2023-06-05 23:41:00,6.0, OC, GMT,2023-06-11 06:38:45
175,bc,2023-G80582,57.24,-122.083, 2023-06-03 19:14:00,1.0, UC, PDT,2023-06-11 06:38:45
176,qc,381,48.4286,-69.8294, 2023-06-03 17:00:00,1027.1, BH, EDT,2023-06-11 06:38:45
177,qc,378,50.5236,-66.0692, 2023-06-01 20:00:00,0.0, BH, EDT,2023-06-11 06:38:45
178,qc,339,48.4889,-74.8294, 2023-06-01 22:33:00,2083.1, OC, EDT,2023-06-11 06:38:45
179,on,HEA_FIRE_005,49.1387,-82.1934, 2023-06-06 15:10:00,90.0, OC, GMT,2023-06-11 06:38:45
180,on,RED_FIRE_022,52.9307,-94.6595, 2023-06-05 15:48:00,15.1, BH, GMT,2023-06-11 06:38:45
181,on,HEA_FIRE_004,49.4621,-83.8574, 2023-06-03 23:19:00,12.0, UC, GMT,2023-06-11 06:38:45
182,on,SUD_FIRE_019,46.7506,-81.9973, 2023-06-04 16:40:00,253.0, OC, GMT,2023-06-11 06:38:45
183,on,SUD_FIRE_017,46.6328,-82.2622, 2023-06-04 14:35:00,5277.0, OC, GMT,2023-06-11 06:38:45
184,sk,23BN-BNIR02,56.4627,-108.664, 2023-05-29 13:16:41,55.0, OC, CST,2023-06-11 06:38:45
185,qc,372,48.7817,-75.2447, 2023-06-03 11:33:00,2483.0, OC, EDT,2023-06-11 06:38:45
186,bc,2023-G60654,55.9288,-124.142, 2023-06-07 02:15:00,20.5, OC, PDT,2023-06-11 06:38:45
187,on,SUD_FIRE_016,46.6549,-82.1147, 2023-06-04 00:55:00,14.1, BH, GMT,2023-06-11 06:38:45
188,on,SLK_FIRE_007,51.7644,-91.8501, 2023-05-26 21:52:00,9285.1, OC, GMT,2023-06-11 06:38:45
189,nt,VQ002-23,64.3496,-122.732, 2023-06-03 00:55:00,132.0, OC, MDT,2023-06-11 06:38:45
190,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,108203.0, OC, MDT,2023-06-11 06:38:45
191,on,COC_FIRE_005,48.847,-79.5585, 2023-06-01 21:44:00,11.0, OC, GMT,2023-06-11 06:38:45
192,qc,453,50.7172,-72.555, 2023-06-05 23:40:00,0.1, OC, EDT,2023-06-11 06:38:45
193,qc,454,50.3847,-72.1808, 2023-06-05 19:06:00,3.0, OC, EDT,2023-06-11 06:38:45
194,qc,455,50.9081,-72.4986, 2023-06-05 23:00:00,0.1, OC, EDT,2023-06-11 06:38:45
195,sk,23LX-ELLERAAS,56.8301,-106.595, 2023-05-30 12:47:09,750.0, OC, CST,2023-06-11 06:38:45
196,sk,23LX-SMITH,55.9848,-106.587, 2023-05-11 17:55:13,385000.0, OC, CST,2023-06-11 06:38:45
197,sk,23LX-CENTIPEDE,56.258,-107.312, 2023-06-02 20:33:39,175.0, OC, CST,2023-06-11 06:38:45
198,bc,2023-K20662,51.0277,-120.762, 2023-06-07 01:35:00,0.01, BH, PDT,2023-06-11 06:38:45
199,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,94172.0, OC, MDT,2023-06-11 06:38:45
200,qc,451,49.7681,-73.3861, 2023-06-06 17:26:00,395.8, OC, EDT,2023-06-11 06:38:45
201,bc,2023-R20685,54.8079,-126.139, 2023-06-09 00:39:00,0.1, UC, PDT,2023-06-11 06:38:45
202,sk,23LX-HAULTAIN,56.8612,-106.427, 2023-06-02 20:44:40,1500.0, OC, CST,2023-06-11 06:38:45
203,qc,325,49.3711,-77.0447, 2023-06-02 01:00:00,1.6, BH, EDT,2023-06-11 06:38:45
204,qc,377,47.5925,-77.9694, 2023-06-02 20:50:00,5.2, OC, EDT,2023-06-11 06:38:45
205,ab,GWF-038-2023,55.655,-119.485, 2023-06-06 19:46:00,5000.0, OC, MDT,2023-06-11 06:38:45
206,on,NIP_FIRE_009,53.0395,-88.3788, 2023-06-05 21:56:00,5.0, OC, GMT,2023-06-11 06:38:45
207,qc,272,47.6158,-75.7881, 2023-06-01 18:53:00,17.3, UC, EDT,2023-06-11 06:38:45
208,qc,237,48.6086,-76.6356, 2023-06-01 20:06:00,11264.7, OC, EDT,2023-06-11 06:38:45
209,qc,245,48.4708,-76.8569, 2023-06-01 19:50:00,2159.0, OC, EDT,2023-06-11 06:38:45
210,qc,297,48.1811,-76.9086, 2023-06-01 22:55:00,19506.0, OC, EDT,2023-06-11 06:38:45
211,qc,350,48.1392,-75.3078, 2023-06-01 22:51:00,516.0, UC, EDT,2023-06-11 06:38:45
212,mb,NO013,53.6725,-95.325, 2023-06-05 05:00:00,37.2, BH, CDT,2023-06-11 06:38:45
213,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,1200.0, OC, MDT,2023-06-11 06:38:45
214,qc,338,49.1722,-70.8306, 2023-06-01 21:06:00,0.1, BH, EDT,2023-06-11 06:38:45
215,ns,03-010-2023,43.6286,-65.5833, 2023-05-27 20:00:00,24980.0, BH, ADT,2023-06-11 06:38:45
216,ab,PWF-054-2023,56.4231,-119.969, 2023-06-06 19:55:00,1.46, UC, MDT,2023-06-11 06:38:45
217,on,SLK_FIRE_022,52.2732,-90.594, 2023-06-08 16:51:00,10.0, OC, GMT,2023-06-11 06:38:45
218,bc,2023-C50678,52.1205,-123.239, 2023-06-08 23:40:00,0.1, UC, PDT,2023-06-11 06:38:45
219,sk,23BN-AARON,56.565,-109.302, 2023-05-29 13:10:00,2240.0, OC, CST,2023-06-11 06:38:45
220,sk,23LX-SHAW,55.5584,-108.38, 2023-05-04 17:17:17,186420.0, OC, CST,2023-06-11 06:38:45
221,sk,23LA-SHARP,55.4241,-105.122, 2023-05-19 13:48:02,18756.0, UC, CST,2023-06-11 06:38:45
222,on,SLK_FIRE_020,50.6653,-90.9121, 2023-06-07 18:35:00,70.0, OC, GMT,2023-06-11 06:38:45
223,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,33207.0, BH, MDT,2023-06-11 06:38:45
224,mb,EA038,51.7689,-95.6831, 2023-06-04 05:00:00,17.0, UC, CDT,2023-06-11 06:38:45
225,mb,EA039,52.3142,-95.4742, 2023-06-04 05:00:00,48.0, UC, CDT,2023-06-11 06:38:45
226,bc,2023-V70600,49.2773,-124.615, 2023-06-04 07:53:00,208.0, OC, PDT,2023-06-11 06:38:45
227,on,PEM_FIRE_001,45.1551,-77.0695, 2023-06-04 21:37:00,43.7, UC, GMT,2023-06-11 06:38:45
228,ab,SWF-081-2023,56.9909,-113.459, 2023-05-14 18:37:00,20528.0, BH, MDT,2023-06-11 06:38:45
229,qc,262,48.815,-76.0342, 2023-06-01 21:37:00,2913.0, OC, EDT,2023-06-11 06:38:45
230,ab,SWF-093-2023,56.6716,-115.94, 2023-06-07 20:07:00,23.9, BH, MDT,2023-06-11 06:38:45
