,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
16,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-10-15 12:50:08
17,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-10-15 12:50:08
18,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, UC, GMT, FUL,2023-10-15 12:50:08
19,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-10-15 12:50:08
20,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC, MDT, FUL,2023-10-15 12:50:08
21,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT, FUL,2023-10-15 12:50:08
22,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, UC, MDT, FUL,2023-10-15 12:50:08
23,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, UC, MDT, FUL,2023-10-15 12:50:08
24,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19672.0, UC, MDT, FUL,2023-10-15 12:50:08
25,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT, FUL,2023-10-15 12:50:08
26,on,COC_FIRE_041,50.6476,-80.06, 2023-07-19 18:19:00,11.0, OC, GMT, MON,2023-10-15 12:50:08
27,ab,LWF-148-2023,55.9353,-111.105, 2023-06-07 22:19:00,2317.0, UC, MDT, FUL,2023-10-15 12:50:08
28,nt,SS018-23,60.3872,-116.272, 2023-07-01 22:35:00,7.0, UC, MDT, MON,2023-10-15 12:50:08
29,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,872.0, UC, MDT, FUL,2023-10-15 12:50:08
30,nt,VQ011-23,65.1425,-126.079, 2023-07-09 15:26:00,6.0, OC, MDT, FUL,2023-10-15 12:50:08
31,nt,FS015-23,60.2083,-123.692, 2023-07-08 00:50:00,0.01, OC, MDT, FUL,2023-10-15 12:50:08
32,nt,SS020-23,60.6041,-107.134, 2023-06-30 19:03:00,30.0, OC, MDT, MON,2023-10-15 12:50:08
33,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT, MON,2023-10-15 12:50:08
34,bc,2023-R21286,53.6527,-126.824, 2023-07-08 18:28:00,0.0, BH, PDT, FUL,2023-10-15 12:50:08
35,nt,VQ054-23,64.9026,-125.445, 2023-09-15 15:00:00,194.0, OC, MDT, MOD,2023-10-15 12:50:08
36,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,90508.0, OC, MDT, FUL,2023-10-15 12:50:08
37,conus,Tyee Ridge Complex,43.3725,-123.587, ,3217.73, 90% contained,,,2023-10-15 12:50:08
38,conus,Tin Soldier,47.9517,-113.734, ,3306.82, 94% contained,,,2023-10-15 12:50:08
39,pc,2023WB17,59.835,-112.285, 2023-07-02 02:47:48,13.0, BH, MDT, MOD,2023-10-15 12:50:08
40,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,99.0, OC, MDT, MOD,2023-10-15 12:50:08
41,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,21056.0, BH, PDT, MON,2023-10-15 12:50:08
42,nt,SS080-23,60.0,-115.991, 2023-09-20 17:48:00,2000.0, OC, MDT, MON,2023-10-15 12:50:08
43,bc,2023-R21609,55.0409,-125.894, 2023-07-12 16:24:00,168.0, BH, PDT, FUL,2023-10-15 12:50:08
44,bc,2023-R51711,53.114,-127.599, 2023-07-15 02:46:00,512.0, BH, PDT, FUL,2023-10-15 12:50:08
45,bc,2023-R11289,53.2987,-126.87, 2023-07-08 19:47:00,0.01, BH, PDT, FUL,2023-10-15 12:50:08
46,bc,2023-R51710,53.125,-127.651, 2023-07-15 02:41:00,230.0, BH, PDT, FUL,2023-10-15 12:50:08
47,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT, FUL,2023-10-15 12:50:08
48,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, BH, MDT, FUL,2023-10-15 12:50:08
49,bc,2023-G90776,58.2226,-123.885, 2023-06-14 04:03:00,804.46, BH, PDT, MON,2023-10-15 12:50:08
50,bc,2023-G90949,59.628,-126.953, 2023-06-28 00:51:00,5278.13, BH, PDT, MON,2023-10-15 12:50:08
51,bc,2023-G90956,59.5248,-126.651, 2023-06-28 03:39:00,12107.2, BH, PDT, MON,2023-10-15 12:50:08
52,yt,2023MA014,64.1004,-133.527, 2023-07-24 19:50:00,234.0, OC, PDT, FUL,2023-10-15 12:50:08
53,yt,2023MA015,64.1748,-132.672, 2023-07-24 20:02:00,2204.0, OC, PDT, FUL,2023-10-15 12:50:08
54,yt,2023MA016,64.0829,-132.398, 2023-07-24 20:07:00,432.0, OC, PDT, FUL,2023-10-15 12:50:08
55,on,NIP_FIRE_009,53.0395,-88.3788, 2023-06-05 21:56:00,48555.0, OC, GMT, MON,2023-10-15 12:50:08
56,ab,PWF-090-2023,57.0219,-116.25, 2023-07-06 22:41:00,49.4, UC, MDT, FUL,2023-10-15 12:50:08
57,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6534.0, UC, MDT, FUL,2023-10-15 12:50:08
58,bc,2023-V70600,49.2773,-124.615, 2023-06-04 07:53:00,229.0, UC, PDT, FUL,2023-10-15 12:50:08
59,bc,2023-G90565,57.9132,-123.931, 2023-06-02 18:14:00,208.0, UC, PDT, MON,2023-10-15 12:50:08
60,bc,2023-N42102,51.0106,-116.375, 2023-07-22 17:55:00,449.0, UC, PDT, MOD,2023-10-15 12:50:08
61,yt,2023XY014,60.6247,-134.023, 2023-06-18 20:14:00,0.01, UC, PDT, FUL,2023-10-15 12:50:08
62,yt,2023XY019,60.8265,-135.749, 2023-07-09 00:51:00,1546.0, UC, PDT, FUL,2023-10-15 12:50:08
63,bc,2023-R11387,53.7504,-126.174, 2023-07-09 19:20:00,12142.0, OC, PDT, FUL,2023-10-15 12:50:08
64,bc,2023-R23091,53.4992,-127.071, 2023-08-31 18:26:00,1255.0, OC, PDT, FUL,2023-10-15 12:50:08
65,ab,HWF-065-2023,57.5528,-114.925, 2023-06-10 21:30:00,1425.2, BH, MDT, FUL,2023-10-15 12:50:08
66,bc,2023-G50912,55.7693,-126.376, 2023-06-26 00:45:00,816.9, BH, PDT, FUL,2023-10-15 12:50:08
67,pc,2023WB15,59.4837,-111.957, 2023-06-10 16:37:08,11.7, UC, MDT, FUL,2023-10-15 12:50:08
68,conus,Grizzly,43.5931,-122.619, ,131.22, 0% contained,,,2023-10-15 12:50:08
69,ab,SWF-116-2023,57.1762,-113.801, 2023-07-08 00:05:00,10670.0, BH, MDT, FUL,2023-10-15 12:50:08
70,pc,2023NA2,60.9682,-126.681, 2023-06-29 00:23:39,1400.0, OC, MDT, MON,2023-10-15 12:50:08
71,bc,2023-V52831,51.0364,-125.15, 2023-08-18 20:36:00,181.0, BH, PDT, MON,2023-10-15 12:50:08
72,qc,344,49.1222,-76.7867, 2023-06-01 17:00:00,481991.0, UC, EDT, FUL,2023-10-15 12:50:08
73,bc,2023-G91739,59.4203,-123.656, 2023-07-16 01:17:00,33425.6, OC, PDT, MON,2023-10-15 12:50:08
74,bc,2023-G92594,59.9374,-127.762, 2023-08-07 18:51:00,316.5, OC, PDT, FUL,2023-10-15 12:50:08
75,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,42838.5, OC, PDT, MON,2023-10-15 12:50:08
76,bc,2023-G91494,59.8051,-121.785, 2023-07-10 20:49:00,6996.4, OC, PDT, MON,2023-10-15 12:50:08
77,bc,2023-R21225,54.0392,-126.826, 2023-07-08 02:03:00,86.0, UC, PDT, FUL,2023-10-15 12:50:08
78,bc,2023-G73347,55.7335,-122.27, 2023-09-22 22:59:00,15.0, OC, PDT, FUL,2023-10-15 12:50:08
79,conus,Cowlitz Complex,46.5325,-121.775, ,296.055, 39% contained,,,2023-10-15 12:50:08
80,bc,2023-G31351,53.4684,-120.673, 2023-07-09 02:39:00,0.6, UC, PDT, MOD,2023-10-15 12:50:08
81,bc,2023-G93240,58.2129,-122.007, 2023-09-13 17:46:00,6.4, UC, PDT, FUL,2023-10-15 12:50:08
82,ab,PWF-121-2023,57.252,-117.095, 2023-07-23 21:28:00,15.8, UC, MDT, FUL,2023-10-15 12:50:08
83,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, UC, MDT, FUL,2023-10-15 12:50:08
84,bc,2023-G93241,58.4398,-122.064, 2023-09-13 18:51:00,0.5, UC, PDT, FUL,2023-10-15 12:50:08
85,bc,2023-V11152,49.3115,-122.244, 2023-07-06 03:55:00,215.0, UC, PDT, MOD,2023-10-15 12:50:08
86,bc,2023-V13025,49.314,-121.726, 2023-08-29 15:55:00,1.5, UC, PDT, FUL,2023-10-15 12:50:08
87,bc,2023-V13109,49.56,-121.97, 2023-09-01 21:45:00,0.47, UC, PDT, FUL,2023-10-15 12:50:08
88,bc,2023-V13306,49.4174,-122.547, 2023-09-18 00:06:00,0.09, UC, PDT, FUL,2023-10-15 12:50:08
89,bc,2023-G90790,57.8996,-123.61, 2023-06-15 03:22:00,10.0, BH, PDT, MON,2023-10-15 12:50:08
90,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,1728.86, BH, PDT, FUL,2023-10-15 12:50:08
91,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:50:00,578.0, UC, MDT, FUL,2023-10-15 12:50:08
92,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:07:00,12073.4, UC, MDT, FUL,2023-10-15 12:50:08
93,conus,Wawawai,46.6533,-117.372, ,213.03, 99% contained,,,2023-10-15 12:50:08
94,ak,Divide Mountain,63.919,-141.2, 2023-07-27 00:00:00,0.4, Unstaffed/Uncontaine,,,2023-10-15 12:50:08
95,bc,2023-R91774,59.1154,-132.885, 2023-07-16 23:01:00,0.7, UC, PDT, FUL,2023-10-15 12:50:08
96,bc,2023-G91933,59.463,-120.0, 2023-07-20 20:51:00,2272.0, OC, PDT, MON,2023-10-15 12:50:08
97,ab,EWF-076-2023,52.9975,-116.422, 2023-07-24 23:19:00,71.6, UC, MDT, FUL,2023-10-15 12:50:08
98,bc,2023-C31349,52.4453,-120.754, 2023-07-09 02:46:00,240.15, BH, PDT, MON,2023-10-15 12:50:08
99,ab,HWF-064-2023,59.2838,-119.067, 2023-06-09 21:47:00,6175.0, UC, MDT, FUL,2023-10-15 12:50:08
100,bc,2023-K22024,50.4484,-120.401, 2023-07-21 21:49:00,11382.0, UC, PDT, FUL,2023-10-15 12:50:08
101,yt,2023MA025,64.05,-136.917, 2023-07-27 22:40:00,1.0, OC, PDT, FUL,2023-10-15 12:50:08
102,ab,PWF-120-2023,57.2357,-116.359, 2023-07-23 20:55:00,200.0, UC, MDT, FUL,2023-10-15 12:50:08
103,bc,2023-G60858,57.6324,-125.927, 2023-06-24 03:52:00,4638.0, BH, PDT, FUL,2023-10-15 12:50:08
104,bc,2023-N42228,51.2003,-116.754, 2023-07-24 04:45:00,284.0, UC, PDT, MOD,2023-10-15 12:50:08
105,bc,2023-N42934,50.7937,-118.112, 2023-08-24 18:11:00,1.67, BH, PDT, MON,2023-10-15 12:50:08
106,bc,2023-N43335,51.9467,-117.906, 2023-09-21 23:24:00,0.1, BH, PDT, MON,2023-10-15 12:50:08
107,bc,2023-N42935,50.793,-118.128, 2023-08-24 18:17:00,4.67, BH, PDT, MON,2023-10-15 12:50:08
108,bc,2023-N42390,51.5235,-117.559, 2023-08-01 19:21:00,644.0, BH, PDT, MON,2023-10-15 12:50:08
109,bc,2023-N42850,51.9858,-117.675, 2023-08-19 21:20:00,0.01, UC, PDT, MOD,2023-10-15 12:50:08
110,conus,NEWELL ROAD,45.8308,-120.459, ,24523.2, 100% contained,,,2023-10-15 12:50:08
111,yt,2023OC025,67.3425,-139.448, 2023-07-30 19:21:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
112,ak,Keystone Creek,64.3578,-145.782, 2023-07-24 00:00:00,21.85, Unstaffed/Uncontaine,,,2023-10-15 12:50:08
113,bc,2023-K61768,49.9396,-121.262, 2023-07-16 21:32:00,104.0, UC, PDT, MOD,2023-10-15 12:50:08
114,bc,2023-R90857,57.3586,-129.028, 2023-06-24 02:58:00,762.36, BH, PDT, MOD,2023-10-15 12:50:08
115,bc,2023-R90877,57.4801,-127.652, 2023-06-24 16:18:00,14460.1, BH, PDT, MOD,2023-10-15 12:50:08
116,bc,2023-R11546,54.1573,-126.103, 2023-07-11 19:11:00,138.0, UC, PDT, FUL,2023-10-15 12:50:08
117,yt,2023MA031,63.6665,-136.336, 2023-07-30 02:25:00,0.1, UC, PDT, FUL,2023-10-15 12:50:08
118,yt,2023OC026,67.7757,-139.067, 2023-07-30 23:30:00,488.0, OC, PDT, FUL,2023-10-15 12:50:08
119,yt,2023OC010,67.3131,-139.732, 2023-07-30 16:40:00,550.0, OC, PDT, FUL,2023-10-15 12:50:08
120,yt,2023OC021,66.7602,-136.73, 2023-07-30 17:02:00,2050.0, OC, PDT, FUL,2023-10-15 12:50:08
121,bc,2023-R91733,57.9994,-128.433, 2023-07-15 22:57:00,68.25, BH, PDT, MON,2023-10-15 12:50:08
122,mb,EA093,52.7711,-96.8825, 2023-09-23 05:00:00,0.1, OC, CDT, MON,2023-10-15 12:50:08
123,bc,2023-N43238,50.8939,-118.21, 2023-09-13 00:44:00,0.01, BH, PDT, MOD,2023-10-15 12:50:08
124,bc,2023-N41861,51.9212,-118.035, 2023-07-18 19:43:00,131.09, BH, PDT, MON,2023-10-15 12:50:08
125,bc,2023-N41962,51.8722,-118.781, 2023-07-21 02:13:00,166.22, BH, PDT, MOD,2023-10-15 12:50:08
126,nt,VQ055-23,64.4182,-125.586, 2023-09-21 21:25:00,1.0, OC, MDT, MON,2023-10-15 12:50:08
127,ab,PWF-091-2023,56.7159,-118.502, 2023-07-08 21:51:00,179.1, UC, MDT, FUL,2023-10-15 12:50:08
128,yt,2023OC019,66.8385,-137.399, 2023-07-30 16:59:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
129,yt,2023OC023,66.1509,-139.227, 2023-07-30 17:49:00,115.0, OC, PDT, FUL,2023-10-15 12:50:08
130,ab,PWF-074-2023,56.4525,-116.18, 2023-06-28 21:46:00,101.2, UC, MDT, FUL,2023-10-15 12:50:08
131,on,NIP_FIRE_072,51.7502,-87.0629, 2023-07-31 23:03:00,10.0, OC, GMT, MON,2023-10-15 12:50:08
132,conus,2023 Olympic National Park Lig,47.7369,-123.528, ,1941.97, 0% contained,,,2023-10-15 12:50:08
133,yt,2023OC018,66.0274,-135.596, 2023-07-30 16:57:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
134,yt,2023OC016,67.9599,-138.611, 2023-07-30 16:54:00,2656.0, OC, PDT, FUL,2023-10-15 12:50:08
135,yt,2023OC014,67.5288,-138.279, 2023-07-30 16:51:00,17.0, OC, PDT, FUL,2023-10-15 12:50:08
136,yt,2023OC017,68.0804,-138.435, 2023-07-30 16:55:00,3109.0, OC, PDT, FUL,2023-10-15 12:50:08
137,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4800.0, UC, MDT, FUL,2023-10-15 12:50:08
138,bc,2023-N42853,52.1242,-118.313, 2023-08-19 23:03:00,0.88, BH, PDT, MON,2023-10-15 12:50:08
139,bc,2023-N42074,51.0961,-118.431, 2023-07-22 03:19:00,1265.3, BH, PDT, MON,2023-10-15 12:50:08
140,bc,2023-G83130,58.2204,-121.744, 2023-09-02 22:20:00,673.0, OC, PDT, FUL,2023-10-15 12:50:08
141,yt,2023OC022,66.6566,-135.171, 2023-07-30 17:41:00,158.0, OC, PDT, FUL,2023-10-15 12:50:08
142,mb,NO066,56.2333,-101.628, 2023-07-01 05:00:00,11017.0, OC, CDT, MON,2023-10-15 12:50:08
143,mb,NO086,55.8011,-100.99, 2023-07-20 05:00:00,534.8, UC, CDT, MOD,2023-10-15 12:50:08
144,mb,NO115,52.9847,-95.1306, 2023-08-05 05:00:00,239.2, OC, CDT, MON,2023-10-15 12:50:08
145,nt,SS050-23,60.8411,-110.311, 2023-07-26 21:18:00,1396.0, OC, MDT, MON,2023-10-15 12:50:08
146,nt,SS030-23,60.5373,-112.619, 2023-07-14 15:00:00,193.0, BH, MDT, FUL,2023-10-15 12:50:08
147,nt,SS025-23,60.5116,-109.889, 2023-07-06 20:25:00,5857.0, OC, MDT, MON,2023-10-15 12:50:08
148,bc,2023-N42380,51.2098,-117.964, 2023-08-01 01:49:00,66.02, BH, PDT, MON,2023-10-15 12:50:08
149,ak,Delta,64.0799,-146.4, 2023-07-25 00:00:00,23160.2, Unstaffed/Uncontaine,,,2023-10-15 12:50:08
150,bc,2023-K43003,51.3446,-118.786, 2023-08-28 23:36:00,0.01, UC, PDT, FUL,2023-10-15 12:50:08
151,bc,2023-K42961,51.3966,-118.882, 2023-08-26 21:18:00,8.1, UC, PDT, FUL,2023-10-15 12:50:08
152,bc,2023-R91184,59.7033,-134.251, 2023-07-07 19:04:00,2253.27, BH, PDT, MOD,2023-10-15 12:50:08
153,yt,2023OC020,66.817,-136.833, 2023-07-30 17:02:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
154,bc,2023-C51974,52.0612,-123.491, 2023-07-21 03:39:00,1306.0, UC, PDT, FUL,2023-10-15 12:50:08
155,bc,2023-V53027,49.7122,-123.553, 2023-08-29 16:46:00,415.5, BH, PDT, MOD,2023-10-15 12:50:08
156,nt,SS029-23,60.8039,-112.727, 2023-07-11 03:38:00,2986.0, OC, MDT, MON,2023-10-15 12:50:08
157,bc,2023-V53071,50.4919,-124.329, 2023-08-30 18:41:00,2.0, UC, PDT, MON,2023-10-15 12:50:08
158,ab,HWF-087-2023,58.1581,-114.183, 2023-06-30 22:30:00,12508.0, BH, MDT, FUL,2023-10-15 12:50:08
159,yt,2023MA035,63.557,-136.124, 2023-08-03 02:22:00,0.25, UC, PDT, FUL,2023-10-15 12:50:08
160,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87492.0, UC, MDT, FUL,2023-10-15 12:50:08
161,ab,GWF-038-2023,55.655,-119.485, 2023-06-06 19:46:00,7148.0, UC, MDT, FUL,2023-10-15 12:50:08
162,bc,2023-R51709,53.159,-127.728, 2023-07-15 02:34:00,110.0, BH, PDT, FUL,2023-10-15 12:50:08
163,on,NIP_FIRE_107,50.6717,-85.393, 2023-08-24 21:13:00,172.6, OC, GMT, MON,2023-10-15 12:50:08
164,bc,2023-C11290,52.8138,-122.935, 2023-07-08 20:17:00,2784.7, UC, PDT, FUL,2023-10-15 12:50:08
165,qc,274,49.5083,-75.2878, 2023-06-01 17:00:00,112606.0, UC, EDT, FUL,2023-10-15 12:50:08
166,bc,2023-V53097,49.9411,-123.801, 2023-09-01 01:17:00,162.0, BH, PDT, MON,2023-10-15 12:50:08
167,bc,2023-V53204,50.5177,-124.569, 2023-09-09 19:22:00,44.5, BH, PDT, MOD,2023-10-15 12:50:08
168,bc,2023-V51695,51.1376,-124.994, 2023-07-14 22:33:00,122.0, BH, PDT, MON,2023-10-15 12:50:08
169,bc,2023-V51696,51.1679,-125.017, 2023-07-14 22:49:00,238.0, BH, PDT, MON,2023-10-15 12:50:08
170,pc,2023VU1,68.4036,-138.807, 2023-07-30 23:58:18,600.0, OC, PDT, MON,2023-10-15 12:50:08
171,bc,2023-C51981,52.2005,-123.48, 2023-07-21 04:37:00,1400.0, UC, PDT, FUL,2023-10-15 12:50:08
172,ab,HWF-102-2023,58.7211,-115.859, 2023-07-03 16:31:00,1166.5, UC, MDT, FUL,2023-10-15 12:50:08
173,yt,2023OC024,66.2531,-139.038, 2023-08-03 01:30:00,539.0, OC, PDT, FUL,2023-10-15 12:50:08
174,ab,LSZ-001-2023,55.272,-110.026, 2023-08-04 08:35:00,4900.0, UC, MDT, FUL,2023-10-15 12:50:08
175,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, UC, MDT, FUL,2023-10-15 12:50:08
176,nt,SS059-23,60.2394,-106.809, 2023-07-28 22:30:00,500.0, OC, MDT, MON,2023-10-15 12:50:08
177,bc,2023-N42213,51.8592,-117.944, 2023-07-24 00:40:00,64.81, BH, PDT, MOD,2023-10-15 12:50:08
178,bc,2023-C33245,52.596,-121.312, 2023-09-13 22:38:00,5.0, UC, PDT, MOD,2023-10-15 12:50:08
179,conus,2023 Airplane Lake OWF,48.0142,-121.013, ,2817.18, 0% contained,,,2023-10-15 12:50:08
180,bc,2023-K22757,51.4623,-119.701, 2023-08-15 00:54:00,1771.9, UC, PDT, MOD,2023-10-15 12:50:08
181,bc,2023-R23312,53.9193,-126.747, 2023-09-18 18:04:00,0.35, UC, PDT, FUL,2023-10-15 12:50:08
182,qc,597,51.7425,-78.4303, 2023-07-07 18:50:00,11966.3, OC, EDT, MON,2023-10-15 12:50:08
183,yt,2023OC027,68.3971,-138.797, 2023-08-04 03:15:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
184,yt,2023OC013,67.3884,-140.301, 2023-07-30 16:50:00,100.0, OC, PDT, FUL,2023-10-15 12:50:08
185,yt,2023OC011,67.7859,-140.392, 2023-07-30 16:42:00,4000.0, OC, PDT, FUL,2023-10-15 12:50:08
186,ab,HWF-083-2023,57.7994,-114.775, 2023-06-30 20:35:00,13700.0, BH, MDT, FUL,2023-10-15 12:50:08
187,bc,2023-G91359,58.232,-122.343, 2023-07-09 03:10:00,8.0, UC, PDT, MON,2023-10-15 12:50:08
188,yt,2023MA042,65.6769,-135.908, 2023-08-05 23:33:00,675.0, OC, PDT, FUL,2023-10-15 12:50:08
189,bc,2023-K42077,50.5933,-118.85, 2023-07-22 03:35:00,21.9, UC, PDT, FUL,2023-10-15 12:50:08
190,bc,2023-K71032,50.6616,-123.093, 2023-07-01 18:57:00,208.6, UC, PDT, MOD,2023-10-15 12:50:08
191,on,NIP_FIRE_036,52.8998,-87.2564, 2023-07-06 17:32:00,177.0, OC, GMT, FUL,2023-10-15 12:50:08
192,bc,2023-R51402,53.2281,-127.851, 2023-07-09 22:01:00,100.0, BH, PDT, FUL,2023-10-15 12:50:08
193,bc,2023-R51713,53.069,-127.52, 2023-07-15 03:08:00,66.0, BH, PDT, MON,2023-10-15 12:50:08
194,yt,2023MA045,64.1817,-134.921, 2023-08-06 00:52:00,2655.0, OC, PDT, FUL,2023-10-15 12:50:08
195,yt,2023MA043,65.4109,-133.382, 2023-08-06 00:07:00,4723.0, OC, PDT, FUL,2023-10-15 12:50:08
196,yt,2023MA046,64.2772,-137.141, 2023-08-06 01:07:00,90.0, OC, PDT, FUL,2023-10-15 12:50:08
197,ab,PWF-103-2023,57.026,-118.363, 2023-07-17 01:41:00,96.4, UC, MDT, FUL,2023-10-15 12:50:08
198,bc,2023-C42542,51.9398,-120.463, 2023-08-06 22:42:00,0.01, OC, PDT, FUL,2023-10-15 12:50:08
199,nt,VQ040-23,65.3528,-125.573, 2023-08-01 16:00:00,165.0, OC, MDT, MON,2023-10-15 12:50:08
200,nt,VQ029-23,64.623,-124.878, 2023-08-03 00:56:00,266.0, OC, MDT, MOD,2023-10-15 12:50:08
201,nt,VQ021-23,65.6601,-126.841, 2023-07-23 17:21:00,1542.0, OC, MDT, MON,2023-10-15 12:50:08
202,nt,VQ018-23,66.9196,-129.473, 2023-07-14 15:07:00,38550.0, OC, MDT, MON,2023-10-15 12:50:08
203,bc,2023-K43052,51.3432,-118.815, 2023-08-29 22:30:00,0.01, UC, PDT, FUL,2023-10-15 12:50:08
204,bc,2023-V13203,49.2396,-121.483, 2023-09-09 05:47:00,20.0, BH, PDT, MON,2023-10-15 12:50:08
205,bc,2023-V13308,49.9465,-122.159, 2023-09-18 00:27:00,4.1, BH, PDT, MON,2023-10-15 12:50:08
206,bc,2023-G32441,52.277,-119.374, 2023-08-03 22:36:00,231.0, UC, PDT, MOD,2023-10-15 12:50:08
207,ab,GWF-066-2023,55.6375,-119.84, 2023-09-17 19:12:00,12.9, UC, MDT, FUL,2023-10-15 12:50:08
208,bc,2023-G52955,55.0494,-125.633, 2023-08-26 17:44:00,1590.6, BH, PDT, FUL,2023-10-15 12:50:08
209,bc,2023-G33370,52.8628,-119.358, 2023-09-28 05:06:00,0.01, BH, PDT, MON,2023-10-15 12:50:08
210,qc,695,50.9303,-79.1311, 2023-09-28 22:30:00,0.1, OC, EDT, MON,2023-10-15 12:50:08
211,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,964.0, UC, PDT, MOD,2023-10-15 12:50:08
212,bc,2023-C32539,52.5738,-120.845, 2023-08-06 22:25:00,6.0, UC, PDT, MOD,2023-10-15 12:50:08
213,bc,2023-C31143,52.6903,-121.364, 2023-07-05 23:24:00,308.0, UC, PDT, MOD,2023-10-15 12:50:08
214,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,27.3, UC, PDT, MOD,2023-10-15 12:50:08
215,bc,2023-C33293,52.4193,-120.869, 2023-09-17 02:02:00,0.5, BH, PDT, MOD,2023-10-15 12:50:08
216,yt,2023MA048,64.2711,-134.227, 2023-08-08 01:04:00,0.0, OC, PDT, FUL,2023-10-15 12:50:08
217,nt,SS066-23,61.5308,-105.948, 2023-08-02 19:40:00,2000.0, OC, MDT, MON,2023-10-15 12:50:08
