,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2022-G80265,57.3972,-122.377, 2022-06-03 22:56:00,545.0, UC,2022-06-20 22:37:55+00:00
1,yt,2022MA002,64.3357,-133.579, 2022-06-04 21:44:00,400.0, OC,2022-06-20 22:37:55+00:00
2,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8300.0, BH,2022-06-20 22:37:55+00:00
3,ab,HWF-015-2022,59.2928,-118.997, 2022-06-01 22:00:00,3000.0, UC,2022-06-20 22:37:55+00:00
4,nt,SS005-22,60.7167,-118.033, 2022-06-08 23:16:00,5.0, BH,2022-06-20 22:37:55+00:00
5,ab,SWF-035-2022,56.9006,-113.989, 2022-06-04 22:11:00,262.5, UC,2022-06-20 22:37:55+00:00
6,pc,2022WB2,59.4688,-112.657, 2022-06-11 03:19:41,7.5, UC,2022-06-20 22:37:55+00:00
7,nt,SS009-22,60.3303,-116.692, 2022-06-11 01:15:00,10.0, OC,2022-06-20 22:37:55+00:00
8,ab,HWF-022-2022,59.9611,-119.974, 2022-06-08 22:50:00,36.0, BH,2022-06-20 22:37:55+00:00
9,pc,2022WB1,59.4767,-112.624, 2022-06-11 03:16:23,6.8, UC,2022-06-20 22:37:55+00:00
10,ab,HWF-014-2022,59.9713,-120.0, 2022-06-01 19:05:00,386.0, BH,2022-06-20 22:37:55+00:00
11,qc,259,56.0542,-71.62, 2022-06-05 19:00:00,8789.3, OC,2022-06-20 22:37:55+00:00
12,ak,Fish Lake,62.5998,-145.806, 2022-06-05 00:00:00,26.71, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
13,ab,HWF-029-2022,59.2218,-114.531, 2022-06-11 18:22:00,89.9, BH,2022-06-20 22:37:55+00:00
14,pc,2022WB3,59.8045,-112.172, 2022-06-11 21:39:52,0.7, UC,2022-06-20 22:37:55+00:00
15,yt,2022BC002,62.2201,-138.902, 2022-06-06 01:22:00,68.7, BH,2022-06-20 22:37:55+00:00
16,ab,MWF-023-2022,59.4004,-110.669, 2022-06-14 00:52:00,0.5, BH,2022-06-20 22:37:55+00:00
17,ak,Pauls Creek,58.9094,-156.345, 2022-06-07 00:00:00,4069.84, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
18,ak,Contact Creek,58.2192,-155.966, 2022-05-29 00:00:00,4177.12, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
19,ab,MWF-025-2022,56.6829,-110.714, 2022-06-14 15:07:00,0.25, BH,2022-06-20 22:37:55+00:00
20,bc,2022-G90274,59.9817,-120.022, 2022-06-05 23:10:00,488.11, BH,2022-06-20 22:37:55+00:00
21,conus,Carbon County Flood,45.186,-109.247, 2022-06-12 13:00:00,0.0, 0% contained,2022-06-20 22:37:55+00:00
22,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,800.0, OC,2022-06-20 22:37:55+00:00
23,pc,2022WB5,59.8695,-114.537, 2022-06-14 02:24:46,136.0, OC,2022-06-20 22:37:55+00:00
24,nt,ZF008-22,63.7393,-114.717, 2022-06-16 15:00:00,3.5, OC,2022-06-20 22:37:55+00:00
25,conus,Graham,40.05,-121.776, 2022-06-09 18:00:00,40.5, 100% contained,2022-06-20 22:37:55+00:00
26,pc,2022PO_AB0,59.615,-111.358, 2022-06-14 02:20:39,2800.0, OC,2022-06-20 22:37:55+00:00
27,ak,Kokwok,59.7511,-158.225, 2022-06-06 00:00:00,10512.5, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
28,qc,270,50.6678,-59.6778, 2022-06-16 19:15:00,7.7, OC,2022-06-20 22:37:55+00:00
29,qc,266,52.3369,-66.7325, 2022-06-15 15:00:00,867.8, OC,2022-06-20 22:37:55+00:00
30,qc,269,56.7519,-65.915, 2022-06-16 12:33:00,66.8, OC,2022-06-20 22:37:55+00:00
31,ab,MWF-022-2022,59.4184,-110.813, 2022-06-14 00:43:00,3056.0, BH,2022-06-20 22:37:55+00:00
32,ab,LWF-099-2022,56.1632,-110.655, 2022-06-13 19:25:00,207.0, UC,2022-06-20 22:37:55+00:00
33,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,1399.0, BH,2022-06-20 22:37:55+00:00
34,sk,22SR-HERLING,59.6614,-107.658, 2022-06-13 06:00:00,90.0, OC,2022-06-20 22:37:55+00:00
35,sk,22SR-BYERS,59.7877,-108.398, 2022-06-14 06:00:00,250.0, OC,2022-06-20 22:37:55+00:00
36,sk,22SR-BOARDER,59.9876,-108.686, 2022-06-15 06:00:00,500.0, OC,2022-06-20 22:37:55+00:00
37,ak,Titnuk Creek,60.8,-157.015, 2022-06-08 00:00:00,15058.7, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
38,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3152.9, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
39,ak,Tuklung River,58.9357,-159.455, 2022-06-06 00:00:00,2494.07, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
40,ak,South Lime Lake,61.5367,-155.077, 2022-06-05 00:00:00,1387.66, Unstaffed/Uncontaine,2022-06-20 22:37:55+00:00
41,ak,Submarine Creek,63.2934,-154.734, 2022-06-07 00:00:00,9002.74, Staffed/Uncontained,2022-06-20 22:37:55+00:00
42,pc,2022WB6,58.4209,-112.325, 2022-06-13 18:51:36,8.5, OC,2022-06-20 22:37:55+00:00
43,sk,22SR-GILES,58.9043,-105.841, 2022-06-13 06:00:00,850.0, OC,2022-06-20 22:37:55+00:00
44,nt,FS006-22,60.7223,-123.715, 2022-06-18 16:11:00,8.0, OC,2022-06-20 22:37:55+00:00
45,bc,2022-R30315,54.7148,-127.138, 2022-06-19 01:31:00,0.01, OC,2022-06-20 22:37:55+00:00
46,nl,114,48.3471,-54.4059, 2022-06-16 00:00:00,132.0, BH,2022-06-20 22:37:55+00:00
47,ab,HWF-030-2022,58.5299,-115.156, 2022-06-11 19:30:00,0.1, UC,2022-06-20 22:37:55+00:00
48,yt,2022BC001,62.6453,-138.731, 2022-06-05 00:59:00,2.0, BH,2022-06-20 22:37:55+00:00
49,pc,2022WB4,59.7851,-112.343, 2022-06-12 23:44:10,1.6, UC,2022-06-20 22:37:55+00:00
50,bc,2022-G30304,52.7734,-119.159, 2022-06-15 01:42:00,2.16, UC,2022-06-20 22:37:55+00:00
51,yt,2022DA002,63.1307,-138.086, 2022-06-18 00:46:00,10.0, OC,2022-06-20 22:37:55+00:00
52,pc,2022WB7,58.3744,-112.179, 2022-06-13 19:33:44,1.5, OC,2022-06-20 22:37:55+00:00
53,sk,22SR-WATSON,58.7186,-102.855, 2022-06-16 06:00:00,100.0, OC,2022-06-20 22:37:55+00:00
54,sk,22LA-MCCAFE,55.3791,-104.602, 2022-06-03 06:00:00,12367.0, UC,2022-06-20 22:37:55+00:00
55,qc,264,55.1483,-74.4844, 2022-06-14 21:42:00,3481.0, OC,2022-06-20 22:37:55+00:00
56,sk,22SR-OKE,59.3758,-104.698, 2022-06-16 06:00:00,4.0, OC,2022-06-20 22:37:55+00:00
