,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
28,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,90508.0, OC, MDT, FUL,2023-10-23 20:50:22
29,nt,VQ054-23,64.9026,-125.445, 2023-09-15 15:00:00,194.0, OC, MDT, MOD,2023-10-23 20:50:22
30,conus,Tyee Ridge Complex,43.3725,-123.587, ,3217.73, 90% contained,,,2023-10-23 20:50:22
31,pc,2023WB17,59.835,-112.285, 2023-07-02 02:47:48,13.0, BH, MDT, MOD,2023-10-23 20:50:22
32,conus,Tin Soldier,47.9517,-113.734, ,3306.82, 94% contained,,,2023-10-23 20:50:22
33,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,99.0, OC, MDT, MOD,2023-10-23 20:50:22
34,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,21056.0, BH, PDT, MON,2023-10-23 20:50:22
35,bc,2023-R51710,53.125,-127.651, 2023-07-15 02:41:00,230.0, BH, PDT, FUL,2023-10-23 20:50:22
36,bc,2023-R21609,55.0409,-125.894, 2023-07-12 16:24:00,168.0, BH, PDT, FUL,2023-10-23 20:50:22
37,bc,2023-R51711,53.114,-127.599, 2023-07-15 02:46:00,512.0, BH, PDT, FUL,2023-10-23 20:50:22
38,bc,2023-R11289,53.2987,-126.87, 2023-07-08 19:47:00,0.01, BH, PDT, FUL,2023-10-23 20:50:22
39,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT, FUL,2023-10-23 20:50:22
40,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, BH, MDT, FUL,2023-10-23 20:50:22
41,bc,2023-G90776,58.2226,-123.885, 2023-06-14 04:03:00,804.46, BH, PDT, MON,2023-10-23 20:50:22
42,bc,2023-G90949,59.628,-126.953, 2023-06-28 00:51:00,5278.13, BH, PDT, MON,2023-10-23 20:50:22
43,bc,2023-G90956,59.5248,-126.651, 2023-06-28 03:39:00,12107.2, BH, PDT, MON,2023-10-23 20:50:22
44,yt,2023MA015,64.1748,-132.672, 2023-07-24 20:02:00,2204.0, OC, PDT, FUL,2023-10-23 20:50:22
45,yt,2023MA016,64.0829,-132.398, 2023-07-24 20:07:00,432.0, OC, PDT, FUL,2023-10-23 20:50:22
46,yt,2023MA014,64.1004,-133.527, 2023-07-24 19:50:00,234.0, OC, PDT, FUL,2023-10-23 20:50:22
47,on,NIP_FIRE_009,53.0395,-88.3788, 2023-06-05 21:56:00,48555.0, OC, GMT, MON,2023-10-23 20:50:22
48,ab,PWF-090-2023,57.0219,-116.25, 2023-07-06 22:41:00,49.4, UC, MDT, FUL,2023-10-23 20:50:22
49,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6534.0, UC, MDT, FUL,2023-10-23 20:50:22
50,bc,2023-V70600,49.2773,-124.615, 2023-06-04 07:53:00,229.0, UC, PDT, FUL,2023-10-23 20:50:22
51,bc,2023-G90565,57.9132,-123.931, 2023-06-02 18:14:00,208.0, UC, PDT, MON,2023-10-23 20:50:22
52,yt,2023XY014,60.6247,-134.023, 2023-06-18 20:14:00,0.01, UC, PDT, FUL,2023-10-23 20:50:22
53,yt,2023XY019,60.8265,-135.749, 2023-07-09 00:51:00,1546.0, UC, PDT, FUL,2023-10-23 20:50:22
54,bc,2023-R11387,53.7504,-126.174, 2023-07-09 19:20:00,12142.0, OC, PDT, FUL,2023-10-23 20:50:22
55,bc,2023-R23091,53.4992,-127.071, 2023-08-31 18:26:00,1255.0, OC, PDT, FUL,2023-10-23 20:50:22
56,ab,HWF-065-2023,57.5528,-114.925, 2023-06-10 21:30:00,1425.2, BH, MDT, FUL,2023-10-23 20:50:22
57,bc,2023-G50912,55.7693,-126.376, 2023-06-26 00:45:00,816.9, BH, PDT, FUL,2023-10-23 20:50:22
58,pc,2023WB15,59.4837,-111.957, 2023-06-10 16:37:08,11.7, UC, MDT, FUL,2023-10-23 20:50:22
59,conus,Grizzly,43.5931,-122.619, ,131.22, 0% contained,,,2023-10-23 20:50:22
60,ab,SWF-116-2023,57.1762,-113.801, 2023-07-08 00:05:00,10670.0, BH, MDT, FUL,2023-10-23 20:50:22
61,pc,2023NA2,60.9682,-126.681, 2023-06-29 00:23:39,1400.0, OC, MDT, MON,2023-10-23 20:50:22
62,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,42838.5, OC, PDT, MON,2023-10-23 20:50:22
63,bc,2023-G91494,59.8051,-121.785, 2023-07-10 20:49:00,6996.4, OC, PDT, MON,2023-10-23 20:50:22
64,bc,2023-G91739,59.4203,-123.656, 2023-07-16 01:17:00,33425.6, OC, PDT, MON,2023-10-23 20:50:22
65,bc,2023-G92594,59.9374,-127.762, 2023-08-07 18:51:00,316.5, OC, PDT, FUL,2023-10-23 20:50:22
66,bc,2023-R21225,54.0392,-126.826, 2023-07-08 02:03:00,86.0, UC, PDT, FUL,2023-10-23 20:50:22
67,conus,Cowlitz Complex,46.5325,-121.775, ,296.055, 39% contained,,,2023-10-23 20:50:22
68,bc,2023-G31351,53.4684,-120.673, 2023-07-09 02:39:00,0.6, UC, PDT, MOD,2023-10-23 20:50:22
69,bc,2023-G93240,58.2129,-122.007, 2023-09-13 17:46:00,6.4, UC, PDT, FUL,2023-10-23 20:50:22
70,ab,PWF-121-2023,57.252,-117.095, 2023-07-23 21:28:00,15.8, UC, MDT, FUL,2023-10-23 20:50:22
71,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, UC, MDT, FUL,2023-10-23 20:50:22
72,bc,2023-G93241,58.4398,-122.064, 2023-09-13 18:51:00,0.5, UC, PDT, FUL,2023-10-23 20:50:22
73,bc,2023-V11152,49.3115,-122.244, 2023-07-06 03:55:00,215.0, UC, PDT, MOD,2023-10-23 20:50:22
74,bc,2023-V13025,49.314,-121.726, 2023-08-29 15:55:00,1.5, UC, PDT, FUL,2023-10-23 20:50:22
75,bc,2023-V13109,49.56,-121.97, 2023-09-01 21:45:00,0.47, UC, PDT, FUL,2023-10-23 20:50:22
76,bc,2023-V13306,49.4174,-122.547, 2023-09-18 00:06:00,0.09, UC, PDT, FUL,2023-10-23 20:50:22
77,bc,2023-G90790,57.8996,-123.61, 2023-06-15 03:22:00,10.0, BH, PDT, MON,2023-10-23 20:50:22
78,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,1728.86, BH, PDT, FUL,2023-10-23 20:50:22
79,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:50:00,578.0, UC, MDT, FUL,2023-10-23 20:50:22
80,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:07:00,12073.4, UC, MDT, FUL,2023-10-23 20:50:22
81,conus,Wawawai,46.6533,-117.372, ,213.03, 99% contained,,,2023-10-23 20:50:22
82,ak,Divide Mountain,63.919,-141.2, 2023-07-27 00:00:00,0.4, Unstaffed/Uncontaine,,,2023-10-23 20:50:22
83,bc,2023-R91774,59.1154,-132.885, 2023-07-16 23:01:00,0.7, UC, PDT, FUL,2023-10-23 20:50:22
84,bc,2023-G91933,59.463,-120.0, 2023-07-20 20:51:00,2272.0, OC, PDT, MON,2023-10-23 20:50:22
85,ab,EWF-076-2023,52.9975,-116.422, 2023-07-24 23:19:00,71.6, UC, MDT, FUL,2023-10-23 20:50:22
86,ab,HWF-064-2023,59.2838,-119.067, 2023-06-09 21:47:00,6175.0, UC, MDT, FUL,2023-10-23 20:50:22
87,bc,2023-K22024,50.4484,-120.401, 2023-07-21 21:49:00,11382.0, UC, PDT, FUL,2023-10-23 20:50:22
88,yt,2023MA025,64.05,-136.917, 2023-07-27 22:40:00,1.0, OC, PDT, FUL,2023-10-23 20:50:22
89,ab,PWF-120-2023,57.2357,-116.359, 2023-07-23 20:55:00,200.0, UC, MDT, FUL,2023-10-23 20:50:22
90,bc,2023-G60858,57.6324,-125.927, 2023-06-24 03:52:00,4638.0, BH, PDT, FUL,2023-10-23 20:50:22
91,conus,NEWELL ROAD,45.8308,-120.459, ,24523.2, 100% contained,,,2023-10-23 20:50:22
92,ak,Keystone Creek,64.3578,-145.782, 2023-07-24 00:00:00,21.85, Unstaffed/Uncontaine,,,2023-10-23 20:50:22
93,bc,2023-R90857,57.3586,-129.028, 2023-06-24 02:58:00,762.36, BH, PDT, MOD,2023-10-23 20:50:22
94,bc,2023-R90877,57.4801,-127.652, 2023-06-24 16:18:00,14460.1, BH, PDT, MOD,2023-10-23 20:50:22
95,bc,2023-R11546,54.1573,-126.103, 2023-07-11 19:11:00,138.0, UC, PDT, FUL,2023-10-23 20:50:22
96,yt,2023MA031,63.6665,-136.336, 2023-07-30 02:25:00,0.1, UC, PDT, FUL,2023-10-23 20:50:22
97,yt,2023OC026,67.7757,-139.067, 2023-07-30 23:30:00,488.0, OC, PDT, FUL,2023-10-23 20:50:22
98,bc,2023-R91733,57.9994,-128.433, 2023-07-15 22:57:00,68.25, BH, PDT, MON,2023-10-23 20:50:22
99,nt,VQ055-23,64.4182,-125.586, 2023-09-21 21:25:00,1.0, OC, MDT, MON,2023-10-23 20:50:22
100,ab,PWF-091-2023,56.7159,-118.502, 2023-07-08 21:51:00,179.1, UC, MDT, FUL,2023-10-23 20:50:22
101,ab,PWF-074-2023,56.4525,-116.18, 2023-06-28 21:46:00,101.2, UC, MDT, FUL,2023-10-23 20:50:22
102,yt,2023OC016,67.9599,-138.611, 2023-07-30 16:54:00,2656.0, OC, PDT, FUL,2023-10-23 20:50:22
103,yt,2023OC017,68.0804,-138.435, 2023-07-30 16:55:00,3109.0, OC, PDT, FUL,2023-10-23 20:50:22
104,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4800.0, UC, MDT, FUL,2023-10-23 20:50:22
105,mb,NO066,56.2333,-101.628, 2023-07-01 05:00:00,11017.0, OC, CDT, MON,2023-10-23 20:50:22
106,mb,NO086,55.8011,-100.99, 2023-07-20 05:00:00,534.8, UC, CDT, MOD,2023-10-23 20:50:22
107,mb,NO115,52.9847,-95.1306, 2023-08-05 05:00:00,239.2, OC, CDT, MON,2023-10-23 20:50:22
108,ak,Delta,64.0799,-146.4, 2023-07-25 00:00:00,23160.2, Unstaffed/Uncontaine,,,2023-10-23 20:50:22
109,bc,2023-R91184,59.7033,-134.251, 2023-07-07 19:04:00,2253.27, BH, PDT, MOD,2023-10-23 20:50:22
110,bc,2023-C51974,52.0612,-123.491, 2023-07-21 03:39:00,1306.0, UC, PDT, FUL,2023-10-23 20:50:22
111,bc,2023-V53071,50.4919,-124.329, 2023-08-30 18:41:00,2.0, UC, PDT, MON,2023-10-23 20:50:22
112,ab,HWF-087-2023,58.1581,-114.183, 2023-06-30 22:30:00,12508.0, BH, MDT, FUL,2023-10-23 20:50:22
113,yt,2023MA035,63.557,-136.124, 2023-08-03 02:22:00,0.25, UC, PDT, FUL,2023-10-23 20:50:22
114,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87492.0, UC, MDT, FUL,2023-10-23 20:50:22
115,ab,GWF-038-2023,55.655,-119.485, 2023-06-06 19:46:00,7148.0, UC, MDT, FUL,2023-10-23 20:50:22
116,bc,2023-R51709,53.159,-127.728, 2023-07-15 02:34:00,110.0, BH, PDT, FUL,2023-10-23 20:50:22
117,bc,2023-C11290,52.8138,-122.935, 2023-07-08 20:17:00,2784.7, UC, PDT, FUL,2023-10-23 20:50:22
118,pc,2023VU1,68.4036,-138.807, 2023-07-30 23:58:18,600.0, OC, PDT, MON,2023-10-23 20:50:22
119,bc,2023-C51981,52.2005,-123.48, 2023-07-21 04:37:00,1400.0, UC, PDT, FUL,2023-10-23 20:50:22
120,ab,HWF-102-2023,58.7211,-115.859, 2023-07-03 16:31:00,1166.5, UC, MDT, FUL,2023-10-23 20:50:22
121,ab,LSZ-001-2023,55.272,-110.026, 2023-08-04 08:35:00,4900.0, UC, MDT, FUL,2023-10-23 20:50:22
122,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, UC, MDT, FUL,2023-10-23 20:50:22
123,bc,2023-C33245,52.596,-121.312, 2023-09-13 22:38:00,5.0, UC, PDT, MOD,2023-10-23 20:50:22
124,bc,2023-R23312,53.9193,-126.747, 2023-09-18 18:04:00,0.35, UC, PDT, FUL,2023-10-23 20:50:22
125,conus,2023 Airplane Lake OWF,48.0142,-121.013, ,2817.18, 0% contained,,,2023-10-23 20:50:22
126,yt,2023OC011,67.7859,-140.392, 2023-07-30 16:42:00,4000.0, OC, PDT, FUL,2023-10-23 20:50:22
127,ab,HWF-083-2023,57.7994,-114.775, 2023-06-30 20:35:00,13700.0, BH, MDT, FUL,2023-10-23 20:50:22
128,bc,2023-G91359,58.232,-122.343, 2023-07-09 03:10:00,8.0, UC, PDT, MON,2023-10-23 20:50:22
129,yt,2023MA042,65.6769,-135.908, 2023-08-05 23:33:00,675.0, OC, PDT, FUL,2023-10-23 20:50:22
130,on,NIP_FIRE_036,52.8998,-87.2564, 2023-07-06 17:32:00,177.0, OC, GMT, FUL,2023-10-23 20:50:22
131,bc,2023-R51402,53.2281,-127.851, 2023-07-09 22:01:00,100.0, BH, PDT, FUL,2023-10-23 20:50:22
132,bc,2023-R51713,53.069,-127.52, 2023-07-15 03:08:00,66.0, BH, PDT, MON,2023-10-23 20:50:22
133,yt,2023MA045,64.1817,-134.921, 2023-08-06 00:52:00,2655.0, OC, PDT, FUL,2023-10-23 20:50:22
134,yt,2023MA043,65.4109,-133.382, 2023-08-06 00:07:00,4723.0, OC, PDT, FUL,2023-10-23 20:50:22
135,yt,2023MA046,64.2772,-137.141, 2023-08-06 01:07:00,90.0, OC, PDT, FUL,2023-10-23 20:50:22
136,ab,PWF-103-2023,57.026,-118.363, 2023-07-17 01:41:00,96.4, UC, MDT, FUL,2023-10-23 20:50:22
137,bc,2023-C42542,51.9398,-120.463, 2023-08-06 22:42:00,0.01, OC, PDT, FUL,2023-10-23 20:50:22
138,nt,VQ040-23,65.3528,-125.573, 2023-08-01 16:00:00,165.0, OC, MDT, MON,2023-10-23 20:50:22
139,nt,VQ029-23,64.623,-124.878, 2023-08-03 00:56:00,266.0, OC, MDT, MOD,2023-10-23 20:50:22
140,nt,VQ021-23,65.6601,-126.841, 2023-07-23 17:21:00,1542.0, OC, MDT, MON,2023-10-23 20:50:22
141,nt,VQ018-23,66.9196,-129.473, 2023-07-14 15:07:00,38550.0, OC, MDT, MON,2023-10-23 20:50:22
142,bc,2023-V13308,49.9465,-122.159, 2023-09-18 00:27:00,4.1, BH, PDT, MON,2023-10-23 20:50:22
143,bc,2023-V13203,49.2396,-121.483, 2023-09-09 05:47:00,20.0, BH, PDT, MON,2023-10-23 20:50:22
144,bc,2023-G32441,52.277,-119.374, 2023-08-03 22:36:00,231.0, UC, PDT, MOD,2023-10-23 20:50:22
145,bc,2023-G52955,55.0494,-125.633, 2023-08-26 17:44:00,1590.6, BH, PDT, FUL,2023-10-23 20:50:22
146,ab,GWF-066-2023,55.6375,-119.84, 2023-09-17 19:12:00,12.9, UC, MDT, FUL,2023-10-23 20:50:22
147,bc,2023-G33370,52.8628,-119.358, 2023-09-28 05:06:00,0.01, BH, PDT, MON,2023-10-23 20:50:22
148,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,964.0, UC, PDT, MOD,2023-10-23 20:50:22
149,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,27.3, UC, PDT, MOD,2023-10-23 20:50:22
150,bc,2023-C31143,52.6903,-121.364, 2023-07-05 23:24:00,308.0, UC, PDT, MOD,2023-10-23 20:50:22
151,bc,2023-C32539,52.5738,-120.845, 2023-08-06 22:25:00,6.0, UC, PDT, MOD,2023-10-23 20:50:22
152,yt,2023MA048,64.2711,-134.227, 2023-08-08 01:04:00,0.0, OC, PDT, FUL,2023-10-23 20:50:22
153,bc,2023-V13081,49.5182,-122.027, 2023-08-31 00:20:00,0.9, BH, PDT, FUL,2023-10-23 20:50:22
154,ab,MNZ-003-2023,59.7608,-112.008, 2023-09-28 18:00:00,28973.0, BH, MDT, FUL,2023-10-23 20:50:22
155,yt,2023MA049,63.9113,-132.95, 2023-08-08 01:11:00,0.0, OC, PDT, FUL,2023-10-23 20:50:22
156,bc,2023-V11332,49.889,-121.598, 2023-07-09 01:31:00,112.06, BH, PDT, MON,2023-10-23 20:50:22
157,bc,2023-V12722,49.1088,-121.266, 2023-08-13 19:43:00,1517.7, BH, PDT, MON,2023-10-23 20:50:22
158,bc,2023-V82993,49.8359,-125.757, 2023-08-28 18:29:00,14.0, UC, PDT, MON,2023-10-23 20:50:22
159,bc,2023-V82994,49.8153,-125.761, 2023-08-28 18:47:00,0.5, UC, PDT, MON,2023-10-23 20:50:22
160,bc,2023-V10588,49.4837,-121.989, 2023-06-03 23:12:00,767.2, BH, PDT, MOD,2023-10-23 20:50:22
161,bc,2023-V11256,49.2088,-121.383, 2023-07-08 05:03:00,805.0, BH, PDT, MOD,2023-10-23 20:50:22
162,nt,VQ039-23,65.3699,-125.279, 2023-08-01 16:00:00,643.0, OC, MDT, MON,2023-10-23 20:50:22
163,nt,VQ009-23,64.815,-125.137, 2023-07-03 23:24:00,55173.0, OC, MDT, MOD,2023-10-23 20:50:22
164,nt,VQ006-23,64.9089,-125.219, 2023-06-30 23:27:00,32101.0, OC, MDT, MOD,2023-10-23 20:50:22
165,ab,PWF-093-2023,57.9818,-119.973, 2023-07-09 00:40:00,27174.4, BH, MDT, FUL,2023-10-23 20:50:22
166,ab,PWF-125-2023,56.8592,-119.659, 2023-07-24 01:58:00,17714.2, BH, MDT, FUL,2023-10-23 20:50:22
167,nt,VQ003-23,65.4754,-126.708, 2023-06-15 22:41:00,21099.0, OC, MDT, MON,2023-10-23 20:50:22
168,conus,Morgan,42.4261,-120.685, ,927.045, 95% contained,,,2023-10-23 20:50:22
169,bc,2023-G50872,55.3014,-124.841, 2023-06-24 21:06:00,17333.8, BH, PDT, FUL,2023-10-23 20:50:22
170,yt,2023TE003,61.1667,-132.933, 2023-08-07 22:07:00,50.0, OC, PDT, FUL,2023-10-23 20:50:22
171,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28454.0, UC, MDT, FUL,2023-10-23 20:50:22
172,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, UC, MDT, FUL,2023-10-23 20:50:22
173,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,14760.0, UC, MDT, FUL,2023-10-23 20:50:22
174,ab,MWF-039-2023,57.4217,-113.401, 2023-06-29 20:10:00,15200.0, UC, MDT, FUL,2023-10-23 20:50:22
175,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1705.0, UC, MDT, FUL,2023-10-23 20:50:22
176,bc,2023-R31581,55.5963,-126.784, 2023-07-12 04:47:00,239.0, UC, PDT, FUL,2023-10-23 20:50:22
177,conus,Margarita,47.2639,-124.212, ,24.705, 100% contained,,,2023-10-23 20:50:22
178,bc,2023-V11337,49.9815,-121.64, 2023-07-09 01:46:00,17405.9, UC, PDT, FUL,2023-10-23 20:50:22
179,bc,2023-G90628,58.5021,-120.412, 2023-06-05 15:50:00,173353.0, OC, PDT, MON,2023-10-23 20:50:22
180,bc,2023-G91313,58.672,-121.643, 2023-07-08 23:53:00,74685.7, OC, PDT, MON,2023-10-23 20:50:22
181,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,451.6, BH, PDT, FUL,2023-10-23 20:50:22
182,bc,2023-V82991,49.8712,-125.789, 2023-08-28 18:10:00,18.29, UC, PDT, MON,2023-10-23 20:50:22
183,on,NIP_FIRE_019,51.0052,-87.5622, 2023-06-13 21:01:00,10182.7, UC, GMT, FUL,2023-10-23 20:50:22
184,bc,2023-R11592,53.4714,-125.203, 2023-07-12 19:21:00,203.8, BH, PDT, FUL,2023-10-23 20:50:22
185,mb,EA079,52.6636,-96.3344, 2023-08-02 05:00:00,5.0, OC, CDT, MON,2023-10-23 20:50:22
186,ab,HWF-072-2023,57.6928,-116.02, 2023-06-24 01:48:00,30123.0, UC, MDT, FUL,2023-10-23 20:50:22
187,bc,2023-G32195,53.1102,-120.011, 2023-07-23 20:14:00,0.01, UC, PDT, MON,2023-10-23 20:50:22
188,bc,2023-G32320,52.422,-119.475, 2023-07-29 23:44:00,90.0, UC, PDT, MON,2023-10-23 20:50:22
189,bc,2023-G50856,55.8798,-126.401, 2023-06-24 03:36:00,5712.7, BH, PDT, FUL,2023-10-23 20:50:22
190,bc,2023-G91534,59.4272,-121.031, 2023-07-11 07:02:00,32257.2, OC, PDT, MON,2023-10-23 20:50:22
191,bc,2023-R13165,53.2854,-126.716, 2023-09-04 23:30:00,0.01, UC, PDT, MON,2023-10-23 20:50:22
192,bc,2023-G70645,55.154,-120.67, 2023-06-06 20:41:00,25095.0, UC, PDT, FUL,2023-10-23 20:50:22
193,bc,2023-G41509,53.5284,-125.05, 2023-07-10 23:22:00,104.4, UC, PDT, MON,2023-10-23 20:50:22
194,yt,2023MA034,63.6031,-136.167, 2023-08-03 01:40:00,1112.0, OC, PDT, FUL,2023-10-23 20:50:22
195,ab,MWF-049-2023,59.9142,-110.114, 2023-07-06 00:01:00,20.0, BH, MDT, FUL,2023-10-23 20:50:22
196,bc,2023-G91355,59.669,-122.625, 2023-07-09 03:06:00,350.0, BH, PDT, MON,2023-10-23 20:50:22
197,conus,Petes Lake,43.9689,-121.901, ,1317.87, 80% contained,,,2023-10-23 20:50:22
198,pc,2023PA2,54.1754,-106.185, 2023-08-07 16:38:57,20.0, OC, CDT, MON,2023-10-23 20:50:22
199,bc,2023-V82787,49.5919,-126.277, 2023-08-17 15:17:00,425.0, UC, PDT, MON,2023-10-23 20:50:22
200,bc,2023-G81934,57.981,-120.004, 2023-07-20 20:54:00,23.1, OC, PDT, MON,2023-10-23 20:50:22
201,on,NIP_FIRE_035,52.8787,-87.4019, 2023-07-05 16:55:00,60.7, OC, GMT, MON,2023-10-23 20:50:22
202,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, BH, PDT, MON,2023-10-23 20:50:22
203,yt,2023MA011,64.0294,-135.85, 2023-07-20 20:16:00,13688.0, BH, PDT, FUL,2023-10-23 20:50:22
204,bc,2023-R51245,53.8538,-128.594, 2023-07-08 04:10:00,200.0, UC, PDT, FUL,2023-10-23 20:50:22
205,bc,2023-C32266,52.8769,-120.406, 2023-07-25 21:07:00,78.0, UC, PDT, MOD,2023-10-23 20:50:22
206,on,NIP_FIRE_116,49.1287,-88.0095, 2023-09-29 14:35:00,0.2, OC, GMT, MON,2023-10-23 20:50:22
207,ab,MWF-048-2023,57.8415,-113.263, 2023-07-03 22:38:00,3366.0, UC, MDT, FUL,2023-10-23 20:50:22
208,ab,MWF-041-2023,57.4795,-113.258, 2023-06-29 21:48:00,100.0, UC, MDT, FUL,2023-10-23 20:50:22
209,mb,NO104,58.8442,-101.107, 2023-07-27 05:00:00,450.0, OC, CDT, MON,2023-10-23 20:50:22
210,mb,NO123,58.575,-101.253, 2023-08-12 05:00:00,230.0, OC, CDT, MON,2023-10-23 20:50:22
211,bc,2023-V33029,50.3991,-122.666, 2023-08-29 17:43:00,410.0, UC, PDT, MOD,2023-10-23 20:50:22
212,nt,ZF103-23,62.349,-114.599, 2023-09-30 15:55:00,0.1, BH, MDT, MON,2023-10-23 20:50:22
213,nt,ZF011-23,62.865,-113.718, 2023-06-29 23:05:00,57413.6, BH, MDT, FUL,2023-10-23 20:50:22
214,conus,Rogers Pass,47.0528,-112.341, ,18.63, 100% contained,,,2023-10-23 20:50:22
215,bc,2023-G51755,54.6306,-125.13, 2023-07-16 05:33:00,122.0, BH, PDT, FUL,2023-10-23 20:50:22
216,bc,2023-G11943,53.6573,-121.07, 2023-07-20 22:56:00,13.6, UC, PDT, FUL,2023-10-23 20:50:22
217,bc,2023-G82494,58.444,-121.055, 2023-08-05 23:11:00,55.0, BH, PDT, FUL,2023-10-23 20:50:22
