,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
28,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,333.0, OC, MDT, FUL,2023-08-12 22:47:33
29,bc,2023-VA1735,52.5088,-125.912, 2023-07-15 23:43:00,3360.0, OC, PDT, FUL,2023-08-12 22:47:33
30,ab,HWF-002-2023,58.5221,-115.167, 2023-03-30 20:05:00,0.1, UC, , FUL,2023-08-12 22:47:33
31,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC, MDT, FUL,2023-08-12 22:47:33
32,ab,MNZ-001-2023,58.0639,-112.669, 2023-06-03 15:25:00,2595.0, BH, MDT, FUL,2023-08-12 22:47:33
33,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, UC, MDT, FUL,2023-08-12 22:47:33
34,on,COC_FIRE_033,54.5029,-85.3328, 2023-07-04 14:00:00,90.0, OC, GMT, MON,2023-08-12 22:47:33
35,on,COC_FIRE_032,54.6032,-85.1801, 2023-07-05 00:05:00,300.0, OC, GMT, MON,2023-08-12 22:47:33
36,on,COC_FIRE_037,55.064,-86.6969, 2023-07-05 12:30:00,60.0, OC, GMT, MON,2023-08-12 22:47:33
37,on,COC_FIRE_036,55.059,-86.3432, 2023-07-05 12:17:00,15.0, OC, GMT, MON,2023-08-12 22:47:33
38,on,COC_FIRE_034,54.6507,-85.6523, 2023-07-05 11:10:00,150.0, OC, GMT, MON,2023-08-12 22:47:33
39,on,COC_FIRE_020,52.9922,-84.0937, 2023-06-29 20:30:00,2385.0, OC, GMT, MON,2023-08-12 22:47:33
40,pc,2023WB16,60.466,-113.278, 2023-07-01 23:15:51,38.0, UC, MDT, FUL,2023-08-12 22:47:33
41,on,COC_FIRE_039,50.4308,-81.2076, 2023-07-07 22:07:00,700.0, OC, GMT, MON,2023-08-12 22:47:33
42,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC, MDT, FUL,2023-08-12 22:47:33
43,on,SLK_FIRE_031,50.9728,-89.1258, 2023-06-11 18:23:00,38033.2, OC, GMT, MON,2023-08-12 22:47:33
44,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6422.17, UC, PDT, FUL,2023-08-12 22:47:33
45,bc,2023-R31585,55.0761,-126.766, 2023-07-12 06:15:00,200.0, BH, PDT, FUL,2023-08-12 22:47:33
46,ab,HWF-130-2023,59.4662,-119.951, 2023-07-13 21:50:00,5377.0, BH, MDT, FUL,2023-08-12 22:47:33
47,yt,2023DA006,62.9679,-139.153, 2023-07-22 21:07:00,0.01, OC, PDT, FUL,2023-08-12 22:47:33
48,yt,2023MA012,63.6439,-135.242, 2023-07-21 00:23:00,1.5, UC, PDT, FUL,2023-08-12 22:47:33
49,nt,ZF021-23,63.3433,-114.961, 2023-06-28 23:15:00,250.0, OC, MDT, MON,2023-08-12 22:47:33
50,nt,VQ019-23,65.9605,-127.379, 2023-07-17 16:08:00,3.0, OC, MDT, MON,2023-08-12 22:47:33
51,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT, MON,2023-08-12 22:47:33
52,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC, MDT, FUL,2023-08-12 22:47:33
53,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, UC, MDT, FUL,2023-08-12 22:47:33
54,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-08-12 22:47:33
55,pc,2023WB20,58.3486,-113.675, 2023-07-03 23:11:49,60.0, OC, MDT, MON,2023-08-12 22:47:33
56,on,COC_FIRE_028,55.0241,-89.1329, 2023-07-03 22:32:00,18.0, OC, GMT, MON,2023-08-12 22:47:33
57,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-08-12 22:47:33
58,bc,2023-G91675,59.0643,-120.666, 2023-07-14 02:18:00,162.0, OC, PDT, MON,2023-08-12 22:47:33
59,bc,2023-R51702,56.2297,-128.494, 2023-07-15 01:12:00,5.0, OC, PDT, FUL,2023-08-12 22:47:33
60,ab,GWF-049-2023,55.0754,-117.008, 2023-07-11 02:45:00,50.3, UC, MDT, FUL,2023-08-12 22:47:33
61,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, UC, GMT, FUL,2023-08-12 22:47:33
62,bc,2023-G81010,58.1896,-120.441, 2023-06-30 18:17:00,19166.0, OC, PDT, MON,2023-08-12 22:47:33
63,bc,2023-R41400,56.0214,-127.958, 2023-07-09 21:26:00,0.01, BH, PDT, FUL,2023-08-12 22:47:33
64,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,21385.1, UC, PDT, MON,2023-08-12 22:47:33
65,bc,2023-R41582,55.3063,-127.703, 2023-07-12 05:54:00,32.0, UC, PDT, FUL,2023-08-12 22:47:33
66,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,230.0, BH, PDT, FUL,2023-08-12 22:47:33
67,bc,2023-G11278,53.6702,-120.971, 2023-07-08 17:57:00,6.2, UC, PDT, FUL,2023-08-12 22:47:33
68,qc,604,51.7181,-77.0631, 2023-07-05 16:33:00,2531.6, OC, EDT, MON,2023-08-12 22:47:33
69,nt,ZF023-23,63.9458,-112.575, 2023-07-03 21:20:00,200.0, OC, MDT, MON,2023-08-12 22:47:33
70,nt,SS015-23,60.9826,-107.099, 2023-05-31 21:29:00,2.0, OC, MDT, MON,2023-08-12 22:47:33
71,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,8.0, OC, MDT, FUL,2023-08-12 22:47:33
72,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, UC, MDT, FUL,2023-08-12 22:47:33
73,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-08-12 22:47:33
74,bc,2023-R31512,55.0104,-127.448, 2023-07-11 00:33:00,48.0, OC, PDT, MOD,2023-08-12 22:47:33
75,nt,ZF034-23,62.5944,-112.869, 2023-07-22 18:00:00,1.0, OC, MDT, MON,2023-08-12 22:47:33
76,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC, MDT, FUL,2023-08-12 22:47:33
77,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT, FUL,2023-08-12 22:47:33
78,bc,2023-R41659,55.7303,-127.27, 2023-07-13 21:17:00,120.0, OC, PDT, FUL,2023-08-12 22:47:33
79,bc,2023-VA1456,52.2844,-125.729, 2023-07-10 02:12:00,4616.4, OC, PDT, FUL,2023-08-12 22:47:33
80,bc,2023-G41165,52.9437,-125.759, 2023-07-07 01:32:00,1014.1, OC, PDT, MON,2023-08-12 22:47:33
81,nt,VQ013-23,66.6867,-127.309, 2023-07-11 01:47:00,31.0, OC, MDT, MON,2023-08-12 22:47:33
82,on,SLK_FIRE_054,53.1768,-91.1363, 2023-06-25 15:16:00,1500.0, OC, GMT, MON,2023-08-12 22:47:33
83,bc,2023-G90810,57.6618,-123.44, 2023-06-17 04:47:00,500.0, BH, PDT, MON,2023-08-12 22:47:33
84,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, UC, MDT, FUL,2023-08-12 22:47:33
85,qc,281,49.0622,-79.3578, 2023-06-01 21:58:00,11478.2, UC, EDT, FUL,2023-08-12 22:47:33
86,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19672.0, UC, MDT, FUL,2023-08-12 22:47:33
87,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, UC, MDT, FUL,2023-08-12 22:47:33
88,nt,FS021-23,60.7423,-120.591, 2023-07-18 22:29:00,1.0, OC, MDT, MON,2023-08-12 22:47:33
89,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT, FUL,2023-08-12 22:47:33
90,ab,PWF-079-2023,57.7076,-118.326, 2023-06-29 23:15:00,3.0, UC, MDT, FUL,2023-08-12 22:47:33
91,bc,2023-G81530,57.436,-120.211, 2023-07-11 04:41:00,354.0, OC, PDT, MON,2023-08-12 22:47:33
92,on,COC_FIRE_041,50.6476,-80.06, 2023-07-19 18:19:00,11.0, OC, GMT, MON,2023-08-12 22:47:33
93,qc,245,48.4708,-76.8569, 2023-06-01 18:45:00,10202.7, UC, EDT, FUL,2023-08-12 22:47:33
94,on,RED_FIRE_029,50.6102,-92.5964, 2023-06-10 20:11:00,5013.0, BH, GMT, FUL,2023-08-12 22:47:33
95,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,114910.0, OC, MDT, MOD,2023-08-12 22:47:33
96,ab,LWF-148-2023,55.9353,-111.105, 2023-06-07 22:19:00,2317.0, UC, MDT, FUL,2023-08-12 22:47:33
97,nt,ZF038-23,64.5512,-119.934, 2023-07-22 19:08:00,5530.6, OC, MDT, MON,2023-08-12 22:47:33
98,nt,ZF018-23,63.0667,-112.033, 2023-07-01 23:24:00,26689.0, OC, MDT, MON,2023-08-12 22:47:33
99,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT, MON,2023-08-12 22:47:33
100,bc,2023-G91739,59.4203,-123.656, 2023-07-16 01:17:00,1.0, OC, PDT, MON,2023-08-12 22:47:33
101,bc,2023-G91741,59.4346,-123.67, 2023-07-16 01:20:00,0.5, OC, PDT, MON,2023-08-12 22:47:33
102,on,NIP_FIRE_062,51.2466,-86.8989, 2023-07-23 19:57:00,0.6, OC, GMT, MON,2023-08-12 22:47:33
103,nt,ZF042-23,66.0764,-115.512, 2023-07-23 03:39:00,154.0, OC, MDT, MON,2023-08-12 22:47:33
104,on,RED_FIRE_028,50.7161,-92.2131, 2023-06-10 19:56:00,19177.1, BH, GMT, FUL,2023-08-12 22:47:33
105,yt,2023RR008,61.9023,-131.5, 2023-07-23 22:44:00,10.0, OC, PDT, FUL,2023-08-12 22:47:33
106,nt,ZF041-23,64.7693,-119.529, 2023-07-23 21:50:00,14409.0, OC, MDT, MON,2023-08-12 22:47:33
107,nt,ZF040-23,65.669,-115.622, 2023-07-22 21:16:00,1031.0, OC, MDT, MON,2023-08-12 22:47:33
108,nt,ZF039-23,65.4942,-114.706, 2023-07-22 20:03:00,160.0, OC, MDT, MON,2023-08-12 22:47:33
109,nt,ZF037-23,62.7542,-112.209, 2023-07-22 21:49:00,81.0, OC, MDT, MON,2023-08-12 22:47:33
110,nt,ZF036-23,62.6353,-112.487, 2023-07-22 21:54:00,10.0, OC, MDT, MON,2023-08-12 22:47:33
111,on,NIP_FIRE_039,51.9495,-87.5303, 2023-07-06 19:13:00,80.0, OC, GMT, MON,2023-08-12 22:47:33
112,on,NIP_FIRE_037,52.3902,-87.4915, 2023-07-06 18:20:00,300.0, OC, GMT, MON,2023-08-12 22:47:33
113,bc,2023-R11378,54.342,-125.293, 2023-07-09 16:48:00,1400.0, OC, PDT, FUL,2023-08-12 22:47:33
114,bc,2023-V51696,51.1679,-125.017, 2023-07-14 22:49:00,42.0, OC, PDT, MON,2023-08-12 22:47:33
115,ab,HWF-109-2023,59.4532,-114.159, 2023-07-05 01:35:00,20663.5, BH, MDT, FUL,2023-08-12 22:47:33
116,nt,SS018-23,60.3872,-116.272, 2023-07-01 22:35:00,7.0, UC, MDT, MON,2023-08-12 22:47:33
117,nt,ZF046-23,63.9224,-113.854, 2023-07-24 00:00:00,50.0, OC, MDT, MON,2023-08-12 22:47:33
118,nt,ZF045-23,62.7653,-102.021, 2023-07-22 19:15:00,416.0, OC, MDT, MON,2023-08-12 22:47:33
119,nt,ZF044-23,62.65,-107.3, 2023-06-30 16:32:00,103.0, OC, MDT, MON,2023-08-12 22:47:33
120,nt,ZF043-23,63.0947,-108.995, 2023-07-03 22:00:00,20.0, OC, MDT, MON,2023-08-12 22:47:33
121,bc,2023-G70644,55.3792,-120.083, 2023-06-06 20:15:00,4427.0, UC, PDT, FUL,2023-08-12 22:47:33
122,on,NIP_FIRE_024,52.2812,-86.2882, 2023-06-23 23:32:00,1238.7, OC, GMT, MON,2023-08-12 22:47:33
123,ab,LWF-163-2023,54.7463,-110.116, 2023-06-30 22:24:00,137.0, UC, MDT, FUL,2023-08-12 22:47:33
124,yt,2023RR005,62.6204,-132.447, 2023-07-13 23:30:00,6810.0, OC, PDT, FUL,2023-08-12 22:47:33
125,yt,2023RR004,62.8167,-132.567, 2023-07-13 04:15:00,1078.0, OC, PDT, FUL,2023-08-12 22:47:33
126,ab,SWF-085-2023,55.2233,-114.243, 2023-05-17 02:11:00,39.4, UC, MDT, FUL,2023-08-12 22:47:33
127,bc,2023-C30572,52.6924,-120.486, 2023-06-03 00:28:00,25.0, BH, PDT, MON,2023-08-12 22:47:33
128,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,872.0, UC, MDT, FUL,2023-08-12 22:47:33
129,on,SLK_FIRE_072,51.0859,-89.2838, 2023-07-08 15:26:00,5.0, OC, GMT, MON,2023-08-12 22:47:33
130,on,SLK_FIRE_075,54.2797,-91.5938, 2023-07-09 22:24:00,100.0, OC, GMT, MON,2023-08-12 22:47:33
131,bc,2023-R21621,55.1138,-125.954, 2023-07-13 01:54:00,0.1, OC, PDT, FUL,2023-08-12 22:47:33
132,qc,498,54.5289,-77.7439, 2023-06-21 13:00:00,29398.7, OC, EDT, MON,2023-08-12 22:47:33
133,bc,2023-G80280,57.6187,-122.012, 2023-05-13 00:58:00,583153.0, OC, PDT, FUL,2023-08-12 22:47:33
134,nt,VQ011-23,65.1425,-126.079, 2023-07-09 15:26:00,6.0, OC, MDT, FUL,2023-08-12 22:47:33
135,nt,VQ010-23,64.3809,-125.962, 2023-07-05 22:06:00,9100.0, OC, MDT, MON,2023-08-12 22:47:33
136,nt,SS045-23,60.0104,-111.903, 2023-07-23 01:21:00,0.5, OC, MDT, FUL,2023-08-12 22:47:33
137,nt,SS020-23,60.6041,-107.134, 2023-06-30 19:03:00,30.0, OC, MDT, MON,2023-08-12 22:47:33
138,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5356.0, OC, MDT, MON,2023-08-12 22:47:33
139,nt,FS015-23,60.2083,-123.692, 2023-07-08 00:50:00,0.01, OC, MDT, FUL,2023-08-12 22:47:33
140,yt,2023MA010,64.0843,-136.793, 2023-07-20 02:46:00,564.0, OC, PDT, FUL,2023-08-12 22:47:33
141,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT, MON,2023-08-12 22:47:33
142,bc,2023-R21286,53.6527,-126.824, 2023-07-08 18:28:00,0.0, BH, PDT, FUL,2023-08-12 22:47:33
143,yt,2023DA005,65.2728,-139.23, 2023-07-10 05:57:00,2.0, OC, PDT, FUL,2023-08-12 22:47:33
144,bc,2023-R31580,55.0347,-126.948, 2023-07-12 02:35:00,2.5, UC, PDT, MON,2023-08-12 22:47:33
145,yt,2023OC006,66.7722,-137.309, 2023-07-24 03:37:00,2352.0, OC, PDT, FUL,2023-08-12 22:47:33
146,pc,2023WB17,59.835,-112.285, 2023-07-02 02:47:48,13.0, BH, MDT, MOD,2023-08-12 22:47:33
147,bc,2023-R11282,53.5192,-125.853, 2023-07-08 18:33:00,3335.0, OC, PDT, FUL,2023-08-12 22:47:33
148,pc,2023WB10,58.7334,-111.507, 2023-05-30 21:13:40,112.0, OC, MDT, MON,2023-08-12 22:47:33
149,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,99.0, OC, MDT, MOD,2023-08-12 22:47:33
150,bc,2023-C31442,52.6915,-120.828, 2023-07-10 01:42:00,43.71, OC, PDT, FUL,2023-08-12 22:47:33
151,bc,2023-G90845,58.4886,-121.889, 2023-06-23 21:35:00,112.0, BH, PDT, FUL,2023-08-12 22:47:33
152,on,NIP_FIRE_047,52.638,-87.5785, 2023-07-09 17:05:00,1.0, OC, GMT, MON,2023-08-12 22:47:33
153,bc,2023-G91356,59.593,-121.102, 2023-07-09 03:07:00,836.0, OC, PDT, MOD,2023-08-12 22:47:33
154,bc,2023-G91358,59.487,-121.005, 2023-07-09 03:09:00,50.0, OC, PDT, MON,2023-08-12 22:47:33
155,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,21056.0, BH, PDT, MON,2023-08-12 22:47:33
156,bc,2023-G90635,58.195,-120.083, 2023-06-05 20:10:00,4687.96, OC, PDT, MON,2023-08-12 22:47:33
157,mb,NO093,54.6069,-98.0656, 2023-07-23 05:00:00,0.1, OC, CDT, MON,2023-08-12 22:47:33
158,nt,FS019-23,60.7707,-121.031, 2023-07-17 16:26:00,5.0, OC, MDT, MON,2023-08-12 22:47:33
159,bc,2023-R21609,55.0409,-125.894, 2023-07-12 16:24:00,168.0, BH, PDT, FUL,2023-08-12 22:47:33
160,bc,2023-R11289,53.2987,-126.87, 2023-07-08 19:47:00,0.01, BH, PDT, FUL,2023-08-12 22:47:33
161,bc,2023-R51710,53.125,-127.651, 2023-07-15 02:41:00,230.0, BH, PDT, FUL,2023-08-12 22:47:33
162,bc,2023-R51711,53.114,-127.599, 2023-07-15 02:46:00,512.0, BH, PDT, FUL,2023-08-12 22:47:33
163,on,COC_FIRE_042,50.6823,-80.6383, 2023-07-22 21:54:00,50.0, OC, GMT, MON,2023-08-12 22:47:33
164,nt,FS018-23,60.7384,-120.934, 2023-07-17 16:27:00,3.0, OC, MDT, MON,2023-08-12 22:47:33
165,nt,FS017-23,60.5193,-122.188, 2023-07-15 01:10:00,5.0, OC, MDT, MON,2023-08-12 22:47:33
166,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT, FUL,2023-08-12 22:47:33
167,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, BH, MDT, FUL,2023-08-12 22:47:33
168,on,COC_FIRE_035,55.1719,-86.7197, 2023-07-05 12:05:00,30.0, OC, GMT, MON,2023-08-12 22:47:33
169,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,44241.0, OC, PDT, MON,2023-08-12 22:47:33
170,bc,2023-G80875,57.2791,-120.912, 2023-06-24 22:34:00,14714.0, OC, PDT, MON,2023-08-12 22:47:33
171,bc,2023-G90776,58.2226,-123.885, 2023-06-14 04:03:00,804.46, BH, PDT, MON,2023-08-12 22:47:33
172,nt,ZF047-23,62.6927,-105.683, 2023-07-22 19:21:00,2.0, OC, MDT, MON,2023-08-12 22:47:33
173,bc,2023-G80291,56.5112,-121.222, 2023-05-13 23:03:00,29222.0, BH, PDT, FUL,2023-08-12 22:47:33
174,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC, MDT, FUL,2023-08-12 22:47:33
175,bc,2023-G51564,54.5447,-125.033, 2023-07-11 23:06:00,1447.22, OC, PDT, FUL,2023-08-12 22:47:33
176,bc,2023-R51555,54.9494,-128.851, 2023-07-11 22:00:00,230.0, BH, PDT, FUL,2023-08-12 22:47:33
177,bc,2023-G90949,59.628,-126.953, 2023-06-28 00:51:00,5278.13, BH, PDT, MON,2023-08-12 22:47:33
178,bc,2023-G90956,59.5248,-126.651, 2023-06-28 03:39:00,12107.2, BH, PDT, MON,2023-08-12 22:47:33
179,yt,2023MA015,64.1748,-132.672, 2023-07-24 20:02:00,2204.0, OC, PDT, FUL,2023-08-12 22:47:33
180,yt,2023MA016,64.0829,-132.398, 2023-07-24 20:07:00,432.0, OC, PDT, FUL,2023-08-12 22:47:33
181,yt,2023MA014,64.1004,-133.527, 2023-07-24 19:50:00,234.0, OC, PDT, FUL,2023-08-12 22:47:33
182,on,NIP_FIRE_009,53.0395,-88.3788, 2023-06-05 21:56:00,48555.0, OC, GMT, MON,2023-08-12 22:47:33
183,yt,2023RR011,62.9073,-133.913, 2023-07-23 23:49:00,1283.0, OC, PDT, FUL,2023-08-12 22:47:33
184,yt,2023MA018,63.1322,-132.845, 2023-07-24 20:35:00,920.0, OC, PDT, FUL,2023-08-12 22:47:33
185,yt,2023MA007,63.0304,-133.854, 2023-07-18 00:26:00,10251.0, OC, PDT, FUL,2023-08-12 22:47:33
186,bc,2023-G80175,56.5319,-121.925, 2023-05-03 04:05:00,385.0, UC, PDT, FUL,2023-08-12 22:47:33
187,yt,2023RR010,62.8163,-133.814, 2023-07-23 23:38:00,132.0, OC, PDT, FUL,2023-08-12 22:47:33
188,on,NIP_FIRE_029,51.4142,-88.5695, 2023-07-02 23:39:00,69.0, OC, GMT, MON,2023-08-12 22:47:33
189,ab,PWF-090-2023,57.0219,-116.25, 2023-07-06 22:41:00,49.4, UC, MDT, FUL,2023-08-12 22:47:33
190,yt,2023MA020,63.7526,-132.291, 2023-07-24 23:12:00,472.0, OC, PDT, FUL,2023-08-12 22:47:33
191,yt,2023MA019,63.1109,-134.796, 2023-07-24 22:53:00,376.0, OC, PDT, FUL,2023-08-12 22:47:33
192,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6534.0, UC, MDT, FUL,2023-08-12 22:47:33
193,bc,2023-R11388,53.4616,-126.101, 2023-07-09 19:24:00,2779.0, OC, PDT, FUL,2023-08-12 22:47:33
194,bc,2023-R11725,53.5365,-126.631, 2023-07-15 20:41:00,330.0, OC, PDT, FUL,2023-08-12 22:47:33
195,bc,2023-G60603,55.912,-123.135, 2023-06-04 16:12:00,215.0, BH, PDT, MON,2023-08-12 22:47:33
196,bc,2023-G91719,58.8107,-121.003, 2023-07-15 05:26:00,305.0, OC, PDT, MON,2023-08-12 22:47:33
197,on,COC_FIRE_022,54.7311,-85.049, 2023-06-29 13:38:00,70.0, OC, GMT, MON,2023-08-12 22:47:33
198,bc,2023-V70600,49.2773,-124.615, 2023-06-04 07:53:00,229.0, UC, PDT, FUL,2023-08-12 22:47:33
199,on,SLK_FIRE_047,53.1217,-90.366, 2023-06-21 21:11:00,14352.0, OC, GMT, MON,2023-08-12 22:47:33
200,on,COC_FIRE_024,54.2148,-85.6278, 2023-06-29 13:58:00,766.0, OC, GMT, MON,2023-08-12 22:47:33
201,on,COC_FIRE_023,54.0623,-85.2112, 2023-06-29 13:49:00,95.1, OC, GMT, MON,2023-08-12 22:47:33
202,yt,2023XY018,61.8608,-134.512, 2023-07-07 01:49:00,23000.0, OC, PDT, FUL,2023-08-12 22:47:33
203,bc,2023-G90628,58.5021,-120.412, 2023-06-05 15:50:00,26432.0, OC, PDT, MON,2023-08-12 22:47:33
204,nt,ZF008-23,64.15,-114.833, 2023-06-29 01:47:00,5.0, OC, MDT, MON,2023-08-12 22:47:33
205,bc,2023-G91662,59.6037,-120.549, 2023-07-13 22:29:00,1616.0, OC, PDT, MON,2023-08-12 22:47:33
206,bc,2023-G90288,59.9636,-120.987, 2023-05-13 20:30:00,197148.0, OC, PDT, MOD,2023-08-12 22:47:33
207,nt,ZF048-23,62.4296,-105.95, 2023-07-24 20:26:00,3.0, OC, MDT, MON,2023-08-12 22:47:33
208,nt,ZF035-23,62.5917,-112.735, 2023-07-22 21:47:00,3.0, OC, MDT, MON,2023-08-12 22:47:33
209,on,COC_FIRE_021,53.3057,-84.0079, 2023-06-29 20:36:00,18.3, OC, GMT, MON,2023-08-12 22:47:33
210,on,RED_FIRE_027,51.2427,-92.707, 2023-06-10 19:53:00,527.8, UC, GMT, FUL,2023-08-12 22:47:33
211,on,COC_FIRE_001,51.5566,-85.3216, 2023-05-28 20:52:00,769.0, OC, GMT, MON,2023-08-12 22:47:33
212,bc,2023-V91301,51.2576,-126.858, 2023-07-08 22:50:00,0.01, BH, PDT, MOD,2023-08-12 22:47:33
213,bc,2023-G51474,54.7353,-125.175, 2023-07-10 05:20:00,1512.69, BH, PDT, FUL,2023-08-12 22:47:33
214,bc,2023-G90565,57.9132,-123.931, 2023-06-02 18:14:00,208.0, UC, PDT, MON,2023-08-12 22:47:33
215,yt,2023RR003,61.684,-130.758, 2023-07-13 04:10:00,156.0, OC, PDT, FUL,2023-08-12 22:47:33
