,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
110,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, UC, MDT,2023-07-12 08:42:07
111,ab,GWF-040-2023,54.5067,-117.18, 2023-06-08 01:00:00,1.3, UC, MDT,2023-07-12 08:42:07
112,on,SLK_FIRE_048,53.3889,-90.4112, 2023-06-21 21:20:00,3000.0, OC, GMT,2023-07-12 08:42:07
113,yt,2023RR001,62.1938,-130.886, 2023-06-29 00:29:00,50.0, OC, PDT,2023-07-12 08:42:07
114,bc,2023-G50915,55.7091,-126.337, 2023-06-26 02:44:00,1.5, UC, PDT,2023-07-12 08:42:07
115,nt,ZF008-23,64.15,-114.833, 2023-06-29 01:47:00,5.0, OC, MDT,2023-07-12 08:42:07
116,nt,ZF007-23,64.1333,-114.183, 2023-06-29 01:17:00,1.0, OC, MDT,2023-07-12 08:42:07
117,qc,357,52.8964,-73.4064, 2023-06-01 21:00:00,212432.0, OC, EDT,2023-07-12 08:42:07
118,bc,2023-R90857,57.3586,-129.028, 2023-06-24 02:58:00,60.0, OC, PDT,2023-07-12 08:42:07
119,qc,378,50.4303,-66.2133, 2023-05-31 20:00:00,9.0, UC, EDT,2023-07-12 08:42:07
120,bc,2023-G80839,57.9621,-121.044, 2023-06-22 20:12:00,110.0, UC, PDT,2023-07-12 08:42:07
121,on,NIP_FIRE_011,53.0156,-87.5128, 2023-06-07 18:10:00,0.1, OC, GMT,2023-07-12 08:42:07
122,qc,353,49.8558,-70.0192, 2023-06-01 19:30:00,17017.0, BH, EDT,2023-07-12 08:42:07
123,qc,236,49.3775,-72.0669, 2023-06-01 19:45:00,9866.7, UC, EDT,2023-07-12 08:42:07
124,on,SLK_FIRE_033,50.5579,-90.1077, 2023-06-11 23:07:00,60394.5, OC, GMT,2023-07-12 08:42:07
125,on,SLK_FIRE_047,53.1217,-90.366, 2023-06-21 21:11:00,14352.0, OC, GMT,2023-07-12 08:42:07
126,on,COC_FIRE_024,54.2148,-85.6278, 2023-06-29 13:58:00,766.0, OC, GMT,2023-07-12 08:42:07
127,on,COC_FIRE_023,54.0623,-85.2112, 2023-06-29 13:49:00,95.1, OC, GMT,2023-07-12 08:42:07
128,on,COC_FIRE_022,54.7311,-85.049, 2023-06-29 13:38:00,70.0, OC, GMT,2023-07-12 08:42:07
129,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,900.0, BH, PDT,2023-07-12 08:42:07
130,nt,ZF006-23,62.7167,-114.2, 2023-06-29 00:51:00,1.0, UC, MDT,2023-07-12 08:42:07
131,nt,ZF005-23,62.7333,-114.317, 2023-06-28 23:56:00,1.0, UC, MDT,2023-07-12 08:42:07
132,nt,ZF004-23,62.6833,-115.017, 2023-06-28 23:17:00,0.4, UC, MDT,2023-07-12 08:42:07
133,nt,ZF003-23,62.6488,-114.239, 2023-06-28 20:50:00,1.0, UC, MDT,2023-07-12 08:42:07
134,ab,MWF-036-2023,59.7972,-110.913, 2023-06-29 17:38:00,0.3, UC, MDT,2023-07-12 08:42:07
135,on,COC_FIRE_021,53.3057,-84.0079, 2023-06-29 20:36:00,18.3, OC, GMT,2023-07-12 08:42:07
136,on,SLK_FIRE_044,51.0888,-90.8216, 2023-06-19 20:40:00,6730.4, OC, GMT,2023-07-12 08:42:07
137,mb,WE023,55.1442,-99.3611, 2023-06-21 05:00:00,1100.0, OC, CDT,2023-07-12 08:42:07
138,mb,WE024,55.2417,-99.4469, 2023-06-23 05:00:00,51.1, OC, CDT,2023-07-12 08:42:07
139,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,6678.1, UC, GMT,2023-07-12 08:42:07
140,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,96582.0, BH, MDT,2023-07-12 08:42:07
141,nt,ZF012-23,63.0121,-114.424, 2023-07-01 15:17:00,30.0, OC, MDT,2023-07-12 08:42:07
142,on,SUD_FIRE_017,46.6328,-82.2622, 2023-06-04 14:35:00,5857.0, UC, GMT,2023-07-12 08:42:07
143,on,SUD_FIRE_010,46.5705,-81.8123, 2023-06-02 23:03:00,1370.0, UC, GMT,2023-07-12 08:42:07
144,qc,504,54.4117,-76.0108, 2023-06-22 18:09:00,34933.5, OC, EDT,2023-07-12 08:42:07
145,nt,ZF017-23,63.3167,-115.1, 2023-06-30 15:50:00,300.0, OC, MDT,2023-07-12 08:42:07
146,nt,ZF016-23,63.2385,-114.824, 2023-07-01 23:20:00,30.0, OC, MDT,2023-07-12 08:42:07
147,nt,ZF014-23,63.2415,-114.374, 2023-06-29 22:57:00,200.0, OC, MDT,2023-07-12 08:42:07
148,bc,2023-G60955,55.5705,-123.372, 2023-06-28 03:22:00,9.6, UC, PDT,2023-07-12 08:42:07
149,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT,2023-07-12 08:42:07
150,bc,2023-V10588,49.4837,-121.989, 2023-06-03 23:12:00,767.2, BH, PDT,2023-07-12 08:42:07
151,bc,2023-G70644,55.3792,-120.083, 2023-06-06 20:15:00,4427.0, UC, PDT,2023-07-12 08:42:07
152,bc,2023-G70645,55.154,-120.67, 2023-06-06 20:41:00,25095.0, BH, PDT,2023-07-12 08:42:07
153,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT,2023-07-12 08:42:07
154,qc,508,54.6819,-74.8561, 2023-06-21 21:30:00,10453.2, OC, EDT,2023-07-12 08:42:07
155,mb,NO075,55.8347,-94.7144, 2023-07-02 05:00:00,3.0, OC, CDT,2023-07-12 08:42:07
156,ab,PWF-086-2023,56.7674,-118.533, 2023-07-01 20:54:00,0.2, UC, MDT,2023-07-12 08:42:07
157,qc,541,56.9339,-67.5817, 2023-07-03 00:25:00,0.1, OC, EDT,2023-07-12 08:42:07
158,pc,2023WB14,58.96,-113.29, 2023-05-31 01:32:46,104879.0, OC, MDT,2023-07-12 08:42:07
159,pc,2023WB3,58.2736,-112.839, 2023-05-28 20:30:43,7063.0, OC, MDT,2023-07-12 08:42:07
160,qc,554,56.9231,-66.0669, 2023-07-02 17:30:00,0.2, OC, EDT,2023-07-12 08:42:07
161,qc,540,53.4428,-72.7183, 2023-07-02 17:33:00,0.5, OC, EDT,2023-07-12 08:42:07
162,qc,549,56.8139,-67.3725, 2023-07-03 00:25:00,0.2, OC, EDT,2023-07-12 08:42:07
163,ab,HWF-072-2023,57.6928,-116.02, 2023-06-24 01:48:00,21716.0, OC, MDT,2023-07-12 08:42:07
164,nt,ZF009-23,64.2089,-114.145, 2023-06-28 23:45:00,57.2, UC, MDT,2023-07-12 08:42:07
165,on,COC_FIRE_031,54.5546,-87.2589, 2023-07-03 22:41:00,260.0, OC, GMT,2023-07-12 08:42:07
166,bc,2023-V11064,49.2176,-121.586, 2023-07-02 13:21:00,0.32, UC, PDT,2023-07-12 08:42:07
167,bc,2023-N41094,51.8237,-118.501, 2023-07-03 03:50:00,3.6, OC, PDT,2023-07-12 08:42:07
168,bc,2023-G90845,58.4886,-121.889, 2023-06-23 21:35:00,112.0, BH, PDT,2023-07-12 08:42:07
169,bc,2023-G50297,54.6565,-124.742, 2023-05-14 00:50:00,1.2, UC, PDT,2023-07-12 08:42:07
170,mb,NO063,56.7447,-100.522, 2023-07-01 05:00:00,2.4, UC, CDT,2023-07-12 08:42:07
171,qc,569,56.8506,-66.2858, 2023-07-02 18:01:00,0.2, OC, EDT,2023-07-12 08:42:07
172,on,NIP_FIRE_026,53.8073,-88.7836, 2023-06-23 19:58:00,3757.2, OC, GMT,2023-07-12 08:42:07
173,ab,MWF-048-2023,57.8415,-113.263, 2023-07-03 22:38:00,3366.0, BH, MDT,2023-07-12 08:42:07
174,qc,469,54.0028,-72.1719, 2023-06-10 16:00:00,103785.0, OC, EDT,2023-07-12 08:42:07
175,nt,FS012-23,60.4224,-123.347, 2023-07-04 15:16:00,0.01, OC, MDT,2023-07-12 08:42:07
176,qc,520,53.7708,-73.2528, 2023-06-24 23:17:00,9380.7, OC, EDT,2023-07-12 08:42:07
177,on,NIP_FIRE_029,51.4142,-88.5695, 2023-07-02 23:39:00,68.0, OC, GMT,2023-07-12 08:42:07
178,mb,WE035,54.1517,-101.753, 2023-07-02 05:00:00,19.0, UC, CDT,2023-07-12 08:42:07
179,qc,483,54.0569,-74.6378, 2023-06-15 12:13:00,380400.0, OC, EDT,2023-07-12 08:42:07
180,qc,557,53.8928,-74.0042, 2023-07-01 21:27:00,184.1, OC, EDT,2023-07-12 08:42:07
181,pc,2023BA8,51.409,-116.168, 2023-07-03 19:11:23,0.01, OC, MDT,2023-07-12 08:42:07
182,qc,488,50.2325,-78.3942, 2023-06-18 21:13:00,48247.2, OC, EDT,2023-07-12 08:42:07
183,qc,533,50.3594,-78.1033, 2023-07-01 13:00:00,3211.1, OC, EDT,2023-07-12 08:42:07
184,on,COC_FIRE_038,50.7194,-79.8475, 2023-07-05 12:49:00,500.0, OC, GMT,2023-07-12 08:42:07
185,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT,2023-07-12 08:42:07
186,nt,EV008-23,65.9313,-131.415, 2023-07-05 00:52:00,715.63, OC, MDT,2023-07-12 08:42:07
187,nt,EV007-23,65.9791,-131.607, 2023-07-02 00:51:00,745.56, OC, MDT,2023-07-12 08:42:07
188,qc,449,49.2592,-74.985, 2023-06-05 20:00:00,46218.7, BH, EDT,2023-07-12 08:42:07
189,mb,NO064,56.7583,-100.565, 2023-07-01 05:00:00,70.0, UC, CDT,2023-07-12 08:42:07
190,mb,NO065,56.2272,-101.273, 2023-07-01 05:00:00,73.0, UC, CDT,2023-07-12 08:42:07
191,bc,2023-C51155,52.5717,-124.45, 2023-07-06 21:31:00,0.01, OC, PDT,2023-07-12 08:42:07
192,nt,ZF015-23,62.9383,-115.105, 2023-06-28 23:00:00,2500.0, OC, MDT,2023-07-12 08:42:07
193,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,114910.0, OC, MDT,2023-07-12 08:42:07
194,bc,2023-K21148,51.2,-119.575, 2023-07-06 00:15:00,16.3, BH, PDT,2023-07-12 08:42:07
195,bc,2023-G41168,53.2703,-124.45, 2023-07-07 01:58:00,0.01, OC, PDT,2023-07-12 08:42:07
196,nt,VQ002-23,64.3496,-122.732, 2023-06-03 00:55:00,19412.0, OC, MDT,2023-07-12 08:42:07
197,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT,2023-07-12 08:42:07
198,bc,2023-G41165,52.9437,-125.759, 2023-07-07 01:32:00,10.0, OC, PDT,2023-07-12 08:42:07
199,bc,2023-R11177,53.7538,-125.915, 2023-07-07 05:55:00,0.01, UC, PDT,2023-07-12 08:42:07
200,qc,560,54.8275,-70.5069, 2023-07-02 18:46:00,31.0, OC, EDT,2023-07-12 08:42:07
201,qc,563,54.7289,-70.4908, 2023-07-01 19:12:00,5312.9, OC, EDT,2023-07-12 08:42:07
202,bc,2023-R51251,53.8073,-128.95, 2023-07-08 03:07:00,0.1, OC, PDT,2023-07-12 08:42:07
203,bc,2023-R21260,54.1683,-127.685, 2023-07-08 04:39:00,0.01, OC, PDT,2023-07-12 08:42:07
204,nl,614,56.9991,-62.0414, 2023-07-05 00:00:00,2400.0, OC, NDT,2023-07-12 08:42:07
205,qc,519,49.9167,-79.4, 2023-06-23 23:17:00,2181.9, BH, EDT,2023-07-12 08:42:07
206,mb,WE027,53.4722,-99.5917, 2023-06-29 05:00:00,10400.0, OC, CDT,2023-07-12 08:42:07
207,qc,370,49.2325,-75.31, 2023-06-03 11:27:00,2934.1, UC, EDT,2023-07-12 08:42:07
208,bc,2023-VA1291,52.2908,-127.072, 2023-07-08 20:11:00,0.01, OC, PDT,2023-07-12 08:42:07
209,bc,2023-R21296,54.4299,-126.396, 2023-07-08 22:33:00,0.01, OC, PDT,2023-07-12 08:42:07
210,ab,HWF-112-2023,59.225,-114.404, 2023-07-05 01:57:00,2806.6, BH, MDT,2023-07-12 08:42:07
211,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,872.0, UC, MDT,2023-07-12 08:42:07
212,bc,2023-G31351,53.4684,-120.673, 2023-07-09 02:39:00,1.1, OC, PDT,2023-07-12 08:42:07
213,bc,2023-R11280,54.1265,-125.794, 2023-07-08 15:41:00,0.01, UC, PDT,2023-07-12 08:42:07
214,bc,2023-R51345,54.95,-129.231, 2023-07-09 02:17:00,0.01, OC, PDT,2023-07-12 08:42:07
215,bc,2023-G11278,53.6702,-120.971, 2023-07-08 17:57:00,0.6, OC, PDT,2023-07-12 08:42:07
216,bc,2023-K41156,50.4816,-118.494, 2023-07-06 21:36:00,10.0, BH, PDT,2023-07-12 08:42:07
217,bc,2023-N11368,49.0313,-115.079, 2023-07-09 04:14:00,0.1, UC, PDT,2023-07-12 08:42:07
218,bc,2023-G41309,53.5774,-124.022, 2023-07-08 23:41:00,0.2, OC, PDT,2023-07-12 08:42:07
219,on,SLK_FIRE_058,53.9116,-89.5752, 2023-06-28 00:22:00,56.0, UC, GMT,2023-07-12 08:42:07
220,ab,HWF-104-2023,59.955,-116.247, 2023-07-03 22:19:00,2232.0, BH, MDT,2023-07-12 08:42:07
221,qc,546,55.3222,-68.7828, 2023-07-02 19:50:00,2526.6, OC, EDT,2023-07-12 08:42:07
222,qc,543,54.8167,-72.3636, ,1058.2, OC, EDT,2023-07-12 08:42:07
223,qc,526,54.4136,-72.6189, 2023-06-23 17:47:00,11806.8, OC, EDT,2023-07-12 08:42:07
224,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT,2023-07-12 08:42:07
225,bc,2023-R31373,54.7619,-127.031, 2023-07-09 05:41:00,0.01, BH, PDT,2023-07-12 08:42:07
226,bc,2023-R11236,54.1462,-126.014, 2023-07-08 03:07:00,0.01, UC, PDT,2023-07-12 08:42:07
227,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, BH, GMT,2023-07-12 08:42:07
228,bc,2023-G60651,56.3722,-124.745, 2023-06-07 00:04:00,15176.0, OC, PDT,2023-07-12 08:42:07
229,bc,2023-G60666,55.9468,-124.545, 2023-06-08 02:14:00,47029.0, OC, PDT,2023-07-12 08:42:07
230,on,NIP_FIRE_019,51.0052,-87.5622, 2023-06-13 21:01:00,10182.7, OC, GMT,2023-07-12 08:42:07
