,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ab,LWF-040-2023,55.944,-110.736, 2023-04-23 21:26:00,150.0, BH,2023-05-17 00:37:46
1,ab,MWF-010-2023,56.9355,-111.549, 2023-05-03 18:24:00,18.7, UC,2023-05-17 00:37:46
2,bc,2023-G70189,55.8808,-120.245, 2023-05-03 23:49:00,63.0, UC,2023-05-17 00:37:46
3,bc,2023-C50100,52.0351,-123.177, 2023-04-27 21:19:00,209.0, UC,2023-05-17 00:37:46
4,ab,RWF-012-2023,52.4403,-115.374, 2023-04-28 16:30:00,46.0, UC,2023-05-17 00:37:46
5,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,2200.0, OC,2023-05-17 00:37:46
6,ab,WWF-024-2023,54.2404,-116.057, 2023-05-06 22:37:00,3.0, UC,2023-05-17 00:37:46
7,ab,SWF-057-2023,55.0343,-115.148, 2023-05-04 18:04:00,8136.0, OC,2023-05-17 00:37:46
8,ab,WWF-015-2023,54.0948,-115.322, 2023-04-29 23:00:00,47.0, UC,2023-05-17 00:37:46
9,nt,SS002-23,60.0154,-112.165, 2023-05-05 22:45:00,28.5, UC,2023-05-17 00:37:46
10,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, BH,2023-05-17 00:37:46
11,bc,2023-G80122,56.7135,-121.082, 2023-04-29 02:53:00,154.0, UC,2023-05-17 00:37:46
12,ab,PWF-028-2023,56.4769,-116.413, 2023-05-05 02:00:00,0.8, UC,2023-05-17 00:37:46
13,ab,GWF-020-2023,55.075,-117.88, 2023-05-05 20:58:00,30.0, BH,2023-05-17 00:37:46
14,sk,23PA-LILLY,53.0138,-106.191, 2023-04-29 17:55:27,754.0, UC,2023-05-17 00:37:46
15,ab,LWF-023-2023,55.9246,-110.691, 2023-04-18 18:45:00,0.01, BH,2023-05-17 00:37:46
16,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, BH,2023-05-17 00:37:46
17,ab,GWF-022-2023,54.8389,-118.957, 2023-05-06 20:41:00,15.0, UC,2023-05-17 00:37:46
18,bc,2023-N70201,50.6099,-117.015, 2023-05-04 03:08:00,13.0, BH,2023-05-17 00:37:46
19,ab,SWF-059-2023,56.0543,-115.008, 2023-05-04 22:00:00,1036.0, OC,2023-05-17 00:37:46
20,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,69074.0, OC,2023-05-17 00:37:46
21,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,120.0, UC,2023-05-17 00:37:46
22,sk,23BN-BRIR01,55.9044,-108.914, 2023-05-01 13:48:10,36.0, OC,2023-05-17 00:37:46
23,ab,EWF-038-2023,53.6919,-116.081, 2023-05-06 02:40:00,1.2, BH,2023-05-17 00:37:46
24,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,22220.0, OC,2023-05-17 00:37:46
25,ab,PWF-040-2023,57.9487,-117.495, 2023-05-09 19:43:00,3.02, UC,2023-05-17 00:37:46
26,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,16680.0, OC,2023-05-17 00:37:46
27,bc,2023-K40216,50.8495,-118.542, 2023-05-05 19:06:00,12.5, UC,2023-05-17 00:37:46
28,ab,MWF-013-2023,57.241,-112.033, 2023-05-09 20:47:00,0.53, UC,2023-05-17 00:37:46
29,sk,23DN-LL01,53.9271,-109.232, 2023-05-06 14:07:33,4.4, UC,2023-05-17 00:37:46
30,bc,2023-G70226,56.0829,-120.708, 2023-05-05 23:49:00,3.4, UC,2023-05-17 00:37:46
31,ab,RWF-031-2023,52.3649,-115.901, 2023-05-04 22:00:00,80.0, UC,2023-05-17 00:37:46
32,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC,2023-05-17 00:37:46
33,bc,2023-G90259,58.8459,-122.658, 2023-05-10 22:53:00,1.25, BH,2023-05-17 00:37:46
34,ab,PWF-042-2023,56.9886,-117.493, 2023-05-11 04:42:00,0.01, UC,2023-05-17 00:37:46
35,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,67042.5, OC,2023-05-17 00:37:46
36,ab,HWF-042-2023,58.4202,-116.123, 2023-05-06 18:53:00,181.8, UC,2023-05-17 00:37:46
37,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC,2023-05-17 00:37:46
38,ab,WWF-026-2023,54.4643,-115.332, 2023-05-12 23:20:00,0.05, UC,2023-05-17 00:37:46
39,bc,2023-K70278,50.3122,-121.554, 2023-05-12 23:05:00,0.01, UC,2023-05-17 00:37:46
40,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH,2023-05-17 00:37:46
41,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,216.0, BH,2023-05-17 00:37:46
42,ab,PWF-008-2023,56.4749,-117.295, 2023-04-17 01:50:00,64.6, UC,2023-05-17 00:37:46
43,ab,PWF-012-2023,56.2591,-118.216, 2023-04-26 00:00:00,0.2, UC,2023-05-17 00:37:46
44,ab,PWF-017-2023,56.5629,-119.083, 2023-04-28 22:33:00,16.2, UC,2023-05-17 00:37:46
45,ab,PWF-020-2023,56.4354,-117.306, 2023-04-30 23:27:00,1.1, UC,2023-05-17 00:37:46
46,ab,PWF-043-2023,57.1668,-117.235, 2023-05-12 00:45:00,0.53, UC,2023-05-17 00:37:46
47,on,SLK_PB_001,51.2342,-90.2378, 2023-05-09 16:11:00,11.5, UC,2023-05-17 00:37:46
48,bc,2023-G80267,56.5279,-121.894, 2023-05-11 18:36:00,0.87, UC,2023-05-17 00:37:46
49,sk,23BN-WESTERLY,55.456,-109.729, 2023-05-13 08:35:48,25.0, OC,2023-05-17 00:37:46
50,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,32914.0, OC,2023-05-17 00:37:46
51,bc,2023-G90288,59.9429,-121.046, 2023-05-13 20:30:00,1.0, OC,2023-05-17 00:37:46
52,bc,2023-G80285,56.3482,-121.192, 2023-05-13 18:15:00,0.2, UC,2023-05-17 00:37:46
53,ak,Windfall Mountain Coal Seam,65.0282,-141.246, 2023-05-08 00:00:00,0.04, Unstaffed/Uncontaine,2023-05-17 00:37:46
54,ak,DTAE Willis Rx,63.9873,-145.748, 2023-04-21 00:00:00,68.8, Pre,2023-05-17 00:37:46
55,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,70.0, UC,2023-05-17 00:37:46
56,ab,LSZ-001-2023,55.272,-110.026, 2023-05-13 22:14:10,371.4, OC,2023-05-17 00:37:46
57,sk,23LX-PINE,55.4738,-106.598, 2023-05-12 12:21:25,4.0, OC,2023-05-17 00:37:46
58,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, OC,2023-05-17 00:37:46
59,yt,2023WL001,60.0628,-128.802, 2023-05-12 18:27:00,0.01, UC,2023-05-17 00:37:46
60,ab,EWF-031-2023,53.1452,-115.687, 2023-05-04 19:21:00,82666.3, OC,2023-05-17 00:37:46
61,ab,PWF-022-2023,57.7035,-117.95, 2023-05-01 23:09:00,0.03, UC,2023-05-17 00:37:46
62,ab,PWF-032-2023,56.3237,-117.654, 2023-05-05 18:25:00,0.01, UC,2023-05-17 00:37:46
63,mb,WE005,53.6664,-100.324, 2023-05-10 05:00:00,266.0, OC,2023-05-17 00:37:46
64,sk,23DB-DUMP,55.2013,-102.917, 2023-05-11 15:24:32,0.5, OC,2023-05-17 00:37:46
65,mb,EA013,51.6167,-98.6772, 2023-05-11 05:00:00,166.2, UC,2023-05-17 00:37:46
66,nb,61463,48.0358,-66.4656, 2023-05-12 20:23:24,0.1, BH,2023-05-17 00:37:46
67,ak,Trout Creek Coal Seam,65.0973,-141.639, 2023-05-08 00:00:00,0.04, Unstaffed/Uncontaine,2023-05-17 00:37:46
68,bc,2023-V10304,49.3375,-122.888, 2023-05-14 17:53:00,0.4, UC,2023-05-17 00:37:46
69,sk,23LF-ROCKY,53.7017,-104.596, 2023-05-02 14:27:34,794.0, UC,2023-05-17 00:37:46
70,ak,DTAE Bolio Rx,63.8623,-145.903, 2023-04-21 00:00:00,364.22, Pre,2023-05-17 00:37:46
71,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:47:00,578.0, OC,2023-05-17 00:37:46
72,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, BH,2023-05-17 00:37:46
73,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6207.0, OC,2023-05-17 00:37:46
74,nb,61445,47.4443,-65.8032, 2023-05-12 18:22:16,1.0, BH,2023-05-17 00:37:46
75,sk,23DN-WHIR07,54.4868,-108.397, 2023-05-13 13:21:08,8.0, UC,2023-05-17 00:37:46
76,bc,2023-V50296,50.5601,-124.058, 2023-05-14 00:33:00,0.1, UC,2023-05-17 00:37:46
77,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,3040.0, OC,2023-05-17 00:37:46
78,yt,2023WL002,60.1123,-128.822, 2023-05-12 20:22:00,4.0, BH,2023-05-17 00:37:46
79,bc,2023-G80175,56.558,-121.921, 2023-05-03 04:05:00,352.0, OC,2023-05-17 00:37:46
80,ab,PWF-045-2023,57.6273,-117.438, 2023-05-14 19:01:00,5.2, BH,2023-05-17 00:37:46
81,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6171.0, BH,2023-05-17 00:37:46
82,on,TIM_FIRE_002,48.3528,-81.2773, 2023-05-13 23:05:00,3.0, UC,2023-05-17 00:37:46
83,qc,71,51.4092,-75.8736, 2023-05-11 05:00:00,7.1, OC,2023-05-17 00:37:46
84,mb,EA014,51.9192,-99.5681, 2023-05-14 05:00:00,10.4, UC,2023-05-17 00:37:46
85,sk,23PA-JSFN3,53.0417,-104.911, 2023-05-14 19:00:41,2.0, UC,2023-05-17 00:37:46
86,sk,23LA-DECEPTION,56.5541,-104.258, 2023-05-12 17:58:36,1000.0, OC,2023-05-17 00:37:46
87,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:05:00,684.0, OC,2023-05-17 00:37:46
88,ns,03-009-2023,43.5807,-65.6155, 2023-05-14 19:00:00,0.2, UC,2023-05-17 00:37:46
89,sk,23LA-WISTIGO,55.2572,-106.375, 2023-05-11 17:27:38,11000.0, OC,2023-05-17 00:37:46
90,ab,PWF-037-2023,56.2736,-118.343, 2023-05-06 00:34:00,1.0, UC,2023-05-17 00:37:46
91,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,818.0, OC,2023-05-17 00:37:46
92,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,5951.7, OC,2023-05-17 00:37:46
93,sk,23HB-DITCH03,53.9217,-102.374, 2023-05-12 16:54:04,16.0, UC,2023-05-17 00:37:46
94,ab,MWF-015-2023,57.0762,-111.589, 2023-05-15 22:32:00,0.3, UC,2023-05-17 00:37:46
95,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:49:00,5.0, UC,2023-05-17 00:37:46
96,nt,VQ001-23,65.1889,-126.544, 2023-05-15 03:30:00,0.1, OC,2023-05-17 00:37:46
97,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,45000.0, OC,2023-05-17 00:37:46
98,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,65000.0, OC,2023-05-17 00:37:46
99,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,7281.4, OC,2023-05-17 00:37:46
100,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2401.3, OC,2023-05-17 00:37:46
101,ab,WWF-028-2023,54.4524,-117.441, 2023-05-13 23:43:00,24.1, OC,2023-05-17 00:37:46
102,bc,2023-G80295,56.516,-122.248, 2023-05-14 00:21:00,0.76, UC,2023-05-17 00:37:46
103,yt,2023HJ004,61.3808,-139.113, 2023-05-15 17:22:00,0.0, BH,2023-05-17 00:37:46
104,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, OC,2023-05-17 00:37:46
