,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO660,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-10-26 00:51:21+00:00
1,ab,MWF-022-2022,59.4184,-110.813, 2022-06-14 00:43:00,33207.1, BH,2022-10-26 00:51:21+00:00
2,ak,Hog Butte,63.6774,-153.572, 2022-06-05 00:00:00,82614.7, Unstaffed/Uncontaine,2022-10-26 00:51:21+00:00
3,conus,Double Creek,45.428,-116.739, 2022-08-30 17:00:00,69459.5, 89% contained,2022-10-26 00:51:21+00:00
4,bc,2022-G90313,58.5758,-127.588, 2022-06-18 18:52:00,1608.0, BH,2022-10-26 00:51:21+00:00
5,bc,2022-G72672,54.8054,-121.256, 2022-10-11 21:51:00,456.0, OC,2022-10-26 00:51:21+00:00
6,bc,2022-G60782,56.1373,-122.941, 2022-07-27 01:51:00,1661.7, OC,2022-10-26 00:51:21+00:00
7,bc,2022-R90436,59.7616,-129.452, 2022-07-03 01:10:00,12330.0, UC,2022-10-26 00:51:21+00:00
8,pc,2022RE26,51.0238,-118.169, 2022-10-13 20:04:50,2.0, OC,2022-10-26 00:51:21+00:00
9,bc,2022-K52702,49.6576,-119.067, 2022-10-14 01:38:00,5.3, OC,2022-10-26 00:51:21+00:00
10,conus,Lemhi,45.429,-115.43, 2022-09-21 00:00:00,342.225, 0% contained,2022-10-26 00:51:21+00:00
11,conus,White River (&amp; Irving Peak,47.885,-120.917, 2022-08-11 00:00:00,5836.86, 10% contained,2022-10-26 00:51:21+00:00
12,nt,FS040-22,61.72,-123.368, 2022-09-23 15:26:00,2009.0, OC,2022-10-26 00:51:21+00:00
13,bc,2022-G92685,59.3805,-123.864, 2022-10-12 23:17:00,0.9, BH,2022-10-26 00:51:21+00:00
14,bc,2022-N62693,49.6454,-118.747, 2022-10-13 02:50:00,4.5, UC,2022-10-26 00:51:21+00:00
15,nt,FS006-22,60.7223,-123.715, 2022-06-18 16:11:00,12922.0, OC,2022-10-26 00:51:21+00:00
16,ab,CWF-167-2022,50.7002,-115.164, 2022-10-13 18:06:00,2.0, UC,2022-10-26 00:51:21+00:00
17,nb,59962,47.5163,-64.9195, 2022-10-15 00:29:36,0.3, BH,2022-10-26 00:51:21+00:00
18,bc,2022-V62616,48.7578,-123.854, 2022-10-08 21:02:00,5.7, UC,2022-10-26 00:51:21+00:00
19,bc,2022-N62637,49.0085,-118.301, 2022-10-09 22:29:00,203.0, UC,2022-10-26 00:51:21+00:00
20,bc,2022-C52648,51.9698,-124.136, 2022-10-10 22:04:00,248.0, UC,2022-10-26 00:51:21+00:00
21,bc,2022-K52708,49.6576,-119.067, 2022-10-14 18:53:00,6.7, UC,2022-10-26 00:51:21+00:00
