,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-G80173,56.934,-120.978, 2023-05-03 00:33:00,4.0, UC,2023-05-06 16:36:32
1,bc,2023-G70168,55.6748,-120.101, 2023-05-02 22:21:00,1.0, UC,2023-05-06 16:36:32
2,bc,2023-G80117,56.5133,-122.007, 2023-04-29 00:18:00,50.0, UC,2023-05-06 16:36:32
3,ab,EWF-027-2023,53.341,-117.133, 2023-05-03 23:04:00,0.01, UC,2023-05-06 16:36:32
4,ab,EWF-028-2023,53.7142,-115.817, 2023-05-04 00:30:00,0.1, UC,2023-05-06 16:36:32
5,bc,2023-G70170,55.8229,-120.964, 2023-05-02 23:37:00,4.1, BH,2023-05-06 16:36:32
6,bc,2023-C20093,51.9843,-122.636, 2023-04-27 00:31:00,60.0, UC,2023-05-06 16:36:32
7,mb,EA004,51.7097,-98.6408, 2023-05-03 05:00:00,50.0, UC,2023-05-06 16:36:32
8,ab,WWF-022-2023,54.2065,-116.031, 2023-05-04 21:45:00,0.01, UC,2023-05-06 16:36:32
9,ns,05-05-2023,44.341,-65.9681, 2023-05-04 06:00:00,1.0, UC,2023-05-06 16:36:32
10,bc,2023-R30212,54.8237,-127.112, 2023-05-05 02:19:00,0.01, OC,2023-05-06 16:36:32
11,ab,RWF-030-2023,52.8647,-115.819, 2023-05-04 18:59:00,0.01, BH,2023-05-06 16:36:32
12,ab,GWF-015-2023,55.6533,-119.007, 2023-05-01 02:25:00,7.4, UC,2023-05-06 16:36:32
13,bc,2023-G70116,56.0751,-120.689, 2023-04-29 00:10:00,10.0, UC,2023-05-06 16:36:32
14,pc,2023BA2,51.1985,-115.542, 2023-04-28 23:01:35,24.0, UC,2023-05-06 16:36:32
15,ab,WWF-021-2023,54.6023,-116.283, 2023-05-04 17:09:00,0.01, UC,2023-05-06 16:36:32
16,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,100.0, BH,2023-05-06 16:36:32
17,nl,104,49.0471,-55.0471, 2023-04-30 00:00:00,3.0, UC,2023-05-06 16:36:32
18,bc,2023-K70092,50.762,-122.783, 2023-04-26 23:51:00,7.7, UC,2023-05-06 16:36:32
19,pc,2023PA1,53.908,-106.08, 2023-04-29 22:03:29,40.0, UC,2023-05-06 16:36:32
20,ab,RWF-021-2023,52.5116,-115.595, 2023-05-03 22:14:00,0.5, UC,2023-05-06 16:36:32
21,ab,CWF-003-2023,51.2221,-114.85, 2023-05-01 21:25:00,0.5, UC,2023-05-06 16:36:32
22,sk,23LX-CLFN01,55.0965,-108.286, 2023-05-04 13:30:27,0.5, OC,2023-05-06 16:36:32
23,ab,LWF-040-2023,55.944,-110.736, 2023-04-23 21:26:00,150.0, BH,2023-05-06 16:36:32
24,pc,2023RM1,50.6668,-100.061, 2023-05-02 23:27:57,115.3, UC,2023-05-06 16:36:32
25,pc,2023BA3,51.2073,-115.535, 2023-05-04 19:43:17,3.3, BH,2023-05-06 16:36:32
26,ab,GWF-016-2023,55.791,-119.192, 2023-05-04 00:13:00,3.0, UC,2023-05-06 16:36:32
27,ab,SWF-061-2023,55.9931,-114.98, 2023-05-04 22:13:00,0.08, OC,2023-05-06 16:36:32
28,ab,MWF-010-2023,56.9355,-111.549, 2023-05-03 18:24:00,18.7, UC,2023-05-06 16:36:32
29,ab,PWF-030-2023,56.4765,-116.418, 2023-05-05 04:40:00,0.5, UC,2023-05-06 16:36:32
30,ab,LWF-049-2023,55.9288,-110.667, 2023-04-26 21:40:00,0.5, UC,2023-05-06 16:36:32
31,ab,LWF-088-2023,55.9351,-110.719, 2023-05-04 17:17:00,0.01, UC,2023-05-06 16:36:32
32,ab,SWF-066-2023,55.9142,-113.913, 2023-05-05 17:43:00,0.2, UC,2023-05-06 16:36:32
33,sk,23WY-MOLLY,54.5023,-105.559, 2023-05-04 14:07:09,10.1, OC,2023-05-06 16:36:32
34,bc,2023-G70189,55.8808,-120.245, 2023-05-03 23:49:00,63.0, UC,2023-05-06 16:36:32
35,ab,PWF-033-2023,56.2557,-118.21, 2023-05-05 19:19:00,0.5, OC,2023-05-06 16:36:32
36,ab,PWF-031-2023,56.4923,-116.503, 2023-05-05 11:50:00,0.25, UC,2023-05-06 16:36:32
37,bc,2023-R30209,54.7993,-127.189, 2023-05-04 23:14:00,1.3, UC,2023-05-06 16:36:32
38,ab,PWF-028-2023,56.4769,-116.413, 2023-05-05 02:12:00,0.8, UC,2023-05-06 16:36:32
39,sk,23LF-ROCKY,53.7017,-104.596, 2023-05-02 14:27:34,882.0, OC,2023-05-06 16:36:32
40,ab,MWF-009-2023,56.4365,-111.201, 2023-05-02 20:32:00,16.1, UC,2023-05-06 16:36:32
41,ab,LWF-010-2023,55.9568,-110.715, 2023-04-15 21:24:00,14.0, UC,2023-05-06 16:36:32
42,ab,RWF-011-2023,53.1048,-115.145, 2023-04-27 23:06:00,7.1, UC,2023-05-06 16:36:32
43,pc,2023WL2,49.0793,-113.844, 2023-04-29 16:56:15,240.0, OC,2023-05-06 16:36:32
44,ab,PWF-025-2023,56.2657,-117.33, 2023-05-03 22:38:00,1.8, UC,2023-05-06 16:36:32
45,ab,SWF-062-2023,56.0555,-115.018, 2023-05-04 22:25:00,0.01, BH,2023-05-06 16:36:32
46,bc,2023-G80214,56.6116,-121.886, 2023-05-05 06:04:00,0.2, OC,2023-05-06 16:36:32
47,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,60.0, BH,2023-05-06 16:36:32
48,ab,EWF-031-2023,53.1452,-115.687, 2023-05-04 19:21:00,19000.0, OC,2023-05-06 16:36:32
49,ab,GWF-011-2023,54.777,-118.701, 2023-04-30 00:56:00,0.8, UC,2023-05-06 16:36:32
50,bc,2023-G70195,55.677,-120.114, 2023-05-04 01:05:00,1.8, BH,2023-05-06 16:36:32
51,ab,SWF-047-2023,55.3052,-115.298, 2023-04-30 00:50:00,0.1, UC,2023-05-06 16:36:32
52,ab,EWF-021-2023,53.5507,-116.803, 2023-04-30 20:11:00,8.72, UC,2023-05-06 16:36:32
53,nt,SS001-23,60.2134,-111.48, 2023-05-05 00:00:00,1.0, OC,2023-05-06 16:36:32
54,ab,LWF-078-2023,55.2694,-113.232, 2023-05-01 14:30:00,0.1, UC,2023-05-06 16:36:32
55,sk,23PA-OAIR01,52.7143,-106.008, 2023-04-29 14:03:14,1035.0, UC,2023-05-06 16:36:32
56,bc,2023-G70141,55.9928,-120.61, 2023-04-30 01:04:00,4.0, UC,2023-05-06 16:36:32
57,ab,EWF-029-2023,53.1687,-115.648, 2023-05-04 01:38:00,0.2, UC,2023-05-06 16:36:32
58,ab,RWF-032-2023,52.9054,-115.696, 2023-05-04 22:00:00,15000.0, OC,2023-05-06 16:36:32
59,ab,GWF-021-2023,54.592,-118.305, 2023-05-05 20:50:00,0.01, UC,2023-05-06 16:36:32
60,ab,LWF-093-2023,55.0607,-111.606, 2023-05-05 05:00:00,6.5, BH,2023-05-06 16:36:32
61,bc,2023-K40216,50.8495,-118.542, 2023-05-05 19:06:00,11.4, OC,2023-05-06 16:36:32
62,bc,2023-C40228,51.7901,-121.46, 2023-05-06 00:18:00,0.01, UC,2023-05-06 16:36:32
63,bc,2023-N20225,49.9561,-115.659, 2023-05-05 23:32:00,0.1, UC,2023-05-06 16:36:32
64,ab,CWF-004-2023,51.2281,-114.857, 2023-05-05 21:16:00,2.0, UC,2023-05-06 16:36:32
65,ab,GWF-019-2023,54.7357,-119.033, 2023-05-05 20:57:00,7500.0, OC,2023-05-06 16:36:32
66,ab,SWF-059-2023,56.0543,-115.008, 2023-05-04 22:00:00,1020.0, OC,2023-05-06 16:36:32
67,sk,23HB-FORT,53.958,-102.259, 2023-05-05 14:37:21,5.0, UC,2023-05-06 16:36:32
68,bc,2023-R50232,54.312,-128.541, 2023-05-06 01:21:00,0.01, OC,2023-05-06 16:36:32
69,ab,EWF-017-2023,53.1641,-116.984, 2023-04-30 19:00:00,0.3, UC,2023-05-06 16:36:32
70,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,600.0, OC,2023-05-06 16:36:32
71,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,8860.0, OC,2023-05-06 16:36:32
72,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,200.0, OC,2023-05-06 16:36:32
73,bc,2023-G10221,53.7854,-122.716, 2023-05-05 22:27:00,0.25, UC,2023-05-06 16:36:32
74,bc,2023-G80227,56.3922,-120.831, 2023-05-06 00:00:00,7.0, BH,2023-05-06 16:36:32
75,ab,LWF-038-2023,55.9048,-110.766, 2023-04-23 18:13:00,56.7, BH,2023-05-06 16:36:32
76,ab,EWF-014-2023,53.1571,-116.952, 2023-04-27 02:43:00,0.79, UC,2023-05-06 16:36:32
77,bc,2023-C40109,51.2228,-121.561, 2023-04-28 21:06:00,10.5, UC,2023-05-06 16:36:32
