,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
0,nt,FS016-23,60.14,-123.015, 2023-07-07 23:47:00,6.0, OC, MDT, FUL,2023-11-20 18:49:33
1,nt,FS013-23,60.5224,-122.895, 2023-07-05 00:43:00,1.0, OC, MDT, FUL,2023-11-20 18:49:33
2,nt,FS009-23,60.1275,-123.822, 2023-06-10 22:08:00,66.0, OC, MDT, MOD,2023-11-20 18:49:33
3,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,333.0, OC, MDT, FUL,2023-11-20 18:49:33
4,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, UC, MDT, FUL,2023-11-20 18:49:33
5,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT, MON,2023-11-20 18:49:33
6,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, UC, MDT, FUL,2023-11-20 18:49:33
7,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-11-20 18:49:33
8,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-11-20 18:49:33
9,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-11-20 18:49:33
10,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT, FUL,2023-11-20 18:49:33
11,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2478.0, UC, MDT, FUL,2023-11-20 18:49:33
12,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19672.0, UC, MDT, FUL,2023-11-20 18:49:33
13,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6284.0, UC, MDT, FUL,2023-11-20 18:49:33
14,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,872.0, UC, MDT, FUL,2023-11-20 18:49:33
15,nt,VQ011-23,65.1425,-126.079, 2023-07-09 15:26:00,6.0, OC, MDT, FUL,2023-11-20 18:49:33
16,nt,FS015-23,60.2083,-123.692, 2023-07-08 00:50:00,0.01, OC, MDT, FUL,2023-11-20 18:49:33
17,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,90508.0, OC, MDT, FUL,2023-11-20 18:49:33
18,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,21056.0, BH, PDT, MON,2023-11-20 18:49:33
19,bc,2023-V93289,51.7347,-125.814, 2023-09-16 19:30:00,433.0, UC, PDT, MON,2023-11-20 18:49:33
20,bc,2023-C52978,51.5811,-125.082, 2023-08-27 21:21:00,16842.0, UC, PDT, FUL,2023-11-20 18:49:33
21,bc,2023-R51710,53.125,-127.651, 2023-07-15 02:41:00,230.0, BH, PDT, FUL,2023-11-20 18:49:33
22,bc,2023-R51711,53.114,-127.599, 2023-07-15 02:46:00,512.0, BH, PDT, FUL,2023-11-20 18:49:33
23,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT, FUL,2023-11-20 18:49:33
24,bc,2023-G90776,58.2226,-123.885, 2023-06-14 04:03:00,804.46, BH, PDT, MON,2023-11-20 18:49:33
25,bc,2023-G90949,59.628,-126.953, 2023-06-28 00:51:00,5278.13, BH, PDT, MON,2023-11-20 18:49:33
26,bc,2023-G90956,59.5248,-126.651, 2023-06-28 03:39:00,12107.2, BH, PDT, MON,2023-11-20 18:49:33
27,bc,2023-G90565,57.9132,-123.931, 2023-06-02 18:14:00,208.0, UC, PDT, MON,2023-11-20 18:49:33
28,yt,2023XY014,60.6247,-134.023, 2023-06-18 20:14:00,0.01, UC, PDT, FUL,2023-11-20 18:49:33
29,yt,2023XY019,60.8265,-135.749, 2023-07-09 00:51:00,1546.0, UC, PDT, FUL,2023-11-20 18:49:33
