,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
28,bc,2023-R21609,55.0409,-125.894, 2023-07-12 16:24:00,168.0, BH, PDT, FUL,2023-11-06 18:50:43
29,bc,2023-R51711,53.114,-127.599, 2023-07-15 02:46:00,512.0, BH, PDT, FUL,2023-11-06 18:50:43
30,bc,2023-R11289,53.2987,-126.87, 2023-07-08 19:47:00,0.01, BH, PDT, FUL,2023-11-06 18:50:43
31,nt,FS011-23,61.0257,-122.985, 2023-07-04 03:21:00,320.0, OC, MDT, FUL,2023-11-06 18:50:43
32,bc,2023-G90776,58.2226,-123.885, 2023-06-14 04:03:00,804.46, BH, PDT, MON,2023-11-06 18:50:43
33,bc,2023-G90949,59.628,-126.953, 2023-06-28 00:51:00,5278.13, BH, PDT, MON,2023-11-06 18:50:43
34,bc,2023-G90956,59.5248,-126.651, 2023-06-28 03:39:00,12107.2, BH, PDT, MON,2023-11-06 18:50:43
35,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6534.0, UC, MDT, FUL,2023-11-06 18:50:43
36,bc,2023-G90565,57.9132,-123.931, 2023-06-02 18:14:00,208.0, UC, PDT, MON,2023-11-06 18:50:43
37,yt,2023XY014,60.6247,-134.023, 2023-06-18 20:14:00,0.01, UC, PDT, FUL,2023-11-06 18:50:43
38,yt,2023XY019,60.8265,-135.749, 2023-07-09 00:51:00,1546.0, UC, PDT, FUL,2023-11-06 18:50:43
39,bc,2023-R11387,53.7504,-126.174, 2023-07-09 19:20:00,12142.0, OC, PDT, FUL,2023-11-06 18:50:43
40,bc,2023-R23091,53.4992,-127.071, 2023-08-31 18:26:00,1255.0, OC, PDT, FUL,2023-11-06 18:50:43
41,ab,HWF-065-2023,57.5528,-114.925, 2023-06-10 21:30:00,1425.2, BH, MDT, FUL,2023-11-06 18:50:43
42,bc,2023-G50912,55.7693,-126.376, 2023-06-26 00:45:00,816.9, BH, PDT, FUL,2023-11-06 18:50:43
43,bc,2023-G91494,59.8051,-121.785, 2023-07-10 20:49:00,6996.4, OC, PDT, MON,2023-11-06 18:50:43
44,bc,2023-G91739,59.4203,-123.656, 2023-07-16 01:17:00,33425.6, OC, PDT, MON,2023-11-06 18:50:43
45,bc,2023-G92594,59.9374,-127.762, 2023-08-07 18:51:00,316.5, OC, PDT, FUL,2023-11-06 18:50:43
46,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,42838.5, OC, PDT, MON,2023-11-06 18:50:43
47,bc,2023-R21225,54.0392,-126.826, 2023-07-08 02:03:00,86.0, UC, PDT, FUL,2023-11-06 18:50:43
48,bc,2023-V53075,50.5322,-124.34, 2023-08-30 21:52:00,262.0, UC, PDT, MON,2023-11-06 18:50:43
49,bc,2023-G93240,58.2129,-122.007, 2023-09-13 17:46:00,6.4, UC, PDT, FUL,2023-11-06 18:50:43
50,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, UC, MDT, FUL,2023-11-06 18:50:43
51,bc,2023-G93241,58.4398,-122.064, 2023-09-13 18:51:00,0.5, UC, PDT, FUL,2023-11-06 18:50:43
52,bc,2023-G90790,57.8996,-123.61, 2023-06-15 03:22:00,10.0, BH, PDT, MON,2023-11-06 18:50:43
53,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,1728.86, BH, PDT, FUL,2023-11-06 18:50:43
54,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:50:00,578.0, UC, MDT, FUL,2023-11-06 18:50:43
55,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:07:00,12073.4, UC, MDT, FUL,2023-11-06 18:50:43
56,bc,2023-G80280,57.6187,-122.012, 2023-05-13 00:58:00,619072.0, UC, PDT, FUL,2023-11-06 18:50:43
57,ak,Divide Mountain,63.919,-141.2, 2023-07-27 00:00:00,0.4, Unstaffed/Uncontaine,,,2023-11-06 18:50:43
58,bc,2023-R91774,59.1154,-132.885, 2023-07-16 23:01:00,0.7, UC, PDT, FUL,2023-11-06 18:50:43
59,bc,2023-G91933,59.463,-120.0, 2023-07-20 20:51:00,2272.0, OC, PDT, MON,2023-11-06 18:50:43
60,ab,EWF-076-2023,52.9975,-116.422, 2023-07-24 23:19:00,71.6, UC, MDT, FUL,2023-11-06 18:50:43
61,ab,HWF-064-2023,59.2838,-119.067, 2023-06-09 21:47:00,6175.0, UC, MDT, FUL,2023-11-06 18:50:43
62,bc,2023-G60858,57.6324,-125.927, 2023-06-24 03:52:00,4638.0, BH, PDT, FUL,2023-11-06 18:50:43
63,ak,Keystone Creek,64.3578,-145.782, 2023-07-24 00:00:00,21.85, Unstaffed/Uncontaine,,,2023-11-06 18:50:43
64,bc,2023-R11546,54.1573,-126.103, 2023-07-11 19:11:00,138.0, UC, PDT, FUL,2023-11-06 18:50:43
65,yt,2023OC026,67.7757,-139.067, 2023-07-30 23:30:00,488.0, OC, PDT, FUL,2023-11-06 18:50:43
66,nt,VQ055-23,64.4182,-125.586, 2023-09-21 21:25:00,1.0, OC, MDT, MON,2023-11-06 18:50:43
67,ab,PWF-074-2023,56.4525,-116.18, 2023-06-28 21:46:00,101.2, UC, MDT, FUL,2023-11-06 18:50:43
68,yt,2023OC016,67.9599,-138.611, 2023-07-30 16:54:00,2656.0, OC, PDT, FUL,2023-11-06 18:50:43
69,yt,2023OC017,68.0804,-138.435, 2023-07-30 16:55:00,3109.0, OC, PDT, FUL,2023-11-06 18:50:43
70,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4800.0, UC, MDT, FUL,2023-11-06 18:50:43
71,bc,2023-V81938,49.6086,-126.112, 2023-07-20 21:46:00,121.87, UC, PDT, MON,2023-11-06 18:50:43
72,bc,2023-G11293,53.4815,-123.847, 2023-07-08 20:50:00,2420.0, UC, PDT, FUL,2023-11-06 18:50:43
73,bc,2023-V80527,50.3709,-126.044, 2023-05-29 21:34:00,230.0, UC, PDT, FUL,2023-11-06 18:50:43
74,bc,2023-G73140,56.0086,-120.188, 2023-09-03 00:05:00,10.85, UC, PDT, FUL,2023-11-06 18:50:43
75,ak,Delta,64.0799,-146.4, 2023-07-25 00:00:00,23160.2, Unstaffed/Uncontaine,,,2023-11-06 18:50:43
76,bc,2023-C51974,52.0612,-123.491, 2023-07-21 03:39:00,1306.0, UC, PDT, FUL,2023-11-06 18:50:43
77,bc,2023-V53071,50.4919,-124.329, 2023-08-30 18:41:00,2.0, UC, PDT, MON,2023-11-06 18:50:43
78,ab,HWF-087-2023,58.1581,-114.183, 2023-06-30 22:30:00,12508.0, BH, MDT, FUL,2023-11-06 18:50:43
79,pc,2023WB31,59.6844,-115.298, 2023-09-02 20:27:48,7822.0, OC, MDT, MON,2023-11-06 18:50:43
80,pc,2023WB9,58.8869,-113.232, 2023-05-29 21:07:31,4218.0, BH, MDT, MOD,2023-11-06 18:50:43
81,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87492.0, UC, MDT, FUL,2023-11-06 18:50:43
82,ab,GWF-038-2023,55.655,-119.485, 2023-06-06 19:46:00,7148.0, UC, MDT, FUL,2023-11-06 18:50:43
83,pc,2023WB3,58.2736,-112.839, 2023-05-28 20:30:43,6477.0, OC, MDT, MON,2023-11-06 18:50:43
84,pc,2023WB2,59.3952,-112.452, 2023-05-28 20:27:16,64149.0, OC, MDT, MOD,2023-11-06 18:50:43
85,bc,2023-R51709,53.159,-127.728, 2023-07-15 02:34:00,110.0, BH, PDT, FUL,2023-11-06 18:50:43
86,pc,2023WB7,59.6748,-112.425, 2023-05-29 22:09:23,348511.0, BH, MDT, FUL,2023-11-06 18:50:43
87,bc,2023-C11290,52.8138,-122.935, 2023-07-08 20:17:00,2784.7, UC, PDT, FUL,2023-11-06 18:50:43
88,bc,2023-C51981,52.2005,-123.48, 2023-07-21 04:37:00,1400.0, UC, PDT, FUL,2023-11-06 18:50:43
89,ab,HWF-102-2023,58.7211,-115.859, 2023-07-03 16:31:00,1166.5, UC, MDT, FUL,2023-11-06 18:50:43
90,ab,LSZ-001-2023,55.272,-110.026, 2023-08-04 08:35:00,4900.0, UC, MDT, FUL,2023-11-06 18:50:43
91,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, UC, MDT, FUL,2023-11-06 18:50:43
92,bc,2023-C33245,52.596,-121.312, 2023-09-13 22:38:00,5.0, UC, PDT, MOD,2023-11-06 18:50:43
93,bc,2023-R23312,53.9193,-126.747, 2023-09-18 18:04:00,0.35, UC, PDT, FUL,2023-11-06 18:50:43
94,yt,2023OC011,67.7859,-140.392, 2023-07-30 16:42:00,4000.0, OC, PDT, FUL,2023-11-06 18:50:43
95,ab,HWF-083-2023,57.7994,-114.775, 2023-06-30 20:35:00,13700.0, BH, MDT, FUL,2023-11-06 18:50:43
96,bc,2023-G91359,58.232,-122.343, 2023-07-09 03:10:00,8.0, UC, PDT, MON,2023-11-06 18:50:43
97,bc,2023-R51402,53.2281,-127.851, 2023-07-09 22:01:00,100.0, BH, PDT, FUL,2023-11-06 18:50:43
98,bc,2023-R51713,53.069,-127.52, 2023-07-15 03:08:00,66.0, BH, PDT, MON,2023-11-06 18:50:43
99,ab,HWF-058-2023,58.1671,-118.42, 2023-06-05 01:03:00,234061.0, BH, MDT, FUL,2023-11-06 18:50:43
100,bc,2023-C42542,51.9398,-120.463, 2023-08-06 22:42:00,0.01, OC, PDT, FUL,2023-11-06 18:50:43
101,nt,VQ040-23,65.3528,-125.573, 2023-08-01 16:00:00,165.0, OC, MDT, MON,2023-11-06 18:50:43
102,nt,VQ029-23,64.623,-124.878, 2023-08-03 00:56:00,266.0, OC, MDT, MOD,2023-11-06 18:50:43
103,nt,VQ018-23,66.9196,-129.473, 2023-07-14 15:07:00,38550.0, OC, MDT, MON,2023-11-06 18:50:43
104,nt,VQ021-23,65.6601,-126.841, 2023-07-23 17:21:00,1542.0, OC, MDT, MON,2023-11-06 18:50:43
105,bc,2023-G52955,55.0494,-125.633, 2023-08-26 17:44:00,1590.6, BH, PDT, FUL,2023-11-06 18:50:43
106,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,964.0, UC, PDT, MOD,2023-11-06 18:50:43
107,bc,2023-C31143,52.6903,-121.364, 2023-07-05 23:24:00,308.0, UC, PDT, MOD,2023-11-06 18:50:43
108,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,27.3, UC, PDT, MOD,2023-11-06 18:50:43
109,bc,2023-C32539,52.5738,-120.845, 2023-08-06 22:25:00,6.0, UC, PDT, MOD,2023-11-06 18:50:43
110,nt,VQ039-23,65.3699,-125.279, 2023-08-01 16:00:00,643.0, OC, MDT, MON,2023-11-06 18:50:43
111,nt,VQ009-23,64.815,-125.137, 2023-07-03 23:24:00,55173.0, OC, MDT, MOD,2023-11-06 18:50:43
112,nt,VQ006-23,64.9089,-125.219, 2023-06-30 23:27:00,32101.0, OC, MDT, MOD,2023-11-06 18:50:43
113,ab,PWF-125-2023,56.8592,-119.659, 2023-07-24 01:58:00,17714.2, BH, MDT, FUL,2023-11-06 18:50:43
114,ab,PWF-093-2023,57.9818,-119.973, 2023-07-09 00:40:00,27174.4, BH, MDT, FUL,2023-11-06 18:50:43
115,nt,VQ003-23,65.4754,-126.708, 2023-06-15 22:41:00,21099.0, OC, MDT, MON,2023-11-06 18:50:43
116,bc,2023-G50872,55.3014,-124.841, 2023-06-24 21:06:00,17333.8, BH, PDT, FUL,2023-11-06 18:50:43
117,yt,2023TE003,61.1667,-132.933, 2023-08-07 22:07:00,50.0, OC, PDT, FUL,2023-11-06 18:50:43
118,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,14760.0, UC, MDT, FUL,2023-11-06 18:50:43
119,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28454.0, UC, MDT, FUL,2023-11-06 18:50:43
120,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, UC, MDT, FUL,2023-11-06 18:50:43
121,ab,MWF-039-2023,57.4217,-113.401, 2023-06-29 20:10:00,15200.0, UC, MDT, FUL,2023-11-06 18:50:43
122,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1705.0, UC, MDT, FUL,2023-11-06 18:50:43
123,bc,2023-R31581,55.5963,-126.784, 2023-07-12 04:47:00,239.0, UC, PDT, FUL,2023-11-06 18:50:43
124,bc,2023-V11337,49.9815,-121.64, 2023-07-09 01:46:00,17405.9, UC, PDT, FUL,2023-11-06 18:50:43
125,bc,2023-V82991,49.8712,-125.789, 2023-08-28 18:10:00,18.29, UC, PDT, MON,2023-11-06 18:50:43
126,bc,2023-G90628,58.5021,-120.412, 2023-06-05 15:50:00,173353.0, OC, PDT, MON,2023-11-06 18:50:43
127,bc,2023-G91313,58.672,-121.643, 2023-07-08 23:53:00,74685.7, OC, PDT, MON,2023-11-06 18:50:43
128,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,451.6, BH, PDT, FUL,2023-11-06 18:50:43
129,bc,2023-R11592,53.4714,-125.203, 2023-07-12 19:21:00,203.8, BH, PDT, FUL,2023-11-06 18:50:43
130,ab,HWF-072-2023,57.6928,-116.02, 2023-06-24 01:48:00,30123.0, UC, MDT, FUL,2023-11-06 18:50:43
131,bc,2023-G50856,55.8798,-126.401, 2023-06-24 03:36:00,5712.7, BH, PDT, FUL,2023-11-06 18:50:43
132,bc,2023-G91534,59.4272,-121.031, 2023-07-11 07:02:00,32257.2, OC, PDT, MON,2023-11-06 18:50:43
133,bc,2023-R13165,53.2854,-126.716, 2023-09-04 23:30:00,0.01, UC, PDT, MON,2023-11-06 18:50:43
134,ab,MWF-049-2023,59.9142,-110.114, 2023-07-06 00:01:00,20.0, UC, MDT, FUL,2023-11-06 18:50:43
135,ab,MWF-025-2023,58.8671,-111.146, 2023-05-28 18:30:00,105251.0, UC, MDT, FUL,2023-11-06 18:50:43
136,bc,2023-C53447,52.1159,-124.049, 2023-10-26 00:16:00,0.01, UC, PDT, FUL,2023-11-06 18:50:43
137,ab,MNZ-001-2023,58.0639,-112.669, 2023-10-27 11:00:00,2595.0, UC, MDT, FUL,2023-11-06 18:50:43
138,bc,2023-G91355,59.669,-122.625, 2023-07-09 03:06:00,350.0, BH, PDT, MON,2023-11-06 18:50:43
139,bc,2023-G70645,55.154,-120.67, 2023-06-06 20:41:00,25095.0, UC, PDT, FUL,2023-11-06 18:50:43
140,pc,2023PA2,54.1754,-106.185, 2023-08-07 16:38:57,20.0, OC, CDT, MON,2023-11-06 18:50:43
141,bc,2023-V82787,49.5919,-126.277, 2023-08-17 15:17:00,425.0, UC, PDT, MON,2023-11-06 18:50:43
142,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, BH, PDT, MON,2023-11-06 18:50:43
143,bc,2023-R51245,53.8538,-128.594, 2023-07-08 04:10:00,200.0, UC, PDT, FUL,2023-11-06 18:50:43
144,bc,2023-C32266,52.8769,-120.406, 2023-07-25 21:07:00,78.0, UC, PDT, MOD,2023-11-06 18:50:43
145,ab,MWF-048-2023,57.8415,-113.263, 2023-07-03 22:38:00,3366.0, UC, MDT, FUL,2023-11-06 18:50:43
146,ab,MWF-041-2023,57.4795,-113.258, 2023-06-29 21:48:00,100.0, UC, MDT, FUL,2023-11-06 18:50:43
147,bc,2023-V33029,50.3991,-122.666, 2023-08-29 17:43:00,410.0, UC, PDT, MOD,2023-11-06 18:50:43
148,ab,GWF-066-2023,55.6375,-119.84, 2023-09-17 19:12:00,12.9, UC, MDT, FUL,2023-11-06 18:50:43
149,bc,2023-G51755,54.6306,-125.13, 2023-07-16 05:33:00,122.0, BH, PDT, FUL,2023-11-06 18:50:43
150,bc,2023-G11943,53.6573,-121.07, 2023-07-20 22:56:00,13.6, UC, PDT, FUL,2023-11-06 18:50:43
151,bc,2023-V82994,49.8153,-125.761, 2023-08-28 18:47:00,0.5, UC, PDT, MON,2023-11-06 18:50:43
152,yt,2023OC009,67.5325,-139.677, 2023-07-30 16:22:00,290.0, OC, PDT, FUL,2023-11-06 18:50:43
153,ab,MWF-043-2023,59.7624,-111.149, 2023-06-30 17:54:00,130805.0, UC, MDT, FUL,2023-11-06 18:50:43
154,yt,2023OC012,67.7083,-139.9, 2023-07-30 16:46:00,325.0, OC, PDT, FUL,2023-11-06 18:50:43
155,bc,2023-G92940,59.2838,-121.89, 2023-08-25 00:40:00,71002.7, OC, PDT, FUL,2023-11-06 18:50:43
156,ak,Tenmile Creek,62.9217,-141.613, 2023-09-29 00:00:00,0.04, Unstaffed/Contained,,,2023-11-06 18:50:43
157,bc,2023-V82993,49.8359,-125.757, 2023-08-28 18:29:00,14.0, UC, PDT, MON,2023-11-06 18:50:43
158,nt,VQ019-23,65.9605,-127.379, 2023-07-17 16:08:00,145.25, OC, MDT, MON,2023-11-06 18:50:43
159,nt,VQ049-23,66.2253,-127.977, 2023-08-14 18:41:00,2.5, OC, MDT, MON,2023-11-06 18:50:43
160,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,241.7, UC, PDT, MON,2023-11-06 18:50:43
161,bc,2023-G92498,58.5786,-120.937, 2023-08-05 23:54:00,275055.0, OC, PDT, FUL,2023-11-06 18:50:43
162,bc,2023-G91013,59.6431,-123.224, 2023-06-30 21:33:00,3764.8, BH, PDT, MOD,2023-11-06 18:50:43
163,bc,2023-G91722,59.4356,-123.734, 2023-07-15 18:56:00,42.0, BH, PDT, MON,2023-11-06 18:50:43
164,bc,2023-G90709,59.8265,-123.552, 2023-06-10 19:55:00,37793.9, BH, PDT, MOD,2023-11-06 18:50:43
165,bc,2023-R51555,54.9494,-128.851, 2023-07-11 22:00:00,230.0, UC, PDT, FUL,2023-11-06 18:50:43
166,bc,2023-G80867,56.7086,-120.041, 2023-06-24 18:00:00,70.0, UC, PDT, FUL,2023-11-06 18:50:43
167,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,49327.7, UC, MDT, FUL,2023-11-06 18:50:43
168,bc,2023-VA2884,52.2916,-126.064, 2023-08-21 17:45:00,900.0, UC, PDT, MON,2023-11-06 18:50:43
169,bc,2023-R21217,54.8934,-125.899, 2023-07-08 01:23:00,7984.0, OC, PDT, FUL,2023-11-06 18:50:43
170,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,96582.0, UC, MDT, FUL,2023-11-06 18:50:43
171,ab,PWF-067-2023,57.648,-117.891, 2023-06-24 22:55:00,5248.0, UC, MDT, FUL,2023-11-06 18:50:43
172,bc,2023-R21673,53.8076,-126.691, 2023-07-13 21:42:00,4360.0, UC, PDT, FUL,2023-11-06 18:50:43
173,bc,2023-VA2752,52.8213,-126.198, 2023-08-14 23:45:00,330.0, UC, PDT, MON,2023-11-06 18:50:43
174,bc,2023-R23388,54.8859,-126.216, 2023-10-02 19:25:00,0.01, UC, PDT, FUL,2023-11-06 18:50:43
175,bc,2023-R51929,54.8294,-128.936, 2023-07-20 20:04:00,2.0, UC, PDT, FUL,2023-11-06 18:50:43
176,bc,2023-VA1735,52.5121,-125.906, 2023-07-15 23:43:00,3360.0, UC, PDT, MON,2023-11-06 18:50:43
177,bc,2023-VA2015,52.903,-126.788, 2023-07-21 21:31:00,17.5, UC, PDT, MON,2023-11-06 18:50:43
178,bc,2023-VA2756,52.3607,-126.136, 2023-08-15 01:29:00,0.01, UC, PDT, MON,2023-11-06 18:50:43
179,bc,2023-R31512,55.0104,-127.448, 2023-07-11 00:33:00,556.13, UC, PDT, MOD,2023-11-06 18:50:43
180,bc,2023-V51695,51.1376,-124.994, 2023-07-14 22:33:00,122.0, UC, PDT, MON,2023-11-06 18:50:43
181,bc,2023-V52831,51.0364,-125.15, 2023-08-18 20:36:00,181.0, UC, PDT, MON,2023-11-06 18:50:43
182,bc,2023-V53097,49.9411,-123.801, 2023-09-01 01:17:00,162.0, UC, PDT, MON,2023-11-06 18:50:43
183,bc,2023-VA1664,53.1551,-127.074, 2023-07-13 18:13:00,55.0, UC, PDT, MON,2023-11-06 18:50:43
184,bc,2023-G12002,54.609,-121.795, 2023-07-21 17:45:00,351.7, UC, PDT, MON,2023-11-06 18:50:43
185,bc,2023-G51474,54.7353,-125.175, 2023-07-10 05:20:00,1503.4, UC, PDT, FUL,2023-11-06 18:50:43
186,bc,2023-G41493,53.2252,-124.906, 2023-07-10 20:45:00,4878.8, UC, PDT, MOD,2023-11-06 18:50:43
187,bc,2023-R51336,55.1462,-128.722, 2023-07-09 01:42:00,200.0, UC, PDT, FUL,2023-11-06 18:50:43
188,bc,2023-G41502,53.5682,-125.245, 2023-07-10 22:21:00,34853.6, BH, PDT, FUL,2023-11-06 18:50:43
189,bc,2023-G41511,53.7755,-124.426, 2023-07-10 23:56:00,4767.8, UC, PDT, FUL,2023-11-06 18:50:43
190,ab,HWF-130-2023,59.4662,-119.951, 2023-07-13 21:50:00,5555.0, UC, MDT, FUL,2023-11-06 18:50:43
191,bc,2023-R21250,54.4101,-126.415, 2023-07-08 04:46:00,2061.0, UC, PDT, FUL,2023-11-06 18:50:43
192,bc,2023-R11238,54.0775,-126.178, 2023-07-08 03:26:00,359.0, UC, PDT, FUL,2023-11-06 18:50:43
193,bc,2023-G90713,59.9508,-123.874, 2023-06-10 23:51:00,112.25, BH, PDT, FUL,2023-11-06 18:50:43
194,bc,2023-VA2625,52.2844,-126.421, 2023-08-08 03:48:00,2.16, UC, PDT, MON,2023-11-06 18:50:43
195,bc,2023-G80875,57.2791,-120.912, 2023-06-24 22:34:00,19136.5, UC, PDT, MON,2023-11-06 18:50:43
196,bc,2023-G81530,57.429,-120.2, 2023-07-11 04:41:00,6108.9, UC, PDT, MON,2023-11-06 18:50:43
197,bc,2023-G83130,58.2204,-121.744, 2023-09-02 22:20:00,673.0, UC, PDT, FUL,2023-11-06 18:50:43
198,bc,2023-G33441,53.7464,-120.397, 2023-10-24 19:46:00,0.2, UC, PDT, FUL,2023-11-06 18:50:43
199,pc,2023WB25,59.5079,-114.258, 2023-07-17 19:39:53,77293.0, OC, MDT, MON,2023-11-06 18:50:43
200,pc,2023WB24,59.5512,-115.511, 2023-07-11 23:49:12,13736.0, OC, MDT, MON,2023-11-06 18:50:43
201,pc,2023WB23,60.457,-113.851, 2023-07-04 22:16:14,13934.0, OC, MDT, MON,2023-11-06 18:50:43
202,bc,2023-G93291,59.5718,-121.863, 2023-09-16 22:47:00,0.01, OC, PDT, FUL,2023-11-06 18:50:43
203,pc,2023WB29,58.0812,-113.237, 2023-08-22 06:00:00,5900.0, OC, MDT, MON,2023-11-06 18:50:43
204,pc,2023WB19,58.1625,-113.442, 2023-07-03 23:10:33,18781.0, OC, MDT, MON,2023-11-06 18:50:43
205,pc,2023WB18,59.762,-113.908, 2023-07-02 02:52:21,109244.0, OC, MDT, MON,2023-11-06 18:50:43
206,pc,2023WB14,58.96,-113.29, 2023-05-31 01:32:46,83116.0, BH, MDT, MOD,2023-11-06 18:50:43
207,pc,2023WB11,59.2167,-113.423, 2023-05-30 23:53:22,118948.0, BH, MDT, MON,2023-11-06 18:50:43
208,pc,2023WB8,58.9604,-112.99, 2023-05-29 19:03:21,4937.0, BH, MDT, MOD,2023-11-06 18:50:43
209,pc,2023WB1,58.6371,-114.002, 2023-05-16 22:51:58,24947.0, UC, MDT, MOD,2023-11-06 18:50:43
210,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,100.0, BH, MDT, MOD,2023-11-06 18:50:43
211,pc,2023WB12,58.1171,-112.644, 2023-05-31 01:08:52,20280.0, OC, MDT, MON,2023-11-06 18:50:43
212,bc,2023-V82535,49.732,-125.687, 2023-08-06 21:58:00,0.01, UC, PDT, MON,2023-11-06 18:50:43
213,bc,2023-V82531,49.7344,-125.681, 2023-08-06 21:52:00,0.01, UC, PDT, MON,2023-11-06 18:50:43
214,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, UC, MDT, FUL,2023-11-06 18:50:43
