,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO009,56.3153,-94.8283, 2022-07-06 05:00:00,145.5, UC,2022-08-04 04:43:18+00:00
1,nt,VQ025-22,64.6641,-120.91, 2022-07-08 15:00:00,12869.0, OC,2022-08-04 04:43:18+00:00
2,mb,NO020,58.6767,-100.594, 2022-07-13 05:00:00,144.0, OC,2022-08-04 04:43:18+00:00
3,yt,2022WL032,60.0494,-126.679, 2022-07-12 01:45:00,311.0, OC,2022-08-04 04:43:18+00:00
4,ak,East Fork,62.3658,-162.799, 2022-05-31 00:00:00,67485.3, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
5,ak,Kokwok,59.7511,-158.225, 2022-06-06 00:00:00,12746.4, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
6,mb,NO022,58.435,-99.0022, 2022-07-13 05:00:00,469.2, OC,2022-08-04 04:43:18+00:00
7,yt,2022OC016,66.7282,-136.512, 2022-07-15 23:54:00,2500.0, OC,2022-08-04 04:43:18+00:00
8,ak,Tatlawiksuk,62.3325,-155.299, 2022-06-04 00:00:00,92850.5, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
9,ak,Iowithla River,59.2058,-158.094, 2022-06-08 00:00:00,17352.9, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
10,ak,Sawpit Creek,61.2276,-159.343, 2022-06-07 00:00:00,10620.2, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
11,ak,Fourth of July Creek,62.7358,-156.596, 2022-06-06 00:00:00,20698.0, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
12,yt,2022OC011,67.5091,-136.939, 2022-07-15 01:56:00,4000.0, OC,2022-08-04 04:43:18+00:00
13,ak,Koness,67.861,-144.187, 2022-06-21 00:00:00,2931.54, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
14,nt,SS018-22,60.2543,-110.493, 2022-06-16 23:06:00,12736.0, OC,2022-08-04 04:43:18+00:00
15,nt,ZF018-22,64.3048,-114.352, 2022-06-22 20:00:00,10632.0, OC,2022-08-04 04:43:18+00:00
16,mb,NO005,59.3419,-101.512, 2022-06-21 05:00:00,1439.0, OC,2022-08-04 04:43:18+00:00
17,ak,Apoon Pass,62.5894,-163.466, 2022-06-09 00:00:00,36385.2, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
18,yt,2022CA034,62.9911,-136.694, 2022-07-07 06:40:00,2482.0, BH,2022-08-04 04:43:18+00:00
19,yt,2022MA021,63.2289,-136.465, 2022-07-02 21:53:00,4545.0, BH,2022-08-04 04:43:18+00:00
20,yt,2022MA013,63.5422,-136.99, 2022-07-01 03:33:00,3352.0, BH,2022-08-04 04:43:18+00:00
21,yt,2022MA029,63.1387,-136.523, 2022-07-03 18:56:00,1521.0, BH,2022-08-04 04:43:18+00:00
22,mb,WE031,55.2236,-99.2981, 2022-07-16 05:00:00,35.0, OC,2022-08-04 04:43:18+00:00
23,yt,2022MA018,63.7405,-135.331, 2022-07-02 00:39:00,4417.0, BH,2022-08-04 04:43:18+00:00
24,mb,NO024,56.5719,-101.589, 2022-07-13 05:00:00,1800.0, OC,2022-08-04 04:43:18+00:00
25,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,2714.0, OC,2022-08-04 04:43:18+00:00
26,yt,2022MA028,63.3619,-136.88, 2022-07-03 06:36:00,659.0, BH,2022-08-04 04:43:18+00:00
27,ak,Fanny Mountain,65.9399,-142.21, 2022-07-05 00:00:00,8245.5, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
28,ak,South Fork,64.18,-145.369, 2022-07-02 00:00:00,1531.73, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
29,mb,NO042,56.5556,-99.0486, 2022-07-16 05:00:00,0.5, OC,2022-08-04 04:43:18+00:00
30,ak,Middle Fork,64.9497,-146.211, 2022-06-26 00:00:00,500.55, Unstaffed/Uncontaine,2022-08-04 04:43:18+00:00
