,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
71,nt,VQ012-23,65.6756,-129.443, 2023-07-10 00:46:00,276.0, OC, MDT, MON,2023-07-25 00:44:36
72,nt,SS031-23,60.5322,-112.505, 2023-07-15 19:00:00,0.1, OC, MDT, FUL,2023-07-25 00:44:36
73,nt,SS024-23,60.0734,-108.411, 2023-07-04 22:22:00,200.0, OC, MDT, MON,2023-07-25 00:44:36
74,nt,SS021-23,60.7343,-105.783, 2023-06-30 22:13:00,30.0, OC, MDT, MON,2023-07-25 00:44:36
75,nt,SS025-23,60.5116,-109.889, 2023-07-06 20:25:00,150.0, OC, MDT, MON,2023-07-25 00:44:36
76,nt,SS023-23,61.2083,-113.204, 2023-07-12 00:15:00,4.0, OC, MDT, FUL,2023-07-25 00:44:36
77,nt,SS012-23,60.5739,-118.027, 2023-06-05 23:30:00,18.2, BH, MDT, MOD,2023-07-25 00:44:36
78,nt,FS020-23,60.8764,-120.471, 2023-07-17 21:48:00,3.0, OC, MDT, MON,2023-07-25 00:44:36
79,nt,FS022-23,61.0298,-121.346, 2023-07-20 19:30:00,15.0, OC, MDT, MON,2023-07-25 00:44:36
80,nt,FS016-23,60.14,-123.015, 2023-07-07 23:47:00,6.0, OC, MDT, FUL,2023-07-25 00:44:36
81,nt,FS013-23,60.5224,-122.895, 2023-07-05 00:43:00,1.0, OC, MDT, FUL,2023-07-25 00:44:36
82,nt,FS009-23,60.1275,-123.822, 2023-06-10 22:08:00,66.0, OC, MDT, MOD,2023-07-25 00:44:36
83,nt,FS008-23,61.15,-121.217, 2023-06-05 22:04:00,1.0, OC, MDT, MOD,2023-07-25 00:44:36
84,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,333.0, OC, MDT, FUL,2023-07-25 00:44:36
85,bc,2023-VA1735,52.5088,-125.912, 2023-07-15 23:43:00,3360.0, OC, PDT, FUL,2023-07-25 00:44:36
86,bc,2023-K52057,49.7441,-119.846, 2023-07-22 02:21:00,0.1, UC, PDT, FUL,2023-07-25 00:44:36
87,nl,130,48.2329,-53.3716, 2023-07-17 00:00:00,0.2, UC, NDT, FUL,2023-07-25 00:44:36
88,ab,HWF-002-2023,58.5221,-115.167, 2023-03-30 20:05:00,0.1, UC, , FUL,2023-07-25 00:44:36
89,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC, MDT, FUL,2023-07-25 00:44:36
90,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, UC, PDT, FUL,2023-07-25 00:44:36
91,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT, FUL,2023-07-25 00:44:36
92,ab,MNZ-001-2023,58.0639,-112.669, 2023-06-03 15:25:00,2595.0, BH, MDT, FUL,2023-07-25 00:44:36
93,ab,PWF-063-2023,57.2651,-118.109, 2023-06-23 03:17:00,0.01, UC, MDT, FUL,2023-07-25 00:44:36
94,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, UC, MDT, FUL,2023-07-25 00:44:36
95,on,COC_FIRE_032,54.6032,-85.1801, 2023-07-05 00:05:00,300.0, OC, GMT, MON,2023-07-25 00:44:36
96,on,COC_FIRE_033,54.5029,-85.3328, 2023-07-04 14:00:00,90.0, OC, GMT, MON,2023-07-25 00:44:36
97,on,COC_FIRE_034,54.6507,-85.6523, 2023-07-05 11:10:00,150.0, OC, GMT, MON,2023-07-25 00:44:36
98,on,COC_FIRE_037,55.064,-86.6969, 2023-07-05 12:30:00,60.0, OC, GMT, MON,2023-07-25 00:44:36
99,on,COC_FIRE_036,55.059,-86.3432, 2023-07-05 12:17:00,15.0, OC, GMT, MON,2023-07-25 00:44:36
100,qc,557,53.8928,-74.0042, 2023-07-01 21:27:00,184.1, OC, EDT, MON,2023-07-25 00:44:36
101,on,COC_FIRE_020,52.9922,-84.0937, 2023-06-29 20:30:00,2385.0, OC, GMT, MON,2023-07-25 00:44:36
102,pc,2023WB16,60.466,-113.278, 2023-07-01 23:15:51,38.0, UC, MDT, FUL,2023-07-25 00:44:36
103,on,COC_FIRE_039,50.4308,-81.2076, 2023-07-07 22:07:00,700.0, OC, GMT, MON,2023-07-25 00:44:36
104,bc,2023-G60651,56.3722,-124.745, 2023-06-07 00:04:00,15176.0, OC, PDT, FUL,2023-07-25 00:44:36
105,on,NIP_FIRE_013,50.8433,-87.3543, 2023-06-11 18:30:00,39194.7, OC, GMT, FUL,2023-07-25 00:44:36
106,bc,2023-G91313,58.672,-121.643, 2023-07-08 23:53:00,25.0, OC, PDT, MON,2023-07-25 00:44:36
107,bc,2023-K71339,50.7667,-122.005, 2023-07-09 01:44:00,0.19, UC, PDT, FUL,2023-07-25 00:44:36
108,bc,2023-G11181,53.6638,-122.159, 2023-07-07 17:31:00,1.6, UC, PDT, FUL,2023-07-25 00:44:36
109,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC, MDT, FUL,2023-07-25 00:44:36
110,on,SLK_FIRE_031,50.9728,-89.1258, 2023-06-11 18:23:00,38033.2, OC, GMT, MON,2023-07-25 00:44:36
111,qc,261,49.5064,-69.6569, 2023-06-01 17:00:00,15431.9, UC, EDT, FUL,2023-07-25 00:44:36
112,bc,2023-G91534,59.4272,-121.031, 2023-07-11 07:02:00,430.0, OC, PDT, MON,2023-07-25 00:44:36
113,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6422.17, UC, PDT, FUL,2023-07-25 00:44:36
114,bc,2023-R51336,55.129,-128.723, 2023-07-09 01:42:00,200.0, BH, PDT, FUL,2023-07-25 00:44:36
115,bc,2023-R31585,55.0761,-126.766, 2023-07-12 06:15:00,200.0, BH, PDT, FUL,2023-07-25 00:44:36
116,bc,2023-G42112,54.2474,-124.242, 2023-07-22 18:37:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
117,ab,HWF-130-2023,59.4662,-119.951, 2023-07-13 21:50:00,5377.0, BH, MDT, FUL,2023-07-25 00:44:36
118,bc,2023-C52040,51.9752,-123.149, 2023-07-22 00:55:00,0.01, BH, PDT, FUL,2023-07-25 00:44:36
119,sk,23LA-WAPA,54.7295,-104.651, 2023-06-10 16:52:03,18423.0, UC, CST, FUL,2023-07-25 00:44:36
120,mb,NO087,57.0189,-101.757, 2023-07-21 05:00:00,0.5, UC, CDT, FUL,2023-07-25 00:44:36
121,mb,NO088,54.0667,-94.4775, 2023-07-21 05:00:00,2.0, OC, CDT, MON,2023-07-25 00:44:36
122,yt,2023DA006,62.9679,-139.153, 2023-07-22 21:07:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
123,bc,2023-G52014,54.3803,-123.456, 2023-07-21 21:11:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
124,ab,HWF-133-2023,59.76,-119.913, 2023-07-16 00:25:00,47.5, BH, MDT, FUL,2023-07-25 00:44:36
125,yt,2023MA012,63.6439,-135.242, 2023-07-21 00:23:00,1.5, UC, PDT, FUL,2023-07-25 00:44:36
126,sk,23LA-POOLE,55.9131,-104.547, 2023-07-22 14:45:47,0.2, OC, CST, MOD,2023-07-25 00:44:36
127,bc,2023-G82110,57.0061,-120.079, 2023-07-22 18:20:00,0.88, OC, PDT, FUL,2023-07-25 00:44:36
128,bc,2023-K61969,49.9744,-120.552, 2023-07-21 02:43:00,8.4, BH, PDT, FUL,2023-07-25 00:44:36
129,bc,2023-C12123,52.7419,-122.598, 2023-07-22 22:08:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
130,bc,2023-C12119,52.7548,-122.602, 2023-07-22 21:11:00,1.1, OC, PDT, FUL,2023-07-25 00:44:36
131,nt,ZF021-23,63.3433,-114.961, 2023-06-28 23:15:00,250.0, OC, MDT, MON,2023-07-25 00:44:36
132,nt,ZF016-23,63.2385,-114.824, 2023-07-01 23:20:00,4700.0, OC, MDT, MON,2023-07-25 00:44:36
133,nt,VQ019-23,65.9605,-127.379, 2023-07-17 16:08:00,3.0, OC, MDT, MON,2023-07-25 00:44:36
134,nt,SS030-23,60.5373,-112.619, 2023-07-14 15:00:00,1.0, BH, MDT, FUL,2023-07-25 00:44:36
135,nt,FS014-23,60.4825,-120.694, 2023-07-05 17:22:00,37.47, OC, MDT, MON,2023-07-25 00:44:36
136,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC, MDT, FUL,2023-07-25 00:44:36
137,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, UC, MDT, FUL,2023-07-25 00:44:36
138,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, BH, MDT, FUL,2023-07-25 00:44:36
139,ab,HWF-075-2023,58.6745,-114.327, 2023-06-25 01:05:00,13.0, UC, MDT, FUL,2023-07-25 00:44:36
140,ab,HWF-078-2023,57.436,-115.137, 2023-06-24 22:40:00,25.2, UC, MDT, FUL,2023-07-25 00:44:36
141,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, UC, MDT, FUL,2023-07-25 00:44:36
142,qc,508,54.6819,-74.8561, 2023-06-21 21:30:00,10453.2, OC, EDT, MON,2023-07-25 00:44:36
143,pc,2023WB20,58.3486,-113.675, 2023-07-03 23:11:49,60.0, OC, MDT, MON,2023-07-25 00:44:36
144,on,COC_FIRE_028,55.0241,-89.1329, 2023-07-03 22:32:00,18.0, OC, GMT, MON,2023-07-25 00:44:36
145,bc,2023-G91021,59.7755,-125.343, 2023-07-01 00:43:00,12.0, BH, PDT, MON,2023-07-25 00:44:36
146,pc,2023NA2,60.9682,-126.681, 2023-06-29 00:23:39,1400.0, OC, MDT, MON,2023-07-25 00:44:36
147,bc,2023-G61602,55.5527,-123.446, 2023-07-12 22:03:00,6.9, BH, PDT, FUL,2023-07-25 00:44:36
148,bc,2023-G91675,59.0643,-120.666, 2023-07-14 02:18:00,162.0, OC, PDT, MON,2023-07-25 00:44:36
149,bc,2023-R51702,56.2297,-128.494, 2023-07-15 01:12:00,5.0, OC, PDT, FUL,2023-07-25 00:44:36
150,ab,GWF-049-2023,55.0754,-117.008, 2023-07-11 02:45:00,50.3, UC, MDT, FUL,2023-07-25 00:44:36
151,bc,2023-G11532,54.9614,-122.622, 2023-07-11 06:44:00,1100.0, OC, PDT, FUL,2023-07-25 00:44:36
152,bc,2023-V11777,49.3943,-121.458, 2023-07-17 00:32:00,0.3, BH, PDT, FUL,2023-07-25 00:44:36
153,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87492.0, UC, MDT, FUL,2023-07-25 00:44:36
154,ab,HWF-124-2023,59.0466,-117.081, 2023-07-09 17:50:00,403.0, BH, MDT, FUL,2023-07-25 00:44:36
155,qc,548,56.8606,-66.1436, 2023-07-02 17:30:00,1063.8, OC, EDT, MON,2023-07-25 00:44:36
156,qc,554,56.9231,-66.0669, 2023-07-02 17:30:00,494.4, OC, EDT, MON,2023-07-25 00:44:36
157,bc,2023-G60666,55.9468,-124.545, 2023-06-08 02:14:00,50370.0, OC, PDT, FUL,2023-07-25 00:44:36
158,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,37742.0, UC, GMT, FUL,2023-07-25 00:44:36
159,bc,2023-G90358,59.1388,-120.334, 2023-05-18 00:50:00,41156.0, OC, PDT, MON,2023-07-25 00:44:36
160,bc,2023-G60882,56.1072,-125.241, 2023-06-24 23:17:00,1261.0, BH, PDT, FUL,2023-07-25 00:44:36
161,bc,2023-VA1335,52.819,-126.649, 2023-07-09 01:38:00,1175.0, OC, PDT, MOD,2023-07-25 00:44:36
162,bc,2023-N11771,49.7744,-115.846, 2023-07-16 21:40:00,0.3, UC, PDT, FUL,2023-07-25 00:44:36
163,qc,593,51.4725,-77.3678, 2023-07-06 18:46:00,10168.4, BH, EDT, MOD,2023-07-25 00:44:36
164,qc,626,51.5406,-76.8922, 2023-07-06 03:00:00,717.5, BH, EDT, MON,2023-07-25 00:44:36
165,ab,HWF-064-2023,59.2838,-119.067, 2023-06-09 21:47:00,6175.0, BH, MDT, FUL,2023-07-25 00:44:36
166,bc,2023-G81010,58.1896,-120.441, 2023-06-30 18:17:00,19166.0, OC, PDT, MON,2023-07-25 00:44:36
167,bc,2023-G91495,58.434,-121.762, 2023-07-10 20:52:00,780.0, OC, PDT, MON,2023-07-25 00:44:36
168,bc,2023-G91661,59.4063,-120.38, 2023-07-13 21:41:00,13.0, OC, PDT, MON,2023-07-25 00:44:36
169,bc,2023-K21384,52.1458,-119.962, 2023-07-09 18:55:00,13471.0, OC, PDT, MOD,2023-07-25 00:44:36
170,bc,2023-R51251,53.8073,-128.95, 2023-07-08 03:07:00,0.1, BH, PDT, FUL,2023-07-25 00:44:36
171,bc,2023-R41400,56.0214,-127.958, 2023-07-09 21:26:00,0.01, BH, PDT, FUL,2023-07-25 00:44:36
172,bc,2023-R41594,54.9795,-127.843, 2023-07-12 19:35:00,0.0, BH, PDT, FUL,2023-07-25 00:44:36
173,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,21385.1, UC, PDT, MON,2023-07-25 00:44:36
174,bc,2023-G90981,59.1395,-127.65, 2023-06-29 01:18:00,12306.0, OC, PDT, MON,2023-07-25 00:44:36
175,bc,2023-G41511,53.7755,-124.426, 2023-07-10 23:56:00,3868.04, OC, PDT, FUL,2023-07-25 00:44:36
176,bc,2023-G41527,53.5201,-125.09, 2023-07-11 04:16:00,11.38, OC, PDT, FUL,2023-07-25 00:44:36
177,bc,2023-C51753,51.4085,-124.427, 2023-07-16 05:40:00,2.0, OC, PDT, FUL,2023-07-25 00:44:36
178,bc,2023-G11618,53.3731,-123.164, 2023-07-13 01:39:00,39.7, UC, PDT, FUL,2023-07-25 00:44:36
179,bc,2023-R41582,55.3063,-127.703, 2023-07-12 05:54:00,32.0, UC, PDT, FUL,2023-07-25 00:44:36
180,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,230.0, BH, PDT, FUL,2023-07-25 00:44:36
181,bc,2023-G11278,53.6702,-120.971, 2023-07-08 17:57:00,6.2, UC, PDT, FUL,2023-07-25 00:44:36
182,bc,2023-R91774,59.1154,-132.885, 2023-07-16 23:01:00,0.7, UC, PDT, FUL,2023-07-25 00:44:36
183,bc,2023-R11816,53.6649,-125.208, 2023-07-17 23:12:00,1.5, OC, PDT, FUL,2023-07-25 00:44:36
184,qc,577,51.22,-77.1336, 2023-07-05 16:29:00,3796.7, OC, EDT, MON,2023-07-25 00:44:36
185,sk,23SR-CHAMB,59.6526,-105.285, 2023-07-22 12:56:20,30.0, OC, CST, MOD,2023-07-25 00:44:36
186,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,466.92, BH, PDT, FUL,2023-07-25 00:44:36
187,qc,604,51.7181,-77.0631, 2023-07-05 16:33:00,2531.6, OC, EDT, MON,2023-07-25 00:44:36
188,bc,2023-G71435,55.3625,-122.14, 2023-07-10 01:00:00,7.0, BH, PDT, FUL,2023-07-25 00:44:36
189,bc,2023-R11963,54.2045,-125.687, 2023-07-21 02:24:00,2.0, UC, PDT, FUL,2023-07-25 00:44:36
190,bc,2023-C31972,52.1843,-121.179, 2023-07-21 03:17:00,0.01, UC, PDT, FUL,2023-07-25 00:44:36
191,nt,ZF023-23,63.9458,-112.575, 2023-07-03 21:20:00,200.0, OC, MDT, MON,2023-07-25 00:44:36
192,nt,ZF005-23,62.7333,-114.317, 2023-06-28 23:56:00,1.0, UC, MDT, FUL,2023-07-25 00:44:36
193,bc,2023-C21942,51.3758,-122.625, 2023-07-20 22:21:00,4.0, BH, PDT, FUL,2023-07-25 00:44:36
194,nt,SS015-23,60.9826,-107.099, 2023-05-31 21:29:00,2.0, OC, MDT, MON,2023-07-25 00:44:36
195,nt,SS017-23,60.6669,-112.519, 2023-07-01 22:10:00,17172.0, OC, MDT, MOD,2023-07-25 00:44:36
196,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,8.0, OC, MDT, FUL,2023-07-25 00:44:36
197,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,54988.4, UC, MDT, FUL,2023-07-25 00:44:36
198,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, UC, MDT, FUL,2023-07-25 00:44:36
199,bc,2023-G50912,55.7693,-126.376, 2023-06-26 00:45:00,605.8, OC, PDT, FUL,2023-07-25 00:44:36
200,qc,573,54.9439,-77.035, 2023-07-04 19:38:00,0.1, OC, EDT, MON,2023-07-25 00:44:36
201,bc,2023-G41644,53.6044,-125.293, 2023-07-13 05:44:00,604.13, OC, PDT, MON,2023-07-25 00:44:36
202,bc,2023-G41509,53.5284,-125.05, 2023-07-10 23:22:00,52.82, OC, PDT, MON,2023-07-25 00:44:36
203,bc,2023-R31512,55.0104,-127.448, 2023-07-11 00:33:00,48.0, OC, PDT, MOD,2023-07-25 00:44:36
204,bc,2023-G12080,53.6869,-121.642, 2023-07-22 02:57:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
205,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
206,bc,2023-C11326,52.7808,-124.017, 2023-07-09 01:01:00,3.6, BH, PDT, FUL,2023-07-25 00:44:36
207,bc,2023-G12148,53.7116,-120.99, 2023-07-23 01:53:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
208,bc,2023-G12142,53.7819,-121.566, 2023-07-23 01:09:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
209,bc,2023-N72149,50.5178,-117.386, 2023-07-23 01:53:00,0.01, OC, PDT, FUL,2023-07-25 00:44:36
210,nt,SS046-23,60.1451,-110.811, 2023-07-22 23:05:00,0.3, OC, MDT, MON,2023-07-25 00:44:36
211,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, BH, MDT, FUL,2023-07-25 00:44:36
212,yt,2023DA004,65.734,-140.69, 2023-07-06 21:54:00,0.0, OC, PDT, FUL,2023-07-25 00:44:36
213,on,NIP_FIRE_041,51.0558,-88.0479, 2023-07-06 20:37:00,0.1, OC, GMT, MON,2023-07-25 00:44:36
214,qc,479,52.5225,-70.4006, 2023-06-12 05:00:00,27742.9, OC, EDT, MON,2023-07-25 00:44:36
215,bc,2023-V31647,50.1235,-122.509, 2023-07-13 05:18:00,1.1, UC, PDT, FUL,2023-07-25 00:44:36
216,qc,541,56.9339,-67.5817, 2023-07-03 00:25:00,389.8, OC, EDT, MON,2023-07-25 00:44:36
217,bc,2023-N11908,49.0656,-115.621, 2023-07-20 00:23:00,2.1, UC, PDT, FUL,2023-07-25 00:44:36
