,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO020,58.6767,-100.594, 2022-07-13 05:00:00,144.0, OC,2022-08-11 00:43:40+00:00
1,mb,NO022,58.435,-99.0022, 2022-07-13 05:00:00,469.2, OC,2022-08-11 00:43:40+00:00
2,mb,NO005,59.3419,-101.512, 2022-06-21 05:00:00,1439.0, OC,2022-08-11 00:43:40+00:00
3,mb,NO024,56.5719,-101.589, 2022-07-13 05:00:00,1800.0, OC,2022-08-11 00:43:40+00:00
4,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,2714.0, OC,2022-08-11 00:43:40+00:00
5,mb,NO042,56.5556,-99.0486, 2022-07-16 05:00:00,0.5, OC,2022-08-11 00:43:40+00:00
6,mb,NO025,55.7519,-100.702, 2022-07-13 05:00:00,350.0, OC,2022-08-11 00:43:40+00:00
7,mb,NO041,55.8561,-100.582, 2022-07-16 05:00:00,200.0, OC,2022-08-11 00:43:40+00:00
8,nt,FS004-22,63.7368,-121.369, 2022-06-02 22:49:00,28000.0, OC,2022-08-11 00:43:40+00:00
9,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-08-11 00:43:40+00:00
10,mb,NO007,57.1058,-100.792, 2022-06-28 05:00:00,1183.8, OC,2022-08-11 00:43:40+00:00
11,mb,NO021,58.2169,-99.4325, 2022-07-13 05:00:00,144.0, OC,2022-08-11 00:43:40+00:00
12,mb,NO027,56.0108,-100.662, 2022-07-13 05:00:00,1300.0, OC,2022-08-11 00:43:40+00:00
13,mb,NO032,56.3064,-101.332, 2022-07-15 05:00:00,135.0, OC,2022-08-11 00:43:40+00:00
14,mb,NO043,56.0394,-100.889, 2022-07-17 05:00:00,1229.5, OC,2022-08-11 00:43:40+00:00
15,mb,NO031,56.3669,-100.291, 2022-07-14 05:00:00,352.5, OC,2022-08-11 00:43:40+00:00
16,yt,2022WL014,60.5226,-126.174, 2022-07-04 00:03:00,10893.0, OC,2022-08-11 00:43:40+00:00
17,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-11 00:43:40+00:00
18,ak,Submarine Creek,63.2934,-154.734, 2022-06-07 00:00:00,14544.0, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
19,nt,ZF017-22,65.1555,-118.883, 2022-06-19 23:02:00,46708.0, OC,2022-08-11 00:43:40+00:00
20,nt,ZF025-22,64.76,-117.228, 2022-06-29 16:15:00,32075.0, OC,2022-08-11 00:43:40+00:00
21,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-11 00:43:40+00:00
22,mb,NO023,56.8569,-101.888, 2022-07-13 05:00:00,152.0, OC,2022-08-11 00:43:40+00:00
23,ak,Ponglevik River,62.2756,-164.405, 2022-06-10 00:00:00,1246.83, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
24,mb,NO044,55.9961,-100.953, 2022-07-17 05:00:00,551.3, OC,2022-08-11 00:43:40+00:00
25,ak,North Fork,67.2576,-148.691, 2022-06-21 00:00:00,24584.9, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
26,mb,NO035,56.6242,-98.5908, 2022-07-15 05:00:00,27.3, UC,2022-08-11 00:43:40+00:00
27,ak,Aghaluk Mountain,61.5703,-158.006, 2022-06-06 00:00:00,46550.9, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
28,ak,Eddy Creek,64.4078,-157.705, 2022-06-18 00:00:00,1711.82, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
29,ak,Gagaryah River,61.5758,-155.85, 2022-06-05 00:00:00,15746.3, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
30,nt,EV007-22,66.9962,-131.547, 2022-07-07 14:30:00,5120.0, OC,2022-08-11 00:43:40+00:00
31,conus,Wildcat BAER,41.646,-115.294, ,8678.75, 100% contained,2022-08-11 00:43:40+00:00
32,yt,2022DA039,64.5696,-140.154, 2022-07-11 01:28:00,218.0, OC,2022-08-11 00:43:40+00:00
33,nt,VQ027-22,66.3807,-127.732, 2022-07-11 15:58:00,359.0, OC,2022-08-11 00:43:40+00:00
34,yt,2022DA029,65.7269,-140.682, 2022-07-07 01:15:00,693.0, OC,2022-08-11 00:43:40+00:00
35,ak,Bear Paw,64.03,-151.22, 2022-07-07 00:00:00,1298.35, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
36,ab,MWF-034-2022,59.5952,-110.838, 2022-06-30 22:40:00,1301.6, BH,2022-08-11 00:43:40+00:00
37,yt,2022DA018,63.3007,-138.57, 2022-07-03 23:18:00,422.0, OC,2022-08-11 00:43:40+00:00
38,yt,2022DA035,64.2474,-138.108, 2022-07-08 01:21:00,135.0, OC,2022-08-11 00:43:40+00:00
39,yt,2022DA009,65.5598,-137.96, 2022-06-27 02:04:00,319.0, OC,2022-08-11 00:43:40+00:00
40,yt,2022OC003,68.0961,-138.285, 2022-07-07 02:00:00,3226.0, OC,2022-08-11 00:43:40+00:00
41,yt,2022DA031,65.6823,-138.662, 2022-07-07 23:38:00,413.0, OC,2022-08-11 00:43:40+00:00
42,yt,2022DA015,63.8122,-138.243, 2022-07-02 02:23:00,710.0, OC,2022-08-11 00:43:40+00:00
43,yt,2022DA034,62.8187,-138.254, 2022-07-08 04:50:00,107.0, OC,2022-08-11 00:43:40+00:00
44,yt,2022DA017,63.1731,-138.526, 2022-07-03 22:57:00,348.0, OC,2022-08-11 00:43:40+00:00
45,yt,2022OC004,67.8079,-138.049, 2022-07-07 03:18:00,2434.0, OC,2022-08-11 00:43:40+00:00
46,yt,2022DA033,65.4142,-136.945, 2022-07-08 00:15:00,1036.0, OC,2022-08-11 00:43:40+00:00
47,nt,SS006-22,60.9035,-113.242, 2022-06-09 23:54:00,839.0, BH,2022-08-11 00:43:40+00:00
48,nt,EV003-22,65.7859,-131.997, 2022-06-30 17:01:00,4547.0, OC,2022-08-11 00:43:40+00:00
49,ak,American,64.0983,-153.775, 2022-07-06 00:00:00,3983.31, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
50,sk,22SR-HEINZ,58.2326,-102.548, 2022-07-12 01:02:25,10373.4, OC,2022-08-11 00:43:40+00:00
51,ak,Minto Lakes,65.01,-148.747, 2022-06-21 00:00:00,15197.5, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
52,ab,SWF-078-2022,57.1752,-113.101, 2022-07-17 21:06:00,1336.9, UC,2022-08-11 00:43:40+00:00
53,ak,Salmon,66.7748,-141.354, 2022-07-04 00:00:00,984.27, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
54,ak,Snohomish,63.799,-152.874, 2022-06-07 00:00:00,15559.8, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
55,ak,Howling Dog,66.973,-141.982, 2022-07-06 00:00:00,5731.03, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
56,nt,FS008-22,62.8901,-123.142, 2022-06-21 01:55:00,21933.6, OC,2022-08-11 00:43:40+00:00
57,ak,Huron,65.5559,-149.416, 2022-06-24 00:00:00,7675.78, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
58,ak,Sunset,65.1098,-153.792, 2022-06-24 00:00:00,1214.66, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
59,ak,Troublesome,65.4916,-149.695, 2022-06-23 00:00:00,5473.97, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
60,ak,Little Dall,66.0744,-149.57, 2022-07-05 00:00:00,117.28, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
61,ak,Lansing Creek,66.87,-149.45, 2022-06-21 00:00:00,22812.7, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
62,conus,Gem Lake,44.422,-107.0, 2022-07-14 00:00:00,8.505, 100% contained,2022-08-11 00:43:40+00:00
63,ak,Camp Creek,64.1757,-156.109, 2022-06-21 00:00:00,32345.9, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
64,ak,Mud River,64.0992,-157.01, 2022-06-25 00:00:00,17645.7, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
65,ak,Galatea Creek,63.9883,-156.926, 2022-06-20 00:00:00,4264.08, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
66,ak,Melozitna,65.0585,-155.233, 2022-06-13 00:00:00,3112.84, Unstaffed/Uncontaine,2022-08-11 00:43:40+00:00
