,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
76,ak,Dennison Fork,63.4442,-141.962, 2022-07-04 00:00:00,398.01, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
77,ak,Billy Creek,63.685,-144.036, 2022-07-08 00:00:00,41.64, Unstaffed/Contained,2022-10-03 15:49:47+00:00
78,ak,California Creek,64.375,-144.632, 2022-07-04 00:00:00,311.65, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
79,ak,Gold Hub,64.3935,-145.471, 2022-07-04 00:00:00,6575.2, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
80,ak,Volkmar River,64.0816,-144.407, 2022-07-03 00:00:00,3093.53, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
81,ak,Ladue,63.4817,-141.814, 2022-06-30 00:00:00,498.37, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
82,ak,Yukon Creek,64.7065,-145.959, 2022-06-17 00:00:00,5374.38, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
83,bc,2022-R11580,53.4202,-126.97, 2022-08-19 23:59:00,3.0, UC,2022-10-03 15:49:47+00:00
84,bc,2022-V52486,49.8486,-124.526, 2022-09-23 16:56:00,0.01, UC,2022-10-03 15:49:47+00:00
85,nt,FS034-22,61.1582,-120.633, 2022-08-18 21:45:00,879.0, OC,2022-10-03 15:49:47+00:00
86,bc,2022-N71281,49.1917,-117.084, 2022-08-12 18:50:00,294.0, BH,2022-10-03 15:49:47+00:00
87,bc,2022-N42396,51.9515,-118.011, 2022-09-13 12:11:00,1.4, UC,2022-10-03 15:49:47+00:00
88,bc,2022-V32464,50.2372,-122.923, 2022-09-19 21:43:00,1.5, UC,2022-10-03 15:49:47+00:00
89,ab,MWF-087-2022,59.2026,-110.555, 2022-08-22 19:19:00,400.0, UC,2022-10-03 15:49:47+00:00
90,ab,MWF-077-2022,59.2233,-110.58, 2022-08-20 18:16:00,1040.0, UC,2022-10-03 15:49:47+00:00
91,conus,Columbus,47.689,-115.756, 2022-08-22 00:00:00,930.69, 0% contained,2022-10-03 15:49:47+00:00
92,bc,2022-K21255,52.3972,-120.068, 2022-08-12 05:48:00,17.7, UC,2022-10-03 15:49:47+00:00
93,bc,2022-N10931,49.8679,-116.326, 2022-07-31 22:53:00,110.0, BH,2022-10-03 15:49:47+00:00
94,bc,2022-N51956,49.8559,-117.808, 2022-08-25 02:56:00,333.91, BH,2022-10-03 15:49:47+00:00
95,pc,2022GL3,51.3591,-117.657, 2022-07-29 23:56:04,135.0, OC,2022-10-03 15:49:47+00:00
96,conus,Deep Creek,47.089,-111.226, 2022-08-31 15:18:00,14.985, 100% contained,2022-10-03 15:49:47+00:00
97,bc,2022-N11134,49.5575,-116.324, 2022-08-08 21:51:00,422.0, BH,2022-10-03 15:49:47+00:00
98,bc,2022-N11784,49.8486,-115.22, 2022-08-22 23:50:00,2.0, UC,2022-10-03 15:49:47+00:00
99,bc,2022-N11880,49.6122,-115.521, 2022-08-24 01:29:00,2.81, UC,2022-10-03 15:49:47+00:00
100,bc,2022-N12113,49.7527,-116.546, 2022-08-29 01:46:00,13.29, BH,2022-10-03 15:49:47+00:00
101,bc,2022-N51881,49.3487,-117.131, 2022-08-24 01:34:00,590.0, BH,2022-10-03 15:49:47+00:00
102,conus,Margaret,48.1,-113.808, 2022-08-22 00:00:00,629.37, 0% contained,2022-10-03 15:49:47+00:00
103,bc,2022-V82307,49.8665,-125.985, 2022-09-07 01:05:00,166.0, OC,2022-10-03 15:49:47+00:00
104,bc,2022-R21631,53.6861,-127.053, 2022-08-20 04:05:00,0.01, UC,2022-10-03 15:49:47+00:00
105,conus,Four Corners,44.537,-116.169, 2022-08-13 10:00:00,5560.25, 96% contained,2022-10-03 15:49:47+00:00
106,bc,2022-G82488,56.7357,-121.1, 2022-09-24 00:21:00,4.1, UC,2022-10-03 15:49:47+00:00
107,bc,2022-N41661,50.8311,-117.846, 2022-08-20 18:04:00,296.0, BH,2022-10-03 15:49:47+00:00
108,bc,2022-R11665,53.087,-126.81, 2022-08-20 18:38:00,1.5, UC,2022-10-03 15:49:47+00:00
109,bc,2022-G72150,56.0043,-122.719, 2022-08-30 22:49:00,31755.0, BH,2022-10-03 15:49:47+00:00
110,bc,2022-V32487,49.439,-123.238, 2022-09-23 15:41:00,0.1, UC,2022-10-03 15:49:47+00:00
111,bc,2022-V82482,50.2627,-126.288, 2022-09-22 20:33:00,3.0, OC,2022-10-03 15:49:47+00:00
112,ab,MWF-085-2022,59.3688,-111.162, 2022-08-22 00:20:00,11.1, UC,2022-10-03 15:49:47+00:00
113,ab,MWF-084-2022,59.3312,-111.215, 2022-08-21 00:57:00,14.0, BH,2022-10-03 15:49:47+00:00
114,ab,MWF-080-2022,59.3214,-110.984, 2022-08-20 22:41:00,1971.4, BH,2022-10-03 15:49:47+00:00
115,ab,MWF-082-2022,59.4268,-111.094, 2022-08-20 23:20:00,345.4, BH,2022-10-03 15:49:47+00:00
116,bc,2022-V32452,50.4048,-122.723, 2022-09-17 21:20:00,1.5, BH,2022-10-03 15:49:47+00:00
117,ab,MWF-094-2022,59.5515,-111.135, 2022-08-25 00:43:00,27.0, UC,2022-10-03 15:49:47+00:00
118,bc,2022-R11813,53.4978,-126.205, 2022-08-23 02:29:00,0.01, UC,2022-10-03 15:49:47+00:00
119,bc,2022-R11993,53.24,-126.938, 2022-08-26 00:49:00,0.01, UC,2022-10-03 15:49:47+00:00
120,bc,2022-G72491,55.7854,-120.276, 2022-09-24 21:44:00,4.1, UC,2022-10-03 15:49:47+00:00
121,conus,Ross Fork,43.811,-114.98, 2022-08-14 14:45:00,15323.6, 64% contained,2022-10-03 15:49:47+00:00
122,bc,2022-G72178,55.0305,-120.539, 2022-08-31 23:18:00,6499.0, UC,2022-10-03 15:49:47+00:00
123,conus,Boulder Mountain,48.468,-117.493, 2022-08-31 18:00:00,935.55, 99% contained,2022-10-03 15:49:47+00:00
124,bc,2022-N41684,51.5794,-118.313, 2022-08-20 21:36:00,0.1, UC,2022-10-03 15:49:47+00:00
125,ab,MWF-088-2022,59.4343,-111.003, 2022-08-22 20:22:00,53.2, BH,2022-10-03 15:49:47+00:00
126,ab,MWF-089-2022,59.5473,-111.102, 2022-08-22 20:42:00,0.4, BH,2022-10-03 15:49:47+00:00
127,bc,2022-N41922,51.5271,-118.173, 2022-08-24 22:12:00,1.71, UC,2022-10-03 15:49:47+00:00
128,bc,2022-K62496,49.9028,-120.789, 2022-09-25 07:58:00,0.15, BH,2022-10-03 15:49:47+00:00
129,bc,2022-N72498,49.8085,-117.014, 2022-09-26 17:58:00,0.5, OC,2022-10-03 15:49:47+00:00
130,conus,Barnes,41.89,-120.3, 2022-09-07 16:00:00,2366.42, 99% contained,2022-10-03 15:49:47+00:00
131,conus,Six Rivers Lightning Complex,40.907,-123.598, 2022-08-05 00:00:00,16846.4, 97% contained,2022-10-03 15:49:47+00:00
132,pc,2022WB16,58.1015,-112.512, 2022-08-19 02:10:43,1522.0, OC,2022-10-03 15:49:47+00:00
133,nt,FS040-22,61.72,-123.368, 2022-09-23 15:26:00,0.01, OC,2022-10-03 15:49:47+00:00
134,mb,NO056,58.8608,-99.5928, 2022-08-14 05:00:00,30.0, OC,2022-10-03 15:49:47+00:00
135,nl,136,48.623,-55.76, 2022-07-24 00:00:00,16750.7, UC,2022-10-03 15:49:47+00:00
136,conus,Mt. Baker-Snoqualmie Post-Fire,47.728,-121.346, ,0.0, 0% contained,2022-10-03 15:49:47+00:00
137,conus,Bear Gulch,47.624,-115.714, 2022-08-18 15:30:00,40.5, 0% contained,2022-10-03 15:49:47+00:00
138,mb,NO109,53.8692,-94.6367, 2022-09-07 05:00:00,0.1, UC,2022-10-03 15:49:47+00:00
139,sk,22LX-TWIST,56.2068,-106.869, 2022-07-16 17:06:18,5637.7, OC,2022-10-03 15:49:47+00:00
140,ab,HWF-098-2022,58.8879,-114.948, 2022-09-22 22:58:00,0.3, BH,2022-10-03 15:49:47+00:00
141,sk,22LX-HOLDEN,56.1102,-106.741, 2022-07-17 19:32:14,2139.5, OC,2022-10-03 15:49:47+00:00
142,ab,HWF-096-2022,58.8811,-114.998, 2022-09-19 20:47:00,857.0, BH,2022-10-03 15:49:47+00:00
143,nt,SS069-22,60.2444,-111.35, 2022-08-17 23:28:00,34944.0, OC,2022-10-03 15:49:47+00:00
144,ak,Tee Lake,63.7378,-143.967, 2022-09-17 00:00:00,42.98, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
145,conus,Trail Ridge,45.78,-113.867, 2022-08-26 13:15:00,7103.29, 65% contained,2022-10-03 15:49:47+00:00
146,conus,Tenmile,45.319,-115.872, 2022-09-07 11:30:00,873.585, 55% contained,2022-10-03 15:49:47+00:00
147,nt,SS082-22,61.0092,-113.253, 2022-09-10 21:24:00,472.07, OC,2022-10-03 15:49:47+00:00
148,nt,SS076-22,60.3785,-111.786, 2022-08-27 00:25:00,6989.3, OC,2022-10-03 15:49:47+00:00
149,conus,Goat Mountain 2,45.359,-117.479, 2022-08-23 12:56:00,236.52, 0% contained,2022-10-03 15:49:47+00:00
150,mb,NO119,54.9275,-95.2533, 2022-09-27 05:00:00,0.6, UC,2022-10-03 15:49:47+00:00
151,mb,NO064,56.6317,-98.8164, 2022-08-16 05:00:00,0.1, OC,2022-10-03 15:49:47+00:00
152,conus,Diamond Watch,48.636,-117.065, 2022-07-14 18:00:00,494.1, 60% contained,2022-10-03 15:49:47+00:00
153,nl,155,49.3212,-54.5642, 2022-09-29 00:00:00,0.0, UC,2022-10-03 15:49:47+00:00
154,mb,NO660,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-10-03 15:49:47+00:00
155,conus,2022 Umatilla NF Prescribed,45.67,-118.87, ,0.0, 0% contained,2022-10-03 15:49:47+00:00
156,conus,Blackburn,47.076,-115.256, 2022-08-14 15:00:00,145.8, 99% contained,2022-10-03 15:49:47+00:00
157,ak,American,64.0983,-153.775, 2022-07-06 00:00:00,3983.4, Unstaffed/Uncontaine,2022-10-03 15:49:47+00:00
158,conus,Kootenai River Complex,48.783,-116.467, 2022-09-02 14:30:00,9136.39, 0% contained,2022-10-03 15:49:47+00:00
159,conus,Goat Rocks,46.636,-121.517, 2022-08-09 09:45:00,1666.17, 0% contained,2022-10-03 15:49:47+00:00
160,conus,Bull Gin Complex,48.087,-115.826, 2022-09-02 20:50:00,1733.81, 44% contained,2022-10-03 15:49:47+00:00
161,conus,Nebo,45.133,-117.11, 2022-08-25 16:19:00,5106.24, 94% contained,2022-10-03 15:49:47+00:00
162,conus,Kalama,46.137,-122.318, 2022-08-31 20:00:00,179.415, 5% contained,2022-10-03 15:49:47+00:00
163,conus,White River (&amp; Irving Peak,47.885,-120.917, 2022-08-11 00:00:00,4301.5, 10% contained,2022-10-03 15:49:47+00:00
164,conus,Double Creek,45.428,-116.739, 2022-08-30 17:00:00,69459.5, 89% contained,2022-10-03 15:49:47+00:00
165,conus,Bolt Creek,47.728,-121.346, 2022-09-10 05:15:00,5056.83, 36% contained,2022-10-03 15:49:47+00:00
166,conus,Sturgill,45.284,-117.534, 2022-08-22 12:00:00,8758.12, 80% contained,2022-10-03 15:49:47+00:00
167,conus,Cedar Creek,43.726,-122.167, 2022-08-01 09:39:00,48881.1, 32% contained,2022-10-03 15:49:47+00:00
168,conus,Moose,45.375,-114.091, 2022-07-17 16:00:00,52696.2, 75% contained,2022-10-03 15:49:47+00:00
169,mb,NO081,59.3056,-100.779, 2022-08-20 05:00:00,110.0, OC,2022-10-03 15:49:47+00:00
170,mb,NO082,59.4419,-100.779, 2022-08-20 05:00:00,100.0, OC,2022-10-03 15:49:47+00:00
171,mb,NO083,59.155,-99.2119, 2022-08-20 05:00:00,30.0, OC,2022-10-03 15:49:47+00:00
172,mb,WE026,55.7486,-101.606, 2022-07-13 05:00:00,52760.0, OC,2022-10-03 15:49:47+00:00
173,mb,WE019,55.5075,-100.663, 2022-07-12 05:00:00,31000.0, OC,2022-10-03 15:49:47+00:00
174,mb,NO026,56.1419,-101.649, 2022-07-13 05:00:00,26063.0, OC,2022-10-03 15:49:47+00:00
175,mb,NO093,58.6239,-101.483, 2022-08-25 05:00:00,0.3, BH,2022-10-03 15:49:47+00:00
176,mb,NO100,53.8933,-94.8928, 2022-09-03 05:00:00,1.0, OC,2022-10-03 15:49:47+00:00
177,mb,NO101,53.7775,-94.3272, 2022-09-04 05:00:00,1.0, OC,2022-10-03 15:49:47+00:00
