,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-24 04:46:42+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-24 04:46:42+00:00
2,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-24 04:46:42+00:00
3,ak,Hot Springs Creek,65.1999,-154.9, 2022-07-04 00:00:00,7232.89, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
4,ak,Radio Creek,65.2757,-155.095, 2022-06-21 00:00:00,18630.7, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
5,ak,Paddle,66.0708,-142.912, 2022-06-19 00:00:00,12524.2, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
6,ak,Schilling Creek,67.1048,-147.842, 2022-06-17 00:00:00,21662.6, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
7,ak,Biederman,65.3239,-142.643, 2022-07-04 00:00:00,2727.5, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
8,bc,2022-R90436,59.7616,-129.452, 2022-07-03 01:10:00,11067.0, BH,2022-08-24 04:46:42+00:00
9,nt,ZF060-22,63.0,-116.567, 2022-07-30 02:08:00,6488.0, OC,2022-08-24 04:46:42+00:00
10,ak,Chitanana,64.8753,-151.641, 2022-06-19 00:00:00,41294.9, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
11,ak,Little Mud,64.7145,-153.768, 2022-07-05 00:00:00,5139.18, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
12,ak,Hilltop,64.5635,-153.711, 2022-06-25 00:00:00,13024.5, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
13,ak,Gold Hub,64.3935,-145.471, 2022-07-04 00:00:00,6555.78, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
14,ak,Central Creek,64.3868,-145.031, 2022-07-03 00:00:00,2794.19, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
15,nt,SS029-22,60.8908,-112.05, 2022-07-02 19:30:00,6270.0, OC,2022-08-24 04:46:42+00:00
16,ak,Leaf,63.8599,-154.423, 2022-06-26 00:00:00,4523.41, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
17,sk,22DB-LABBEE,55.686,-102.577, 2022-07-14 00:49:31,5443.0, OC,2022-08-24 04:46:42+00:00
18,ak,Sischu,64.0599,-152.83, 2022-07-07 00:00:00,3471.06, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
19,nt,VQ030-22,66.2967,-117.143, 2022-07-19 16:07:00,292.0, OC,2022-08-24 04:46:42+00:00
20,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2942.3, BH,2022-08-24 04:46:42+00:00
21,nt,VQ018-22,65.4056,-129.225, 2022-07-07 22:59:00,685.0, OC,2022-08-24 04:46:42+00:00
22,ak,Serpentine Creek,64.196,-144.244, 2022-07-04 00:00:00,417.51, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
23,ak,Gilles Creek,64.4087,-145.842, 2022-07-04 00:00:00,960.76, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
24,bc,2022-K70580,50.2408,-121.603, 2022-07-14 20:45:00,3745.0, OC,2022-08-24 04:46:42+00:00
25,nt,FS009-22,61.9333,-122.483, 2022-06-20 21:21:00,2106.0, OC,2022-08-24 04:46:42+00:00
26,ak,Dennison Fork,63.4442,-141.962, 2022-07-04 00:00:00,412.58, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
27,ak,Ladue,63.4817,-141.814, 2022-06-30 00:00:00,496.95, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
28,ak,Central Creek Airstrip,64.3442,-144.966, 2022-06-17 00:00:00,3157.72, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
29,bc,2022-N11051,49.7713,-114.968, 2022-08-03 21:16:00,52.6, OC,2022-08-24 04:46:42+00:00
30,nl,136,48.623,-55.76, 2022-07-24 00:00:00,17233.0, OC,2022-08-24 04:46:42+00:00
31,nt,ZF018-22,64.3048,-114.352, 2022-06-22 20:00:00,10632.0, OC,2022-08-24 04:46:42+00:00
32,yt,2022MA061,65.901,-135.068, 2022-08-11 17:41:00,80.0, OC,2022-08-24 04:46:42+00:00
33,conus,Cow Canyon,46.868,-120.81, 2022-08-03 14:45:00,2361.96, 90% contained,2022-08-24 04:46:42+00:00
34,conus,VANTAGE HIGHWAY,46.967,-120.184, 2022-08-01 12:00:00,12416.9, 100% contained,2022-08-24 04:46:42+00:00
35,ak,Christian,66.9947,-145.532, 2022-07-09 00:00:00,3548.84, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
36,ak,Minnkohwin,66.366,-152.129, 2022-07-08 00:00:00,1909.18, Unstaffed/Uncontaine,2022-08-24 04:46:42+00:00
37,conus,Yeti and Alexs,41.868,-123.278, 2022-07-29 00:00:00,3193.83, 90% contained,2022-08-24 04:46:42+00:00
