,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-G80173,56.934,-120.978, 2023-05-03 00:33:00,4.0, UC,2023-05-04 22:36:40
1,bc,2023-G70168,55.6748,-120.101, 2023-05-02 22:21:00,1.0, UC,2023-05-04 22:36:40
2,bc,2023-C50188,52.4598,-125.31, 2023-05-03 23:36:00,0.09, UC,2023-05-04 22:36:40
3,bc,2023-G80117,56.5133,-122.007, 2023-04-29 00:18:00,50.0, UC,2023-05-04 22:36:40
4,bc,2023-C50100,52.0351,-123.177, 2023-04-27 21:19:00,209.0, BH,2023-05-04 22:36:40
5,bc,2023-C40197,51.292,-122.009, 2023-05-04 01:34:00,53.0, BH,2023-05-04 22:36:40
6,ab,RWF-019-2023,52.2044,-115.171, 2023-05-03 21:44:00,0.01, UC,2023-05-04 22:36:40
7,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,100.0, OC,2023-05-04 22:36:40
8,ab,EWF-027-2023,53.341,-117.133, 2023-05-03 23:04:00,0.01, UC,2023-05-04 22:36:40
9,ab,EWF-028-2023,53.7142,-115.817, 2023-05-04 00:30:00,0.1, UC,2023-05-04 22:36:40
10,bc,2023-G70170,55.8229,-120.964, 2023-05-02 23:37:00,4.1, BH,2023-05-04 22:36:40
11,mb,EA003,51.5814,-98.7156, 2023-05-03 05:00:00,12.8, UC,2023-05-04 22:36:40
12,bc,2023-C20093,51.9843,-122.636, 2023-04-27 00:31:00,60.0, UC,2023-05-04 22:36:40
13,bc,2023-G70182,55.7138,-121.507, 2023-05-03 21:08:00,1.0, OC,2023-05-04 22:36:40
14,pc,2023WL2,49.0793,-113.844, 2023-04-29 16:56:15,240.0, OC,2023-05-04 22:36:40
15,bc,2023-G70131,55.4533,-120.059, 2023-04-29 21:10:00,10.0, UC,2023-05-04 22:36:40
16,sk,23HB-DELTA,53.9605,-102.404, 2023-05-03 10:40:34,5.0, OC,2023-05-04 22:36:40
17,ab,MWF-009-2023,56.4365,-111.201, 2023-05-02 20:32:00,16.1, BH,2023-05-04 22:36:40
18,ab,RWF-021-2023,52.5116,-115.595, 2023-05-03 22:14:00,0.5, UC,2023-05-04 22:36:40
19,sk,23DN-BIIR02,54.4129,-109.629, 2023-05-01 13:49:35,1.0, UC,2023-05-04 22:36:40
20,ab,PWF-027-2023,56.4153,-118.698, 2023-05-04 03:19:00,0.4, BH,2023-05-04 22:36:40
21,ab,MWF-010-2023,56.9355,-111.549, 2023-05-03 18:24:00,18.7, BH,2023-05-04 22:36:40
22,ab,EWF-026-2023,53.7428,-115.856, 2023-05-03 20:28:00,2.5, UC,2023-05-04 22:36:40
23,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,60.0, OC,2023-05-04 22:36:40
