,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,response_type,timestamp
154,bc,2023-V13308,49.9465,-122.159, 2023-09-18 00:27:00,4.1, BH, PDT, MON,2023-10-25 20:50:21
155,ab,GWF-066-2023,55.6375,-119.84, 2023-09-17 19:12:00,12.9, UC, MDT, FUL,2023-10-25 20:50:21
156,bc,2023-G52955,55.0494,-125.633, 2023-08-26 17:44:00,1590.6, BH, PDT, FUL,2023-10-25 20:50:21
157,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,964.0, UC, PDT, MOD,2023-10-25 20:50:21
158,bc,2023-C31684,52.5704,-120.494, 2023-07-14 17:25:00,27.3, UC, PDT, MOD,2023-10-25 20:50:21
159,bc,2023-C32539,52.5738,-120.845, 2023-08-06 22:25:00,6.0, UC, PDT, MOD,2023-10-25 20:50:21
160,bc,2023-C31143,52.6903,-121.364, 2023-07-05 23:24:00,308.0, UC, PDT, MOD,2023-10-25 20:50:21
161,yt,2023MA048,64.2711,-134.227, 2023-08-08 01:04:00,0.0, OC, PDT, FUL,2023-10-25 20:50:21
162,bc,2023-V13081,49.5182,-122.027, 2023-08-31 00:20:00,0.9, BH, PDT, FUL,2023-10-25 20:50:21
163,ab,MNZ-003-2023,59.7608,-112.008, 2023-09-28 18:00:00,28973.0, BH, MDT, FUL,2023-10-25 20:50:21
164,yt,2023MA049,63.9113,-132.95, 2023-08-08 01:11:00,0.0, OC, PDT, FUL,2023-10-25 20:50:21
165,bc,2023-V11332,49.889,-121.598, 2023-07-09 01:31:00,112.06, BH, PDT, MON,2023-10-25 20:50:21
166,bc,2023-V12722,49.1088,-121.266, 2023-08-13 19:43:00,1517.7, BH, PDT, MON,2023-10-25 20:50:21
167,bc,2023-V82993,49.8359,-125.757, 2023-08-28 18:29:00,14.0, UC, PDT, MON,2023-10-25 20:50:21
168,bc,2023-V82994,49.8153,-125.761, 2023-08-28 18:47:00,0.5, UC, PDT, MON,2023-10-25 20:50:21
169,bc,2023-V10588,49.4837,-121.989, 2023-06-03 23:12:00,767.2, BH, PDT, MOD,2023-10-25 20:50:21
170,bc,2023-V11256,49.2088,-121.383, 2023-07-08 05:03:00,805.0, BH, PDT, MOD,2023-10-25 20:50:21
171,nt,VQ039-23,65.3699,-125.279, 2023-08-01 16:00:00,643.0, OC, MDT, MON,2023-10-25 20:50:21
172,nt,VQ009-23,64.815,-125.137, 2023-07-03 23:24:00,55173.0, OC, MDT, MOD,2023-10-25 20:50:21
173,nt,VQ006-23,64.9089,-125.219, 2023-06-30 23:27:00,32101.0, OC, MDT, MOD,2023-10-25 20:50:21
174,ab,PWF-125-2023,56.8592,-119.659, 2023-07-24 01:58:00,17714.2, BH, MDT, FUL,2023-10-25 20:50:21
175,ab,PWF-093-2023,57.9818,-119.973, 2023-07-09 00:40:00,27174.4, BH, MDT, FUL,2023-10-25 20:50:21
176,nt,VQ003-23,65.4754,-126.708, 2023-06-15 22:41:00,21099.0, OC, MDT, MON,2023-10-25 20:50:21
177,bc,2023-G50872,55.3014,-124.841, 2023-06-24 21:06:00,17333.8, BH, PDT, FUL,2023-10-25 20:50:21
178,conus,Morgan,42.4261,-120.685, ,927.045, 95% contained,,,2023-10-25 20:50:21
179,yt,2023TE003,61.1667,-132.933, 2023-08-07 22:07:00,50.0, OC, PDT, FUL,2023-10-25 20:50:21
180,ab,MWF-039-2023,57.4217,-113.401, 2023-06-29 20:10:00,15200.0, UC, MDT, FUL,2023-10-25 20:50:21
181,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,14760.0, UC, MDT, FUL,2023-10-25 20:50:21
182,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28454.0, UC, MDT, FUL,2023-10-25 20:50:21
183,ab,MWF-038-2023,57.4602,-113.39, 2023-06-29 20:01:00,569.0, UC, MDT, FUL,2023-10-25 20:50:21
184,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1705.0, UC, MDT, FUL,2023-10-25 20:50:21
185,bc,2023-R31581,55.5963,-126.784, 2023-07-12 04:47:00,239.0, UC, PDT, FUL,2023-10-25 20:50:21
186,conus,Margarita,47.2639,-124.212, ,24.705, 100% contained,,,2023-10-25 20:50:21
187,bc,2023-V11337,49.9815,-121.64, 2023-07-09 01:46:00,17405.9, UC, PDT, FUL,2023-10-25 20:50:21
188,bc,2023-V82991,49.8712,-125.789, 2023-08-28 18:10:00,18.29, UC, PDT, MON,2023-10-25 20:50:21
189,bc,2023-G90628,58.5021,-120.412, 2023-06-05 15:50:00,173353.0, OC, PDT, MON,2023-10-25 20:50:21
190,bc,2023-G91313,58.672,-121.643, 2023-07-08 23:53:00,74685.7, OC, PDT, MON,2023-10-25 20:50:21
191,bc,2023-G51411,55.3288,-125.351, 2023-07-09 23:02:00,451.6, BH, PDT, FUL,2023-10-25 20:50:21
192,bc,2023-R11592,53.4714,-125.203, 2023-07-12 19:21:00,203.8, BH, PDT, FUL,2023-10-25 20:50:21
193,mb,EA079,52.6636,-96.3344, 2023-08-02 05:00:00,5.0, OC, CDT, MON,2023-10-25 20:50:21
194,ab,HWF-072-2023,57.6928,-116.02, 2023-06-24 01:48:00,30123.0, UC, MDT, FUL,2023-10-25 20:50:21
195,bc,2023-G50856,55.8798,-126.401, 2023-06-24 03:36:00,5712.7, BH, PDT, FUL,2023-10-25 20:50:21
196,bc,2023-G91534,59.4272,-121.031, 2023-07-11 07:02:00,32257.2, OC, PDT, MON,2023-10-25 20:50:21
197,bc,2023-R13165,53.2854,-126.716, 2023-09-04 23:30:00,0.01, UC, PDT, MON,2023-10-25 20:50:21
198,bc,2023-G70645,55.154,-120.67, 2023-06-06 20:41:00,25095.0, UC, PDT, FUL,2023-10-25 20:50:21
199,bc,2023-G41509,53.5284,-125.05, 2023-07-10 23:22:00,104.4, UC, PDT, MON,2023-10-25 20:50:21
200,yt,2023MA034,63.6031,-136.167, 2023-08-03 01:40:00,1112.0, OC, PDT, FUL,2023-10-25 20:50:21
201,ab,MWF-049-2023,59.9142,-110.114, 2023-07-06 00:01:00,20.0, BH, MDT, FUL,2023-10-25 20:50:21
202,bc,2023-G91355,59.669,-122.625, 2023-07-09 03:06:00,350.0, BH, PDT, MON,2023-10-25 20:50:21
203,conus,Petes Lake,43.9689,-121.901, ,1317.87, 80% contained,,,2023-10-25 20:50:21
204,pc,2023PA2,54.1754,-106.185, 2023-08-07 16:38:57,20.0, OC, CDT, MON,2023-10-25 20:50:21
205,bc,2023-V82787,49.5919,-126.277, 2023-08-17 15:17:00,425.0, UC, PDT, MON,2023-10-25 20:50:21
206,bc,2023-G92143,59.1076,-123.319, 2023-07-23 01:15:00,0.01, BH, PDT, MON,2023-10-25 20:50:21
207,yt,2023MA011,64.0294,-135.85, 2023-07-20 20:16:00,13688.0, BH, PDT, FUL,2023-10-25 20:50:21
208,bc,2023-R51245,53.8538,-128.594, 2023-07-08 04:10:00,200.0, UC, PDT, FUL,2023-10-25 20:50:21
209,bc,2023-C32266,52.8769,-120.406, 2023-07-25 21:07:00,78.0, UC, PDT, MOD,2023-10-25 20:50:21
210,ab,MWF-048-2023,57.8415,-113.263, 2023-07-03 22:38:00,3366.0, UC, MDT, FUL,2023-10-25 20:50:21
211,ab,MWF-041-2023,57.4795,-113.258, 2023-06-29 21:48:00,100.0, UC, MDT, FUL,2023-10-25 20:50:21
212,mb,NO104,58.8442,-101.107, 2023-07-27 05:00:00,450.0, OC, CDT, MON,2023-10-25 20:50:21
213,mb,NO123,58.575,-101.253, 2023-08-12 05:00:00,230.0, OC, CDT, MON,2023-10-25 20:50:21
214,bc,2023-V33029,50.3991,-122.666, 2023-08-29 17:43:00,410.0, UC, PDT, MOD,2023-10-25 20:50:21
215,nt,ZF103-23,62.349,-114.599, 2023-09-30 15:55:00,0.1, BH, MDT, MON,2023-10-25 20:50:21
216,nt,ZF011-23,62.865,-113.718, 2023-06-29 23:05:00,57413.6, BH, MDT, FUL,2023-10-25 20:50:21
217,conus,Rogers Pass,47.0528,-112.341, ,18.63, 100% contained,,,2023-10-25 20:50:21
218,bc,2023-G51755,54.6306,-125.13, 2023-07-16 05:33:00,122.0, BH, PDT, FUL,2023-10-25 20:50:21
