,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, BH,2023-05-29 00:37:22
1,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC,2023-05-29 00:37:22
2,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH,2023-05-29 00:37:22
3,ab,PWF-008-2023,56.4749,-117.295, 2023-04-17 01:50:00,64.6, UC,2023-05-29 00:37:22
4,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,70.0, UC,2023-05-29 00:37:22
5,sk,23LA-DECEPTION,56.5541,-104.258, 2023-05-12 17:58:36,1000.0, OC,2023-05-29 00:37:22
6,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2401.3, OC,2023-05-29 00:37:22
7,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,30000.0, OC,2023-05-29 00:37:22
8,ak,FWA SAC Rx,64.8023,-147.613, 2023-04-21 00:00:00,819.49, Prescribed,2023-05-29 00:37:22
9,ns,05-006-2023,44.3485,-65.957, 2023-05-08 18:00:00,118.73, UC,2023-05-29 00:37:22
10,bc,2023-G80122,56.7107,-121.07, 2023-04-29 02:53:00,154.0, UC,2023-05-29 00:37:22
11,sk,23LA-KOLWASKIE,57.2352,-102.716, 2023-05-12 17:23:55,3500.0, OC,2023-05-29 00:37:22
12,bc,2023-G70298,55.9873,-120.51, 2023-05-14 01:06:00,25.86, UC,2023-05-29 00:37:22
13,bc,2023-N70201,50.6099,-117.015, 2023-05-04 03:08:00,13.0, UC,2023-05-29 00:37:22
14,bc,2023-N10281,49.1964,-115.142, 2023-05-13 01:33:00,9.98, UC,2023-05-29 00:37:22
15,bc,2023-V80320,50.6116,-125.565, 2023-05-15 19:34:00,10.0, UC,2023-05-29 00:37:22
16,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC,2023-05-29 00:37:22
17,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,65547.0, OC,2023-05-29 00:37:22
18,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,5698.0, OC,2023-05-29 00:37:22
19,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,150.0, OC,2023-05-29 00:37:22
20,nt,FS002-23,61.8245,-123.872, 2023-05-19 21:49:00,200.0, OC,2023-05-29 00:37:22
21,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, BH,2023-05-29 00:37:22
22,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,2769.0, OC,2023-05-29 00:37:22
23,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,1066.0, OC,2023-05-29 00:37:22
24,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:47:00,578.0, BH,2023-05-29 00:37:22
25,bc,2023-V10313,49.3036,-122.218, 2023-05-14 23:02:00,19.23, UC,2023-05-29 00:37:22
26,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,20996.1, OC,2023-05-29 00:37:22
27,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,7058.0, OC,2023-05-29 00:37:22
28,bc,2023-N40468,50.9771,-118.343, 2023-05-21 02:51:00,0.01, BH,2023-05-29 00:37:22
29,ak,Stuart Creek Rx,64.7068,-146.606, 2023-05-03 00:00:00,5908.4, Pre,2023-05-29 00:37:22
30,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, OC,2023-05-29 00:37:22
31,ab,SWF-057-2023,55.0343,-115.148, 2023-05-04 18:04:00,16728.0, OC,2023-05-29 00:37:22
32,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, OC,2023-05-29 00:37:22
33,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:05:00,684.0, BH,2023-05-29 00:37:22
34,ak,DTAE Jarvis Rx,63.987,-145.674, 2023-04-21 00:00:00,458.91, Pre,2023-05-29 00:37:22
35,bc,2023-G70412,56.0865,-121.967, 2023-05-20 04:07:00,4.0, UC,2023-05-29 00:37:22
36,bc,2023-C50354,52.4505,-125.433, 2023-05-17 22:22:00,145.0, UC,2023-05-29 00:37:22
37,bc,2023-G30423,52.9898,-119.422, 2023-05-20 20:46:00,0.5, UC,2023-05-29 00:37:22
38,sk,23LX-LSZ001,55.2829,-110.001, 2023-05-13 13:59:14,54328.1, OC,2023-05-29 00:37:22
39,bc,2023-K20469,52.1381,-119.569, 2023-05-21 21:12:00,57.0, OC,2023-05-29 00:37:22
40,bc,2023-G80175,56.5319,-121.925, 2023-05-03 04:05:00,385.0, UC,2023-05-29 00:37:22
41,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6171.0, UC,2023-05-29 00:37:22
42,ab,RWF-031-2023,52.3535,-115.896, 2023-05-04 22:00:00,80.0, UC,2023-05-29 00:37:22
43,ab,EWF-038-2023,53.6919,-116.081, 2023-05-06 02:38:00,1.2, UC,2023-05-29 00:37:22
44,bc,2023-G90266,59.4932,-126.32, 2023-05-11 02:40:00,14.5, UC,2023-05-29 00:37:22
45,ab,WWF-031-2023,54.3401,-115.699, 2023-05-22 14:45:00,0.03, UC,2023-05-29 00:37:22
46,bc,2023-N60465,49.3172,-118.922, 2023-05-21 18:10:00,3.3, UC,2023-05-29 00:37:22
47,ab,GWF-019-2023,54.7357,-119.033, 2023-05-05 20:57:00,19435.0, BH,2023-05-29 00:37:22
48,ab,SWF-085-2023,55.2233,-114.243, 2023-05-17 02:11:00,39.4, BH,2023-05-29 00:37:22
49,ab,SWF-087-2023,55.2281,-114.275, 2023-05-17 02:29:00,1036.0, BH,2023-05-29 00:37:22
50,sk,23WY-MEYAK,54.8219,-105.766, 2023-05-07 14:47:25,1599.0, UC,2023-05-29 00:37:22
51,ab,GWF-027-2023,54.5201,-117.357, 2023-05-13 18:44:00,55344.0, OC,2023-05-29 00:37:22
52,ab,WWF-023-2023,54.3939,-116.341, 2023-05-05 20:03:00,73479.0, OC,2023-05-29 00:37:22
53,bc,2023-C40384,51.6366,-121.926, 2023-05-19 06:05:00,536.0, UC,2023-05-29 00:37:22
54,ab,GWF-020-2023,55.075,-117.88, 2023-05-05 20:53:00,30.0, BH,2023-05-29 00:37:22
55,sk,23SR-SINGER,59.8849,-108.941, 2023-05-23 10:56:04,129.0, OC,2023-05-29 00:37:22
56,ab,PWF-036-2023,56.5305,-118.855, 2023-05-05 20:30:00,13.0, UC,2023-05-29 00:37:22
57,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, UC,2023-05-29 00:37:22
58,bc,2023-C10382,53.0758,-121.847, 2023-05-19 05:34:00,74.0, UC,2023-05-29 00:37:22
59,ab,SWF-086-2023,55.1798,-114.116, 2023-05-17 02:17:00,4742.0, OC,2023-05-29 00:37:22
60,pc,2023KO1,50.6743,-115.838, 2023-05-18 18:55:12,288.0, BH,2023-05-29 00:37:22
61,bc,2023-G40324,53.9544,-124.519, 2023-05-15 21:42:00,142.0, UC,2023-05-29 00:37:22
62,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, BH,2023-05-29 00:37:22
63,pc,2023WB1,58.6371,-114.002, 2023-05-16 22:51:58,1168.0, OC,2023-05-29 00:37:22
64,bc,2023-N20466,50.6875,-115.826, 2023-05-21 19:28:00,40.0, BH,2023-05-29 00:37:22
65,ab,GWF-023-2023,55.1575,-117.331, 2023-05-06 21:14:00,3888.9, BH,2023-05-29 00:37:22
66,ab,GWF-017-2023,55.0666,-117.391, 2023-05-05 18:04:00,5478.53, BH,2023-05-29 00:37:22
67,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:47:00,5.0, UC,2023-05-29 00:37:22
68,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, BH,2023-05-29 00:37:22
69,sk,23LA-SHARP,55.4241,-105.122, 2023-05-19 13:48:02,17965.0, OC,2023-05-29 00:37:22
70,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,86071.0, OC,2023-05-29 00:37:22
71,bc,2023-G10411,53.559,-121.763, 2023-05-20 02:04:00,55.0, BH,2023-05-29 00:37:22
