,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,800.0, OC,2022-07-05 18:38:56+00:00
1,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,1399.0, BH,2022-07-05 18:38:56+00:00
2,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3152.9, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
3,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2810.0, BH,2022-07-05 18:38:56+00:00
4,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-07-05 18:38:56+00:00
5,nt,SS017-22,61.2318,-104.731, 2022-06-14 17:24:00,131.0, OC,2022-07-05 18:38:56+00:00
6,nt,SS013-22,60.7788,-113.066, 2022-06-15 22:22:00,250.5, OC,2022-07-05 18:38:56+00:00
7,nt,SS016-22,61.1188,-104.842, 2022-06-14 17:55:00,1638.0, OC,2022-07-05 18:38:56+00:00
8,nt,SS012-22,61.6444,-112.034, 2022-06-13 22:22:00,617.0, OC,2022-07-05 18:38:56+00:00
9,nt,SS015-22,60.0033,-108.657, 2022-06-14 17:46:00,1398.0, OC,2022-07-05 18:38:56+00:00
10,nt,SS011-22,60.5507,-110.009, 2022-06-13 00:15:00,165.0, OC,2022-07-05 18:38:56+00:00
11,ak,South Lime Lake,61.5115,-155.045, 2022-06-05 00:00:00,1387.66, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
12,nt,SS014-22,60.1663,-109.593, 2022-06-14 18:40:00,352.0, OC,2022-07-05 18:38:56+00:00
13,nt,VQ007-22,66.3134,-125.588, 2022-06-21 02:02:00,36.0, OC,2022-07-05 18:38:56+00:00
14,ak,Fourth of July Creek,62.7358,-156.596, 2022-06-06 00:00:00,20697.8, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
15,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8112.9, UC,2022-07-05 18:38:56+00:00
16,conus,Kinsley,40.081,-114.422, 2022-06-17 13:00:00,1299.65, 100% contained,2022-07-05 18:38:56+00:00
17,ak,Apoon Pass,62.5894,-163.466, 2022-06-09 00:00:00,34049.4, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
18,ak,Kiknik,60.8917,-157.218, 2022-06-08 00:00:00,18507.9, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
19,bc,2022-K20333,51.0279,-120.762, 2022-06-23 19:26:00,0.01, UC,2022-07-05 18:38:56+00:00
20,sk,22BN-BARTLETT,58.617,-109.787, 2022-06-23 06:00:00,652.0, OC,2022-07-05 18:38:56+00:00
21,yt,2022MA003,63.8849,-136.463, 2022-06-20 19:05:00,12.0, UC,2022-07-05 18:38:56+00:00
22,ak,East Fork,62.3658,-162.799, 2022-05-31 00:00:00,67415.3, Staffed/Uncontained,2022-07-05 18:38:56+00:00
23,nt,SS024-22,60.7347,-118.653, 2022-06-24 22:00:00,5.0, OC,2022-07-05 18:38:56+00:00
24,nt,FS010-22,60.6188,-124.309, 2022-06-23 14:24:00,200.0, OC,2022-07-05 18:38:56+00:00
25,nt,SS023-22,60.7235,-118.672, 2022-06-23 23:19:00,15.0, OC,2022-07-05 18:38:56+00:00
26,ak,Fork Creek,60.2919,-160.34, 2022-06-09 00:00:00,1109.12, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
27,ak,Tuklung River,58.9357,-159.455, 2022-06-06 00:00:00,2667.28, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
28,yt,2022MA004,63.8349,-134.909, 2022-06-23 21:08:00,53.5, UC,2022-07-05 18:38:56+00:00
29,ak,Melozitna,65.0585,-155.233, 2022-06-13 00:00:00,2832.8, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
30,yt,2022MA008,65.7096,-132.59, 2022-06-27 02:57:00,150.0, OC,2022-07-05 18:38:56+00:00
31,nt,FS009-22,61.9333,-122.483, 2022-06-20 21:21:00,4.0, OC,2022-07-05 18:38:56+00:00
32,ak,Eddy Creek,64.4078,-157.705, 2022-06-18 00:00:00,1357.72, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
33,nt,EV002-22,68.1867,-125.855, 2022-06-27 22:05:00,24.51, OC,2022-07-05 18:38:56+00:00
34,nt,SS025-22,60.0537,-111.79, 2022-06-25 23:37:00,0.5, UC,2022-07-05 18:38:56+00:00
35,sk,22SR-GILES,58.9043,-105.841, 2022-06-13 06:00:00,899.5, OC,2022-07-05 18:38:56+00:00
36,nt,VQ009-22,64.5501,-121.473, 2022-06-29 00:27:00,42.0, OC,2022-07-05 18:38:56+00:00
37,yt,2022DA009,65.5598,-137.96, 2022-06-27 02:04:00,15.0, OC,2022-07-05 18:38:56+00:00
38,yt,2022MA006,65.2998,-135.363, 2022-06-27 00:34:00,1000.0, OC,2022-07-05 18:38:56+00:00
39,sk,22LX-MANN,57.5375,-105.117, 2022-06-22 06:00:00,421.0, OC,2022-07-05 18:38:56+00:00
40,bc,2022-G90313,58.5758,-127.588, 2022-06-18 18:52:00,700.0, BH,2022-07-05 18:38:56+00:00
41,yt,2022WL003,61.7075,-129.21, 2022-06-30 00:00:00,400.0, OC,2022-07-05 18:38:56+00:00
42,yt,2022MA009,63.0066,-136.73, 2022-06-29 22:36:00,0.01, UC,2022-07-05 18:38:56+00:00
43,yt,2022TE001,60.7857,-131.676, 2022-06-29 18:00:00,20.0, OC,2022-07-05 18:38:56+00:00
44,pc,2022WB5,59.8695,-114.537, 2022-06-14 02:24:46,160.0, OC,2022-07-05 18:38:56+00:00
45,yt,2022DA008,63.3068,-139.595, 2022-06-27 01:20:00,1.5, OC,2022-07-05 18:38:56+00:00
46,nt,ZF026-22,65.1383,-115.005, 2022-06-30 01:49:00,50.0, OC,2022-07-05 18:38:56+00:00
47,nt,ZF019-22,62.85,-115.533, 2022-06-24 22:39:00,51.7, UC,2022-07-05 18:38:56+00:00
48,nt,SS020-22,60.5732,-113.734, 2022-06-21 21:19:00,16.0, UC,2022-07-05 18:38:56+00:00
49,mb,NO005,59.3419,-101.512, 2022-06-21 05:00:00,1439.0, OC,2022-07-05 18:38:56+00:00
50,yt,2022TE003,60.9542,-132.919, 2022-06-30 19:30:00,5.0, OC,2022-07-05 18:38:56+00:00
51,sk,22SR-MELEN,59.4494,-106.495, 2022-06-13 06:00:00,9057.5, OC,2022-07-05 18:38:56+00:00
52,sk,22SR-BYERS,59.7877,-108.398, 2022-06-14 06:00:00,497.2, OC,2022-07-05 18:38:56+00:00
53,sk,22SR-EVAN,59.4952,-102.329, 2022-06-16 06:00:00,13090.3, OC,2022-07-05 18:38:56+00:00
54,sk,22SR-WATSON,58.7186,-102.855, 2022-06-16 06:00:00,1349.0, OC,2022-07-05 18:38:56+00:00
55,yt,2022XY012,61.2498,-134.49, 2022-07-01 01:45:00,0.0, OC,2022-07-05 18:38:56+00:00
56,ak,Hook Creek,60.9936,-156.161, 2022-06-05 00:00:00,1730.03, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
57,ab,LWF-106-2022,56.3123,-110.529, 2022-06-28 20:19:00,4.0, UC,2022-07-05 18:38:56+00:00
58,yt,2022MA014,64.1836,-134.627, 2022-07-01 03:53:00,500.0, OC,2022-07-05 18:38:56+00:00
59,nt,ZF009-22,61.9497,-115.335, 2022-06-19 20:30:00,13632.0, OC,2022-07-05 18:38:56+00:00
60,sk,22HB-BELANGER,53.946,-102.008, 2022-06-27 06:00:00,58.0, UC,2022-07-05 18:38:56+00:00
61,ak,Titnuk Creek,60.8,-157.015, 2022-06-08 00:00:00,21566.1, Unstaffed/Uncontaine,2022-07-05 18:38:56+00:00
62,ab,MWF-033-2022,59.7682,-111.047, 2022-06-30 19:20:00,10.3, BH,2022-07-05 18:38:56+00:00
63,yt,2022TE002,60.893,-133.317, 2022-06-30 19:12:00,68.3, OC,2022-07-05 18:38:56+00:00
64,yt,2022RR004,62.3642,-133.939, 2022-06-30 03:45:00,15.0, OC,2022-07-05 18:38:56+00:00
