,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
139,ab,SWF-095-2023,54.8679,-116.662, 2023-06-08 00:08:00,8500.0, OC, MDT,2023-06-20 18:39:24
140,ab,SWF-057-2023,55.0343,-115.148, 2023-05-04 18:04:00,16728.0, BH, MDT,2023-06-20 18:39:24
141,qc,215,50.3747,-66.3844, 2023-05-31 05:00:00,800.4, UC, EDT,2023-06-20 18:39:24
142,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,14760.0, BH, MDT,2023-06-20 18:39:24
143,bc,2023-G90713,59.9467,-123.863, 2023-06-10 23:51:00,51.0, OC, PDT,2023-06-20 18:39:24
144,bc,2023-G60654,55.9288,-124.142, 2023-06-07 02:15:00,20.5, UC, PDT,2023-06-20 18:39:24
145,mb,NO023,56.5839,-91.1519, 2023-06-11 05:00:00,41.0, OC, CDT,2023-06-20 18:39:24
146,qc,365,48.3983,-74.8239, 2023-06-02 20:17:00,302.7, BH, EDT,2023-06-20 18:39:24
147,mb,NO028,55.7414,-92.8822, 2023-06-11 05:00:00,1.0, OC, CDT,2023-06-20 18:39:24
148,mb,NO022,56.5608,-90.9489, 2023-06-11 05:00:00,44.0, OC, CDT,2023-06-20 18:39:24
149,qc,393,48.0522,-74.0336, 2023-06-03 20:00:00,441.6, UC, EDT,2023-06-20 18:39:24
150,nt,FS009-23,60.1232,-123.819, 2023-06-10 22:08:00,0.5, UC, MDT,2023-06-20 18:39:24
151,mb,NO024,56.24,-91.5425, 2023-06-11 05:00:00,713.0, OC, CDT,2023-06-20 18:39:24
152,ab,GWF-040-2023,54.5067,-117.18, 2023-06-08 01:00:00,1.3, UC, MDT,2023-06-20 18:39:24
153,mb,NO017,56.5533,-90.8742, 2023-06-09 05:00:00,211.0, OC, CDT,2023-06-20 18:39:24
154,bc,2023-G60666,55.9468,-124.545, 2023-06-08 02:14:00,13000.0, OC, PDT,2023-06-20 18:39:24
155,mb,NO025,56.4772,-92.2878, 2023-06-11 05:00:00,294.0, OC, CDT,2023-06-20 18:39:24
156,mb,NO018,57.0122,-90.3681, 2023-06-10 05:00:00,9.0, OC, CDT,2023-06-20 18:39:24
157,on,COC_FIRE_007,48.9843,-79.6735, 2023-06-02 21:35:00,10719.8, OC, GMT,2023-06-20 18:39:24
158,mb,NO019,56.6264,-91.7167, 2023-06-10 05:00:00,271.0, OC, CDT,2023-06-20 18:39:24
159,mb,NO020,56.8867,-90.0383, 2023-06-10 05:00:00,35.0, OC, CDT,2023-06-20 18:39:24
160,mb,NO021,56.9533,-93.1547, 2023-06-10 05:00:00,2175.0, OC, CDT,2023-06-20 18:39:24
161,qc,388,48.0128,-75.8644, 2023-06-01 22:23:00,80.0, BH, EDT,2023-06-20 18:39:24
162,qc,172,50.6178,-66.0056, 2023-05-28 15:30:00,40066.0, OC, EDT,2023-06-20 18:39:24
163,mb,NO031,57.1206,-100.683, 2023-06-12 05:00:00,21.0, OC, CDT,2023-06-20 18:39:24
164,qc,412,49.1678,-71.8369, 2023-06-01 19:30:00,424.4, UC, EDT,2023-06-20 18:39:24
165,on,SLK_FIRE_036,51.689,-89.301, 2023-06-12 19:45:00,4.0, OC, GMT,2023-06-20 18:39:24
166,qc,279,50.7486,-70.1975, 2023-06-01 21:00:00,145.7, BH, EDT,2023-06-20 18:39:24
167,sk,23SR-JACKFISH,58.9644,-109.956, 2023-06-12 08:08:22,7163.9, OC, CST,2023-06-20 18:39:24
168,qc,352,49.1883,-72.0819, 2023-06-01 05:00:00,390.0, UC, EDT,2023-06-20 18:39:24
169,qc,451,49.7681,-73.3861, 2023-06-06 17:26:00,447.7, BH, EDT,2023-06-20 18:39:24
170,pc,2023WB6,59.7478,-112.071, 2023-05-28 06:19:35,0.2, UC, MDT,2023-06-20 18:39:24
171,pc,2023WB5,59.7391,-112.058, 2023-05-28 06:17:28,0.2, UC, MDT,2023-06-20 18:39:24
172,qc,213,49.7425,-74.9861, 2023-05-31 19:10:00,1043.0, UC, EDT,2023-06-20 18:39:24
173,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4800.0, BH, MDT,2023-06-20 18:39:24
174,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,24000.0, OC, CST,2023-06-20 18:39:24
175,mb,NO032,56.2092,-90.6069, 2023-06-12 05:00:00,1598.0, OC, CDT,2023-06-20 18:39:24
176,mb,NO033,55.5628,-92.9303, 2023-06-12 05:00:00,23.0, OC, CDT,2023-06-20 18:39:24
177,ns,03-010-2023,43.6286,-65.5833, 2023-05-27 20:00:00,23525.0, UC, ADT,2023-06-20 18:39:24
178,nt,FS010-23,61.0082,-119.992, 2023-06-12 23:11:00,8.0, OC, MDT,2023-06-20 18:39:24
179,ab,EWF-062-2023,52.8414,-116.905, 2023-06-08 23:47:00,0.2, BH, MDT,2023-06-20 18:39:24
180,qc,476,51.2297,-72.4511, 2023-06-10 21:56:00,251.4, OC, EDT,2023-06-20 18:39:24
181,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28204.0, BH, MDT,2023-06-20 18:39:24
182,qc,299,49.2889,-72.4139, 2023-06-01 19:30:00,7241.2, UC, EDT,2023-06-20 18:39:24
183,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,96582.0, OC, MDT,2023-06-20 18:39:24
184,qc,460,51.0942,-73.1653, 2023-06-05 23:40:00,2552.8, OC, EDT,2023-06-20 18:39:24
185,on,SLK_FIRE_018,52.2693,-90.2512, 2023-06-06 21:34:00,3833.0, OC, GMT,2023-06-20 18:39:24
186,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, BH, MDT,2023-06-20 18:39:24
187,qc,394,46.2269,-76.4597, 2023-06-03 21:10:00,73.7, UC, EDT,2023-06-20 18:39:24
188,qc,461,50.9978,-73.2606, 2023-06-05 22:30:00,3242.8, OC, EDT,2023-06-20 18:39:24
189,qc,459,51.5558,-71.4264, 2023-06-05 21:35:00,549.3, OC, EDT,2023-06-20 18:39:24
190,qc,478,50.9456,-73.2964, 2023-06-11 19:00:00,2124.5, OC, EDT,2023-06-20 18:39:24
191,qc,306,50.7044,-70.7317, 2023-06-01 20:00:00,2309.2, OC, EDT,2023-06-20 18:39:24
192,ab,EWF-066-2023,53.544,-116.552, 2023-06-09 19:22:00,0.2, UC, MDT,2023-06-20 18:39:24
193,ak,Lake Mansfield,63.5607,-143.343, 2023-06-11 00:00:00,11.17, Unstaffed/Contained,,2023-06-20 18:39:24
194,ab,RWF-054-2023,51.6309,-114.779, 2023-06-11 00:00:00,3.6, UC, MDT,2023-06-20 18:39:24
195,qc,458,51.6536,-71.695, 2023-06-05 20:15:00,397.4, OC, EDT,2023-06-20 18:39:24
196,qc,457,51.1356,-72.7747, 2023-06-05 23:15:00,1705.5, OC, EDT,2023-06-20 18:39:24
197,qc,473,50.5739,-75.0111, 2023-06-13 17:57:00,1947.1, OC, EDT,2023-06-20 18:39:24
198,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,6678.1, BH, GMT,2023-06-20 18:39:24
199,qc,334,50.4528,-74.1314, 2023-06-01 15:00:00,141590.0, OC, EDT,2023-06-20 18:39:24
200,qc,290,49.3803,-72.4919, 2023-06-01 22:00:00,234.9, UC, EDT,2023-06-20 18:39:24
201,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,49327.7, BH, MDT,2023-06-20 18:39:24
202,on,SLK_FIRE_032,52.9571,-89.2777, 2023-06-11 18:26:00,37.0, OC, GMT,2023-06-20 18:39:24
203,qc,479,52.5225,-70.4006, 2023-06-12 05:00:00,1156.6, OC, EDT,2023-06-20 18:39:24
204,qc,480,51.6803,-73.2594, 2023-06-11 05:00:00,9915.4, OC, EDT,2023-06-20 18:39:24
205,sk,23SR-RIACH,59.7405,-109.309, 2023-05-19 17:58:10,18547.6, OC, CST,2023-06-20 18:39:24
206,bc,2023-N40726,51.6983,-116.693, 2023-06-11 01:52:00,8.0, BH, PDT,2023-06-20 18:39:24
207,sk,23SR-KAY,59.6572,-109.611, 2023-05-19 18:13:18,8645.5, OC, CST,2023-06-20 18:39:24
208,sk,23LX-BOLDING,57.8766,-107.046, 2023-05-20 08:53:09,42844.3, OC, CST,2023-06-20 18:39:24
209,bc,2023-R50775,54.472,-128.679, 2023-06-14 03:42:00,0.5, UC, PDT,2023-06-20 18:39:24
210,ab,HWF-065-2023,57.5528,-114.925, 2023-06-10 21:30:00,756.0, OC, MDT,2023-06-20 18:39:24
211,ab,HWF-066-2023,57.4107,-115.221, 2023-06-11 21:02:00,11.2, UC, MDT,2023-06-20 18:39:24
212,mb,NO015,53.9036,-97.0533, 2023-06-10 05:00:00,80.0, UC, CDT,2023-06-20 18:39:24
213,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,132316.0, OC, MDT,2023-06-20 18:39:24
214,on,SUD_FIRE_017,46.6328,-82.2622, 2023-06-04 14:35:00,5857.0, OC, GMT,2023-06-20 18:39:24
215,qc,233,49.4347,-77.2211, 2023-06-01 19:33:00,4933.7, BH, EDT,2023-06-20 18:39:24
216,qc,256,49.3014,-76.9186, 2023-06-01 20:18:00,5065.0, BH, EDT,2023-06-20 18:39:24
217,qc,245,48.4708,-76.8569, 2023-06-01 18:45:00,4802.9, OC, EDT,2023-06-20 18:39:24
218,qc,226,47.9914,-75.0175, 2023-06-01 17:52:00,1851.3, BH, EDT,2023-06-20 18:39:24
219,qc,248,47.9144,-75.7328, 2023-06-01 18:04:00,6438.5, BH, EDT,2023-06-20 18:39:24
220,qc,265,49.4403,-71.5572, 2023-06-01 20:30:00,2777.4, BH, EDT,2023-06-20 18:39:24
221,qc,360,47.4275,-75.9203, 2023-06-02 01:30:00,233.7, BH, EDT,2023-06-20 18:39:24
222,qc,305,49.7236,-72.6042, 2023-06-01 23:30:00,1524.2, BH, EDT,2023-06-20 18:39:24
223,bc,2023-G90790,57.8996,-123.61, 2023-06-15 03:22:00,10.0, OC, PDT,2023-06-20 18:39:24
224,qc,225,48.0569,-75.2647, 2023-06-01 18:30:00,9749.0, BH, EDT,2023-06-20 18:39:24
225,qc,297,48.1811,-76.9086, 2023-06-01 22:55:00,19506.0, BH, EDT,2023-06-20 18:39:24
226,on,SUD_FIRE_010,46.5705,-81.8123, 2023-06-02 23:03:00,1370.0, OC, GMT,2023-06-20 18:39:24
227,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,80000.0, OC, CST,2023-06-20 18:39:24
228,qc,236,49.3775,-72.0669, 2023-06-01 19:45:00,9866.7, BH, EDT,2023-06-20 18:39:24
229,on,RED_FIRE_027,51.2427,-92.707, 2023-06-10 19:53:00,362.0, OC, GMT,2023-06-20 18:39:24
230,qc,411,49.2772,-71.8114, 2023-06-01 19:30:00,448.4, UC, EDT,2023-06-20 18:39:24
231,qc,375,49.5828,-68.4406, 2023-06-03 12:27:00,1883.1, BH, EDT,2023-06-20 18:39:24
232,mb,EA050,53.0383,-96.8603, 2023-06-07 05:00:00,541.7, OC, CDT,2023-06-20 18:39:24
