,OBJECTID,FME_ID,FIRENUMBER,FIRE_NUMBE,ALIAS,SUM_AREA_HA,CAPTURE_DATE,TIME,SOURCE,FIRE_TYPE,FIRE_STATUS,FIRE_STATUS_DATE,SIZE_CLASS,AREA_ESTIMATE,ASSESSMENT_ASSISTANCE_DATE,GENERAL_CAUSE,INCIDENT_TYPE,GlobalID,Shape__Area,Shape__Length,geometry
0,18787,81,2023-05-10 04:33:25,SWF063, ,55303.3,2023-05-05,1725,0 - hand sketch of any type,Wildfire,Out of Control,2023/05/09 13:49:00,E,69074.0,1683216300000,Lightning,2,617f116e-7a8a-4b93-b0a4-669a58ca835e,1686351941.38281,321540.585326011,"POLYGON ((-12928649.6297 7396705.8699, -12927360.194 7394991.4151, -12925751.9015 7394993.9829, -12921419.1116 7394495.9581, -12918297.6779 7394560.4291, -12913658.8552 7394933.0265, -12911328.2448 7395194.2529, -12902903.0285 7387258.172, -12893911.7532 7375630.7572, -12892394.4685 7372808.2449, -12891146.3694 7371275.4922, -12888909.4262 7369729.2217, -12884999.5149 7367599.3945, -12883651.9921 7366184.2732, -12883444.7208 7363613.8829, -12879079.7329 7361918.2201, -12877226.5863 7355351.0586, -12877144.5277 7354983.153, -12877070.9642 7354522.7846, -12877048.5865 7354157.8525, -12877064.6737 7353892.6976, -12877106.1168 7353639.2733, -12877174.1383 7353403.7824, -12877271.8273 7353193.9687, -12877354.4379 7353071.1825, -12877450.2205 7352965.0707, -12877558.0113 7352879.3399, -12877734.9433 7352786.8592, -12877920.2412 7352724.6638, -12878110.3047 7352686.7615, -12878497.3757 7352656.894, -12878754.2675 7352662.6366, -12878944.0755 7352684.3149, -12879248.8199 7352760.5115, -12880073.1463 7353052.5142, -12876188.5325 7349234.8662, -12871263.2943 7343567.2714, -12872156.5866 7340704.1981, -12873708.1788 7339585.1024, -12876041.5931 7339904.9506, -12876254.0161 7339973.5833, -12876563.7265 7340106.1954, -12877204.1784 7340435.4529, -12877394.0774 7340567.1482, -12877643.4911 7340812.5521, -12877766.1857 7340877.1406, -12877917.326 7340906.8552, -12878347.6968 7340899.6782, -12878606.4203 7340927.8008, -12879236.0202 7341103.2343, -12879363.8772 7341155.3792, -12879464.9117 7341230.5434, -12879512.6972 7341296.18330001, -12879542.0055 7341374.9409, -12879546.3489 7341466.4328, -12879520.9028 7341564.8961, -12879438.6455 7341712.4396, -12879088.7921 7342183.5873, -12878990.9939 7342376.8795, -12878953.3758 7342525.524, -12878959.1813 7342670.9847, -12879004.7751 7342807.6424, -12879141.7647 7343070.4569, -12879327.8063 7343345.7236, -12883766.6636 7343906.0409, -12887637.7706 7344877.6272, -12891570.4085 7350919.7446, -12891741.9641 7351015.7816, -12891983.3078 7351121.2992, -12892050.3643 7351165.5263, -12898956.6989 7353224.9464, -12908349.15 7360391.3004, -12911939.9327 7366805.9012, -12912970.8312 7368361.8025, -12914177.2628 7368529.4537, -12919676.6494 7375827.12699999, -12929427.6361 7385904.1566, -12932185.8444 7386751.6408, -12938653.2869 7393061.5711, -12938891.7734 7394161.5984, -12939842.7199 7395597.0856, -12941160.1124 7396742.5399, -12942140.6375 7397139.1089, -12943535.4333 7399625.2404, -12944292.5175 7400709.6713, -12945635.2475 7401810.3831, -12945959.9399 7402131.1843, -12945128.5204 7403061.9934, -12944600.7614 7403571.19870001, -12945574.0363 7403955.8633, -12946884.6021 7404564.188, -12945979.0783 7405818.7398, -12945944.0323 7407401.1752, -12946854.8026 7406872.5932, -12949351.4796 7406125.213, -12950630.359 7406242.3853, -12951926.9718 7406509.9466, -12953179.5011 7406647.8786, -12953478.1023 7407359.8271, -12954586.7394 7407713.9374, -12955130.3992 7408271.125, -12952972.5365 7409386.5678, -12952856.647 7412381.6253, -12951487.0127 7412764.108, -12950313.6222 7412637.5219, -12950508.488 7414934.7009, -12952546.6814 7415063.1249, -12952637.3719 7417334.5022, -12953635.8051 7418464.408, -12955481.2429 7419664.1867, -12956927.4905 7420105.6844, -12960158.1115 7420665.0346, -12961789.0491 7422183.4629, -12962849.11 7422542.3677, -12963612.1788 7424724.2221, -12963362.0741 7425877.4443, -12962801.9401 7426475.7693, -12962847.8896 7427822.6507, -12964578.5797 7428097.5142, -12966113.368 7427472.0772, -12967931.0193 7427623.4571, -12968336.0572 7429162.67629999, -12968182.512 7431845.9234, -12967973.1999 7433351.4569, -12966917.5526 7432728.5024, -12967098.6085 7432216.0224, -12966372.7911 7431109.3829, -12964158.5895 7430651.3563, -12963713.1859 7431187.2608, -12964210.5779 7431983.1755, -12964031.7749 7432211.5632, -12963009.1656 7432969.3307, -12962629.0047 7432271.3269, -12962482.7014 7431718.5056, -12961333.7345 7431469.99669999, -12961511.235 7432783.6494, -12961112.045 7432958.1827, -12960672.7476 7432696.7428, -12959498.114 7431264.2546, -12958642.7032 7431005.7469, -12957658.3877 7430573.0667, -12957400.6226 7429934.8968, -12955753.0503 7427898.7438, -12954215.1843 7426305.7558, -12952004.1959 7424440.6251, -12950939.0275 7423077.6574, -12949028.1947 7420748.9774, -12948775.0703 7419429.3898, -12947098.0741 7418327.6614, -12945666.9295 7417799.1181, -12944277.1437 7416137.2498, -12940472.2434 7411520.3901, -12940231.7934 7410291.9047, -12938769.0552 7406525.6304, -12934758.6167 7400776.7741, -12932453.9005 7400139.441, -12931175.6179 7398750.4965, -12928649.6297 7396705.8699))"
1,18792,95,2023-05-10 04:33:25,PWF034, ,586.7,2023-05-05,1200,0 - hand sketch of any type,Wildfire,Being Held,2023/05/09 08:45:06,E,370.0,1683293580000,Under Investigation,5,fbd38d03-2924-4b18-8463-8078271ff52e,19303407.5703125,21087.4059745904,"POLYGON ((-13302845.0143 7670822.3195, -13302713.9522 7671254.3147, -13302704.8852 7671321.6646, -13302633.2327 7671445.1112, -13302520.4648 7671532.4387, -13302372.2285 7671572.7863, -13302220.0004 7671552.2002, -13302096.8082 7671480.3915, -13302009.6676 7671367.3878, -13301956.4667 7671171.0803, -13301980.6684 7671049.1132, -13301961.4323 7670624.5801, -13301881.06 7670532.2682, -13301725.7432 7670405.1131, -13301547.4419 7670313.0921, -13301386.8979 7670266.1966, -13301081.1684 7670222.9362, -13300915.4157 7670126.284, -13300728.3065 7669960.3622, -13300567.0965 7669871.7089, -13300424.5612 7669823.2003, -13300276.2091 7669797.6293, -13300142.4075 7669794.6772, -13299993.0759 7669813.68069999, -13299848.548 7669855.8561, -13299712.3816 7669920.1657, -13299388.878 7670158.8335, -13299240.6498 7670199.1127, -13299088.4557 7670178.4667, -13298746.3999 7669981.5147, -13298558.2713 7669911.8825, -13298359.8079 7669882.9613, -13298226.032 7669886.9968, -13298091.313 7669910.3592, -13297938.4756 7669889.6023, -13297815.3489 7669817.738, -13297606.6084 7669558.6478, -13297506.0375 7669470.1716, -13297394.1593 7669396.581, -13297161.6262 7669303.4622, -13296795.1804 7669247.29379999, -13296672.0743 7669175.4164, -13296585.0392 7669062.3814, -13296531.9941 7668866.0906, -13296539.2193 7668684.8133, -13296528.2293 7668551.1771, -13296405.1308 7668072.4224, -13296412.2971 7667889.0262, -13296401.3109 7667755.4035, -13296281.6867 7667289.4727, -13296298.24 7667002.8598, -13296264.5228 7666725.4632, -13296291.8193 7666524.0125, -13296363.5318 7666400.7033, -13296476.2986 7666313.5255, -13296667.8835 7666261.5415, -13296841.3184 7666235.7107, -13296984.2424 7666188.5868, -13297271.9642 7666019.2051, -13297463.7831 7665970.8815, -13297620.1961 7665960.6204, -13297914.2063 7666017.4049, -13298189.4279 7666169.8902, -13298413.77 7666235.5262, -13298663.9612 7666243.2936, -13298991.5211 7666178.9276, -13299169.8334 7666203.1213, -13299360.1275 7666297.4543, -13299831.8401 7666452.8252, -13299997.5468 7666549.4854, -13300112.8401 7666674.9179, -13300260.0993 7666785.15559999, -13300425.6478 7666865.2093, -13300596.6475 7666910.97169999, -13300721.1097 7666983.5564, -13300808.1801 7667096.5125, -13300848.3887 7667244.9775, -13300823.0383 7667432.9109, -13300766.1909 7667681.7177, -13300763.2544 7667815.7574, -13300778.9635 7667948.9045, -13300857.3407 7668187.1763, -13300994.5975 7668397.0063, -13301127.3969 7668524.4175, -13301282.0219 7668624.095, -13301468.9014 7668696.9276, -13301674.4419 7668733.1742, -13301797.5855 7668804.9654, -13302024.7475 7669090.7832, -13302220.0417 7669247.8278, -13302433.2193 7669344.0337, -13302711.5583 7669399.0263, -13302877.3648 7669495.6581, -13302964.496 7669608.6249, -13303072.5826 7670000.1791, -13303184.2405 7670227.4679, -13303237.4506 7670423.6868, -13303216.9274 7670576.2071, -13303145.2899 7670699.6462, -13303032.539 7670786.972, -13302884.3202 7670827.3253, -13302845.0143 7670822.3195))"
2,18796,39,2023-05-10 04:33:25,LWF084, ,152.8,2023-05-04,1520,2 - non-corrected airborne GPS,Wildfire,Under Control,2023/05/07 13:30:00,D,153.0,1683149700000,Under Investigation,5,9bc689a4-8068-4c13-a6cb-24c697a13260,4547068.90625,11683.3050176746,"POLYGON ((-12449873.1009 7288937.1583, -12449821.4928 7289309.4527, -12449976.9702 7289340.4458, -12450337.816 7289345.52269999, -12450467.4193 7289370.6654, -12450580.4606 7289428.9129, -12450627.8325 7289471.7044, -12450703.5885 7289579.46589999, -12450767.0372 7289785.419, -12450804.2293 7290380.051, -12450828.7223 7290517.6943, -12450873.4724 7290645.9744, -12450983.024 7290813.0899, -12451031.6369 7290862.4982, -12451202.5286 7290980.467, -12451398.3517 7291059.0386, -12451909.9164 7291213.121, -12452072.513 7291300.3359, -12452116.2553 7291343.8469, -12452172.8831 7291440.7682, -12452187.7096 7291553.0063, -12452150.107 7291668.6478, -12452066.3921 7291765.3636, -12452013.4497 7291800.7032, -12451887.1027 7291845.1521, -12451744.2685 7291844.9587, -12451521.9462 7291757.7862, -12451382.6576 7291654.2509, -12451068.0453 7291339.3812, -12450929.951 7291225.1956, -12450690.6189 7291099.1306, -12450517.1333 7291052.3646, -12449922.4696 7290949.77359999, -12449761.9723 7290883.2934, -12449614.5847 7290783.4452, -12449427.3271 7290581.4472, -12449375.5417 7290501.17189999, -12449074.375 7289874.4554, -12448970.0579 7289703.1854, -12448771.8274 7289481.665, -12448490.535 7289230.4474, -12448373.8734 7289090.4899, -12448294.4224 7288932.0333, -12448259.2645 7288760.1555, -12448281.8354 7288599.5462, -12448353.1872 7288472.2503, -12448448.5748 7288379.2657, -12448567.0839 7288323.6849, -12448695.2503 7288310.0192, -12448760.9943 7288318.0284, -12448890.411 7288355.7537, -12449077.0249 7288450.5431, -12449873.1009 7288937.1583))"
3,18797,25,2023-05-10 04:33:25,WWF015, ,41.4,2023-05-02,1200,1 - non-corrected ground GPS,Wildfire,Under Control,2023/05/04 16:00:00,D,47.0,1682787600000,Under Investigation,5,b912ada0-30f5-49a6-b609-b28c5daa30ef,1201418.8125,8486.47424403389,"POLYGON ((-12837979.68 7187904.9815, -12838033.7988 7187913.4358, -12838047.3544 7187888.6134, -12838075.0496 7187898.3172, -12838093.4864 7187871.4739, -12838161.5032 7187930.9504, -12838109.8557 7188003.5265, -12838113.9192 7188024.92, -12838098.1886 7188056.547, -12838112.8241 7188060.9063, -12838098.7821 7188107.0936, -12838107.5858 7188119.622, -12838144.5482 7188103.7549, -12838165.4852 7188109.8996, -12838202.9825 7188086.7697, -12838281.2842 7188110.1748, -12838320.8304 7188107.7556, -12838335.1991 7188093.1354, -12838410.529 7188117.9408, -12838490.4862 7188108.9141, -12838541.1365 7188166.0896, -12838554.9059 7188158.1453, -12838622.0153 7188197.945, -12838643.9433 7188190.157, -12838650.2092 7188150.29469999, -12838607.545 7188130.455, -12838609.4506 7188110.1478, -12838585.5389 7188106.1608, -12838584.7905 7188083.1492, -12838625.2283 7188006.8995, -12838686.3812 7188021.5113, -12838672.4406 7188043.7043, -12838688.8408 7188094.9396, -12838718.8083 7188124.0315, -12838751.2021 7188114.7241, -12838772.7026 7188124.1712, -12838794.27 7188111.4259, -12838882.2664 7188129.218, -12838956.369 7188123.4369, -12838965.8361 7188137.9401, -12839011.4982 7188144.2936, -12839034.1295 7188173.5734, -12839021.7988 7188173.4044, -12839027.4763 7188187.1827, -12839053.6282 7188191.9641, -12839059.2621 7188174.4363, -12839076.8231 7188190.716, -12839088.8279 7188169.20269999, -12839090.2754 7188229.4279, -12839059.0221 7188253.4437, -12839054.9347 7188335.4402, -12839114.8868 7188381.193, -12839234.9998 7188336.1227, -12839294.5775 7188384.3202, -12839290.5549 7188429.2823, -12839241.7265 7188448.2055, -12839249.0045 7188492.7264, -12839205.046 7188510.5719, -12839183.2318 7188561.9734, -12839188.5191 7188588.9157, -12839155.711 7188588.0817, -12839136.1402 7188616.8515, -12839139.5415 7188632.9461, -12839113.8998 7188647.4781, -12839127.2724 7188672.1839, -12839159.1014 7188678.9334, -12839164.103 7188730.4873, -12839206.8194 7188741.1465, -12839232.4543 7188795.6514, -12839219.4242 7188824.2657, -12839209.2907 7188831.0151, -12839202.2773 7188811.462, -12839171.8532 7188798.3132, -12839155.7525 7188820.7797, -12839159.2508 7188845.9046, -12839133.1635 7188815.0068, -12839123.0546 7188838.7339, -12839083.4922 7188821.4772, -12839033.6151 7188854.652, -12839027.4654 7188827.98659999, -12838985.5908 7188803.6944, -12838970.1371 7188767.1488, -12838929.733 7188774.4912, -12838922.6448 7188794.0823, -12838923.6731 7188824.6962, -12838946.5424 7188852.0682, -12838890.0591 7188837.5663, -12838872.9016 7188849.4408, -12838861.6601 7188829.4963, -12838844.1211 7188827.6805, -12838767.3094 7188861.2277, -12838760.0496 7188827.00639999, -12838726.0114 7188824.4304, -12838698.0565 7188799.6476, -12838646.9532 7188782.9509, -12838630.2332 7188753.2361, -12838596.2674 7188805.45, -12838538.9091 7188813.6232, -12838482.5814 7188711.9666, -12838458.9406 7188718.1506, -12838441.748 7188698.3082, -12838373.6057 7188676.6803, -12838337.7654 7188680.3111, -12838309.3451 7188646.0597, -12838324.1341 7188568.4382, -12838284.4688 7188524.6068, -12838272.1232 7188480.3659, -12838257.8307 7188471.2793, -12838224.8668 7188479.0476, -12838201.7981 7188463.6862, -12838189.0351 7188429.1324, -12838200.9322 7188379.0353, -12838174.6926 7188296.0558, -12838123.485 7188211.7237, -12838089.2965 7188186.0027, -12838022.3382 7188181.8868, -12837977.7088 7188231.8802, -12837876.9394 7188229.2102, -12837869.3889 7188217.6475, -12837839.0714 7188227.8971, -12837795.8994 7188204.4482, -12837748.5355 7188200.8725, -12837761.2324 7188233.2032, -12837753.0725 7188253.5544, -12837718.7988 7188220.2608, -12837699.3171 7188220.7319, -12837690.7758 7188247.5541, -12837673.1773 7188249.8879, -12837694.4308 7188272.8297, -12837693.2135 7188307.3809, -12837538.7633 7188133.07240001, -12837389.2539 7187999.9232, -12837220.3805 7187798.9038, -12837147.0824 7187635.4669, -12837133.4443 7187564.3711, -12837142.587 7187573.83299999, -12837146 7187504.0163, -12837132.1404 7187497.5549, -12837150.0125 7187437.8193, -12837169.8734 7187415.4784, -12837203.4212 7187413.6717, -12837225.4349 7187377.6458, -12837219.2789 7187361.1338, -12837267.1657 7187374.7622, -12837274.7605 7187360.3355, -12837259.4323 7187347.6267, -12837337.3269 7187274.585, -12837356.1133 7187278.8483, -12837381.4625 7187259.9796, -12837404.9676 7187274.8544, -12837493.2236 7187242.0539, -12837549.0554 7187284.4492, -12837552.774 7187307.7707, -12837579.5239 7187317.9477, -12837582.3854 7187332.9577, -12837644.1502 7187375.6159, -12837673.8993 7187357.8349, -12837674.7695 7187392.9944, -12837724.4915 7187409.5378, -12837700.198 7187450.7176, -12837772.0334 7187530.8543, -12837781.6587 7187526.0016, -12837772.9279 7187553.4395, -12837789.8788 7187576.7203, -12837776.1286 7187613.5895, -12837801.2931 7187633.9241, -12837838.9999 7187637.1671, -12837858.0301 7187584.68639999, -12837878.5754 7187600.6863, -12837882.5271 7187622.1007, -12837842.6027 7187644.583, -12837842.6375 7187673.3216, -12837813.1345 7187708.504, -12837833.8219 7187726.0886, -12837846.7131 7187718.1537, -12837885.6831 7187769.52839999, -12837879.1264 7187792.7726, -12837949.9 7187861.4834, -12838000.8799 7187869.5497, -12838012.2912 7187889.6088, -12837975.0571 7187886.8969, -12837968.6995 7187900.7514, -12837979.68 7187904.9815, -12837973.1536 7187906.1041, -12837978.6884 7187907.3351, -12837979.68 7187904.9815))"
4,18806,7,2023-05-10 04:33:25,EWF015, ,46.6,2023-04-29,1435,2 - non-corrected airborne GPS,Wildfire,Under Control,2023/05/01 14:25:00,D,46.57,1682778000000,Under Investigation,5,2c8b6f36-19d1-4a87-8602-3ca75b7bbaad,1324989.171875,5171.536340554,"POLYGON ((-12906654.469 7110860.2611, -12906650.4404 7110353.1739, -12908053.9648 7110216.3425, -12908086.2607 7110229.3233, -12908124.4131 7110279.7897, -12908144.299 7110365.3839, -12908202.4112 7110506.8119, -12908366.4313 7110560.9472, -12908465.4602 7110559.6093, -12908500.6512 7110588.6498, -12908509.2944 7110634.1488, -12908558.1574 7110684.4708, -12908594.2527 7110780.5823, -12908576.0589 7110821.0789, -12908576.5647 7110858.6391, -12908647.1675 7110932.8183, -12908656.4627 7111026.6119, -12906812.0552 7111035.27, -12906731.4723 7111014.8745, -12906654.469 7110860.2611))"
5,18807,78,2023-05-10 04:33:25,SWF057, ,6185.0,2023-05-05,0938,0 - hand sketch of any type,Wildfire,Out of Control,2023/05/07 12:28:00,E,8136.0,1683201840000,Lightning,2,bea0865c-9e18-4649-bcbc-22c7a470a602,188257131.15625,75924.9030027479,"POLYGON ((-12826096.4308 7384553.3176, -12825969.8077 7384374.7037, -12825945.4546 7384286.1879, -12825732.6059 7384017.8265, -12825601.7701 7383922.6901, -12825398.5681 7383859.5228, -12825234.9416 7383871.1668, -12824917.1931 7383969.6474, -12824743.3149 7383971.499, -12824557.7078 7383912.8741, -12824436.6504 7383832.0256, -12824165.367 7383427.8691, -12823724.754 7382423.542, -12823443.1297 7381892.6454, -12823249.1529 7381411.293, -12823157.0656 7381079.406, -12823162.0118 7381002.353, -12823119.8358 7380913.1738, -12822943.5474 7379639.3456, -12822909.4108 7379616.9246, -12822927.9444 7379434.2336, -12822931.6474 7379108.9177, -12822885.1458 7378753.4852, -12822851.1323 7378700.4639, -12822579.5805 7378512.8559, -12821762.3353 7378394.2715, -12821451.3449 7378250.6676, -12821290.2853 7378108.0489, -12820994.1527 7377683.7057, -12820719.938 7377325.5329, -12819389.7757 7376178.9661, -12818595.1664 7375770.0778, -12818172.2236 7375420.3679, -12818000.5115 7375186.4404, -12817812.5324 7375052.4632, -12817727.2895 7374564.7346, -12817549.3487 7373001.2677, -12817268.99 7372449.2857, -12816784.1405 7371176.6552, -12816812.3363 7371111.9733, -12816768.1142 7371046.4111, -12816767.618 7370845.8994, -12816862.8034 7370589.7078, -12816929.0487 7370453.701, -12817228.0525 7370389.9718, -12817463.2333 7370067.7103, -12817678.2303 7369607.5075, -12817715.8317 7369190.8895, -12817670.0497 7368633.101, -12817835.6319 7367733.7213, -12817810.0634 7367404.87389999, -12817771.0879 7367362.2524, -12817787.9658 7367321.2693, -12817625.7267 7367005.7475, -12817141.7747 7366470.5668, -12816858.6911 7366045.4496, -12816807.325 7365809.8295, -12816843.7527 7365586.7844, -12816962.3779 7365413.0515, -12817190.1868 7365274.4068, -12817897.1855 7365251.4714, -12818647.8843 7365304.7659, -12820887.9639 7365281.299, -12821519.1333 7365333.2732, -12823129.2726 7366086.4614, -12823744.3054 7366433.8997, -12824449.6765 7366916.3697, -12825290.1405 7367396.0319, -12825625.2173 7367532.5659, -12825658.3038 7367632.6162, -12827348.0945 7368884.397, -12828463.8713 7369752.8755, -12829250.7342 7370400.0254, -12829564.6622 7370806.4896, -12829810.1966 7371158.7125, -12830273.6346 7371426.8604, -12830451.8512 7371472.8006, -12830451.8512 7371492.2972, -12830731.5386 7371671.1232, -12830795.0312 7371735.3412, -12830938.4363 7371968.4075, -12831038.0597 7372165.9156, -12831197.3814 7372386.8128, -12831713.6164 7372887.73879999, -12832396.28 7373513.3163, -12832555.556 7373607.2177, -12832975.0333 7373624.8394, -12833773.0193 7373571.7419, -12833974.1345 7373762.5163, -12833999.1739 7374074.6613, -12833973.4584 7374166.54, -12833913.7459 7374303.7167, -12833708.2973 7374555.6446, -12833440.1718 7374690.5118, -12833201.6466 7374770.8835, -12832616.658 7374941.0342, -12832441.4542 7374962.622, -12832081.2265 7374865.308, -12831866.3134 7374711.8022, -12831269.7066 7374183.2319, -12830991.7293 7373995.46, -12830872.0192 7373932.2952, -12830556.6867 7373803.9891, -12830164.4102 7373720.8107, -12829970.5684 7373714.2149, -12829726.0122 7373775.7771, -12829427.6497 7374060.8314, -12829350.3168 7374325.0424, -12829382.8489 7374519.8954, -12829425.3324 7374659.2361, -12829432.6428 7374903.4403, -12829420.68 7375050.6455, -12829389.2528 7375184.9175, -12829295.9234 7375373.1317, -12829293.3476 7375544.1316, -12829317.3631 7375572.3391, -12829547.0758 7375685.2092, -12829649.0833 7375761.4544, -12829829.9556 7375938.192, -12829946.736 7376144.6043, -12829963.4403 7376299.2518, -12829952.3034 7376575.4037, -12829970.249 7376652.4517, -12830115.3791 7376908.0409, -12830200.6986 7377097.7283, -12830268.3428 7377548.9962, -12830308.9581 7377655.748, -12830736.0089 7378165.8819, -12830932.8066 7378294.2701, -12831180.4549 7378333.2446, -12831583.4239 7378346.4595, -12831879.6424 7378436.7238, -12832214.6721 7378732.6484, -12832595.1899 7379144.5913, -12832814.5657 7379346.4971, -12833057.3011 7379655.093, -12833213.5118 7379941.1506, -12833332.9218 7380335.5591, -12833400.9047 7380773.4497, -12833449.5216 7380995.8241, -12833319.0741 7381503.4747, -12833167.6495 7381669.5759, -12832814.3069 7381955.2862, -12832635.445 7382029.1856, -12832005.0832 7382005.3716, -12831726.6297 7382012.8607, -12831413.0257 7382093.9685, -12831183.9519 7382206.4873, -12830979.7202 7382251.5209, -12830870.6164 7382237.974, -12830665.738 7382119.425, -12830525.9482 7381905.7606, -12830395.0562 7381618.0693, -12829985.7554 7381127.0015, -12829720.9872 7380865.41219999, -12829605.0216 7380818.6775, -12829245.3261 7380821.8373, -12829135.8192 7380868.918, -12828657.9528 7381314.2014, -12828078.7508 7381790.2683, -12828006.2886 7382076.5386, -12828078.5964 7382439.8351, -12828100.4741 7382981.773, -12828172.5444 7383083.0987, -12828348.9329 7383238.4846, -12828454.5497 7383396.8162, -12828530.5413 7383481.1217, -12828764.0969 7383585.5329, -12829379.8818 7383755.5998, -12829682.3378 7383803.3176, -12829905.6831 7383820.232, -12830049.4121 7383901.8505, -12830094.9094 7384020.3977, -12830080.0963 7384262.6457, -12829997.0019 7384558.902, -12829882.0062 7384730.3368, -12829804.8994 7384799.2879, -12829498.4178 7384904.4956, -12829260.5989 7384856.5047, -12828696.7536 7384625.153, -12828526.0329 7384631.0441, -12828272.9294 7384911.0343, -12827983.5413 7385669.3156, -12827759.1378 7385829.2443, -12826978.4438 7385708.467, -12826399.8075 7385120.5121, -12826096.4308 7384553.3176))"
6,18808,77,2023-05-10 04:33:25,PWF036, ,252.1,2023-05-06,1200,0 - hand sketch of any type,Wildfire,Being Held,2023/05/08 20:06:00,C,13.0,1683297000000,Under Investigation,5,a43548e3-67b9-4353-b3d2-c129fdd802a8,8292785.84375,13413.785928426,"POLYGON ((-13231873.3301 7667438.5245, -13231710.2793 7667349.7783, -13231483.7344 7667041.5542, -13231354.3554 7666910.64459999, -13231202.4301 7666806.8763, -13231033.54 7666734.0597, -13230820.5812 7666691.4887, -13230603.5241 7666698.0062, -13230440.7621 7666736.3047, -13230236.4096 7666831.6674, -13230062.1698 7666877.3184, -13229910.199 7666855.2934, -13229787.737 7666782.3427, -13229624.1178 7666565.9448, -13229539.6632 7666429.5051, -13229470.8011 7666249.8419, -13229398.5139 7666117.5724, -13229128.7244 7665756.9493, -13229085.1899 7665571.5597, -13229110.5009 7665396.3484, -13229183.3004 7665273.666, -13229450.7535 7665055.59969999, -13229546.0463 7664938.9073, -13229635.2607 7664793.2596, -13229748.7866 7664707.0715, -13229897.3044 7664668.1676, -13230049.2316 7664690.1877, -13230171.8382 7664763.22, -13230330.0269 7664924.8769, -13230684.6623 7665179.4782, -13230869.4956 7665257.2713, -13231074.446 7665297.7619, -13231209.5347 7665367.4864, -13231352.4211 7665414.7819, -13231484.2668 7665437.5514, -13231617.9921 7665441.7101, -13231767.4378 7665424.0561, -13231993.3438 7665366.605, -13232145.2903 7665388.5848, -13232267.7512 7665461.4844, -13232384.1264 7665603.2333, -13232510.7251 7665712.6216, -13232911.1685 7665935.8716, -13233017.609 7666070.3261, -13233128.7828 7666174.9385, -13233226.9864 7666159.4728, -13233337.3712 7666170.84309999, -13233502.2636 7666268.9656, -13233588.3496 7666382.7019, -13233627.257 7666531.537, -13233605.3501 7666683.8229, -13233480.6043 7666922.5834, -13233423.1586 7667166.7979, -13233423.9873 7667367.7345, -13233467.0087 7667573.4088, -13233445.0964 7667725.71459999, -13233372.3441 7667848.4756, -13233258.8147 7667934.7529, -13233066.312 7667993.9067, -13232903.5479 7668079.6569, -13232760.0984 7668194.951, -13232646.4767 7668328.127, -13232526.3116 7668419.4294, -13232377.7361 7668458.4051, -13232225.728 7668436.4227, -13232103.2194 7668363.4955, -13232017.1319 7668249.7129, -13231969.6831 7668068.0509, -13231948.1734 7667885.9649, -13231862.2025 7667553.3571, -13231873.3301 7667438.5245))"
7,18813,75,2023-05-10 04:33:25,PWF035, ,59.9,2023-05-06,1200,0 - hand sketch of any type,Wildfire,Being Held,2023/05/06 11:04:38,B,0.3,1683297000000,Under Investigation,5,7cfbd12e-c776-468c-bc70-6f1bbad5b8f6,1971089.6875,5475.52774745655,"POLYGON ((-13233124.7974 7666175.5661, -13233305.3161 7666162.8791, -13233502.2636 7666268.9656, -13233588.3496 7666382.7019, -13233627.257 7666531.537, -13233605.3501 7666683.8227, -13233532.6096 7666806.5688, -13233370.2189 7666956.6027, -13233247.9544 7667136.4448, -13233178.2886 7667306.9541, -13233140.0654 7667497.5523, -13233067.3101 7667620.3069, -13232914.4733 7667736.4459, -13232582.1635 7667851.7228, -13232267.5223 7667933.3565, -13232115.525 7667911.3731, -13231993.0259 7667838.4489, -13231906.9462 7667724.6727, -13231862.2025 7667553.3571, -13231876.4019 7667406.8235, -13231949.5185 7667188.1445, -13231990.6279 7666955.1603, -13232112.0873 7666750.2962, -13232164.8095 7666704.1282, -13232382.0479 7666582.5191, -13232600.7791 7666386.5767, -13232657.8242 7666351.615, -13232931.272 7666273.234, -13233124.7974 7666175.5661))"
