,UID,HCOUNT,AREA,FIRSTDATE,LASTDATE,geometry,timestamp
0,9847737,2746,39570.2,2023-06-02 17:15:00,2023-06-24 18:09:00,"POLYGON ((1489454.399424616 382656.4600663803, 1489498.41872 382700.47936, 1489694.45818 382993.87316, 1489829.49251 383319.87488, 1489898.33241 383665.95646, 1489906.003703126 383743.8444131617, 1489956.425935596 383838.1777756826, 1490031.33593 383950.28852, 1490166.37023 384276.29018, 1490231.2506437378 384602.466067332, 1490233.1996078095 384608.8909407661, 1490306.50899 384669.05439, 1490556.01989 384918.56529, 1490752.05934 385211.95907, 1490887.09367 385537.96077, 1490955.93358 385884.04233, 1490962.1031150504 385946.68264996016, 1491101.2396593082 385988.8892546981, 1491150.51518 385998.69076, 1491476.51696 386133.72508, 1491769.9108 386329.76456, 1492019.42175 386579.2755, 1492069.463826746 386640.25194734527, 1492090.85231 386642.35853, 1492436.93387 386711.19842, 1492762.93558 386846.23274, 1493056.32937 387042.2722, 1493097.9899660498 387083.93279271043, 1493098.0687 387083.90018, 1493444.15038 387015.06013, 1493797.01223 387015.06003, 1494143.09395 387083.89989, 1494469.09581 387218.93424, 1494762.48972 387414.97377, 1494878.7531358558 387510.3886992321, 1494958.455395849 387534.56611575925, 1495142.23916 387571.32011, 1495471.23128 387708.78746, 1495766.67216 387908.40656, 1496016.96909 388162.34462, 1496187.29938 388373.42095, 1496377.45036 388661.85073, 1496427.7083764493 388783.8958969684, 1496476.40494 388875.00076, 1496529.70932 388939.95233, 1496725.74881 389233.34618, 1496777.1692455255 389357.4861099594, 1496826.8221804216 389450.3802179409, 1496980.81759 389497.09421, 1497091.464295372 389542.9255781078, 1497201.067900513 389576.1734666481, 1497346.5315979852 389561.84653490793, 1497402.24379 389550.76469, 1497755.10551 389550.76468, 1498101.18708 389619.60458, 1498427.1888 389754.63891, 1498720.5826 389950.67838, 1498970.09351 390200.18929, 1499033.13348 390277.00372, 1499072.2779408735 390309.1287484958, 1499279.0421 390447.28415, 1499389.3411260163 390557.5831760163, 1499464.48287 390619.25041, 1499544.87598 390662.22142, 1499838.26977 390858.26089, 1500052.3200196358 391072.31113105715, 1500176.60599 391174.30999, 1500219.959634624 391217.66363462416, 1500331.1980013812 391308.95460203505, 1500332.84744 391309.45495, 1500658.84913 391444.48928, 1500705.6775446546 391475.7790269112, 1500956.4760981663 391609.8336420128, 1501030.37621 391640.44408, 1501166.3817273725 391731.3200585557, 1501247.1829864827 391774.50923110166, 1501417.69726 391757.71504, 1501770.55897 391757.71504, 1502116.64055 391826.55495, 1502263.7448021735 391871.17853968526, 1502406.5776 391794.83282, 1502732.57931 391659.79849, 1503078.66087 391590.95858, 1503431.52258 391590.95858, 1503777.60415 391659.79848, 1504103.60586 391794.83281, 1504396.99965 391990.87227, 1504646.51055 392240.38317, 1504842.55001 392533.77696, 1504977.58434 392859.77867, 1505019.11144 392996.67517, 1505039.0748 393034.02397, 1505174.10912 393360.02567, 1505242.94903 393706.10722, 1505258.5936945137 393864.950217043, 1505298.24622 393939.1348742296, 1505398.41942 394089.05467, 1505481.8724303576 394245.1842777752, 1505512.56049 394291.11221, 1505639.4851 394528.57145, 1505774.51943 394854.57314, 1505790.6419150552 394907.7218650733, 1505839.8653742792 394967.70082427934, 1505976.54594 395104.38139, 1506172.58538 395397.77514, 1506217.8245380137 395482.4116460172, 1506255.46467 395538.74409, 1506303.8515259144 395629.2695275371, 1506432.31045 395821.52189, 1506539.161648774 396079.4835183718, 1506554.9620457648 396109.0439838275, 1506588.93816 396127.20459, 1506882.33194 396323.24405, 1507131.84285 396572.75495, 1507327.88231 396866.14873, 1507457.0922043913 397178.0890085974, 1507459.4817531712 397182.55953991663, 1507488.605973285 397206.4611698094, 1507715.38199 397357.98806, 1507791.36883 397420.34885, 1508040.8802 397669.86033, 1508236.91988 397963.25484, 1508239.07929 397967.29482, 1508374.11313 398293.29592, 1508400.6861177783 398426.88748901093, 1508430.993618382 398526.79792775254, 1508544.61014 398587.52723, 1508838.00374 398783.56656, 1509087.51452 399033.07726, 1509121.009082463 399083.20538176683, 1509212.6262532938 399194.84122854494, 1509358.7078348899 399272.92346086923, 1509375.38093 399279.82969, 1509668.77444 399475.86903, 1509748.8967015713 399555.9912915713, 1509840.6128 399631.26075, 1509844.734627032 399633.4639124364, 1510159.0025 399763.63792, 1510452.3963 399959.67739, 1510463.0265984796 399968.40145307215, 1510554.7004924314 399996.21042626456, 1510708.73845 400026.85048, 1511034.74014 400161.88481, 1511328.13392 400357.92427, 1511577.64481 400607.43517, 1511788.2392164527 400864.0451957753, 1511805.13902 400880.945, 1511843.9661114109 400928.2559440921, 1511954.456469583 400894.7390619734, 1512055.91986 400852.71155, 1512114.7756206803 400834.85785510234, 1512120.52806 400827.84849, 1512341.0900677005 400607.28648229956, 1512353.05578 400592.70622, 1512382.85541 400536.95504, 1512578.89485 400243.56128, 1512589.383895713 400230.7803434621, 1512580.88142 400144.45327, 1512580.88142 399791.59157, 1512649.72133 399445.51001, 1512681.3087608137 399369.25120633346, 1512569.52728 399257.46973, 1512373.48782 398964.07595, 1512238.45349 398638.07425, 1512169.61358 398291.99269, 1512169.61358 398073.5683580889, 1512119.3477 397998.34015, 1511984.31338 397672.33844, 1511915.47349 397326.25688, 1511915.47349 396973.39518, 1511984.3134 396627.31362, 1512055.5657189512 396455.2953109741, 1511950.46589 396201.56192, 1511881.62597 395855.48032, 1511881.62596 395502.61858, 1511950.46587 395156.53698, 1512020.8244251383 394986.67641193734, 1511914.92007 394731.00072, 1511846.08014 394384.91914, 1511846.08012 394032.05742, 1511859.8530273591 393962.8163224335, 1511698.59154 393896.01963, 1511405.19776 393699.98017, 1511155.68686 393450.46928, 1510959.6474 393157.0755, 1510824.61307 392831.0738, 1510755.77316 392484.99224, 1510755.77315 392132.13055, 1510824.61304 391786.04899, 1510849.2783611575 391704.7382889298, 1510830.03236 391641.29273, 1510761.19245 391295.21113, 1510761.1924530996 391185.83451841143, 1510739.46136 390965.195, 1510739.46136 390612.33335, 1510808.30124 390266.25184, 1510848.6184732197 390168.9174079119, 1510926.13258 389913.38765, 1511061.16692 389587.38593, 1511257.20639 389293.99214, 1511506.7173 389044.48123, 1511513.22616 389040.1321492269, 1511513.22616 388995.99607, 1511582.06606 388649.91451, 1511627.1797419288 388501.19462931284, 1511669.51554 388288.35818, 1511777.032198146 388028.7899984552, 1511699.91358 387912.96755, 1511565.02462 387584.81021, 1511497.1244 387236.56916, 1511498.85103 386881.77444, 1511526.4194171787 386747.36209774384, 1511458.385202018 386733.8292663717, 1511275.57392 386855.97986, 1510949.5722 386991.01419, 1510603.49062 387059.85409, 1510447.062676797 387059.8540855669, 1510270.30529 387077.26317, 1509917.44359 387077.26317, 1509571.36203 387008.42327, 1509245.36033 386873.38895, 1508951.96655 386677.34951, 1508702.45564 386427.83862, 1508639.7011184583 386333.91984640405, 1508373.1269 386155.80066, 1508123.616 385906.28977, 1507927.57653 385612.896, 1507792.54219 385286.8943, 1507723.70228 384940.81274, 1507723.70226 384587.95104, 1507792.54215 384241.86948, 1507885.7022265196 384016.96112708503, 1507900.9126658766 383966.81903193175, 1507895.74953 383914.39688, 1507895.74952 383561.53528, 1507964.58937 383215.45382, 1508099.6236 382889.4522, 1508106.49648 382876.59394, 1508302.53597 382583.20001, 1508527.1737652349 382358.5621787524, 1508536.1759471998 382347.5929880043, 1508539.82988 382310.49393, 1508608.66978 381964.41241, 1508640.7954374054 381858.508306977, 1508631.54173 381764.55387, 1508631.54173 381411.69218, 1508700.38163 381065.61062, 1508734.546694754 380952.98349201574, 1508775.21533 380748.52849, 1508857.951192234 380548.7864198155, 1508876.5926935903 380487.3336251243, 1508825.48224 380391.71269, 1508690.44793 380065.71102, 1508621.60804 379719.6295, 1508621.60802 379366.76784, 1508690.4479 379020.68632, 1508825.48218 378694.68464, 1508864.1468919036 378636.81879470876, 1508929.5937619577 378514.3763131942, 1508915.0430839355 378366.64089132857, 1508905.19895 378317.15101, 1508905.19902 377964.28946, 1508974.03894 377618.20805, 1509109.07323 377292.20649, 1509204.2382377672 377114.1652848783, 1509213.06161 377092.86377, 1509409.1012 376799.46977, 1509410.3679054468 376797.9262850604, 1509457.49562 376727.39467, 1509707.00653 376477.88373, 1510000.40033 376281.84425, 1510326.40205 376146.80991, 1510672.48364 376077.97, 1511025.34537 376077.97, 1511113.3098849826 376086.63375, 1511284.21164 376086.63375, 1511441.848800357 376102.15965279704, 1511560.24823 376038.87384, 1511886.24992 375903.83952, 1512232.33147 375834.99962, 1512585.19316 375834.99962, 1512931.27471 375903.83951, 1512999.8815713797 375924.6511790008, 1513043.07026 375889.20714, 1513348.90436 375686.58061, 1513497.7997475464 375608.48525772395, 1513448.3911773774 375516.04832399305, 1513380.44295 375414.3566, 1513245.40865 375088.35495, 1513181.3482902958 374766.3017715733, 1513176.64463 374750.79588, 1513107.80474 374404.71433, 1513107.80474 374051.85264, 1513176.64464 373705.7711, 1513213.8074191192 373616.05221098283, 1513250.3589952032 373495.55781420035, 1513245.95145 373450.80725, 1513245.95144 373097.94549, 1513284.3824027686 372904.7400146189, 1513149.504644635 372813.8676910012, 1512870.20357 372929.55798, 1512760.5406 372962.82388, 1512414.45902 373031.66379, 1512061.5973 373031.66379, 1511879.487017479 372995.4398017237, 1511757.08556 373046.14015, 1511411.00396 373114.98006, 1511058.14222 373114.98005, 1510712.06063 373046.14014, 1510632.050069234 373012.9986751793, 1510361.918061395 372931.05503176246, 1510309.08624 372920.54612, 1510255.0066146278 372898.1455943354, 1510062.9786426933 372839.8945496548, 1509814.03935 372789.84779, 1509649.3176823428 372739.1430976039, 1509561.52885 372811.18954, 1509267.66937 373007.47783, 1508941.12273 373142.56957, 1508594.47534 373211.2578, 1508241.08836 373210.89498, 1507894.58274 373141.49511, 1507568.31418 373005.73314, 1507524.4461542505 372976.3003224926, 1507440.32335 373060.42312, 1507146.92956 373256.46256, 1506820.92785 373391.49688, 1506474.84629 373460.33676, 1506121.98459 373460.33675, 1505775.90303 373391.49684, 1505449.90133 373256.4625, 1505156.50755 373060.42304, 1504906.99666 372810.91213, 1504741.1254057004 372562.6682385227, 1504724.90098 372542.89872, 1504686.80659 372511.63546, 1504437.29571 372262.12456, 1504241.25627 371968.7308, 1504106.22196 371642.72911, 1504037.38205 371296.64757, 1504037.38205 370943.78589, 1504106.22193 370597.70434, 1504124.86114 370536.25909, 1504259.89551 370210.25728, 1504301.29588 370132.80265, 1504325.8359734428 370051.9047967869, 1504363.24713 369865.47293, 1504376.9785290852 369832.79189167137, 1504236.1105 369738.074, 1504023.9269873572 369524.1581036444, 1503809.83512 369435.47834, 1503516.44127 369239.4388, 1503266.93033 368989.92778, 1503070.89088 368696.53387, 1502935.85659 368370.53204, 1502934.16217 368364.94628, 1502865.32241 368018.86507, 1502859.55817 367960.33971, 1502859.55818 367607.47815, 1502882.1117912119 367494.0934656857, 1502888.65032 367427.70666, 1502957.49024 367081.62503, 1502997.6634651846 366949.1916542739, 1502995.30011 366925.19611, 1502995.30011 366572.33443, 1503064.14 366226.25289, 1503105.886876681 366125.46700128313, 1503140.1497235424 366012.51754497073, 1503096.3916 365930.65185, 1502961.35728 365604.65016, 1502892.51738 365258.56861, 1502892.51738 365002.72860117053, 1502888.601620589 364962.9712409428, 1502862.68154 364832.66218, 1502859.116297654 364796.4636752984, 1502804.94506 364524.1264, 1502804.94506 364171.26473, 1502873.78496 363825.1832, 1502896.2944799582 363750.9792570869, 1502822.8771 363613.625, 1502687.84277 363287.62331, 1502619.00287 362941.54175, 1502619.002868184 362877.4596229873, 1502614.18164 362828.50889, 1502614.1816237615 362542.01213747397, 1502481.43863 362343.19692, 1502346.43491 362016.72817, 1502277.79737 361670.1784, 1502260.9011237253 361496.9632931288, 1502232.28684 361462.09669, 1502036.24736 361168.70288, 1501993.9333968095 361089.5390200763, 1501860.9070527386 360980.36712196795, 1501856.57435 360977.47209, 1501800.1829508813 360931.1928697676, 1501754.0724523016 360917.205402195, 1501507.08677 360868.07689, 1501181.08506 360733.04257, 1500887.69128 360537.00311, 1500734.6547895502 360383.9666195502, 1500509.20989 360290.58428, 1500293.49362 360175.28154, 1500000.09981 359979.24208, 1499858.9824807981 359838.12475079804, 1499836.62102 359826.1723, 1499543.22724 359630.13284, 1499293.71634 359380.62194, 1499097.67688 359087.22816, 1499087.4350061528 359068.06696980726, 1499055.59372 359094.19843, 1498762.20001 359290.23786, 1498658.9295037545 359333.013913036, 1498555.1788455497 359388.4697953534, 1498535.43046 359425.41643, 1498339.391 359718.81021, 1498089.88011 359968.3211, 1497796.48633 360164.36056, 1497470.48464 360299.39489, 1497435.184197743 360310.1031563996, 1497411.98462 360329.14256, 1497150.6505606591 360503.7603904077, 1497137.6682832188 360514.41467005335, 1497071.95713 360637.3516, 1496875.91766 360930.74539, 1496626.40674 361180.25631, 1496333.01293 361376.29577, 1496007.01121 361511.33009, 1495876.4089668875 361537.3084882027, 1495772.41393 361568.85504, 1495662.04038 361627.85093, 1495336.03868 361762.88525, 1494989.95712 361831.72516, 1494637.09543 361831.72516, 1494566.9997214312 361824.8213377359, 1494557.13607 361924.9686790956, 1494557.13607 362058.58505, 1494488.29616 362404.66661, 1494353.26184 362730.66831, 1494176.0640268137 362995.8635823726, 1494173.4128765895 363000.8235356516, 1494330.5351328882 363048.4860515771, 1494333.80323 363049.13611, 1494659.80584 363184.17025, 1494953.20047 363380.20983, 1495202.71208 363629.72112, 1495334.8224141567 363827.4381238999, 1495369.8636836733 363870.13603339944, 1495449.831378396 363912.87965650007, 1495604.35525 363976.88554, 1495897.74903 364172.92501, 1496147.25993 364422.43592, 1496343.29939 364715.82971, 1496478.33371 365041.83142, 1496547.17361 365387.91299, 1496547.1736 365740.77469, 1496478.33369 366086.85626, 1496474.047631437 366100.98551743134, 1496588.3202266952 366162.06549229013, 1496661.40631 366192.33874, 1496787.324639298 366276.4746722293, 1496875.06741 366323.37416, 1496970.05994783 366352.18983508466, 1497119.02689 366381.82119, 1497445.02863 366516.85551, 1497738.42244 366712.89497, 1497987.93337 366962.40588, 1498183.97285 367255.79968, 1498319.00719 367581.8014, 1498321.337358361 367589.4829331223, 1498399.15891 367653.34943, 1498648.66982 367902.86033, 1498844.70928 368196.25411, 1498979.74362 368522.25582, 1499048.58353 368868.33738, 1499048.58353 369221.19909, 1498979.74363 369567.28066, 1498844.70931 369893.28237, 1498829.6827103223 369921.3951488684, 1498842.53583 369963.76622, 1498911.37575 370309.84781, 1498911.37575 370662.70955, 1498905.6786089884 370720.5535537088, 1498952.00126 370807.21714, 1499087.03559 371133.21884, 1499155.87549 371479.30041, 1499155.87549 371832.16211, 1499087.03558 372178.24368, 1498952.00126 372504.24538, 1498755.9618 372797.63917, 1498506.45089 373047.15007, 1498213.05711 373243.18953, 1497887.05541 373378.22386, 1497540.97384 373447.06377, 1497188.11214 373447.06377, 1496842.03057 373378.22387, 1496641.0750373735 373294.9853627294, 1496619.66838 373327.02269, 1496370.15747 373576.53361, 1496076.76368 373772.57307, 1495750.76197 373907.6074, 1495404.6804 373976.44731, 1495051.81869 373976.44731, 1494705.73711 373907.6074, 1494379.7354 373772.57306, 1494341.2079445499 373751.9797100948, 1494332.2302 373843.13222, 1494284.6436767715 374082.36584317125, 1494279.5314548465 374134.27107431414, 1494330.1021598547 374300.980335173, 1494330.48515 374301.90497, 1494351.952518023 374409.8297510621, 1494417.9389371998 374627.3578157025, 1494471.45013 374756.54527, 1494540.29002 375102.6268, 1494540.29002 375342.6876265888, 1494556.94756 375511.8145, 1494556.94755 375864.6762, 1494488.10765 376210.75777, 1494353.07331 376536.75947, 1494239.987083097 376706.0049714308, 1494209.1124968731 376763.7672603363, 1494291.15486 376807.61982, 1494584.54864 377003.65928, 1494834.05954 377253.17018, 1495030.09899 377546.56396, 1495165.13332 377872.56566, 1495233.97323 378218.64722, 1495233.97323 378571.50892, 1495165.13333 378917.59048, 1495036.9016230004 379227.1692282625, 1495034.80469 379234.08189, 1495019.7158473227 379387.2814924846, 1495019.71584 379430.34633, 1495017.4773309033 379441.60006479395, 1495202.31684 379718.23192, 1495243.42454 379795.13901, 1495378.45888 380121.14072, 1495425.40935638 380357.1766437532, 1495443.3318712946 380375.099159386, 1495458.51651 380387.56087, 1495708.02742 380637.07177, 1495904.06688 380930.46555, 1496039.10122 381256.46726, 1496107.94113 381602.54882, 1496107.94113 381955.41053, 1496104.3326 381992.04858, 1496117.318431883 382123.89598409686, 1496134.18869 382208.76188, 1496134.06099 382562.05548, 1496064.92804 382908.51906, 1495929.45309 383234.80562, 1495732.85512 383528.34543, 1495482.70779 383777.83029, 1495188.64767 383973.64914, 1494969.0991019781 384090.52435985475, 1494795.29732 384206.655, 1494505.658588205 384326.6272823344, 1494475.69675 384398.96154, 1494279.65727 384692.35532, 1494030.14634 384941.86621, 1494020.5038797974 384949.77957124315, 1493875.98914 385094.29434, 1493582.59537 385290.33383, 1493256.59367 385425.36819, 1492910.5121 385494.20812, 1492557.65039 385494.20815, 1492211.56882 385425.36828, 1491885.5671 385290.33397, 1491592.17329 385094.29453, 1491342.66237 384844.78364, 1491146.62288 384551.38987, 1491011.58853 384225.38817, 1490942.7486 383879.3066, 1490942.74858 383526.44489, 1490954.308356233 383468.3299498304, 1490959.49189 383415.70063, 1491028.33178 383069.61904, 1491163.36611 382743.61732, 1491359.40558 382450.22352, 1491608.9165 382200.7126, 1491902.3103 382004.67313, 1492228.31202 381869.6388, 1492318.1780964641 381842.37822612264, 1492317.8299656387 381838.8435935034, 1492264.5475 381785.56113, 1492221.08156 381732.59773, 1492025.04216 381439.20406, 1491890.00784 381113.2025, 1491821.16789 380767.12108, 1491821.1678 380414.25951, 1491823.52604 380390.31582, 1491825.764697996 380379.0613075542, 1491640.9251 380102.42931, 1491632.4729453826 380086.6164470804, 1491504.9300338323 379981.9446796704, 1491488.85788 379971.2056, 1491435.74771 379927.61921, 1491388.4679 379902.34763, 1491095.07416 379706.30819, 1491047.8398019 379667.5439639966, 1490990.34164 379673.20703, 1490636.93446 379673.15321, 1490464.8836624734 379656.15478542703, 1490455.33542 379663.99083, 1490312.9022880825 379759.16161268885, 1490321.8605 379780.78865, 1490390.70039 380126.87023, 1490390.70038 380479.73195, 1490388.88464 380498.16746, 1490320.04474 380844.24896, 1490185.01045 381170.2506, 1489988.97105 381463.64434, 1489945.5407861117 381507.0746125915, 1489854.2842661503 381618.2710014293, 1489841.97372 381658.85345, 1489706.9394 381984.85513, 1489625.75062 382136.74866, 1489598.150770926 382227.7331733841, 1489566.89302 382384.8765, 1489454.399424616 382656.4600663803))",2023-06-25 03:25:50.550822
