,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, BH,2023-05-23 10:37:00
1,bc,2023-G30210,53.2884,-120.071, 2023-05-05 00:01:00,1100.0, BH,2023-05-23 10:37:00
2,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,120.0, UC,2023-05-23 10:37:00
3,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC,2023-05-23 10:37:00
4,ab,HWF-042-2023,58.4202,-116.123, 2023-05-06 18:53:00,181.8, UC,2023-05-23 10:37:00
5,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC,2023-05-23 10:37:00
6,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH,2023-05-23 10:37:00
7,ab,PWF-008-2023,56.4749,-117.295, 2023-04-17 01:50:00,64.6, UC,2023-05-23 10:37:00
8,ak,DTAE Willis Rx,63.9873,-145.748, 2023-04-21 00:00:00,68.8, Pre,2023-05-23 10:37:00
9,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,70.0, UC,2023-05-23 10:37:00
10,sk,23LX-PINE,55.4738,-106.598, 2023-05-12 12:21:25,4.0, OC,2023-05-23 10:37:00
11,ak,DTAE Bolio Rx,63.8623,-145.903, 2023-04-21 00:00:00,364.22, Pre,2023-05-23 10:37:00
12,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,3040.0, OC,2023-05-23 10:37:00
13,sk,23LA-DECEPTION,56.5541,-104.258, 2023-05-12 17:58:36,1000.0, OC,2023-05-23 10:37:00
14,ns,03-009-2023,43.5807,-65.6155, 2023-05-14 19:00:00,0.2, UC,2023-05-23 10:37:00
15,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2401.3, OC,2023-05-23 10:37:00
16,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:49:00,5.0, UC,2023-05-23 10:37:00
17,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,30000.0, OC,2023-05-23 10:37:00
18,ns,03-008-2023,43.716,-65.04, 2023-05-14 21:00:00,56.5, BH,2023-05-23 10:37:00
19,ns,01-017-2023,44.3843,-64.7636, 2023-05-16 20:00:20,1.5, BH,2023-05-23 10:37:00
20,mb,WE007,52.0953,-100.246, 2023-05-14 05:00:00,163.0, UC,2023-05-23 10:37:00
21,sk,23LX-LIR01,55.1842,-107.582, 2023-05-14 13:56:17,0.4, OC,2023-05-23 10:37:00
22,ak,FWA SAC Rx,64.8023,-147.613, 2023-04-21 00:00:00,819.49, Prescribed,2023-05-23 10:37:00
23,ns,05-006-2023,44.3485,-65.957, 2023-05-08 18:00:00,118.73, UC,2023-05-23 10:37:00
24,nb,61562,45.9609,-65.7327, 2023-05-15 16:47:55,0.1, BH,2023-05-23 10:37:00
25,sk,23BR-AIR04,53.4257,-106.893, 2023-05-13 20:46:53,275.0, UC,2023-05-23 10:37:00
26,ab,WWF-029-2023,54.1604,-115.319, 2023-05-15 20:23:00,0.26, BH,2023-05-23 10:37:00
27,bc,2023-G80122,56.7107,-121.07, 2023-04-29 02:53:00,154.0, UC,2023-05-23 10:37:00
28,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,35000.0, OC,2023-05-23 10:37:00
29,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6129.85, OC,2023-05-23 10:37:00
30,ab,LWF-106-2023,55.9276,-112.433, 2023-05-10 21:09:00,2.1, UC,2023-05-23 10:37:00
31,sk,23LA-KOLWASKIE,57.2352,-102.716, 2023-05-12 17:23:55,3500.0, OC,2023-05-23 10:37:00
32,bc,2023-G60301,54.9936,-123.727, 2023-05-14 03:32:00,2.0, BH,2023-05-23 10:37:00
33,mb,EA016,51.9822,-99.6078, 2023-05-15 05:00:00,36.3, UC,2023-05-23 10:37:00
34,bc,2023-G70298,55.9873,-120.51, 2023-05-14 01:06:00,25.86, UC,2023-05-23 10:37:00
35,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,800.0, OC,2023-05-23 10:37:00
36,bc,2023-N70201,50.6099,-117.015, 2023-05-04 03:08:00,13.0, UC,2023-05-23 10:37:00
37,bc,2023-G50297,54.6565,-124.708, 2023-05-14 00:50:00,0.01, BH,2023-05-23 10:37:00
38,bc,2023-N10281,49.1964,-115.142, 2023-05-13 01:33:00,9.98, UC,2023-05-23 10:37:00
39,bc,2023-G80274,57.82,-121.315, 2023-05-12 20:43:00,17192.0, OC,2023-05-23 10:37:00
40,bc,2023-G80287,57.6107,-121.745, 2023-05-13 20:03:00,5702.0, OC,2023-05-23 10:37:00
41,bc,2023-R10344,53.6992,-125.742, 2023-05-16 23:48:00,17.0, UC,2023-05-23 10:37:00
42,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, BH,2023-05-23 10:37:00
43,bc,2023-K40365,50.3124,-119.213, 2023-05-18 20:50:00,0.01, UC,2023-05-23 10:37:00
44,ab,GWF-015-2023,55.6533,-119.007, 2023-05-01 02:25:00,7.4, UC,2023-05-23 10:37:00
45,bc,2023-G80315,57.496,-121.453, 2023-05-14 23:55:00,6902.0, OC,2023-05-23 10:37:00
46,sk,23DN-WHIR07,54.4868,-108.397, 2023-05-13 13:21:08,8.0, UC,2023-05-23 10:37:00
47,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,47266.4, OC,2023-05-23 10:37:00
48,sk,23DB-DUMP,55.2013,-102.917, 2023-05-11 15:24:32,0.0, OC,2023-05-23 10:37:00
49,ns,10-007-2023,45.6196,-63.8362, 2023-05-15 19:00:00,7.9, BH,2023-05-23 10:37:00
50,bc,2023-V80326,50.4464,-126.202, 2023-05-15 21:03:00,4.63, UC,2023-05-23 10:37:00
51,bc,2023-G70356,56.1005,-120.86, 2023-05-17 23:47:00,1.4, UC,2023-05-23 10:37:00
52,pc,2023WB1,58.6371,-114.002, 2023-05-16 22:51:58,145.0, OC,2023-05-23 10:37:00
53,bc,2023-V80320,50.6116,-125.565, 2023-05-15 19:34:00,10.0, UC,2023-05-23 10:37:00
54,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC,2023-05-23 10:37:00
55,sk,23SR-RIACH FIRE,59.7405,-109.309, 2023-05-19 17:58:10,10.0, OC,2023-05-23 10:37:00
56,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,65547.0, OC,2023-05-23 10:37:00
57,bc,2023-N50396,49.9762,-117.76, 2023-05-19 19:16:00,0.01, BH,2023-05-23 10:37:00
58,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,5698.0, OC,2023-05-23 10:37:00
59,bc,2023-R90373,57.8391,-131.391, 2023-05-19 03:16:00,0.1, BH,2023-05-23 10:37:00
60,bc,2023-K20400,50.8678,-119.968, 2023-05-19 21:29:00,0.8, UC,2023-05-23 10:37:00
61,bc,2023-G90288,59.9636,-120.987, 2023-05-13 20:30:00,113.0, OC,2023-05-23 10:37:00
62,sk,23LX-BOLDING,57.8766,-107.046, 2023-05-20 08:53:09,4000.0, OC,2023-05-23 10:37:00
63,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,150.0, OC,2023-05-23 10:37:00
64,nt,FS002-23,61.8245,-123.872, 2023-05-19 21:49:00,200.0, OC,2023-05-23 10:37:00
65,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,4544.0, OC,2023-05-23 10:37:00
66,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,82869.0, OC,2023-05-23 10:37:00
67,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, BH,2023-05-23 10:37:00
68,ab,EWF-031-2023,53.1452,-115.687, 2023-05-04 19:21:00,113244.0, OC,2023-05-23 10:37:00
69,sk,23LX-SMITH,55.9848,-106.587, 2023-05-11 17:55:13,129016.0, OC,2023-05-23 10:37:00
70,mb,NO009,54.1014,-97.6589, 2023-05-15 05:00:00,68.0, UC,2023-05-23 10:37:00
71,sk,23LX-VEDETTE,56.3283,-106.763, 2023-05-11 17:31:44,37242.5, OC,2023-05-23 10:37:00
72,on,PAR_FIRE_002,45.292,-79.8882, 2023-05-19 20:32:00,0.5, BH,2023-05-23 10:37:00
73,bc,2023-C30427,52.7173,-120.872, 2023-05-20 21:57:00,0.01, OC,2023-05-23 10:37:00
74,bc,2023-G30423,52.9898,-119.422, 2023-05-20 20:46:00,0.5, OC,2023-05-23 10:37:00
75,bc,2023-N20406,49.891,-115.742, 2023-05-20 00:17:00,7.3, UC,2023-05-23 10:37:00
76,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,2769.0, OC,2023-05-23 10:37:00
77,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,1066.0, OC,2023-05-23 10:37:00
78,bc,2023-R50437,54.611,-128.708, 2023-05-20 23:56:00,0.01, OC,2023-05-23 10:37:00
