,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-09-03 18:48:38+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-09-03 18:48:38+00:00
2,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-09-03 18:48:38+00:00
3,ak,Clear,64.4021,-149.504, 2022-06-21 00:00:00,29656.9, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
4,ak,Donut,64.2615,-154.885, 2022-06-21 00:00:00,28701.1, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
5,ak,Hog Butte,63.6774,-153.572, 2022-06-05 00:00:00,82633.8, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
6,ak,Fanny Mountain,65.9399,-142.21, 2022-07-05 00:00:00,8211.14, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
7,nl,139,48.594,-55.514, 2022-07-24 00:00:00,5614.0, BH,2022-09-03 18:48:38+00:00
8,ab,LWF-110-2022,55.6848,-112.672, 2022-07-14 20:59:00,1275.0, UC,2022-09-03 18:48:38+00:00
9,nt,VQ028-22,66.3775,-117.2, 2022-07-14 15:21:00,9000.0, OC,2022-09-03 18:48:38+00:00
10,nt,VQ026-22,64.6673,-120.143, 2022-07-08 22:25:00,1289.0, OC,2022-09-03 18:48:38+00:00
11,ak,North Fork,67.2576,-148.691, 2022-06-21 00:00:00,24268.4, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
12,ak,Lansing Creek,66.87,-149.45, 2022-06-21 00:00:00,22790.4, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
13,mb,NO056,58.8608,-99.5928, 2022-08-14 05:00:00,30.0, OC,2022-09-03 18:48:38+00:00
14,ak,Kocacho,66.997,-145.729, 2022-07-23 00:00:00,2783.42, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
15,ak,Pack,65.8341,-142.991, 2022-06-20 00:00:00,12026.2, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
16,nt,VQ003-22,64.5506,-121.75, 2022-06-19 21:42:00,20300.0, OC,2022-09-03 18:48:38+00:00
17,sk,22LX-EAGLE,55.9018,-106.97, 2022-07-15 16:52:39,559.6, OC,2022-09-03 18:48:38+00:00
18,ak,Minto Lakes,65.01,-148.747, 2022-06-21 00:00:00,15277.8, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
19,mb,NO062,56.535,-96.8719, 2022-08-16 05:00:00,1.0, OC,2022-09-03 18:48:38+00:00
20,mb,NO064,56.6317,-98.8164, 2022-08-16 05:00:00,0.1, OC,2022-09-03 18:48:38+00:00
21,ak,South Fork,64.18,-145.369, 2022-07-02 00:00:00,1667.18, Unstaffed/Uncontaine,2022-09-03 18:48:38+00:00
22,bc,2022-K70927,50.9198,-121.689, 2022-07-31 23:27:00,997.0, UC,2022-09-03 18:48:38+00:00
23,mb,NO067,57.8006,-94.7094, 2022-08-17 05:00:00,0.0, OC,2022-09-03 18:48:38+00:00
24,mb,NO068,57.1164,-95.3881, 2022-08-17 05:00:00,0.0, OC,2022-09-03 18:48:38+00:00
25,mb,NO660,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-09-03 18:48:38+00:00
26,mb,NO066,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-09-03 18:48:38+00:00
27,mb,NO050,57.1019,-101.469, 2022-07-19 05:00:00,1681.0, OC,2022-09-03 18:48:38+00:00
28,nt,ZF072-22,63.4624,-114.015, 2022-08-18 17:55:00,132.7, OC,2022-09-03 18:48:38+00:00
29,nt,FS031-22,63.9393,-122.059, 2022-08-17 15:27:00,200.0, OC,2022-09-03 18:48:38+00:00
30,nt,VQ033-22,66.1357,-128.28, 2022-08-18 22:44:00,6086.0, OC,2022-09-03 18:48:38+00:00
31,mb,NO071,55.3597,-98.8992, 2022-08-18 05:00:00,2.0, UC,2022-09-03 18:48:38+00:00
32,conus,Clover,45.048,-111.87, 2022-07-13 19:00:00,446.715, 53% contained,2022-09-03 18:48:38+00:00
33,nt,ZF078-22,63.2333,-112.325, 2022-08-19 18:07:00,100.0, OC,2022-09-03 18:48:38+00:00
34,mb,NO075,59.4594,-97.6658, 2022-08-19 05:00:00,10.0, OC,2022-09-03 18:48:38+00:00
