,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-G80173,56.934,-120.978, 2023-05-03 00:33:00,4.0, UC,2023-05-05 14:36:27
1,bc,2023-G70168,55.6748,-120.101, 2023-05-02 22:21:00,1.0, UC,2023-05-05 14:36:27
2,bc,2023-G80117,56.5133,-122.007, 2023-04-29 00:18:00,50.0, UC,2023-05-05 14:36:27
3,ab,PWF-027-2023,56.4153,-118.698, 2023-05-04 03:19:00,0.4, BH,2023-05-05 14:36:27
4,bc,2023-C50100,52.0351,-123.177, 2023-04-27 21:19:00,209.0, BH,2023-05-05 14:36:27
5,bc,2023-C40197,51.292,-122.009, 2023-05-04 01:34:00,53.0, BH,2023-05-05 14:36:27
6,ab,EWF-026-2023,53.7428,-115.856, 2023-05-03 20:28:00,2.5, UC,2023-05-05 14:36:27
7,ab,EWF-027-2023,53.341,-117.133, 2023-05-03 23:04:00,0.01, UC,2023-05-05 14:36:27
8,ab,EWF-028-2023,53.7142,-115.817, 2023-05-04 00:30:00,0.1, UC,2023-05-05 14:36:27
9,bc,2023-G70170,55.8229,-120.964, 2023-05-02 23:37:00,4.1, BH,2023-05-05 14:36:27
10,mb,EA003,51.5814,-98.7156, 2023-05-03 05:00:00,12.8, UC,2023-05-05 14:36:27
11,ab,EWF-029-2023,53.1687,-115.648, 2023-05-04 01:38:00,0.2, UC,2023-05-05 14:36:27
12,bc,2023-C20093,51.9843,-122.636, 2023-04-27 00:31:00,60.0, UC,2023-05-05 14:36:27
13,bc,2023-G70195,55.677,-120.114, 2023-05-04 01:05:00,1.8, OC,2023-05-05 14:36:27
14,mb,EA004,51.7097,-98.6408, 2023-05-03 05:00:00,50.0, UC,2023-05-05 14:36:27
15,pc,2023RM1,50.6668,-100.061, 2023-05-02 23:27:57,115.3, UC,2023-05-05 14:36:27
16,ab,WWF-022-2023,54.2065,-116.031, 2023-05-04 21:45:00,0.01, UC,2023-05-05 14:36:27
17,ab,MWF-009-2023,56.4365,-111.201, 2023-05-02 20:32:00,16.1, BH,2023-05-05 14:36:27
18,ns,05-05-2023,44.341,-65.9681, 2023-05-04 06:00:00,1.0, UC,2023-05-05 14:36:27
19,bc,2023-R30212,54.8237,-127.112, 2023-05-05 02:19:00,0.01, OC,2023-05-05 14:36:27
20,ab,RWF-031-2023,52.3649,-115.901, 2023-05-04 22:00:00,90.0, OC,2023-05-05 14:36:27
21,bc,2023-N50196,49.4189,-117.608, 2023-05-04 01:25:00,3.5, BH,2023-05-05 14:36:27
22,bc,2023-K40194,50.8109,-119.656, 2023-05-04 00:36:00,0.01, UC,2023-05-05 14:36:27
23,ab,PWF-025-2023,56.2657,-117.33, 2023-05-03 22:38:00,1.8, UC,2023-05-05 14:36:27
24,ab,RWF-030-2023,52.8647,-115.819, 2023-05-04 18:59:00,0.01, BH,2023-05-05 14:36:27
25,ab,GWF-015-2023,55.6533,-119.007, 2023-05-01 02:25:00,7.4, UC,2023-05-05 14:36:27
26,bc,2023-G70116,56.0751,-120.689, 2023-04-29 00:10:00,10.0, UC,2023-05-05 14:36:27
27,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2400.0, OC,2023-05-05 14:36:27
28,bc,2023-N10166,49.6538,-116.036, 2023-05-02 20:04:00,4.1, UC,2023-05-05 14:36:27
29,pc,2023BA2,51.1985,-115.542, 2023-04-28 23:01:35,24.0, UC,2023-05-05 14:36:27
30,ab,WWF-021-2023,54.6023,-116.283, 2023-05-04 17:09:00,0.01, UC,2023-05-05 14:36:27
