,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-21 12:45:42+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-21 12:45:42+00:00
2,ak,Camp Creek,64.1757,-156.109, 2022-06-21 00:00:00,32345.9, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
3,ak,Mud River,64.0992,-157.01, 2022-06-25 00:00:00,17645.7, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
4,nt,ZF009-22,61.9497,-115.335, 2022-06-19 20:30:00,41843.0, OC,2022-08-21 12:45:42+00:00
5,ak,Douglas,66.872,-150.521, 2022-06-21 00:00:00,9373.19, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
6,ak,Curky,66.18,-150.639, 2022-06-20 00:00:00,12300.2, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
7,ak,Tanana River,64.9085,-149.627, 2022-06-19 00:00:00,10207.4, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
8,ak,Kichaiakaka,67.0393,-154.028, 2022-07-11 00:00:00,1424.29, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
9,ak,Helpmejack Hills,66.9013,-153.753, 2022-07-10 00:00:00,3697.49, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
10,ak,Heart,67.0929,-152.593, 2022-07-05 00:00:00,2211.85, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
11,ak,Hard Luck,65.2899,-141.279, 2022-07-02 00:00:00,1015.03, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
12,ak,Waterfall,65.3399,-141.199, 2022-07-02 00:00:00,2416.58, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
13,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-21 12:45:42+00:00
14,ak,Hot Springs Creek,65.1999,-154.9, 2022-07-04 00:00:00,7232.89, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
15,ak,Radio Creek,65.2757,-155.095, 2022-06-21 00:00:00,18630.7, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
16,ak,Slathtouka,66.3758,-153.222, 2022-07-03 00:00:00,3152.13, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
17,ak,Paddle,66.0708,-142.912, 2022-06-19 00:00:00,12524.2, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
18,ak,Schilling Creek,67.1048,-147.842, 2022-06-17 00:00:00,21662.6, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
19,ak,Biederman,65.3239,-142.643, 2022-07-04 00:00:00,2727.5, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
20,bc,2022-R90436,59.7616,-129.452, 2022-07-03 01:10:00,11067.0, BH,2022-08-21 12:45:42+00:00
21,bc,2022-R90474,59.3855,-131.284, 2022-07-04 20:15:00,1100.0, UC,2022-08-21 12:45:42+00:00
22,nt,FS015-22,62.4333,-122.6, 2022-07-08 15:30:00,1039.0, OC,2022-08-21 12:45:42+00:00
23,nt,ZF060-22,63.0,-116.567, 2022-07-30 02:08:00,6488.0, OC,2022-08-21 12:45:42+00:00
24,ak,Chitanana,64.8753,-151.641, 2022-06-19 00:00:00,41294.9, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
25,ak,Little Mud,64.7145,-153.768, 2022-07-05 00:00:00,5139.18, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
26,ak,Hilltop,64.5635,-153.711, 2022-06-25 00:00:00,13024.5, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
27,ak,Gold Hub,64.3935,-145.471, 2022-07-04 00:00:00,6555.78, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
28,ak,Central Creek,64.3868,-145.031, 2022-07-03 00:00:00,2794.19, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
29,nt,SS029-22,60.8908,-112.05, 2022-07-02 19:30:00,6270.0, OC,2022-08-21 12:45:42+00:00
30,ak,Leaf,63.8599,-154.423, 2022-06-26 00:00:00,4523.41, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
31,ak,Sucker,66.3602,-144.406, 2022-07-04 00:00:00,342.2, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
32,sk,22DB-LABBEE,55.686,-102.577, 2022-07-14 00:49:31,5443.0, OC,2022-08-21 12:45:42+00:00
33,ak,Sischu,64.0599,-152.83, 2022-07-07 00:00:00,3471.06, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
34,nt,VQ030-22,66.2967,-117.143, 2022-07-19 16:07:00,292.0, OC,2022-08-21 12:45:42+00:00
35,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2942.3, BH,2022-08-21 12:45:42+00:00
36,ak,Billy Creek,63.685,-144.036, 2022-07-08 00:00:00,39.29, Unstaffed/Contained,2022-08-21 12:45:42+00:00
37,bc,2022-N71011,49.1798,-116.36, 2022-08-02 18:47:00,55.1, UC,2022-08-21 12:45:42+00:00
38,nt,VQ018-22,65.4056,-129.225, 2022-07-07 22:59:00,685.0, OC,2022-08-21 12:45:42+00:00
39,conus,Fish,44.301,-104.294, 2022-07-31 11:34:00,2751.17, 98% contained,2022-08-21 12:45:42+00:00
40,ak,Serpentine Creek,64.196,-144.244, 2022-07-04 00:00:00,417.51, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
41,ak,Gilles Creek,64.4087,-145.842, 2022-07-04 00:00:00,960.76, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
42,bc,2022-K70580,50.2408,-121.603, 2022-07-14 20:45:00,3745.0, OC,2022-08-21 12:45:42+00:00
43,nt,FS009-22,61.9333,-122.483, 2022-06-20 21:21:00,2106.0, OC,2022-08-21 12:45:42+00:00
44,ak,Dennison Fork,63.4442,-141.962, 2022-07-04 00:00:00,412.58, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
45,ak,Ladue,63.4817,-141.814, 2022-06-30 00:00:00,496.95, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
46,mb,WE019,55.5075,-100.663, 2022-07-12 05:00:00,24000.0, OC,2022-08-21 12:45:42+00:00
47,ak,Central Creek Airstrip,64.3442,-144.966, 2022-06-17 00:00:00,3157.72, Unstaffed/Uncontaine,2022-08-21 12:45:42+00:00
48,bc,2022-K41024,50.6429,-118.288, 2022-08-02 21:30:00,5.0, UC,2022-08-21 12:45:42+00:00
49,nt,FS025-22,60.59,-122.035, 2022-08-09 23:15:00,0.2, OC,2022-08-21 12:45:42+00:00
50,bc,2022-N11051,49.7713,-114.968, 2022-08-03 21:16:00,52.6, OC,2022-08-21 12:45:42+00:00
51,ab,MWF-022-2022,59.4184,-110.813, 2022-06-14 00:43:00,24920.7, BH,2022-08-21 12:45:42+00:00
52,conus,Matt Staff Rd,46.573,-111.783, 2022-08-04 14:00:00,642.735, 100% contained,2022-08-21 12:45:42+00:00
53,nl,136,48.623,-55.76, 2022-07-24 00:00:00,17233.0, OC,2022-08-21 12:45:42+00:00
54,nt,ZF018-22,64.3048,-114.352, 2022-06-22 20:00:00,10632.0, OC,2022-08-21 12:45:42+00:00
55,pc,2022GL5,51.2374,-117.632, 2022-07-29 18:59:04,0.1, OC,2022-08-21 12:45:42+00:00
56,ab,RWF-041-2022,52.8165,-115.175, 2022-07-24 01:05:00,0.1, UC,2022-08-21 12:45:42+00:00
