,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ak,Pauls Creek,58.9094,-156.345, 2022-06-07 00:00:00,4069.84, Unstaffed/Uncontaine,2022-06-29 16:38:31+00:00
1,bc,2022-G90274,59.9817,-120.022, 2022-06-05 23:10:00,488.11, BH,2022-06-29 16:38:31+00:00
2,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,800.0, OC,2022-06-29 16:38:31+00:00
3,pc,2022WB5,59.8695,-114.537, 2022-06-14 02:24:46,136.0, OC,2022-06-29 16:38:31+00:00
4,ab,LWF-099-2022,56.1632,-110.655, 2022-06-13 19:25:00,207.0, UC,2022-06-29 16:38:31+00:00
5,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,1399.0, BH,2022-06-29 16:38:31+00:00
6,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3152.9, Unstaffed/Uncontaine,2022-06-29 16:38:31+00:00
7,pc,2022WB6,58.4209,-112.325, 2022-06-13 18:51:36,8.5, OC,2022-06-29 16:38:31+00:00
8,nt,FS006-22,60.7223,-123.715, 2022-06-18 16:11:00,8.0, OC,2022-06-29 16:38:31+00:00
9,yt,2022DA002,63.1307,-138.086, 2022-06-18 00:46:00,10.0, OC,2022-06-29 16:38:31+00:00
10,bc,2022-G30304,52.7734,-119.159, 2022-06-15 01:42:00,2.16, UC,2022-06-29 16:38:31+00:00
11,pc,2022WB7,58.3744,-112.179, 2022-06-13 19:33:44,1.5, OC,2022-06-29 16:38:31+00:00
12,yt,2022WL002,60.1282,-124.532, 2022-06-20 01:41:00,10.0, OC,2022-06-29 16:38:31+00:00
13,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2810.0, BH,2022-06-29 16:38:31+00:00
14,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-06-29 16:38:31+00:00
15,nt,SS017-22,61.2318,-104.731, 2022-06-14 17:24:00,131.0, OC,2022-06-29 16:38:31+00:00
16,nt,SS013-22,60.7788,-113.066, 2022-06-15 22:22:00,250.5, OC,2022-06-29 16:38:31+00:00
