,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2022-V81461,49.6559,-125.73, 2022-08-14 20:55:00,248.0, UC,2022-11-25 00:49:25+00:00
1,bc,2022-V12836,49.353,-122.022, 2022-11-18 17:34:00,0.01, BH,2022-11-25 00:49:25+00:00
2,bc,2022-V82307,49.8665,-125.985, 2022-09-07 01:05:00,358.0, UC,2022-11-25 00:49:25+00:00
3,ab,WWF-087-2022,54.2592,-116.242, 2022-10-28 23:47:00,18.1, UC,2022-11-25 00:49:25+00:00
4,ab,HWF-117-2022,58.4647,-114.46, 2022-10-24 20:30:00,12.0, UC,2022-11-25 00:49:25+00:00
5,ab,MWF-114-2022,56.4175,-111.401, 2022-10-31 00:25:00,7.5, UC,2022-11-25 00:49:25+00:00
6,bc,2022-C52802,51.8098,-124.725, 2022-10-28 02:12:00,15.0, UC,2022-11-25 00:49:25+00:00
7,bc,2022-G72090,54.7249,-121.255, 2022-08-27 23:03:00,34.0, UC,2022-11-25 00:49:25+00:00
8,bc,2022-G92591,58.3698,-123.91, 2022-10-05 17:40:00,1500.0, BH,2022-11-25 00:49:25+00:00
9,bc,2022-G92687,57.6557,-123.448, 2022-10-13 01:01:00,900.0, BH,2022-11-25 00:49:25+00:00
10,ab,LWF-198-2022,56.0107,-110.938, 2022-11-17 18:57:00,0.01, UC,2022-11-25 00:49:25+00:00
11,bc,2022-G92620,58.0956,-124.147, 2022-10-08 22:48:00,12.0, BH,2022-11-25 00:49:25+00:00
12,bc,2022-V52838,49.5292,-123.904, 2022-11-19 23:41:00,0.01, UC,2022-11-25 00:49:25+00:00
13,ab,HWF-096-2022,58.8811,-114.998, 2022-09-19 20:47:00,1930.41, UC,2022-11-25 00:49:25+00:00
14,bc,2022-V72842,49.421,-125.312, 2022-11-21 16:44:00,5.2, UC,2022-11-25 00:49:25+00:00
15,bc,2022-V82234,49.6855,-125.824, 2022-09-03 00:54:00,38.0, UC,2022-11-25 00:49:25+00:00
16,bc,2022-G71778,55.6844,-122.499, 2022-08-22 22:19:00,1793.0, UC,2022-11-25 00:49:25+00:00
17,bc,2022-G72150,56.0043,-122.719, 2022-08-30 22:49:00,34753.0, UC,2022-11-25 00:49:25+00:00
18,bc,2022-V11952,49.0406,-121.159, 2022-08-25 02:27:00,1250.0, BH,2022-11-25 00:49:25+00:00
19,bc,2022-G72252,54.7395,-120.992, 2022-09-04 00:56:00,2300.0, UC,2022-11-25 00:49:25+00:00
20,bc,2022-V91686,50.0108,-126.259, 2022-08-20 22:08:00,20.58, UC,2022-11-25 00:49:25+00:00
21,ab,GWF-084-2022,55.3442,-117.716, 2022-11-04 20:10:00,15.6, BH,2022-11-25 00:49:25+00:00
22,ab,RWF-075-2022,52.1717,-116.302, 2022-10-20 17:15:00,35.0, BH,2022-11-25 00:49:25+00:00
23,bc,2022-VA1999,52.3797,-125.843, 2022-08-26 01:26:00,1.6, UC,2022-11-25 00:49:25+00:00
24,bc,2022-VA2000,52.3714,-125.821, 2022-08-26 01:33:00,32.0, UC,2022-11-25 00:49:25+00:00
25,ab,WWF-085-2022,54.0076,-115.518, 2022-10-20 01:30:00,10.6, UC,2022-11-25 00:49:25+00:00
26,bc,2022-G92688,57.6828,-123.436, 2022-10-13 01:33:00,4.0, BH,2022-11-25 00:49:25+00:00
27,bc,2022-G92713,58.1723,-124.134, 2022-10-15 00:22:00,20.4, BH,2022-11-25 00:49:25+00:00
28,bc,2022-G92640,57.7295,-123.499, 2022-10-10 00:12:00,1000.0, BH,2022-11-25 00:49:25+00:00
29,bc,2022-V12837,49.205,-121.19, 2022-11-18 17:42:00,0.01, BH,2022-11-25 00:49:25+00:00
30,bc,2022-V12839,49.3007,-122.213, 2022-11-19 22:54:00,0.01, BH,2022-11-25 00:49:25+00:00
31,bc,2022-V72840,49.2891,-124.669, 2022-11-20 17:21:00,0.01, UC,2022-11-25 00:49:25+00:00
32,ab,GWF-083-2022,55.5077,-118.488, 2022-11-03 19:25:00,0.1, UC,2022-11-25 00:49:25+00:00
33,bc,2022-V12843,49.9881,-121.502, 2022-11-21 17:01:00,0.01, UC,2022-11-25 00:49:25+00:00
34,bc,2022-V12834,49.2857,-121.735, 2022-11-17 19:13:00,12.0, BH,2022-11-25 00:49:25+00:00
35,bc,2022-V12833,49.2374,-121.816, 2022-11-17 16:23:00,15.0, BH,2022-11-25 00:49:25+00:00
36,ab,GWF-085-2022,55.7867,-119.697, 2022-11-17 18:30:00,0.01, UC,2022-11-25 00:49:25+00:00
37,bc,2022-V82830,49.6469,-126.06, 2022-11-16 19:26:00,0.01, UC,2022-11-25 00:49:25+00:00
38,bc,2022-G72672,54.8054,-121.256, 2022-10-11 21:51:00,456.0, UC,2022-11-25 00:49:25+00:00
39,bc,2022-V81666,49.7011,-125.698, 2022-08-20 18:44:00,350.0, UC,2022-11-25 00:49:25+00:00
40,bc,2022-V82198,49.9182,-126.135, 2022-09-01 22:35:00,63.0, UC,2022-11-25 00:49:25+00:00
41,bc,2022-V82482,50.2592,-126.285, 2022-09-22 20:33:00,7.5, UC,2022-11-25 00:49:25+00:00
