,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-G70168,55.6748,-120.101, 2023-05-02 22:21:00,1.0, UC,2023-05-09 20:37:13
1,bc,2023-G80117,56.5133,-122.007, 2023-04-29 00:18:00,50.0, UC,2023-05-09 20:37:13
2,bc,2023-G70170,55.8229,-120.964, 2023-05-02 23:37:00,4.1, BH,2023-05-09 20:37:13
3,bc,2023-C20093,51.9843,-122.636, 2023-04-27 00:31:00,60.0, UC,2023-05-09 20:37:13
4,ns,05-05-2023,44.341,-65.9681, 2023-05-04 06:00:00,1.0, UC,2023-05-09 20:37:13
5,ab,GWF-015-2023,55.6533,-119.007, 2023-05-01 02:25:00,7.4, UC,2023-05-09 20:37:13
6,pc,2023BA2,51.1985,-115.542, 2023-04-28 23:01:35,24.0, UC,2023-05-09 20:37:13
7,ab,WWF-021-2023,54.6023,-116.283, 2023-05-04 17:09:00,0.01, UC,2023-05-09 20:37:13
8,bc,2023-K70092,50.762,-122.783, 2023-04-26 23:51:00,7.7, UC,2023-05-09 20:37:13
9,pc,2023PA1,53.908,-106.08, 2023-04-29 22:03:29,40.0, UC,2023-05-09 20:37:13
10,ab,LWF-040-2023,55.944,-110.736, 2023-04-23 21:26:00,150.0, BH,2023-05-09 20:37:13
11,pc,2023RM1,50.6668,-100.061, 2023-05-02 23:27:57,115.3, UC,2023-05-09 20:37:13
12,pc,2023BA3,51.2073,-115.535, 2023-05-04 19:43:17,3.3, BH,2023-05-09 20:37:13
13,ab,GWF-016-2023,55.791,-119.192, 2023-05-04 00:13:00,3.0, UC,2023-05-09 20:37:13
14,ab,MWF-010-2023,56.9355,-111.549, 2023-05-03 18:24:00,18.7, UC,2023-05-09 20:37:13
15,ab,PWF-030-2023,56.4765,-116.418, 2023-05-05 04:40:00,0.5, UC,2023-05-09 20:37:13
16,bc,2023-G70189,55.8808,-120.245, 2023-05-03 23:49:00,63.0, UC,2023-05-09 20:37:13
17,ab,PWF-031-2023,56.4923,-116.503, 2023-05-05 11:50:00,0.25, UC,2023-05-09 20:37:13
18,bc,2023-R30209,54.7993,-127.189, 2023-05-04 23:14:00,1.3, UC,2023-05-09 20:37:13
19,ab,RWF-011-2023,53.1048,-115.145, 2023-04-27 23:06:00,7.1, UC,2023-05-09 20:37:13
20,pc,2023WL2,49.0793,-113.844, 2023-04-29 16:56:15,240.0, OC,2023-05-09 20:37:13
21,ab,PWF-025-2023,56.2657,-117.33, 2023-05-03 22:38:00,1.8, UC,2023-05-09 20:37:13
22,ab,GWF-011-2023,54.777,-118.701, 2023-04-30 00:56:00,0.8, UC,2023-05-09 20:37:13
23,ab,GWF-021-2023,54.592,-118.305, 2023-05-05 20:50:00,0.01, UC,2023-05-09 20:37:13
24,ab,LWF-038-2023,55.9048,-110.766, 2023-04-23 18:13:00,56.7, BH,2023-05-09 20:37:13
25,bc,2023-C40109,51.2228,-121.561, 2023-04-28 21:06:00,10.5, UC,2023-05-09 20:37:13
26,bc,2023-G70145,55.7133,-120.643, 2023-04-30 19:45:00,3.9, UC,2023-05-09 20:37:13
27,ab,EWF-015-2023,53.6828,-115.948, 2023-04-29 20:20:00,46.57, UC,2023-05-09 20:37:13
28,ab,PWF-027-2023,56.4153,-118.698, 2023-05-04 03:19:00,0.4, BH,2023-05-09 20:37:13
29,ab,PWF-029-2023,56.3787,-119.316, 2023-05-05 03:06:00,0.1, BH,2023-05-09 20:37:13
30,bc,2023-G30213,52.999,-119.303, 2023-05-05 03:49:00,0.01, UC,2023-05-09 20:37:13
31,bc,2023-N10166,49.6537,-116.035, 2023-05-02 20:04:00,3.0, UC,2023-05-09 20:37:13
32,bc,2023-N50196,49.4189,-117.608, 2023-05-04 01:25:00,3.5, UC,2023-05-09 20:37:13
33,bc,2023-C50100,52.0351,-123.177, 2023-04-27 21:19:00,209.0, UC,2023-05-09 20:37:13
34,ab,PWF-032-2023,56.3237,-117.654, 2023-05-05 18:25:00,0.01, BH,2023-05-09 20:37:13
35,bc,2023-G80175,56.558,-121.921, 2023-05-03 04:05:00,280.0, OC,2023-05-09 20:37:13
36,bc,2023-V50205,49.8282,-124.131, 2023-05-04 20:58:00,1.2, UC,2023-05-09 20:37:13
37,ab,EWF-036-2023,53.2826,-117.322, 2023-05-05 20:14:00,0.01, UC,2023-05-09 20:37:13
38,bc,2023-G80164,56.5127,-121.964, 2023-05-02 03:29:00,4.0, UC,2023-05-09 20:37:13
39,ab,RWF-012-2023,52.4403,-115.374, 2023-04-28 16:30:00,46.0, UC,2023-05-09 20:37:13
40,bc,2023-N10165,49.1428,-115.101, 2023-05-01 17:27:00,0.1, BH,2023-05-09 20:37:13
41,ab,LWF-047-2023,54.6685,-111.908, 2023-04-26 18:09:00,0.1, UC,2023-05-09 20:37:13
42,bc,2023-G40218,53.9965,-123.819, 2023-05-05 21:07:00,0.2, UC,2023-05-09 20:37:13
43,bc,2023-G10177,53.7618,-122.713, 2023-05-03 18:15:00,2.0, UC,2023-05-09 20:37:13
44,sk,23BN-BRIR01,55.9044,-108.914, 2023-05-01 13:48:10,36.0, UC,2023-05-09 20:37:13
45,ab,EWF-025-2023,53.4829,-115.224, 2023-05-02 20:26:00,1.8, UC,2023-05-09 20:37:13
46,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:47:00,80.0, OC,2023-05-09 20:37:13
47,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, BH,2023-05-09 20:37:13
48,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,23706.0, OC,2023-05-09 20:37:13
49,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:05:00,3.0, OC,2023-05-09 20:37:13
50,ab,EWF-042-2023,53.9295,-117.792, 2023-05-06 17:26:00,4.0, OC,2023-05-09 20:37:13
51,ab,EWF-041-2023,53.941,-117.82, 2023-05-06 17:20:00,2.5, OC,2023-05-09 20:37:13
52,ab,PMD-002-2023,56.1576,-118.106, 2023-05-02 00:18:00,2.5, BH,2023-05-09 20:37:13
53,ab,EWF-031-2023,53.1452,-115.687, 2023-05-04 19:21:00,77920.0, OC,2023-05-09 20:37:13
54,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,16400.0, OC,2023-05-09 20:37:13
55,ab,WWF-017-2023,54.4422,-116.779, 2023-05-04 01:45:00,4.0, UC,2023-05-09 20:37:13
56,ab,PWF-033-2023,56.2557,-118.21, 2023-05-05 19:19:00,1.0, BH,2023-05-09 20:37:13
57,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,2200.0, OC,2023-05-09 20:37:13
58,ab,PWF-037-2023,56.2736,-118.343, 2023-05-06 00:34:00,1.0, BH,2023-05-09 20:37:13
59,ab,RWF-036-2023,52.5445,-115.421, 2023-05-05 01:00:00,3.5, UC,2023-05-09 20:37:13
60,sk,23PA-SPRUCE,53.4146,-105.768, 2023-05-06 15:37:59,1.0, UC,2023-05-09 20:37:13
61,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, BH,2023-05-09 20:37:13
62,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,216.0, OC,2023-05-09 20:37:13
63,ab,WWF-024-2023,54.2404,-116.057, 2023-05-06 22:37:00,3.0, UC,2023-05-09 20:37:13
64,sk,23WY-MOLLY,54.5023,-105.559, 2023-05-04 14:07:09,19.8, UC,2023-05-09 20:37:13
65,sk,23LF-ROCKY,53.7017,-104.596, 2023-05-02 14:27:34,882.0, UC,2023-05-09 20:37:13
66,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,5027.0, OC,2023-05-09 20:37:13
67,mb,EA006,49.6353,-95.6661, 2023-05-04 05:00:00,13.0, UC,2023-05-09 20:37:13
68,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6219.0, OC,2023-05-09 20:37:13
69,mb,EA008,51.7136,-98.6169, 2023-05-06 05:00:00,327.5, UC,2023-05-09 20:37:13
70,ab,SWF-057-2023,55.0343,-115.148, 2023-05-04 18:04:00,8136.0, OC,2023-05-09 20:37:13
