,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2022-G80265,57.3972,-122.377, 2022-06-03 22:56:00,545.0, UC,2022-06-23 16:38:21+00:00
1,yt,2022MA002,64.3357,-133.579, 2022-06-04 21:44:00,400.0, OC,2022-06-23 16:38:21+00:00
2,ab,HWF-013-2022,59.71,-119.767, 2022-06-01 17:48:00,8300.0, BH,2022-06-23 16:38:21+00:00
3,ab,HWF-015-2022,59.2928,-118.997, 2022-06-01 22:00:00,3000.0, UC,2022-06-23 16:38:21+00:00
4,ab,SWF-035-2022,56.9006,-113.989, 2022-06-04 22:11:00,262.5, UC,2022-06-23 16:38:21+00:00
5,nt,SS009-22,60.3303,-116.692, 2022-06-11 01:15:00,10.0, OC,2022-06-23 16:38:21+00:00
6,pc,2022WB2,59.4688,-112.657, 2022-06-11 03:19:41,7.5, UC,2022-06-23 16:38:21+00:00
7,ab,HWF-022-2022,59.9611,-119.974, 2022-06-08 22:50:00,36.0, BH,2022-06-23 16:38:21+00:00
8,pc,2022WB1,59.4767,-112.624, 2022-06-11 03:16:23,6.8, UC,2022-06-23 16:38:21+00:00
9,ab,HWF-014-2022,59.9713,-120.0, 2022-06-01 19:05:00,386.0, BH,2022-06-23 16:38:21+00:00
10,ak,Fish Lake,62.5998,-145.806, 2022-06-05 00:00:00,26.71, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
11,ab,HWF-029-2022,59.2218,-114.531, 2022-06-11 18:22:00,89.9, BH,2022-06-23 16:38:21+00:00
12,pc,2022WB3,59.8045,-112.172, 2022-06-11 21:39:52,0.7, UC,2022-06-23 16:38:21+00:00
13,yt,2022BC002,62.2201,-138.902, 2022-06-06 01:22:00,68.7, BH,2022-06-23 16:38:21+00:00
14,ab,MWF-023-2022,59.4004,-110.669, 2022-06-14 00:52:00,0.5, BH,2022-06-23 16:38:21+00:00
15,ak,Pauls Creek,58.9094,-156.345, 2022-06-07 00:00:00,4069.84, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
16,ak,Contact Creek,58.2192,-155.966, 2022-05-29 00:00:00,4177.12, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
17,ab,MWF-025-2022,56.6829,-110.714, 2022-06-14 15:07:00,0.25, BH,2022-06-23 16:38:21+00:00
18,bc,2022-G90274,59.9817,-120.022, 2022-06-05 23:10:00,488.11, BH,2022-06-23 16:38:21+00:00
19,conus,Carbon County Flood,45.186,-109.247, 2022-06-12 13:00:00,0.0, 0% contained,2022-06-23 16:38:21+00:00
20,mb,NO003,55.855,-100.296, 2022-06-14 05:00:00,800.0, OC,2022-06-23 16:38:21+00:00
21,pc,2022WB5,59.8695,-114.537, 2022-06-14 02:24:46,136.0, OC,2022-06-23 16:38:21+00:00
22,nt,ZF008-22,63.7393,-114.717, 2022-06-16 15:00:00,3.5, OC,2022-06-23 16:38:21+00:00
23,conus,Graham,40.05,-121.776, 2022-06-09 18:00:00,40.5, 100% contained,2022-06-23 16:38:21+00:00
24,pc,2022PO_AB0,59.615,-111.358, 2022-06-14 02:20:39,2800.0, OC,2022-06-23 16:38:21+00:00
25,ab,LWF-099-2022,56.1632,-110.655, 2022-06-13 19:25:00,207.0, UC,2022-06-23 16:38:21+00:00
26,ab,MWF-022-2022,59.4184,-110.813, 2022-06-14 00:43:00,3056.0, BH,2022-06-23 16:38:21+00:00
27,sk,22SR-BYERS,59.7877,-108.398, 2022-06-14 06:00:00,250.0, OC,2022-06-23 16:38:21+00:00
28,sk,22SR-BOARDER,59.9876,-108.686, 2022-06-15 06:00:00,500.0, OC,2022-06-23 16:38:21+00:00
29,ab,MWF-015-2022,59.8171,-111.119, 2022-06-12 22:49:00,1399.0, BH,2022-06-23 16:38:21+00:00
30,ak,Telaquana River,61.0183,-154.344, 2022-06-06 00:00:00,3152.9, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
31,ak,Tuklung River,58.9357,-159.455, 2022-06-06 00:00:00,2494.07, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
32,pc,2022WB6,58.4209,-112.325, 2022-06-13 18:51:36,8.5, OC,2022-06-23 16:38:21+00:00
33,sk,22SR-GILES,58.9043,-105.841, 2022-06-13 06:00:00,850.0, OC,2022-06-23 16:38:21+00:00
34,nt,FS006-22,60.7223,-123.715, 2022-06-18 16:11:00,8.0, OC,2022-06-23 16:38:21+00:00
35,nl,114,48.3471,-54.4059, 2022-06-16 00:00:00,132.0, BH,2022-06-23 16:38:21+00:00
36,ab,HWF-030-2022,58.5299,-115.156, 2022-06-11 19:30:00,0.1, UC,2022-06-23 16:38:21+00:00
37,yt,2022BC001,62.6453,-138.731, 2022-06-05 00:59:00,2.0, BH,2022-06-23 16:38:21+00:00
38,pc,2022WB4,59.7851,-112.343, 2022-06-12 23:44:10,1.6, UC,2022-06-23 16:38:21+00:00
39,bc,2022-G30304,52.7734,-119.159, 2022-06-15 01:42:00,2.16, UC,2022-06-23 16:38:21+00:00
40,yt,2022DA002,63.1307,-138.086, 2022-06-18 00:46:00,10.0, OC,2022-06-23 16:38:21+00:00
41,pc,2022WB7,58.3744,-112.179, 2022-06-13 19:33:44,1.5, OC,2022-06-23 16:38:21+00:00
42,sk,22SR-WATSON,58.7186,-102.855, 2022-06-16 06:00:00,100.0, OC,2022-06-23 16:38:21+00:00
43,sk,22SR-OKE,59.3758,-104.698, 2022-06-16 06:00:00,4.0, OC,2022-06-23 16:38:21+00:00
44,ak,Tatlawiksuk,62.3325,-155.299, 2022-06-04 00:00:00,52687.5, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
45,nt,FS003-22,62.1872,-121.94, 2022-06-02 22:58:00,1211.0, OC,2022-06-23 16:38:21+00:00
46,sk,22SR-MELEN,59.4494,-106.495, 2022-06-13 06:00:00,5000.0, OC,2022-06-23 16:38:21+00:00
47,sk,22SR-SHARGORY,59.9028,-104.941, 2022-06-13 06:00:00,2115.0, OC,2022-06-23 16:38:21+00:00
48,nt,SS010-22,60.7092,-112.583, 2022-06-12 21:28:00,2.0, OC,2022-06-23 16:38:21+00:00
49,yt,2022WL002,60.1282,-124.532, 2022-06-20 01:41:00,10.0, OC,2022-06-23 16:38:21+00:00
50,sk,22SR-EVAN,59.4952,-102.329, 2022-06-16 06:00:00,1500.0, OC,2022-06-23 16:38:21+00:00
51,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2810.0, BH,2022-06-23 16:38:21+00:00
52,ak,Melozitna,65.0585,-155.233, 2022-06-13 00:00:00,2185.18, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
53,nl,514,48.4615,-57.2454, 2022-06-17 00:00:00,16.0, UC,2022-06-23 16:38:21+00:00
54,mb,NO001,56.5836,-99.2147, 2022-06-12 05:00:00,3800.0, UC,2022-06-23 16:38:21+00:00
55,ak,Hook Creek,60.9936,-156.161, 2022-06-05 00:00:00,1692.8, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
56,qc,271,54.2572,-71.5281, 2022-06-16 20:25:00,26.9, OC,2022-06-23 16:38:21+00:00
57,sk,22SR-ANDERSON,59.0503,-102.578, 2022-06-13 06:00:00,595.0, OC,2022-06-23 16:38:21+00:00
58,qc,268,52.9564,-74.2486, 2022-06-11 21:46:00,360.9, OC,2022-06-23 16:38:21+00:00
59,sk,22SR-BANNOCK,58.89,-102.882, 2022-06-19 06:00:00,320.0, OC,2022-06-23 16:38:21+00:00
60,nt,SS017-22,61.2318,-104.731, 2022-06-14 17:24:00,131.0, OC,2022-06-23 16:38:21+00:00
61,nt,SS013-22,60.7788,-113.066, 2022-06-15 22:22:00,250.5, OC,2022-06-23 16:38:21+00:00
62,qc,263,52.2592,-72.0761, 2022-06-11 20:50:00,224.6, OC,2022-06-23 16:38:21+00:00
63,nt,SS016-22,61.1188,-104.842, 2022-06-14 17:55:00,1638.0, OC,2022-06-23 16:38:21+00:00
64,nt,SS012-22,61.6444,-112.034, 2022-06-13 22:22:00,617.0, OC,2022-06-23 16:38:21+00:00
65,bc,2022-G90313,58.5758,-127.588, 2022-06-18 18:52:00,700.0, OC,2022-06-23 16:38:21+00:00
66,nt,SS018-22,60.2543,-110.493, 2022-06-16 23:06:00,49.0, OC,2022-06-23 16:38:21+00:00
67,yt,2022DA006,63.45,-138.295, 2022-06-20 04:03:00,1.5, OC,2022-06-23 16:38:21+00:00
68,nt,SS015-22,60.0033,-108.657, 2022-06-14 17:46:00,1398.0, OC,2022-06-23 16:38:21+00:00
69,nt,ZF010-22,63.9488,-116.913, 2022-06-20 22:01:00,8.0, OC,2022-06-23 16:38:21+00:00
70,bc,2022-V50321,49.8008,-124.296, 2022-06-20 23:11:00,0.01, UC,2022-06-23 16:38:21+00:00
71,nt,SS011-22,60.5507,-110.009, 2022-06-13 00:15:00,165.0, OC,2022-06-23 16:38:21+00:00
72,nt,FS007-22,60.4305,-121.011, 2022-06-20 20:03:00,110.0, OC,2022-06-23 16:38:21+00:00
73,ak,Pack,65.8341,-142.991, 2022-06-20 00:00:00,32.37, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
74,ak,Stony River,61.5786,-155.975, 2022-06-05 00:00:00,14432.7, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
75,ak,South Lime Lake,61.5115,-155.045, 2022-06-05 00:00:00,1387.66, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
76,qc,259,56.0542,-71.62, 2022-06-05 19:00:00,14768.4, OC,2022-06-23 16:38:21+00:00
77,ak,Swift River,61.4589,-154.965, 2022-06-07 00:00:00,14927.6, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
78,nt,FS008-22,62.8901,-123.142, 2022-06-21 01:55:00,40.0, OC,2022-06-23 16:38:21+00:00
79,yt,2022CA002,62.5217,-136.731, 2022-06-21 01:14:00,0.0, UC,2022-06-23 16:38:21+00:00
80,ak,Central Creek Airstrip,64.3442,-144.966, 2022-06-17 00:00:00,1212.19, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
81,ab,GWF-025-2022,54.8622,-117.473, 2022-06-21 22:08:00,0.1, UC,2022-06-23 16:38:21+00:00
82,sk,22BN-BERRY,58.3268,-109.046, 2022-06-18 06:00:00,788.4, OC,2022-06-23 16:38:21+00:00
83,nt,SS014-22,60.1663,-109.593, 2022-06-14 18:40:00,352.0, OC,2022-06-23 16:38:21+00:00
84,yt,2022DA005,63.7796,-138.75, 2022-06-20 00:59:00,10.0, BH,2022-06-23 16:38:21+00:00
85,ak,Submarine Creek,63.2934,-154.734, 2022-06-07 00:00:00,9285.54, Staffed/Uncontained,2022-06-23 16:38:21+00:00
86,ak,Curky,66.18,-150.639, 2022-06-20 00:00:00,1021.42, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
87,ak,Door Mountain,61.1625,-156.086, 2022-06-08 00:00:00,13109.0, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
88,ak,Sawpit Creek,61.2276,-159.343, 2022-06-07 00:00:00,9542.43, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
89,ak,East Fork,62.3658,-162.799, 2022-05-31 00:00:00,67485.1, Staffed/Uncontained,2022-06-23 16:38:21+00:00
90,nt,SS020-22,60.5732,-113.734, 2022-06-21 21:19:00,16.0, UC,2022-06-23 16:38:21+00:00
91,mb,NO005,59.3419,-101.512, 2022-06-21 05:00:00,1439.0, OC,2022-06-23 16:38:21+00:00
92,nt,SS019-22,61.0467,-117.067, 2022-06-21 18:45:00,72.0, OC,2022-06-23 16:38:21+00:00
93,yt,2022CA003,62.7519,-136.771, 2022-06-22 00:55:00,25.9, OC,2022-06-23 16:38:21+00:00
94,nt,VQ006-22,64.3143,-120.98, 2022-06-22 00:31:00,4.0, OC,2022-06-23 16:38:21+00:00
95,nt,VQ003-22,64.5506,-121.75, 2022-06-19 21:42:00,350.0, OC,2022-06-23 16:38:21+00:00
96,nt,VQ002-22,64.5282,-121.543, 2022-06-19 21:42:00,1100.0, OC,2022-06-23 16:38:21+00:00
97,nt,VQ005-22,64.5309,-122.32, 2022-06-21 01:42:00,440.0, OC,2022-06-23 16:38:21+00:00
98,nt,SS021-22,60.809,-113.695, 2022-06-21 21:43:00,60.0, OC,2022-06-23 16:38:21+00:00
99,nt,ZF015-22,63.1697,-116.235, 2022-06-22 19:16:00,1.0, OC,2022-06-23 16:38:21+00:00
100,nt,VQ004-22,64.5178,-121.507, 2022-06-19 21:42:00,300.0, OC,2022-06-23 16:38:21+00:00
101,nt,ZF014-22,63.1337,-116.285, 2022-06-22 19:13:00,5.0, OC,2022-06-23 16:38:21+00:00
102,sk,22LA-MCCAFE,55.3791,-104.602, 2022-06-03 06:00:00,12367.0, OC,2022-06-23 16:38:21+00:00
103,nt,VQ007-22,66.3134,-125.588, 2022-06-21 02:02:00,36.0, OC,2022-06-23 16:38:21+00:00
104,conus,Kinsley,40.081,-114.422, 2022-06-17 13:00:00,1299.65, 90% contained,2022-06-23 16:38:21+00:00
105,ak,Lansing Creek,66.87,-149.45, 2022-06-21 00:00:00,179.44, Unstaffed/Uncontaine,2022-06-23 16:38:21+00:00
106,bc,2022-G60323,55.1011,-123.245, 2022-06-22 15:52:00,0.1, OC,2022-06-23 16:38:21+00:00
