,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
78,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,120.0, OC, PDT,2023-05-30 18:37:29
79,ab,LWF-135-2023,55.1028,-112.497, 2023-05-29 01:42:00,0.1, UC, MDT,2023-05-30 18:37:29
80,ab,LWF-136-2023,55.8935,-110.814, 2023-05-29 02:00:00,0.1, UC, MDT,2023-05-30 18:37:29
81,pc,2023WB6,59.7478,-112.071, 2023-05-28 06:19:35,1.0, OC,,2023-05-30 18:37:29
82,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, UC, PDT,2023-05-30 18:37:29
83,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, UC, PDT,2023-05-30 18:37:29
84,sk,23SR-RIACH,59.7405,-109.309, 2023-05-19 17:58:10,20000.0, OC, CST,2023-05-30 18:37:29
85,sk,23LX-LSZ001,55.2829,-110.001, 2023-05-13 13:59:14,54329.0, OC, CST,2023-05-30 18:37:29
86,sk,23LX-PAWR03,55.2417,-109.689, 2023-05-16 13:30:17,8617.0, OC, CST,2023-05-30 18:37:29
87,pc,2023WB3,58.2736,-112.839, 2023-05-28 20:30:43,2300.0, OC,,2023-05-30 18:37:29
88,sk,23LX-BOLDING,57.8766,-107.046, 2023-05-20 08:53:09,18950.0, OC, CST,2023-05-30 18:37:29
89,sk,23LX-SMITH,55.9848,-106.587, 2023-05-11 17:55:13,277777.0, OC, CST,2023-05-30 18:37:29
90,ak,Bison RX,63.8954,-145.312, 2023-05-09 00:00:00,371.46, Prescribed,,2023-05-30 18:37:29
91,ak,YTA Husky Rx,64.776,-147.062, 2023-04-21 00:00:00,161.87, Pre,,2023-05-30 18:37:29
92,pc,2023WB2,59.3952,-112.452, 2023-05-28 20:27:16,12.0, OC,,2023-05-30 18:37:29
93,nb,61864,46.6495,-65.8152, 2023-05-28 16:44:00,3.5, BH, ADT,2023-05-30 18:37:29
94,nb,61884,45.1808,-66.9748, 2023-05-28 20:27:06,250.0, OC, ADT,2023-05-30 18:37:29
95,nb,61902,45.6278,-65.9153, 2023-05-29 02:27:39,40.0, BH, ADT,2023-05-30 18:37:29
96,nb,61883,46.4529,-66.461, 2023-05-28 19:45:33,0.3, BH, ADT,2023-05-30 18:37:29
97,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87108.0, OC, MDT,2023-05-30 18:37:29
98,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,6281.0, OC,,2023-05-30 18:37:29
99,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2477.0, OC,,2023-05-30 18:37:29
100,ns,08-016-2023,45.0465,-63.9335, 2023-05-29 00:00:00,1.0, UC, ADT,2023-05-30 18:37:29
101,nb,61862,47.4402,-64.9814, 2023-05-28 15:26:14,1.5, BH, ADT,2023-05-30 18:37:29
102,nb,61842,46.0465,-66.0233, 2023-05-27 17:00:46,4.8, BH, ADT,2023-05-30 18:37:29
103,qc,163,49.7342,-74.5375, 2023-05-27 21:09:00,32.0, UC, EDT,2023-05-30 18:37:29
104,nb,61887,45.6622,-66.5871, 2023-05-28 22:47:20,32.0, BH, ADT,2023-05-30 18:37:29
105,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,76410.9, OC, CST,2023-05-30 18:37:29
106,sk,23WY-MEYAK,54.8219,-105.766, 2023-05-07 14:47:25,1570.0, UC, CST,2023-05-30 18:37:29
107,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5627.2, OC,,2023-05-30 18:37:29
108,ns,09-011-2023,44.7233,-63.8765, 2023-05-28 20:00:00,788.0, OC, ADT,2023-05-30 18:37:29
109,on,DRY_FIRE_003,49.6528,-93.2348, 2023-05-26 22:57:00,1.8, UC, GMT,2023-05-30 18:37:29
110,ab,PWF-035-2023,56.537,-118.874, 2023-05-05 20:30:00,0.3, UC, MDT,2023-05-30 18:37:29
111,nb,61922,46.5713,-64.9899, 2023-05-29 10:35:46,0.5, BH, ADT,2023-05-30 18:37:29
112,mb,WE013,49.6917,-99.2058, 2023-05-25 05:00:00,1.0, UC,,2023-05-30 18:37:29
113,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,8856.0, BH, PDT,2023-05-30 18:37:29
114,bc,2023-G10411,53.5568,-121.767, 2023-05-20 02:04:00,55.0, UC, PDT,2023-05-30 18:37:29
115,bc,2023-G70472,54.8899,-120.98, 2023-05-21 22:07:00,4.0, OC, PDT,2023-05-30 18:37:29
116,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,29060.0, OC, PDT,2023-05-30 18:37:29
117,bc,2023-G80280,57.6187,-122.012, 2023-05-13 00:58:00,157500.0, OC, PDT,2023-05-30 18:37:29
118,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19592.0, OC, MDT,2023-05-30 18:37:29
119,qc,179,47.2425,-72.8322, 2023-05-28 22:00:00,4.5, UC, EDT,2023-05-30 18:37:29
120,qc,165,49.0486,-75.8294, 2023-05-27 22:45:00,79.1, BH, EDT,2023-05-30 18:37:29
121,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,6.0, OC, CST,2023-05-30 18:37:29
122,bc,2023-R10507,53.9413,-126.074, 2023-05-27 21:47:00,120.0, BH, PDT,2023-05-30 18:37:29
123,pc,2023WB5,59.7391,-112.058, 2023-05-28 06:17:28,1.0, OC, MDT,2023-05-30 18:37:29
124,sk,23BN-BRIDGE,56.466,-108.683, 2023-05-29 13:16:41,30.0, OC, CST,2023-05-30 18:37:29
125,on,CHA_FIRE_001,47.7964,-83.2654, 2023-05-29 15:35:00,2.3, BH, GMT,2023-05-30 18:37:29
126,sk,23BN-AARON,56.565,-109.302, 2023-05-29 13:10:00,200.0, OC, CST,2023-05-30 18:37:29
127,ns,08-014-2023,45.0087,-63.774, 2023-05-27 20:00:00,0.8, UC, ADT,2023-05-30 18:37:29
128,ns,08-015-2023,45.0442,-64.1863, 2023-05-28 20:00:00,0.6, UC, ADT,2023-05-30 18:37:29
129,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,300.0, OC, MDT,2023-05-30 18:37:29
130,ab,SWF-086-2023,55.1798,-114.116, 2023-05-17 02:17:00,4742.0, BH, MDT,2023-05-30 18:37:29
131,pc,2023WB7,59.6748,-112.425, 2023-05-29 22:09:23,0.2, OC, MDT,2023-05-30 18:37:29
132,bc,2023-R50524,54.7485,-128.773, 2023-05-29 02:10:00,0.83, UC, PDT,2023-05-30 18:37:29
133,on,KEN_FIRE_013,50.1884,-94.9304, 2023-05-26 23:19:00,0.3, UC, GMT,2023-05-30 18:37:29
134,ab,LWF-134-2023,55.0228,-110.641, 2023-05-28 21:19:00,0.84, UC, MDT,2023-05-30 18:37:29
135,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,1362.0, BH, MDT,2023-05-30 18:37:29
136,ab,MWF-022-2023,57.7063,-113.135, 2023-05-28 01:53:00,1552.0, BH, MDT,2023-05-30 18:37:29
137,qc,166,49.055,-68.7717, 2023-05-28 16:01:00,1.7, UC, EDT,2023-05-30 18:37:29
138,qc,172,50.6178,-66.0056, 2023-05-28 15:30:00,667.8, OC, EDT,2023-05-30 18:37:29
139,on,KEN_FIRE_015,50.1412,-93.2175, 2023-05-29 19:39:00,0.2, UC, GMT,2023-05-30 18:37:29
140,sk,23LX-SHAW,55.5584,-108.38, 2023-05-04 17:17:17,147077.0, OC, CST,2023-05-30 18:37:29
141,ab,PWF-049-2023,57.0816,-118.129, 2023-05-29 20:20:00,2.77, BH, MDT,2023-05-30 18:37:29
142,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,16687.0, BH, MDT,2023-05-30 18:37:29
143,ab,HWF-053-2023,58.3365,-115.899, 2023-05-30 01:24:00,0.69, UC, MDT,2023-05-30 18:37:29
144,mb,EA024,50.3994,-95.7533, 2023-05-26 05:00:00,17.0, UC, CDT,2023-05-30 18:37:29
145,qc,193,46.5906,-71.3283, 2023-05-29 21:07:00,1.5, UC, EDT,2023-05-30 18:37:29
146,ab,LWF-139-2023,55.3428,-111.259, 2023-05-29 22:40:00,0.2, UC, MDT,2023-05-30 18:37:29
147,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,47686.9, OC, MDT,2023-05-30 18:37:29
148,sk,23BN-BNIR02,56.466,-108.683, 2023-05-29 13:16:41,55.0, OC, CST,2023-05-30 18:37:29
149,on,SLK_FIRE_007,51.7644,-91.8501, 2023-05-26 21:52:00,6500.0, OC, GMT,2023-05-30 18:37:29
150,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,90.0, OC, PDT,2023-05-30 18:37:29
151,nb,61886,46.1258,-65.9912, 2023-05-28 22:27:53,17.0, UC, ADT,2023-05-30 18:37:29
152,nb,61982,46.4134,-67.4673, 2023-05-30 07:06:34,0.1, BH, ADT,2023-05-30 18:37:29
153,nb,61888,45.8079,-65.8181, 2023-05-28 23:31:37,3.1, BH, ADT,2023-05-30 18:37:29
154,nb,61942,46.5902,-65.0462, 2023-05-29 16:32:15,1.5, BH, ADT,2023-05-30 18:37:29
155,nb,61963,46.2509,-65.6889, 2023-05-29 22:34:10,0.3, BH, ADT,2023-05-30 18:37:29
156,nb,61962,45.9333,-67.5853, 2023-05-29 20:06:48,0.7, BH, ADT,2023-05-30 18:37:29
157,ns,01-019-2023,44.3311,-64.495, 2023-05-27 22:00:00,2.0, UC, ADT,2023-05-30 18:37:29
158,ns,04-022-2023,43.6089,-65.7526, 2023-05-30 00:00:00,59.3, OC, ADT,2023-05-30 18:37:29
159,ns,14-005-2023,45.2036,-61.6407, 2023-05-30 00:00:00,1.1, UC, ADT,2023-05-30 18:37:29
160,ns,05-009-2023,44.4085,-65.8589, 2023-05-29 21:00:00,1.0, UC, ADT,2023-05-30 18:37:29
161,ns,03-010-2023,43.6286,-65.5833, 2023-05-27 20:00:00,11510.0, OC, ADT,2023-05-30 18:37:29
162,mb,NO007,54.5228,-97.7611, 2023-05-15 05:00:00,3436.1, UC, CDT,2023-05-30 18:37:29
163,mb,EA027,51.5419,-98.6289, 2023-05-29 05:00:00,19.2, UC, CDT,2023-05-30 18:37:29
164,on,SUD_FIRE_004,46.1992,-80.7202, 2023-05-28 18:57:00,5.0, UC, GMT,2023-05-30 18:37:29
165,sk,23LF-PLAKE,54.1016,-104.883, 2023-05-29 16:32:53,20.0, OC, CST,2023-05-30 18:37:29
166,mb,EA022,50.625,-96.4539, 2023-05-25 05:00:00,2.2, UC, CDT,2023-05-30 18:37:29
167,mb,EA025,51.9797,-96.8139, 2023-05-28 05:00:00,8.0, BH, CDT,2023-05-30 18:37:29
168,ab,MWF-025-2023,58.8671,-111.146, 2023-05-28 18:30:00,3000.0, OC, MDT,2023-05-30 18:37:29
169,on,DRY_FIRE_005,49.9812,-93.1596, 2023-05-27 22:38:00,15.0, BH, GMT,2023-05-30 18:37:29
170,ab,LWF-133-2023,55.7298,-110.98, 2023-05-27 19:37:00,0.49, UC, MDT,2023-05-30 18:37:29
171,ns,07-014-2023,45.0729,-64.6401, 2023-05-29 21:00:00,0.3, UC, ADT,2023-05-30 18:37:29
172,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,85600.0, OC, MDT,2023-05-30 18:37:29
173,qc,173,48.1686,-70.8722, 2023-05-28 18:15:00,32.6, UC, EDT,2023-05-30 18:37:29
174,ab,HWF-036-2023,58.4906,-119.403, 2023-05-03 22:26:00,135291.0, OC, MDT,2023-05-30 18:37:29
175,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,61436.0, OC, MDT,2023-05-30 18:37:29
176,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT,2023-05-30 18:37:29
177,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,10335.0, OC, MDT,2023-05-30 18:37:29
178,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,12453.0, OC, MDT,2023-05-30 18:37:29
179,nt,FS002-23,61.8247,-123.87, 2023-05-19 21:49:00,14550.0, OC, MDT,2023-05-30 18:37:29
180,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,49548.0, OC, MDT,2023-05-30 18:37:29
181,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,3250.0, OC, MDT,2023-05-30 18:37:29
182,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,4799.4, OC, GMT,2023-05-30 18:37:29
183,nb,62002,46.0414,-64.7877, 2023-05-30 14:21:06,0.1, BH, ADT,2023-05-30 18:37:29
184,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4000.0, OC, MDT,2023-05-30 18:37:29
185,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT,2023-05-30 18:37:29
186,qc,197,48.6086,-76.6356, 2023-05-30 16:30:00,0.0, BH, EDT,2023-05-30 18:37:29
187,ab,LWF-140-2023,55.6463,-112.251, 2023-05-30 18:04:00,0.1, OC, MDT,2023-05-30 18:37:29
188,bc,2023-V30530,49.7995,-123.102, 2023-05-30 01:34:00,0.04, UC, PDT,2023-05-30 18:37:29
189,bc,2023-G90532,59.5061,-123.584, 2023-05-30 16:52:00,0.2, OC, PDT,2023-05-30 18:37:29
190,bc,2023-N20466,50.6875,-115.826, 2023-05-21 19:28:00,40.0, UC, PDT,2023-05-30 18:37:29
191,on,PAR_FIRE_006,45.2064,-79.5846, 2023-05-30 16:20:00,0.3, BH, GMT,2023-05-30 18:37:29
192,on,TIM_FIRE_005,47.3702,-81.5476, 2023-05-28 19:54:00,2.0, UC, GMT,2023-05-30 18:37:29
193,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,122289.0, OC, MDT,2023-05-30 18:37:29
