,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
92,nb,61922,46.5713,-64.9899, 2023-05-29 10:35:46,0.5, BH, ADT,2023-05-31 12:38:39
93,mb,WE013,49.6917,-99.2058, 2023-05-25 05:00:00,1.0, UC,,2023-05-31 12:38:39
94,bc,2023-G90273,58.0617,-121.912, 2023-05-12 20:25:00,29060.0, OC, PDT,2023-05-31 12:38:39
95,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,8856.0, BH, PDT,2023-05-31 12:38:39
96,bc,2023-G10411,53.5568,-121.767, 2023-05-20 02:04:00,55.0, UC, PDT,2023-05-31 12:38:39
97,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,19592.0, OC, MDT,2023-05-31 12:38:39
98,qc,179,47.2425,-72.8322, 2023-05-28 22:00:00,4.5, UC, EDT,2023-05-31 12:38:39
99,bc,2023-R10507,53.9413,-126.074, 2023-05-27 21:47:00,120.0, BH, PDT,2023-05-31 12:38:39
100,qc,165,49.0486,-75.8294, 2023-05-27 22:45:00,79.1, BH, EDT,2023-05-31 12:38:39
101,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,6.0, OC, CST,2023-05-31 12:38:39
102,pc,2023WB5,59.7391,-112.058, 2023-05-28 06:17:28,1.0, OC, MDT,2023-05-31 12:38:39
103,sk,23BN-BRIDGE,56.466,-108.683, 2023-05-29 13:16:41,30.0, OC, CST,2023-05-31 12:38:39
104,ns,08-015-2023,45.0442,-64.1863, 2023-05-28 20:00:00,0.6, UC, ADT,2023-05-31 12:38:39
105,ab,SWF-086-2023,55.1798,-114.116, 2023-05-17 02:17:00,4742.0, BH, MDT,2023-05-31 12:38:39
106,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,300.0, OC, MDT,2023-05-31 12:38:39
107,ns,08-014-2023,45.0087,-63.774, 2023-05-27 20:00:00,0.8, UC, ADT,2023-05-31 12:38:39
108,pc,2023WB7,59.6748,-112.425, 2023-05-29 22:09:23,0.2, OC, MDT,2023-05-31 12:38:39
109,on,KEN_FIRE_013,50.1884,-94.9304, 2023-05-26 23:19:00,0.3, UC, GMT,2023-05-31 12:38:39
110,ab,LWF-134-2023,55.0228,-110.641, 2023-05-28 21:19:00,0.84, UC, MDT,2023-05-31 12:38:39
111,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,1362.0, BH, MDT,2023-05-31 12:38:39
112,ab,MWF-022-2023,57.7063,-113.135, 2023-05-28 01:53:00,1552.0, BH, MDT,2023-05-31 12:38:39
113,sk,23LX-SHAW,55.5584,-108.38, 2023-05-04 17:17:17,147077.0, OC, CST,2023-05-31 12:38:39
114,ab,PWF-049-2023,57.0816,-118.129, 2023-05-29 20:20:00,2.77, BH, MDT,2023-05-31 12:38:39
115,ab,HWF-053-2023,58.3365,-115.899, 2023-05-30 01:24:00,0.69, UC, MDT,2023-05-31 12:38:39
116,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,16687.0, BH, MDT,2023-05-31 12:38:39
117,mb,EA024,50.3994,-95.7533, 2023-05-26 05:00:00,17.0, UC, CDT,2023-05-31 12:38:39
118,ab,LWF-139-2023,55.3428,-111.259, 2023-05-29 22:40:00,0.2, UC, MDT,2023-05-31 12:38:39
119,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,47686.9, OC, MDT,2023-05-31 12:38:39
120,on,SLK_FIRE_007,51.7644,-91.8501, 2023-05-26 21:52:00,6500.0, OC, GMT,2023-05-31 12:38:39
121,sk,23BN-BNIR02,56.466,-108.683, 2023-05-29 13:16:41,55.0, OC, CST,2023-05-31 12:38:39
122,ab,LWF-133-2023,55.7298,-110.98, 2023-05-27 19:37:00,0.49, UC, MDT,2023-05-31 12:38:39
123,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,85600.0, OC, MDT,2023-05-31 12:38:39
124,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,540.0, OC, MDT,2023-05-31 12:38:39
125,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,10335.0, OC, MDT,2023-05-31 12:38:39
126,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,12453.0, OC, MDT,2023-05-31 12:38:39
127,ab,HWF-036-2023,58.4906,-119.403, 2023-05-03 22:26:00,135291.0, OC, MDT,2023-05-31 12:38:39
128,nb,61942,46.5902,-65.0462, 2023-05-29 16:32:15,1.5, BH, ADT,2023-05-31 12:38:39
129,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,3250.0, OC, MDT,2023-05-31 12:38:39
130,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,90.0, OC, PDT,2023-05-31 12:38:39
131,nb,61888,45.8079,-65.8181, 2023-05-28 23:31:37,3.1, BH, ADT,2023-05-31 12:38:39
132,nb,61963,46.2509,-65.6889, 2023-05-29 22:34:10,0.3, BH, ADT,2023-05-31 12:38:39
133,nb,61982,46.4134,-67.4673, 2023-05-30 07:06:34,0.1, BH, ADT,2023-05-31 12:38:39
134,nb,61886,46.1258,-65.9912, 2023-05-28 22:27:53,32.0, BH, ADT,2023-05-31 12:38:39
135,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,63370.0, OC, MDT,2023-05-31 12:38:39
136,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5975.0, OC, MDT,2023-05-31 12:38:39
137,on,DRY_FIRE_005,49.9812,-93.1596, 2023-05-27 22:38:00,8.9, BH, GMT,2023-05-31 12:38:39
138,mb,EA025,51.9797,-96.8139, 2023-05-28 05:00:00,8.0, BH, CDT,2023-05-31 12:38:39
139,ab,MWF-025-2023,58.8671,-111.146, 2023-05-28 18:30:00,3000.0, OC, MDT,2023-05-31 12:38:39
140,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,4799.4, OC, GMT,2023-05-31 12:38:39
141,ns,05-009-2023,44.4085,-65.8589, 2023-05-29 21:00:00,1.0, UC, ADT,2023-05-31 12:38:39
142,mb,NO007,54.5228,-97.7611, 2023-05-15 05:00:00,3436.1, UC, CDT,2023-05-31 12:38:39
143,mb,EA027,51.5419,-98.6289, 2023-05-29 05:00:00,19.2, UC, CDT,2023-05-31 12:38:39
144,on,SUD_FIRE_004,46.1992,-80.7202, 2023-05-28 18:57:00,5.0, UC, GMT,2023-05-31 12:38:39
145,sk,23LF-PLAKE,54.1016,-104.883, 2023-05-29 16:32:53,20.0, OC, CST,2023-05-31 12:38:39
146,mb,EA022,50.625,-96.4539, 2023-05-25 05:00:00,2.2, UC, CDT,2023-05-31 12:38:39
147,mb,WE014,54.6,-101.14, 2023-05-29 05:00:00,0.1, UC, CDT,2023-05-31 12:38:39
148,nt,FS002-23,61.8247,-123.87, 2023-05-19 21:49:00,14550.0, OC, MDT,2023-05-31 12:38:39
149,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,49548.0, OC, MDT,2023-05-31 12:38:39
150,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4000.0, OC, MDT,2023-05-31 12:38:39
151,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,57130.0, OC, MDT,2023-05-31 12:38:39
152,bc,2023-N20466,50.6875,-115.826, 2023-05-21 19:28:00,40.0, UC, PDT,2023-05-31 12:38:39
153,ns,09-011-2023,44.7233,-63.8765, 2023-05-28 20:00:00,837.0, OC, ADT,2023-05-31 12:38:39
154,ns,14-005-2023,45.2036,-61.6407, 2023-05-30 00:00:00,1.1, UC, ADT,2023-05-31 12:38:39
155,nb,61962,45.9333,-67.5853, 2023-05-29 20:06:48,0.7, BH, ADT,2023-05-31 12:38:39
156,qc,204,47.5622,-73.3256, 2023-05-30 23:00:00,0.3, BH, EDT,2023-05-31 12:38:39
157,ns,01-019-2023,44.3311,-64.495, 2023-05-27 22:00:00,1.6, UC, ADT,2023-05-31 12:38:39
158,qc,163,49.7342,-74.5375, 2023-05-27 19:30:00,22.2, UC, EDT,2023-05-31 12:38:39
159,ab,LWF-142-2023,55.2798,-113.233, 2023-05-30 21:11:00,0.1, UC, MDT,2023-05-31 12:38:39
160,bc,2023-V80536,49.8977,-125.384, 2023-05-30 20:54:00,0.01, UC, PDT,2023-05-31 12:38:39
161,bc,2023-N10537,49.2651,-115.288, 2023-05-30 22:31:00,0.04, UC, PDT,2023-05-31 12:38:39
162,on,KLK_FIRE_001,48.3677,-80.2269, 2023-05-30 22:14:00,0.1, OC, GMT,2023-05-31 12:38:39
163,on,CHA_FIRE_001,47.7964,-83.2654, 2023-05-29 15:35:00,2.3, UC, GMT,2023-05-31 12:38:39
164,qc,200,48.6472,-77.6328, 2023-05-30 18:30:00,15.0, BH, EDT,2023-05-31 12:38:39
165,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,71000.0, OC, CST,2023-05-31 12:38:39
166,qc,173,48.1686,-70.8722, 2023-05-28 18:15:00,31.4, UC, EDT,2023-05-31 12:38:39
167,on,TIM_FIRE_005,47.3702,-81.5476, 2023-05-28 19:54:00,2.0, UC, GMT,2023-05-31 12:38:39
168,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,122289.0, OC, MDT,2023-05-31 12:38:39
169,ab,EWF-050-2023,53.4066,-115.484, 2023-05-27 23:40:00,1.1, UC, MDT,2023-05-31 12:38:39
170,nb,62002,46.0414,-64.7877, 2023-05-30 14:21:06,0.1, BH, ADT,2023-05-31 12:38:39
171,pc,2023WB10,58.7334,-111.507, 2023-05-30 21:13:40,10.0, OC, MDT,2023-05-31 12:38:39
172,pc,2023WB9,58.8869,-113.232, 2023-05-29 21:07:31,1000.0, OC, MDT,2023-05-31 12:38:39
173,pc,2023WB8,58.9604,-112.99, 2023-05-29 19:03:21,100.0, OC, MDT,2023-05-31 12:38:39
174,pc,2023KO1,50.6743,-115.838, 2023-05-18 18:55:12,288.0, UC, MDT,2023-05-31 12:38:39
175,pc,2023WB14,58.96,-113.29, 2023-05-31 01:32:46,3000.0, OC, MDT,2023-05-31 12:38:39
176,pc,2023WB12,58.1171,-112.644, 2023-05-31 01:08:52,0.0, OC, MDT,2023-05-31 12:38:39
177,sk,23BR-FROG,53.5294,-108.235, 2023-05-29 13:36:01,0.1, UC, CST,2023-05-31 12:38:39
178,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,17215.0, OC, PDT,2023-05-31 12:38:39
179,bc,2023-G30534,52.0869,-119.224, 2023-05-30 18:05:00,0.0, OC, PDT,2023-05-31 12:38:39
180,bc,2023-K20469,52.1381,-119.569, 2023-05-21 21:12:00,57.0, BH, PDT,2023-05-31 12:38:39
181,on,PAR_FIRE_006,45.2064,-79.5846, 2023-05-30 16:20:00,0.3, UC, GMT,2023-05-31 12:38:39
182,bc,2023-V30530,49.7995,-123.102, 2023-05-30 01:34:00,0.04, UC, PDT,2023-05-31 12:38:39
183,sk,23BN-AARON,56.565,-109.302, 2023-05-29 13:10:00,1613.6, OC, CST,2023-05-31 12:38:39
184,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,76410.0, OC, CST,2023-05-31 12:38:39
185,bc,2023-G80280,57.6187,-122.012, 2023-05-13 00:58:00,168395.0, OC, PDT,2023-05-31 12:38:39
186,pc,2023WB11,59.2167,-113.423, 2023-05-30 23:53:22,500.0, OC, MDT,2023-05-31 12:38:39
187,ab,LWF-141-2023,55.1108,-113.189, 2023-05-30 19:22:00,0.3, BH, MDT,2023-05-31 12:38:39
188,pc,2023WB13,58.841,-113.196, 2023-05-31 01:25:47,0.2, OC, MDT,2023-05-31 12:38:39
189,on,FOR_FIRE_003,48.8736,-93.5584, 2023-05-30 21:19:00,0.1, UC, GMT,2023-05-31 12:38:39
190,bc,2023-G70472,54.8899,-120.98, 2023-05-21 22:07:00,4.0, UC, PDT,2023-05-31 12:38:39
191,bc,2023-G90532,59.5061,-123.584, 2023-05-30 16:52:00,0.2, UC, PDT,2023-05-31 12:38:39
192,ab,WWF-036-2023,54.3335,-116.015, 2023-05-30 23:42:00,0.02, BH, MDT,2023-05-31 12:38:39
193,ab,LWF-140-2023,55.6463,-112.251, 2023-05-30 18:04:00,0.16, UC, MDT,2023-05-31 12:38:39
194,on,SLK_FIRE_010,52.1836,-90.7466, 2023-05-31 00:59:00,7.0, OC, GMT,2023-05-31 12:38:39
195,on,SLK_FIRE_009,52.3433,-90.6151, 2023-05-31 00:17:00,0.1, OC, GMT,2023-05-31 12:38:39
196,sk,23LA-WISTIGO,55.2572,-106.375, 2023-05-11 17:27:38,65882.0, OC, CST,2023-05-31 12:38:39
197,sk,23DB-KPIR02,54.8537,-103.39, 2023-05-18 15:13:07,8979.1, OC, CST,2023-05-31 12:38:39
198,sk,23LA-SHARP,55.4241,-105.122, 2023-05-19 13:48:02,18537.0, OC, CST,2023-05-31 12:38:39
199,ab,MWF-027-2023,59.6703,-111.427, 2023-05-30 23:13:00,0.01, BH, MDT,2023-05-31 12:38:39
200,on,SLK_FIRE_011,52.2709,-90.7495, 2023-05-31 01:00:00,0.3, BH, GMT,2023-05-31 12:38:39
201,nb,62022,47.6684,-67.4604, 2023-05-31 06:03:23,0.1, BH, ADT,2023-05-31 12:38:39
202,nb,61887,45.6622,-66.5871, 2023-05-28 22:47:20,32.0, UC, ADT,2023-05-31 12:38:39
203,qc,202,47.3397,-73.7817, 2023-05-30 17:00:00,30.0, BH, EDT,2023-05-31 12:38:39
204,qc,172,50.6178,-66.0056, 2023-05-28 15:30:00,1731.3, OC, EDT,2023-05-31 12:38:39
205,qc,196,48.2961,-72.0186, 2023-05-30 17:00:00,2.5, BH, EDT,2023-05-31 12:38:39
206,nb,61884,45.1808,-66.9748, 2023-05-28 20:27:06,540.0, OC, ADT,2023-05-31 12:38:39
207,on,RED_FIRE_008,51.5706,-93.8938, 2023-05-31 12:00:00,2.0, OC, GMT,2023-05-31 12:38:39
208,ns,03-010-2023,43.6286,-65.5833, 2023-05-27 20:00:00,17186.0, OC, ADT,2023-05-31 12:38:39
209,ns,04-022-2023,43.6089,-65.7526, 2023-05-30 00:00:00,147.0, OC, ADT,2023-05-31 12:38:39
210,ns,01-022-2023,44.5583,-64.336, 2023-05-28 20:00:00,7.2, BH, ADT,2023-05-31 12:38:39
