,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-22 16:46:10+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-22 16:46:10+00:00
2,ak,Camp Creek,64.1757,-156.109, 2022-06-21 00:00:00,32345.9, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
3,nt,ZF009-22,61.9497,-115.335, 2022-06-19 20:30:00,41843.0, OC,2022-08-22 16:46:10+00:00
4,ak,Curky,66.18,-150.639, 2022-06-20 00:00:00,12300.2, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
5,ak,Tanana River,64.9085,-149.627, 2022-06-19 00:00:00,10207.4, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
6,ak,Helpmejack Hills,66.9013,-153.753, 2022-07-10 00:00:00,3697.49, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
7,ak,Heart,67.0929,-152.593, 2022-07-05 00:00:00,2211.85, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
8,ak,Waterfall,65.3399,-141.199, 2022-07-02 00:00:00,2416.58, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
9,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-22 16:46:10+00:00
10,ak,Hot Springs Creek,65.1999,-154.9, 2022-07-04 00:00:00,7232.89, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
11,ak,Radio Creek,65.2757,-155.095, 2022-06-21 00:00:00,18630.7, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
12,ak,Paddle,66.0708,-142.912, 2022-06-19 00:00:00,12524.2, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
13,ak,Slathtouka,66.3758,-153.222, 2022-07-03 00:00:00,3152.13, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
14,ak,Schilling Creek,67.1048,-147.842, 2022-06-17 00:00:00,21662.6, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
15,ak,Biederman,65.3239,-142.643, 2022-07-04 00:00:00,2727.5, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
16,nt,FS015-22,62.4333,-122.6, 2022-07-08 15:30:00,1039.0, OC,2022-08-22 16:46:10+00:00
17,bc,2022-R90436,59.7616,-129.452, 2022-07-03 01:10:00,11067.0, BH,2022-08-22 16:46:10+00:00
18,nt,ZF060-22,63.0,-116.567, 2022-07-30 02:08:00,6488.0, OC,2022-08-22 16:46:10+00:00
19,ak,Chitanana,64.8753,-151.641, 2022-06-19 00:00:00,41294.9, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
20,ak,Little Mud,64.7145,-153.768, 2022-07-05 00:00:00,5139.18, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
21,ak,Hilltop,64.5635,-153.711, 2022-06-25 00:00:00,13024.5, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
22,ak,Gold Hub,64.3935,-145.471, 2022-07-04 00:00:00,6555.78, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
23,ak,Central Creek,64.3868,-145.031, 2022-07-03 00:00:00,2794.19, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
24,nt,SS029-22,60.8908,-112.05, 2022-07-02 19:30:00,6270.0, OC,2022-08-22 16:46:10+00:00
25,ak,Leaf,63.8599,-154.423, 2022-06-26 00:00:00,4523.41, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
26,ak,Sucker,66.3602,-144.406, 2022-07-04 00:00:00,342.2, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
27,ak,Sischu,64.0599,-152.83, 2022-07-07 00:00:00,3471.06, Unstaffed/Uncontaine,2022-08-22 16:46:10+00:00
28,sk,22DB-LABBEE,55.686,-102.577, 2022-07-14 00:49:31,5443.0, OC,2022-08-22 16:46:10+00:00
29,nt,VQ030-22,66.2967,-117.143, 2022-07-19 16:07:00,292.0, OC,2022-08-22 16:46:10+00:00
30,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2942.3, BH,2022-08-22 16:46:10+00:00
