,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-29 20:48:06+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-29 20:48:06+00:00
2,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-29 20:48:06+00:00
3,ak,Central Creek Airstrip,64.3442,-144.966, 2022-06-17 00:00:00,3157.72, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
4,nt,ZF018-22,64.3048,-114.352, 2022-06-22 20:00:00,10632.0, OC,2022-08-29 20:48:06+00:00
5,ak,Shiilik,67.3924,-144.119, 2022-07-29 00:00:00,217.56, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
6,ak,Christian,66.9947,-145.532, 2022-07-09 00:00:00,3548.84, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
7,ak,Clear,64.4021,-149.504, 2022-06-21 00:00:00,29656.9, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
8,nt,VQ010-22,64.965,-126.142, 2022-07-02 19:05:00,2421.0, OC,2022-08-29 20:48:06+00:00
9,nt,VQ023-22,64.9039,-124.648, 2022-07-09 16:00:00,5200.0, OC,2022-08-29 20:48:06+00:00
10,ak,Donut,64.2615,-154.885, 2022-06-21 00:00:00,28701.1, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
11,ak,Hog Butte,63.6774,-153.572, 2022-06-05 00:00:00,82633.8, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
12,ak,Fanny Mountain,65.9399,-142.21, 2022-07-05 00:00:00,8211.14, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
13,bc,2022-K20872,50.8132,-120.538, 2022-07-30 03:36:00,268.0, UC,2022-08-29 20:48:06+00:00
14,nl,139,48.594,-55.514, 2022-07-24 00:00:00,5614.0, BH,2022-08-29 20:48:06+00:00
15,ab,LWF-110-2022,55.6848,-112.672, 2022-07-14 20:59:00,1275.0, UC,2022-08-29 20:48:06+00:00
16,nt,VQ031-22,65.3836,-127.088, 2022-07-24 22:24:00,43.0, UC,2022-08-29 20:48:06+00:00
17,nt,VQ008-22,64.4145,-122.764, 2022-06-28 06:30:00,19835.0, OC,2022-08-29 20:48:06+00:00
18,nt,VQ028-22,66.3775,-117.2, 2022-07-14 15:21:00,9000.0, OC,2022-08-29 20:48:06+00:00
19,nt,VQ027-22,66.3807,-127.732, 2022-07-11 15:58:00,4386.0, OC,2022-08-29 20:48:06+00:00
20,nt,VQ026-22,64.6673,-120.143, 2022-07-08 22:25:00,1289.0, OC,2022-08-29 20:48:06+00:00
21,conus,Elmo,47.818,-114.507, 2022-07-29 16:00:00,8646.34, 78% contained,2022-08-29 20:48:06+00:00
22,nt,VQ024-22,64.7981,-124.519, 2022-07-08 22:51:00,220.0, OC,2022-08-29 20:48:06+00:00
23,ak,North Fork,67.2576,-148.691, 2022-06-21 00:00:00,24268.4, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
24,ak,Lansing Creek,66.87,-149.45, 2022-06-21 00:00:00,22790.4, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
25,ak,2022 Oklahoma and Stuart Cree,63.9994,-146.331, 2022-05-20 00:00:00,25566.8, Pre,2022-08-29 20:48:06+00:00
26,ak,2022 MID Rx,64.8022,-147.647, 2022-04-18 00:00:00,1080.91, Pre,2022-08-29 20:48:06+00:00
27,mb,NO056,58.8608,-99.5928, 2022-08-14 05:00:00,30.0, OC,2022-08-29 20:48:06+00:00
28,ab,LWF-118-2022,56.0411,-110.319, 2022-07-18 21:21:00,452.0, UC,2022-08-29 20:48:06+00:00
29,ak,Kocacho,66.997,-145.729, 2022-07-23 00:00:00,2783.42, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
30,ak,Bearman,66.805,-145.986, 2022-07-03 00:00:00,401.85, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
31,ak,Pack,65.8341,-142.991, 2022-06-20 00:00:00,12026.2, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
32,nt,VQ032-22,67.9557,-127.789, 2022-08-14 00:14:00,69.0, OC,2022-08-29 20:48:06+00:00
33,nt,FS017-22,60.9862,-120.352, 2022-07-11 17:18:00,350.0, OC,2022-08-29 20:48:06+00:00
34,nt,VQ003-22,64.5506,-121.75, 2022-06-19 21:42:00,20300.0, OC,2022-08-29 20:48:06+00:00
35,bc,2022-K51259,49.0327,-119.694, 2022-08-12 08:56:00,78.7, UC,2022-08-29 20:48:06+00:00
36,ak,California Creek,64.375,-144.632, 2022-07-04 00:00:00,283.56, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
37,sk,22LX-EAGLE,55.9018,-106.97, 2022-07-15 16:52:39,559.6, OC,2022-08-29 20:48:06+00:00
38,sk,22SR-SQUIRREL,59.0431,-107.413, 2022-08-16 14:55:07,10.0, OC,2022-08-29 20:48:06+00:00
39,conus,Deep Draw,45.304,-108.699, 2022-08-12 20:09:00,334.935, 75% contained,2022-08-29 20:48:06+00:00
40,mb,NO064,56.6317,-98.8164, 2022-08-16 05:00:00,0.1, OC,2022-08-29 20:48:06+00:00
41,ak,South Fork,64.18,-145.369, 2022-07-02 00:00:00,1667.18, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
42,mb,NO062,56.535,-96.8719, 2022-08-16 05:00:00,1.0, OC,2022-08-29 20:48:06+00:00
43,ak,Minto Lakes,65.01,-148.747, 2022-06-21 00:00:00,15277.8, Unstaffed/Uncontaine,2022-08-29 20:48:06+00:00
44,pc,2022NA9,61.1626,-126.161, 2022-08-15 19:08:35,15.0, OC,2022-08-29 20:48:06+00:00
45,ab,HWF-075-2022,59.3857,-115.522, 2022-08-15 21:40:00,55.0, BH,2022-08-29 20:48:06+00:00
46,ab,RWF-038-2022,52.4558,-116.294, 2022-07-19 20:05:00,480.41, UC,2022-08-29 20:48:06+00:00
47,bc,2022-K70927,50.9198,-121.689, 2022-07-31 23:27:00,997.0, UC,2022-08-29 20:48:06+00:00
48,mb,NO660,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-08-29 20:48:06+00:00
49,mb,NO067,57.8006,-94.7094, 2022-08-17 05:00:00,0.0, OC,2022-08-29 20:48:06+00:00
50,mb,NO068,57.1164,-95.3881, 2022-08-17 05:00:00,0.0, OC,2022-08-29 20:48:06+00:00
51,mb,NO050,57.1019,-101.469, 2022-07-19 05:00:00,1681.0, OC,2022-08-29 20:48:06+00:00
52,nt,FS028-22,63.3362,-121.708, 2022-08-16 23:17:00,0.5, OC,2022-08-29 20:48:06+00:00
53,mb,NO066,57.7686,-95.9911, 2022-08-17 05:00:00,30.0, OC,2022-08-29 20:48:06+00:00
54,bc,2022-V11286,49.3102,-121.054, 2022-08-12 19:54:00,4.2, UC,2022-08-29 20:48:06+00:00
55,nt,ZF074-22,63.4721,-114.077, 2022-08-18 23:16:00,16.5, OC,2022-08-29 20:48:06+00:00
56,nt,ZF072-22,63.4624,-114.015, 2022-08-18 17:55:00,132.7, OC,2022-08-29 20:48:06+00:00
57,bc,2022-K41495,51.2765,-118.693, 2022-08-16 18:59:00,0.01, BH,2022-08-29 20:48:06+00:00
58,nt,ZF070-22,63.7625,-114.051, 2022-08-18 20:20:00,20.0, OC,2022-08-29 20:48:06+00:00
59,nt,ZF069-22,63.7937,-114.113, 2022-08-18 20:30:00,1.0, OC,2022-08-29 20:48:06+00:00
60,nt,ZF073-22,63.4581,-114.295, 2022-08-18 23:21:00,0.5, OC,2022-08-29 20:48:06+00:00
61,nt,FS032-22,62.8058,-120.188, 2022-08-17 23:13:00,20.0, OC,2022-08-29 20:48:06+00:00
62,nt,FS031-22,63.9393,-122.059, 2022-08-17 15:27:00,200.0, OC,2022-08-29 20:48:06+00:00
63,nt,VQ033-22,66.1357,-128.28, 2022-08-18 22:44:00,6086.0, OC,2022-08-29 20:48:06+00:00
64,nt,VQ034-22,66.1296,-127.203, 2022-08-18 22:55:00,14.0, OC,2022-08-29 20:48:06+00:00
65,mb,NO071,55.3597,-98.8992, 2022-08-18 05:00:00,2.0, UC,2022-08-29 20:48:06+00:00
66,conus,Redhorn,47.389,-113.985, ,210.6, 5% contained,2022-08-29 20:48:06+00:00
67,nt,FS033-22,61.7833,-119.183, 2022-08-18 21:00:00,0.01, OC,2022-08-29 20:48:06+00:00
68,bc,2022-R11554,53.5334,-126.325, 2022-08-19 17:39:00,0.01, OC,2022-08-29 20:48:06+00:00
69,nt,FS035-22,61.1246,-120.634, 2022-08-18 23:50:00,8.0, OC,2022-08-29 20:48:06+00:00
70,nt,FS034-22,61.1582,-120.633, 2022-08-18 21:45:00,0.5, OC,2022-08-29 20:48:06+00:00
71,yt,2022XY025,60.5695,-134.944, 2022-08-19 21:48:00,11.2, BH,2022-08-29 20:48:06+00:00
72,conus,Clover,45.048,-111.87, 2022-07-13 19:00:00,446.715, 53% contained,2022-08-29 20:48:06+00:00
