,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-15 18:44:47+00:00
1,nt,ZF017-22,65.1555,-118.883, 2022-06-19 23:02:00,46708.0, OC,2022-08-15 18:44:47+00:00
2,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-15 18:44:47+00:00
3,ak,Aghaluk Mountain,61.5703,-158.006, 2022-06-06 00:00:00,46550.9, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
4,ak,Gagaryah River,61.5758,-155.85, 2022-06-05 00:00:00,15746.3, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
5,nt,EV007-22,66.9962,-131.547, 2022-07-07 14:30:00,5120.0, OC,2022-08-15 18:44:47+00:00
6,conus,Wildcat BAER,41.646,-115.294, ,8678.75, 100% contained,2022-08-15 18:44:47+00:00
7,yt,2022OC003,68.0961,-138.285, 2022-07-07 02:00:00,3226.0, OC,2022-08-15 18:44:47+00:00
8,yt,2022OC004,67.8079,-138.049, 2022-07-07 03:18:00,2434.0, OC,2022-08-15 18:44:47+00:00
9,ak,American,64.0983,-153.775, 2022-07-06 00:00:00,3983.31, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
10,sk,22SR-HEINZ,58.2326,-102.548, 2022-07-12 01:02:25,10373.4, OC,2022-08-15 18:44:47+00:00
11,ak,Minto Lakes,65.01,-148.747, 2022-06-21 00:00:00,15197.5, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
12,ab,SWF-078-2022,57.1752,-113.101, 2022-07-17 21:06:00,1336.9, UC,2022-08-15 18:44:47+00:00
13,ak,Snohomish,63.799,-152.874, 2022-06-07 00:00:00,15559.8, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
14,ak,Howling Dog,66.973,-141.982, 2022-07-06 00:00:00,5731.03, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
15,nt,FS008-22,62.8901,-123.142, 2022-06-21 01:55:00,21933.6, OC,2022-08-15 18:44:47+00:00
16,ak,Huron,65.5559,-149.416, 2022-06-24 00:00:00,7675.78, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
17,ak,Sunset,65.1098,-153.792, 2022-06-24 00:00:00,1214.66, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
18,ak,Troublesome,65.4916,-149.695, 2022-06-23 00:00:00,5473.97, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
19,ak,Camp Creek,64.1757,-156.109, 2022-06-21 00:00:00,32345.9, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
20,ak,Pike Creek,59.8783,-156.251, 2022-06-08 00:00:00,35656.0, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
21,ak,Mud River,64.0992,-157.01, 2022-06-25 00:00:00,17645.7, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
22,ak,Galatea Creek,63.9883,-156.926, 2022-06-20 00:00:00,4264.08, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
23,ak,Melozitna,65.0585,-155.233, 2022-06-13 00:00:00,3112.84, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
24,nt,ZF056-22,63.9723,-113.619, 2022-07-24 14:30:00,387.0, OC,2022-08-15 18:44:47+00:00
25,nt,ZF009-22,61.9497,-115.335, 2022-06-19 20:30:00,41843.0, OC,2022-08-15 18:44:47+00:00
26,ab,MWF-032-2022,56.4519,-110.078, 2022-06-26 22:35:00,6476.0, BH,2022-08-15 18:44:47+00:00
27,ak,Douglas,66.872,-150.521, 2022-06-21 00:00:00,9373.19, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
28,ak,Curky,66.18,-150.639, 2022-06-20 00:00:00,12300.2, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
29,ak,Tanana River,64.9085,-149.627, 2022-06-19 00:00:00,10207.4, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
30,ak,MM 125,66.6468,-150.659, 2022-07-03 00:00:00,1337.28, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
31,bc,2022-G90789,59.8189,-126.751, 2022-07-27 18:30:00,1100.0, BH,2022-08-15 18:44:47+00:00
32,bc,2022-V50368,50.8751,-124.73, 2022-06-29 00:22:00,208.0, OC,2022-08-15 18:44:47+00:00
33,ab,MWF-031-2022,59.031,-111.156, 2022-06-26 03:25:00,45280.2, BH,2022-08-15 18:44:47+00:00
34,ak,Snow Bear,65.8,-143.34, 2022-07-18 00:00:00,14.85, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
35,ak,Heart,67.0929,-152.593, 2022-07-05 00:00:00,2211.85, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
36,ak,Kichaiakaka,67.0393,-154.028, 2022-07-11 00:00:00,1424.29, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
37,ak,Helpmejack Hills,66.9013,-153.753, 2022-07-10 00:00:00,3697.49, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
38,ak,Grayling,66.1386,-141.205, 2022-07-05 00:00:00,467.73, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
39,ak,Hard Luck,65.2899,-141.279, 2022-07-02 00:00:00,1015.03, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
40,ak,Waterfall,65.3399,-141.199, 2022-07-02 00:00:00,2416.58, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
41,ak,Pack,65.8341,-142.991, 2022-06-20 00:00:00,12143.6, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
42,ak,Kyikhgyit,66.3005,-154.646, 2022-07-08 00:00:00,4652.06, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
43,mb,NO050,57.1019,-101.469, 2022-07-19 05:00:00,1130.0, OC,2022-08-15 18:44:47+00:00
44,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-15 18:44:47+00:00
45,sk,22DB-RICHARD,55.1044,-102.083, 2022-07-17 19:17:29,7929.7, UC,2022-08-15 18:44:47+00:00
46,ak,Hot Springs Creek,65.1999,-154.9, 2022-07-04 00:00:00,7232.89, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
47,bc,2022-V11036,49.4466,-122.292, 2022-08-02 22:49:00,4.0, OC,2022-08-15 18:44:47+00:00
48,ak,Radio Creek,65.2757,-155.095, 2022-06-21 00:00:00,18630.7, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
49,ab,SWF-101-2022,55.7621,-115.032, 2022-08-01 23:24:00,30.9, UC,2022-08-15 18:44:47+00:00
50,ak,Slathtouka,66.3758,-153.222, 2022-07-03 00:00:00,3152.13, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
51,ak,Paddle,66.0708,-142.912, 2022-06-19 00:00:00,12524.2, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
52,pc,2022GL3,51.3591,-117.657, 2022-07-29 23:56:04,160.0, OC,2022-08-15 18:44:47+00:00
53,ak,Schilling Creek,67.1048,-147.842, 2022-06-17 00:00:00,21662.6, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
54,ak,Biederman,65.3239,-142.643, 2022-07-04 00:00:00,2727.5, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
55,bc,2022-R90464,57.7019,-127.819, 2022-07-04 00:45:00,324.0, UC,2022-08-15 18:44:47+00:00
56,bc,2022-R90474,59.3855,-131.284, 2022-07-04 20:15:00,1100.0, UC,2022-08-15 18:44:47+00:00
57,ab,GWF-032-2022,54.3364,-117.733, 2022-07-28 21:30:00,76.1, UC,2022-08-15 18:44:47+00:00
58,nt,FS015-22,62.4333,-122.6, 2022-07-08 15:30:00,1039.0, OC,2022-08-15 18:44:47+00:00
59,bc,2022-R90436,59.7616,-129.452, 2022-07-03 01:10:00,11067.0, BH,2022-08-15 18:44:47+00:00
60,ab,HWF-053-2022,59.4006,-115.562, 2022-07-10 17:37:00,366.0, UC,2022-08-15 18:44:47+00:00
61,bc,2022-V50688,50.8448,-124.68, 2022-07-23 19:35:00,36.2, OC,2022-08-15 18:44:47+00:00
62,bc,2022-G71053,55.3982,-121.381, 2022-08-03 21:11:00,2.59, UC,2022-08-15 18:44:47+00:00
63,ab,LWF-110-2022,55.6848,-112.672, 2022-07-14 20:59:00,1275.0, UC,2022-08-15 18:44:47+00:00
64,bc,2022-C20973,51.5584,-122.305, 2022-08-02 00:02:00,15.0, UC,2022-08-15 18:44:47+00:00
65,nt,EV013-22,68.1385,-129.233, 2022-07-12 15:31:00,15.0, OC,2022-08-15 18:44:47+00:00
66,nt,EV012-22,68.8423,-128.586, 2022-07-12 15:25:00,20.0, OC,2022-08-15 18:44:47+00:00
67,nt,ZF060-22,63.0,-116.567, 2022-07-30 02:08:00,6488.0, OC,2022-08-15 18:44:47+00:00
68,ak,Chitanana,64.8753,-151.641, 2022-06-19 00:00:00,41294.9, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
69,ak,Little Mud,64.7145,-153.768, 2022-07-05 00:00:00,5139.18, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
70,ak,Hilltop,64.5635,-153.711, 2022-06-25 00:00:00,13024.5, Unstaffed/Uncontaine,2022-08-15 18:44:47+00:00
