,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-C50014,51.5213,-124.162, 2023-04-06 16:46:00,2.0, UC,2023-04-14 22:34:35
1,ab,WWF-002-2023,54.4286,-114.726, 2023-04-09 01:15:00,35.0, UC,2023-04-14 22:34:35
2,ab,RWF-004-2023,52.2597,-115.232, 2023-04-09 20:46:00,0.9, UC,2023-04-14 22:34:35
3,ab,PWF-005-2023,56.8756,-118.204, 2023-04-12 17:20:00,0.2, UC,2023-04-14 22:34:35
4,ab,LWF-006-2023,55.9571,-110.709, 2023-04-11 23:40:00,0.1, UC,2023-04-14 22:34:35
5,bc,2023-C50023,52.0332,-123.187, 2023-04-10 21:34:00,10.4, UC,2023-04-14 22:34:35
6,ns,06-002-2023,44.5686,-65.6003, 2023-04-11 07:00:00,9.0, UC,2023-04-14 22:34:35
7,nb,60363,45.2081,-67.0097, 2023-04-14 10:44:44,3.0, BH,2023-04-14 22:34:35
8,ns,08-001-2023,44.8615,-63.8038, 2023-04-11 07:00:00,0.4, UC,2023-04-14 22:34:35
9,qc,9,45.27,-73.2683, 2023-04-14 19:28:00,1.3, UC,2023-04-14 22:34:35
10,ab,LWF-002-2023,55.9185,-110.734, 2023-04-08 16:35:00,0.01, UC,2023-04-14 22:34:35
11,bc,2023-K20028,51.1721,-120.148, 2023-04-14 20:22:00,0.1, OC,2023-04-14 22:34:35
12,bc,2023-K20029,50.6612,-120.54, 2023-04-14 21:24:00,3.13, UC,2023-04-14 22:34:35
13,ab,LWF-007-2023,55.9351,-110.722, 2023-04-14 21:45:00,0.01, BH,2023-04-14 22:34:35
