,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,mb,EA012,52.6697,-96.4333, 2022-07-18 05:00:00,150.0, OC,2022-08-26 12:47:15+00:00
1,mb,WE029,54.7378,-100.885, 2022-07-15 05:00:00,650.0, UC,2022-08-26 12:47:15+00:00
2,mb,WE027,54.9761,-99.4022, 2022-07-13 05:00:00,1448.0, UC,2022-08-26 12:47:15+00:00
3,nt,ZF060-22,63.0,-116.567, 2022-07-30 02:08:00,6488.0, OC,2022-08-26 12:47:15+00:00
4,ak,Chitanana,64.8753,-151.641, 2022-06-19 00:00:00,41294.9, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
5,ak,Little Mud,64.7145,-153.768, 2022-07-05 00:00:00,5139.18, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
6,ak,Hilltop,64.5635,-153.711, 2022-06-25 00:00:00,13024.5, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
7,ak,Gold Hub,64.3935,-145.471, 2022-07-04 00:00:00,6555.78, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
8,ak,Central Creek,64.3868,-145.031, 2022-07-03 00:00:00,2794.19, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
9,nt,SS029-22,60.8908,-112.05, 2022-07-02 19:30:00,6270.0, OC,2022-08-26 12:47:15+00:00
10,sk,22DB-LABBEE,55.686,-102.577, 2022-07-14 00:49:31,5443.0, OC,2022-08-26 12:47:15+00:00
11,ak,Sischu,64.0599,-152.83, 2022-07-07 00:00:00,3471.06, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
12,ab,MWF-018-2022,59.641,-111.325, 2022-06-13 20:26:00,2942.3, BH,2022-08-26 12:47:15+00:00
13,nt,VQ018-22,65.4056,-129.225, 2022-07-07 22:59:00,685.0, OC,2022-08-26 12:47:15+00:00
14,ak,Gilles Creek,64.4087,-145.842, 2022-07-04 00:00:00,960.76, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
15,ak,Serpentine Creek,64.196,-144.244, 2022-07-04 00:00:00,417.51, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
16,nt,FS009-22,61.9333,-122.483, 2022-06-20 21:21:00,2106.0, OC,2022-08-26 12:47:15+00:00
17,ak,Central Creek Airstrip,64.3442,-144.966, 2022-06-17 00:00:00,3157.72, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
18,ak,Ladue,63.4817,-141.814, 2022-06-30 00:00:00,496.95, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
19,ak,Dennison Fork,63.4442,-141.962, 2022-07-04 00:00:00,412.58, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
20,yt,2022MA061,65.901,-135.068, 2022-08-11 17:41:00,80.0, OC,2022-08-26 12:47:15+00:00
21,nt,ZF018-22,64.3048,-114.352, 2022-06-22 20:00:00,10632.0, OC,2022-08-26 12:47:15+00:00
22,conus,VANTAGE HIGHWAY,46.967,-120.184, 2022-08-01 12:00:00,12416.9, 100% contained,2022-08-26 12:47:15+00:00
23,ak,Shiilik,67.3924,-144.119, 2022-07-29 00:00:00,217.56, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
24,ak,Christian,66.9947,-145.532, 2022-07-09 00:00:00,3548.84, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
25,nt,ZF020-22,62.729,-114.988, 2022-06-25 00:03:00,40.6, UC,2022-08-26 12:47:15+00:00
26,conus,Mohr,47.533,-119.919, 2022-08-08 15:15:00,2812.32, 86% contained,2022-08-26 12:47:15+00:00
27,ak,Clear,64.4021,-149.504, 2022-06-21 00:00:00,29656.9, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
28,nt,SS053-22,60.065,-110.506, 2022-07-13 00:45:00,396.0, OC,2022-08-26 12:47:15+00:00
29,nt,SS061-22,60.6262,-109.625, 2022-08-13 19:46:00,70.0, OC,2022-08-26 12:47:15+00:00
30,nt,VQ023-22,64.9039,-124.648, 2022-07-09 16:00:00,5200.0, OC,2022-08-26 12:47:15+00:00
31,nt,VQ010-22,64.965,-126.142, 2022-07-02 19:05:00,2421.0, OC,2022-08-26 12:47:15+00:00
32,ak,Donut,64.2615,-154.885, 2022-06-21 00:00:00,28701.1, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
33,ak,Hog Butte,63.6774,-153.572, 2022-06-05 00:00:00,82633.8, Unstaffed/Uncontaine,2022-08-26 12:47:15+00:00
